t,date,smoothed_phi
78,2022-03-20,3869.341621558013
79,2022-03-21,3881.127898310503
80,2022-03-22,3902.887986921002
81,2022-03-23,3930.7758565980666
82,2022-03-24,3961.8623769809146
83,2022-03-25,3994.3251608547826
84,2022-03-26,4027.491116854038
85,2022-03-27,4061.7013209570096
86,2022-03-28,4098.033537969737
87,2022-03-29,4137.95674744526
88,2022-03-30,4182.989812802503
89,2022-03-31,4234.416179133759
90,2022-04-01,4293.091287611951
91,2022-04-02,4359.36909376028
92,2022-04-03,4433.153696093633
93,2022-04-04,4514.04569899168
94,2022-04-05,4601.516628181649
95,2022-04-06,4695.034264816295
96,2022-04-07,4794.088161235877
97,2022-04-08,4898.114559751466
98,2022-04-09,5006.368548783254
99,2022-04-10,5117.818291795142
100,2022-04-11,5231.131031286232
101,2022-04-12,5344.782284493156
102,2022-04-13,5457.260651343553
103,2022-04-14,5567.28909795396
104,2022-04-15,5673.970487571094
105,2022-04-16,5776.800564752581
106,2022-04-17,5875.554405894243
107,2022-04-18,5970.1074285821
108,2022-04-19,6060.2768655530135
109,2022-04-20,6145.763010205393
110,2022-04-21,6226.240307742556
111,2022-04-22,6301.602529673397
112,2022-04-23,6372.308455047085
113,2022-04-24,6439.719677587071
114,2022-04-25,6506.299524866478
115,2022-04-26,6575.576221640511
116,2022-04-27,6651.855358236252
117,2022-04-28,6739.74996016623
118,2022-04-29,6843.632882103765
119,2022-04-30,6967.096730401485
120,2022-05-01,7112.463223250002
121,2022-05-02,7280.357740796711
122,2022-05-03,7469.374863089319
123,2022-05-04,7675.896853557787
124,2022-05-05,7894.159884338325
125,2022-05-06,8116.658975183364
126,2022-05-07,8334.92194471104
127,2022-05-08,8540.573241700258
128,2022-05-09,8726.490439209274
129,2022-05-10,8887.786174363235
130,2022-05-11,9022.370395012145
131,2022-05-12,9130.965946950897
132,2022-05-13,9216.619774993405
133,2022-05-14,9283.896652592288
134,2022-05-15,9337.998128071114
135,2022-05-16,9384.00345320618
136,2022-05-17,9426.325043951287
137,2022-05-18,9468.373288339151
138,2022-05-19,9512.378091737572
139,2022-05-20,9559.322033329368
140,2022-05-21,9608.975684510619
141,2022-05-22,9660.051154258705
142,2022-05-23,9710.477759567893
143,2022-05-24,9757.7568264976
144,2022-05-25,9799.306849358301
145,2022-05-26,9832.708004553951
146,2022-05-27,9855.808031487904
147,2022-05-28,9866.72954252478
148,2022-05-29,9863.875045321516
149,2022-05-30,9846.029295385271
150,2022-05-31,9812.606464687266
151,2022-06-01,9764.004077913112
152,2022-06-02,9701.945625271197
153,2022-06-03,9629.661662986711
154,2022-06-04,9551.798287470223
155,2022-06-05,9474.037187927843
156,2022-06-06,9402.515571855412
157,2022-06-07,9343.196752007249
158,2022-06-08,9301.339047670172
159,2022-06-09,9281.152045605808
160,2022-06-10,9285.646807155874
161,2022-06-11,9316.614116106826
162,2022-06-12,9374.625129579163
163,2022-06-13,9458.951443495815
164,2022-06-14,9567.348870713218
165,2022-06-15,9695.740048143954
166,2022-06-16,9837.952409724083
167,2022-06-17,9985.774328473337
168,2022-06-18,10129.595556131419
169,2022-06-19,10259.71472881862
170,2022-06-20,10368.053719299714
171,2022-06-21,10449.716817350294
172,2022-06-22,10503.823231502953
173,2022-06-23,10533.375120404187
174,2022-06-24,10544.366831783049
175,2022-06-25,10544.594270501453
176,2022-06-26,10542.581959371399
177,2022-06-27,10546.823754814926
178,2022-06-28,10565.30280537644
179,2022-06-29,10605.119650333905
180,2022-06-30,10672.040117134087
181,2022-07-01,10769.868670768083
182,2022-07-02,10899.729770533671
183,2022-07-03,11059.52475499178
184,2022-07-04,11243.895825754214
185,2022-07-05,11444.87089496133
186,2022-07-06,11653.043836105464
187,2022-07-07,11858.8928364958
188,2022-07-08,12053.849863052425
189,2022-07-09,12230.969426017225
190,2022-07-10,12385.289419017743
191,2022-07-11,12514.058875403825
192,2022-07-12,12616.923265255427
193,2022-07-13,12696.020039939805
194,2022-07-14,12755.860095817261
195,2022-07-15,12802.899404755306
196,2022-07-16,12844.807633233864
197,2022-07-17,12889.548485205127
198,2022-07-18,12944.444547075644
199,2022-07-19,13015.392870262769
200,2022-07-20,13106.344509271887
201,2022-07-21,13219.088551334295
202,2022-07-22,13353.308483923256
203,2022-07-23,13506.81887985066
204,2022-07-24,13675.856616523291
205,2022-07-25,13855.309288055694
206,2022-07-26,14038.826406568507
207,2022-07-27,14218.871807832682
208,2022-07-28,14386.90134187727
209,2022-07-29,14533.910348109213
210,2022-07-30,14651.495523584872
211,2022-07-31,14733.287293332945
212,2022-08-01,14776.270188444569
213,2022-08-02,14781.392970672343
214,2022-08-03,14753.14276784012
215,2022-08-04,14698.256293140641
216,2022-08-05,14624.101594789548
217,2022-08-06,14537.278222386158
218,2022-08-07,14442.754175567827
219,2022-08-08,14343.613012795237
220,2022-08-09,14241.348852154828
221,2022-08-10,14136.590472274558
222,2022-08-11,14030.06664242347
223,2022-08-12,13923.513065908352
224,2022-08-13,13820.160032660577
225,2022-08-14,13724.564710405813
226,2022-08-15,13641.851954179318
227,2022-08-16,13576.688101564632
228,2022-08-17,13532.33423417758
229,2022-08-18,13509.947142197663
230,2022-08-19,13508.118578846454
231,2022-08-20,13522.602570729425
232,2022-08-21,13546.261580579745
233,2022-08-22,13569.368212459103
234,2022-08-23,13580.432688329936
235,2022-08-24,13567.62846623501
236,2022-08-25,13520.662620687024
237,2022-08-26,13432.672368842013
238,2022-08-27,13301.58098726413
239,2022-08-28,13130.450410548041
240,2022-08-29,12926.718492909527
241,2022-08-30,12700.627792988795
242,2022-08-31,12463.406416364156
243,2022-09-01,12225.734982959995
244,2022-09-02,11996.795687889393
245,2022-09-03,11783.915060933205
246,2022-09-04,11592.614630751355
247,2022-09-05,11426.817116934497
248,2022-09-06,11288.998794264044
249,2022-09-07,11180.18985609008
250,2022-09-08,11099.859510717917
251,2022-09-09,11045.826826309158
252,2022-09-10,11014.354744981749
253,2022-09-11,11000.494633714894
254,2022-09-12,10998.608456513233
255,2022-09-13,11002.904751578759
256,2022-09-14,11007.841293824884
257,2022-09-15,11008.342741316359
258,2022-09-16,10999.879102149887
259,2022-09-17,10978.494526628536
260,2022-09-18,10940.859730141092
261,2022-09-19,10884.374655539315
262,2022-09-20,10807.307021709723
263,2022-09-21,10708.937760015642
264,2022-09-22,10589.69136381635
265,2022-09-23,10451.235299727065
266,2022-09-24,10296.518225174443
267,2022-09-25,10129.68522325296
268,2022-09-26,9955.789554306328
269,2022-09-27,9780.251718811065
270,2022-09-28,9608.108460511117
271,2022-09-29,9443.207743443436
272,2022-09-30,9287.57056421693
273,2022-10-01,9141.111486534097
274,2022-10-02,9001.807161645855
275,2022-10-03,8866.288261619378
276,2022-10-04,8730.74737537618
277,2022-10-05,8591.994424189457
278,2022-10-06,8448.425835937283
279,2022-10-07,8300.6226525958
280,2022-10-08,8151.3350122496995
281,2022-10-09,8004.808548870358
282,2022-10-10,7865.695840271603
283,2022-10-11,7737.982530705383
284,2022-10-12,7624.3004747389205
285,2022-10-13,7525.75440857596
286,2022-10-14,7442.143028228699
287,2022-10-15,7372.3468107276
288,2022-10-16,7314.684907139283
289,2022-10-17,7267.139039094496
290,2022-10-18,7227.442382771271
291,2022-10-19,7193.112313211221
292,2022-10-20,7161.55465363847
293,2022-10-21,7130.351076704972
294,2022-10-22,7097.727117763894
295,2022-10-23,7063.028448323757
296,2022-10-24,7026.953226709296
297,2022-10-25,6991.405126205496
298,2022-10-26,6959.050918071527
299,2022-10-27,6932.7891064744
300,2022-10-28,6915.294407813674
301,2022-10-29,6908.691774165711
302,2022-10-30,6914.336026576281
303,2022-10-31,6932.651772141496
304,2022-11-01,6962.999059725367
305,2022-11-02,7003.554511383103
306,2022-11-03,7051.236418747614
307,2022-11-04,7101.759901445761
308,2022-11-05,7149.9639686535465
309,2022-11-06,7190.5401845240085
310,2022-11-07,7219.132275286125
311,2022-11-08,7233.487300777195
312,2022-11-09,7234.139483256204
313,2022-11-10,7224.2643135372
314,2022-11-11,7208.814343552289
315,2022-11-12,7193.439589501443
316,2022-11-13,7183.689347487656
317,2022-11-14,7184.6882590228015
318,2022-11-15,7201.181253820617
319,2022-11-16,7237.713550748898
320,2022-11-17,7298.726719755241
321,2022-11-18,7388.430249639754
322,2022-11-19,7510.406876105892
323,2022-11-20,7667.015427978064
324,2022-11-21,7858.746238121593
325,2022-11-22,8083.725772255495
326,2022-11-23,8337.538745904449
327,2022-11-24,8613.455650972468
328,2022-11-25,8903.057004259983
329,2022-11-26,9197.151911489545
330,2022-11-27,9486.805293358178
331,2022-11-28,9764.240104344191
332,2022-11-29,10023.405019653947
333,2022-11-30,10260.103442451209
334,2022-12-01,10471.727770163028
335,2022-12-02,10656.773289347791
336,2022-12-03,10814.37251957968
337,2022-12-04,10944.06913875003
338,2022-12-05,11045.93099882896
339,2022-12-06,11120.905449823747
340,2022-12-07,11171.137493644861
341,2022-12-08,11199.940991541962
342,2022-12-09,11211.295158568006
343,2022-12-10,11209.009817126207
344,2022-12-11,11195.855521063051
345,2022-12-12,11172.907405061087
346,2022-12-13,11139.204288078796
347,2022-12-14,11091.718111560094
348,2022-12-15,11025.61450723793
349,2022-12-16,10934.817584393473
350,2022-12-17,10812.890597880292
351,2022-12-18,10654.160221613034
352,2022-12-19,10454.87931917936
353,2022-12-20,10214.155188465329
354,2022-12-21,9934.459663897465
355,2022-12-22,9621.726477537948
356,2022-12-23,9285.150303437513
357,2022-12-24,8936.734736346023
358,2022-12-25,8590.508891950052
359,2022-12-26,8261.343536127486
360,2022-12-27,7963.498648672211
361,2022-12-28,7709.26027721366
362,2022-12-29,7508.056879753762
363,2022-12-30,7366.227330849589
364,2022-12-31,7287.296470086253
365,2023-01-01,7272.410862690318
366,2023-01-02,7320.600126791347
367,2023-01-03,7428.714787354592
368,2023-01-04,7591.12831394101
369,2023-01-05,7799.453792789856
370,2023-01-06,8042.53887372192
371,2023-01-07,8306.879061823109
372,2023-01-08,8577.432023084953
373,2023-01-09,8838.74327291464
374,2023-01-10,9076.328005195914
375,2023-01-11,9278.277532088021
376,2023-01-12,9436.920588344412
377,2023-01-13,9550.082121913983
378,2023-01-14,9621.317107507704
379,2023-01-15,9658.769766801224
380,2023-01-16,9672.964038338749
381,2023-01-17,9674.369488822718
382,2023-01-18,9671.571358388686
383,2023-01-19,9670.395334700112
384,2023-01-20,9673.83692905896
385,2023-01-21,9682.42670371883
386,2023-01-22,9694.721294254632
387,2023-01-23,9707.789665220427
388,2023-01-24,9717.724905730916
389,2023-01-25,9720.27217432348
390,2023-01-26,9711.588515995874
391,2023-01-27,9688.98116423046
392,2023-01-28,9651.35305900312
393,2023-01-29,9599.171598453166
394,2023-01-30,9534.040275241929
395,2023-01-31,9458.164742302026
396,2023-02-01,9373.985897107965
397,2023-02-02,9284.056304688242
398,2023-02-03,9191.043454406614
399,2023-02-04,9097.673624772327
400,2023-02-05,9006.49050639349
401,2023-02-06,8919.432919758327
402,2023-02-07,8837.354657008178
403,2023-02-08,8759.654561499596
404,2023-02-09,8684.15169596353
405,2023-02-10,8607.279228449363
406,2023-02-11,8524.6291625103
407,2023-02-12,8431.84309627794
408,2023-02-13,8325.740856392455
409,2023-02-14,8205.377486930574
410,2023-02-15,8072.544136144768
411,2023-02-16,7931.326982942413
412,2023-02-17,7786.795694262053
413,2023-02-18,7643.398495871437
414,2023-02-19,7503.7549823400095
415,2023-02-20,7368.206166831542
416,2023-02-21,7235.061686208584
417,2023-02-22,7101.291724314913
418,2023-02-23,6963.45012991743
419,2023-02-24,6818.705218020465
420,2023-02-25,6665.845936486681
421,2023-02-26,6506.010725030404
422,2023-02-27,6342.79589874349
423,2023-02-28,6181.54217423227
424,2023-03-01,6028.001899135806
425,2023-03-02,5886.965572826524
426,2023-03-03,5761.420025475352
427,2023-03-04,5652.429438464443
428,2023-03-05,5559.52915428969
429,2023-03-06,5481.280345617999
430,2023-03-07,5415.730373435307
431,2023-03-08,5360.689787531908
432,2023-03-09,5313.855239098386
433,2023-03-10,5272.856727599324
434,2023-03-11,5235.310547668906
435,2023-03-12,5198.936577897035
436,2023-03-13,5161.755772118885
437,2023-03-14,5122.324214587462
438,2023-03-15,5079.905832614692
439,2023-03-16,5034.480313819649
440,2023-03-17,4986.554126904146
441,2023-03-18,4936.855418968874
442,2023-03-19,4886.062620461973
443,2023-03-20,4834.689508099616
444,2023-03-21,4783.1574993329705
445,2023-03-22,4731.998940373567
446,2023-03-23,4682.092175486547
447,2023-03-24,4634.826839152734
448,2023-03-25,4592.12237903321
449,2023-03-26,4556.270881110229
450,2023-03-27,4529.642928445951
451,2023-03-28,4514.358269563576
452,2023-03-29,4512.0413432720015
453,2023-03-30,4523.733459601528
454,2023-03-31,4549.942775973328
455,2023-04-01,4590.733734309762
456,2023-04-02,4645.73001704184
457,2023-04-03,4713.938461997333
458,2023-04-04,4793.390230629275
459,2023-04-05,4880.732538591996
460,2023-04-06,4971.0512547474755
461,2023-04-07,5058.246657322312
462,2023-04-08,5136.075163177196
463,2023-04-09,5199.534171634422
464,2023-04-10,5245.938923294959
465,2023-04-11,5275.176049529329
466,2023-04-12,5289.128513371443
467,2023-04-13,5290.685118441926
468,2023-04-14,5282.788600795886
469,2023-04-15,5267.762775272924
470,2023-04-16,5246.946131150265
471,2023-04-17,5220.565519462136
472,2023-04-18,5187.787768952228
473,2023-04-19,5146.929815926445
474,2023-04-20,5095.846773644425
475,2023-04-21,5032.5237074996285
476,2023-04-22,4955.841425728804
477,2023-04-23,4866.354162872052
478,2023-04-24,4766.760281504001
479,2023-04-25,4661.717840891434
480,2023-04-26,4556.89866843257
481,2023-04-27,4457.601632007966
482,2023-04-28,4367.516448998718
483,2023-04-29,4288.094540486805
484,2023-04-30,4218.58966894339
485,2023-05-01,4156.530894333147
486,2023-05-02,4098.354248774622
487,2023-05-03,4040.0534626804583
488,2023-05-04,3977.8381391031244
489,2023-05-05,3908.8008846768907
490,2023-05-06,3831.4904370522136
491,2023-05-07,3746.1717999497996
492,2023-05-08,3654.5884348674817
493,2023-05-09,3559.2802369869187
494,2023-05-10,3462.779282881341
495,2023-05-11,3367.056093131598
496,2023-05-12,3273.392446737589
497,2023-05-13,3182.6091032466697
498,2023-05-14,3095.4487699879965
499,2023-05-15,3012.914301076628
500,2023-05-16,2936.41738908982
501,2023-05-17,2867.663118715929
502,2023-05-18,2808.2872347823063
503,2023-05-19,2759.376342767896
504,2023-05-20,2721.084903159756
505,2023-05-21,2692.5393196062187
506,2023-05-22,2672.074956557454
507,2023-05-23,2657.6800617230347
508,2023-05-24,2647.4414955250527
509,2023-05-25,2639.834188075988
510,2023-05-26,2633.805738341253
511,2023-05-27,2628.6993961700255
512,2023-05-28,2624.0979016930846
513,2023-05-29,2619.666652945659
514,2023-05-30,2615.051827671058
515,2023-05-31,2609.8649463874735
516,2023-06-01,2603.7630837181296
517,2023-06-02,2596.605398607996
518,2023-06-03,2588.6265101831104
519,2023-06-04,2580.533580059196
520,2023-06-05,2573.448959603938
521,2023-06-06,2568.7028907260274
522,2023-06-07,2567.575668312346
523,2023-06-08,2571.107920669304
524,2023-06-09,2580.0261628345925
525,2023-06-10,2594.7405786699223
526,2023-06-11,2615.330422236345
527,2023-06-12,2641.4477698784904
528,2023-06-13,2672.123394803595
529,2023-06-14,2705.540036520005
530,2023-06-15,2738.9344436356314
531,2023-06-16,2768.8352777913387
532,2023-06-17,2791.729179587185
533,2023-06-18,2804.9565585434602
534,2023-06-19,2807.3959034714244
535,2023-06-20,2799.587648474607
536,2023-06-21,2783.3262687948763
537,2023-06-22,2761.0423441929497
538,2023-06-23,2735.2858569012787
539,2023-06-24,2708.433445690845
540,2023-06-25,2682.5852749207793
541,2023-06-26,2659.564607682188
542,2023-06-27,2640.946493218369
543,2023-06-28,2628.06860148562
544,2023-06-29,2621.9945154020916
545,2023-06-30,2623.4136742077762
546,2023-07-01,2632.4920040478955
547,2023-07-02,2648.7423611415006
548,2023-07-03,2671.033871365524
549,2023-07-04,2697.8347428854877
550,2023-07-05,2727.6525995032125
551,2023-07-06,2759.49163471992
552,2023-07-07,2793.130757668401
553,2023-07-08,2829.1533225259336
554,2023-07-09,2868.7907049445475
555,2023-07-10,2913.671374677632
556,2023-07-11,2965.5126586908127
557,2023-07-12,3025.734238781114
558,2023-07-13,3094.976052912427
559,2023-07-14,3172.5982453630954
560,2023-07-15,3256.3963401575206
561,2023-07-16,3342.8441807993977
562,2023-07-17,3427.9920142118244
563,2023-07-18,3508.7090964665304
564,2023-07-19,3583.641062177702
565,2023-07-20,3653.417036504609
566,2023-07-21,3720.1375819416617
567,2023-07-22,3786.5183643444047
568,2023-07-23,3855.0482627538104
569,2023-07-24,3927.328400675357
570,2023-07-25,4003.624782055345
571,2023-07-26,4082.660771723051
572,2023-07-27,4161.730348862775
573,2023-07-28,4237.218898268065
574,2023-07-29,4305.498842707357
575,2023-07-30,4363.9569553633955
576,2023-07-31,4411.769881844253
577,2023-08-01,4450.1297793103295
578,2023-08-02,4481.9012785700315
579,2023-08-03,4510.955308945067
580,2023-08-04,4541.501577092801
581,2023-08-05,4577.6358787125955
582,2023-08-06,4623.149476819038
583,2023-08-07,4681.512394217251
584,2023-08-08,4755.867778453037
585,2023-08-09,4848.85232884747
586,2023-08-10,4962.094791703379
587,2023-08-11,5095.384297864721
588,2023-08-12,5245.781459750833
589,2023-08-13,5407.270746105376
590,2023-08-14,5571.587286007298
591,2023-08-15,5730.266686894752
592,2023-08-16,5877.036104318664
593,2023-08-17,6009.292513760649
594,2023-08-18,6128.057897914882
595,2023-08-19,6236.783242618066
596,2023-08-20,6339.7940615769585
597,2023-08-21,6440.941113407446
598,2023-08-22,6542.627111647325
599,2023-08-23,6645.185678207001
600,2023-08-24,6746.622887095422
601,2023-08-25,6842.841222050182
602,2023-08-26,6928.462912940781
603,2023-08-27,6998.152375292263
604,2023-08-28,7048.013735406972
605,2023-08-29,7076.499147654706
606,2023-08-30,7084.49107481628
607,2023-08-31,7074.652694478929
608,2023-09-01,7050.433223381298
609,2023-09-02,7015.1168221634825
610,2023-09-03,6971.1336114190535
611,2023-09-04,6919.691022269253
612,2023-09-05,6860.710928125632
613,2023-09-06,6793.049696120205
614,2023-09-07,6714.981720267455
615,2023-09-08,6624.902843995118
616,2023-09-09,6522.141743880386
617,2023-09-10,6407.668236948236
618,2023-09-11,6284.4168455961335
619,2023-09-12,6156.995745426555
620,2023-09-13,6030.773802034141
621,2023-09-14,5910.636053300504
622,2023-09-15,5799.862651387164
623,2023-09-16,5699.491751025256
624,2023-09-17,5608.266870879583
625,2023-09-18,5523.054205084482
626,2023-09-19,5439.56374795029
627,2023-09-20,5353.272096850762
628,2023-09-21,5260.490599622822
629,2023-09-22,5159.446011840796
630,2023-09-23,5051.0613648879225
631,2023-09-24,4939.026471841424
632,2023-09-25,4828.956740897389
633,2023-09-26,4726.926946659786
634,2023-09-27,4638.041901593233
635,2023-09-28,4565.61052649783
636,2023-09-29,4511.0361808223315
637,2023-09-30,4474.142694459773
638,2023-10-01,4453.564791600636
639,2023-10-02,4446.974961092647
640,2023-10-03,4451.125231956378
641,2023-10-04,4461.842775566241
642,2023-10-05,4474.184271672329
643,2023-10-06,4482.8963033607115
644,2023-10-07,4483.157283147681
645,2023-10-08,4471.382867292009
646,2023-10-09,4445.798994127993
647,2023-10-10,4406.583588198368
648,2023-10-11,4355.567829293317
649,2023-10-12,4295.6368387659095
650,2023-10-13,4230.01500872396
651,2023-10-14,4161.590100562296
652,2023-10-15,4092.376863198305
653,2023-10-16,4023.1792296921294
654,2023-10-17,3953.4906787591904
655,2023-10-18,3881.6707574256507
656,2023-10-19,3805.4289389236947
657,2023-10-20,3722.5891694424668
658,2023-10-21,3631.964016563103
659,2023-10-22,3533.9917864410536
660,2023-10-23,3430.7651960392022
661,2023-10-24,3325.3519188612695
662,2023-10-25,3220.7292272783657
663,2023-10-26,3118.859056869766
664,2023-10-27,3020.2566800244686
665,2023-10-28,2924.080122574413
666,2023-10-29,2828.576365206463
667,2023-10-30,2731.7175122976655
668,2023-10-31,2631.9148486002523
669,2023-11-01,2528.685533971037
670,2023-11-02,2423.0583666974503
671,2023-11-03,2317.4679180890394
672,2023-11-04,2215.054619942773
673,2023-11-05,2118.6294206150023
674,2023-11-06,2029.7902516619465
675,2023-11-07,1948.5582929032623
676,2023-11-08,1873.5568395523424
677,2023-11-09,1802.5009645420137
678,2023-11-10,1732.7432464475803
679,2023-11-11,1661.7333882423961
680,2023-11-12,1587.3569782014883
681,2023-11-13,1508.1641050932174
682,2023-11-14,1423.4977768338993
683,2023-11-15,1333.5206645943617
684,2023-11-16,1239.1397346450647
685,2023-11-17,1141.8441328359281
686,2023-11-18,1043.4900173411056
687,2023-11-19,946.0736853499119
688,2023-11-20,851.5278699290031
689,2023-11-21,761.5619733646108
