,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen","Proba Neut Min
 vs. BA.5 antigen","Proba Neut Max
 vs. BA.5 antigen","Proba Neut Min
 vs. BA.5/XBT antigen","Proba Neut Max
 vs. BA.5/XBT antigen","Proba Neut Min
 vs. BA.5=0.75/XBT=0.25 antigen","Proba Neut Max
 vs. BA.5=0.75/XBT=0.25 antigen"
32,33,0.9270936596266175,0.9678637510417143,0.8986843963238341,0.9498994825615718,0.7892188881822122,0.8652097970833129,0.8439516422530232,0.9075546398224423
33,34,0.9228919298199229,0.9675254662523816,0.8936648139721196,0.949448035776024,0.7825743159528085,0.8644462641139377,0.838119564962464,0.9069471499449808
34,35,0.9184875152524163,0.9671386860407379,0.8884403965806845,0.9489326478372079,0.7757652582809855,0.8635775096328009,0.8321028274308351,0.9062550787350043
35,36,0.9138801174782469,0.966706095949159,0.8830134347364745,0.9483571859026598,0.7687996222983309,0.8626111206804015,0.8259065285174028,0.9054841532915305
36,37,0.9090697401461516,0.9662300209123447,0.877386439759709,0.9477250404131833,0.7616850469137995,0.8615538831017426,0.8195357433367542,0.904639461757463
37,38,0.9040567099943837,0.9657124800074832,0.8715621627206085,0.9470391949101238,0.754428946290989,0.8604118861973704,0.8129955545057987,0.9037255405537471
38,39,0.8988416929226041,0.9651552318278638,0.8655436078973585,0.9463022842156698,0.7470385452731267,0.8591906113605476,0.8062910765852427,0.9027464477881086
39,40,0.8934257057826817,0.9645598122628208,0.8593340415693135,0.9455166431339568,0.7395209081944866,0.8578950074669943,0.7994274748819,0.9017058253004755
40,41,0.8878101244086225,0.963927566095933,0.8529369968647216,0.9446843473926257,0.7318829622222645,0.8565295552570846,0.792409979543493,0.9006069513248551
41,42,0.8819966883129093,0.963259673546069,0.8463562752471924,0.9438072482028412,0.7241315161446531,0.8550983225329063,0.7852438956959227,0.8994527853678738
42,43,0.8759875024053515,0.9625571726519394,0.8395959451203262,0.9428870015477648,0.7162732753433916,0.8536050116597658,0.777934610231859,0.8982460066037653
43,44,0.8697850360358929,0.9618209782252577,0.8326603379482389,0.9419250930980435,0.7083148535505573,0.8520530005950435,0.7704875957493982,0.8969890468465436
44,45,0.8633921196208831,0.9610518979591879,0.8255540422259275,0.9409228594851511,0.70026278188093,0.8504453784525723,0.7629084120534289,0.8956841189688617
45,46,0.8568119390801178,0.9602506461690281,0.8182818955834437,0.9398815065296887,0.6921235155460468,0.8487849764370081,0.7552027055647452,0.8943332414833485
46,47,0.8500480282872878,0.9594178555546234,0.8108489752686175,0.9388021249145727,0.6839034385888707,0.8470743948415215,0.7473762069287442,0.8929382598780471
47,48,0.8431042597176246,0.9585540873039694,0.8032605872222063,0.9376857037067478,0.6756088669247668,0.845316026686969,0.7394347270734866,0.8915008651968584
48,49,0.83598483346213,0.9576598398010934,0.7955222539349704,0.936533142061252,0.6672460499321402,0.8435120784863535,0.7313841519335553,0.8900226102738028
49,50,0.8286942647667782,0.9567355561557345,0.7876397012568312,0.9353452593847515,0.6588211708021743,0.8416645885407829,0.7232304360295028,0.8885049239627671
50,51,0.8212373702466427,0.9557816307353287,0.779618844312804,0.9341228041893855,0.6503403458297816,0.8397754431090907,0.7149795950712929,0.8869491236492381
51,52,0.81361925291834,0.954798414849622,0.7714657726678948,0.9328664618298607,0.6418096228056522,0.8378463907402172,0.7066376977367734,0.8853564262850389
52,53,0.8058452861889691,0.9537862217135157,0.7631867348728789,0.9315768612855657,0.6332349786510068,0.8358790550133656,0.6982108567619427,0.8837279581494657
53,54,0.7979210969354275,0.9527453307934299,0.7547881225142794,0.9302545811237497,0.6246223164214835,0.8338749458941741,0.6897052194678815,0.8820647635089619
54,55,0.7898525478042535,0.9516759916256997,0.7462764538844657,0.9289001547585043,0.6159774617937548,0.8318354698844023,0.6811269578391101,0.8803678123214533
55,56,0.781645718858706,0.9505784271816303,0.7376583573812434,0.9275140751025835,0.607306159137502,0.8297619391168365,0.6724822582593727,0.87863800710971
56,57,0.7733068886964518,0.9494528368423037,0.7289405547403465,0.9260967986943389,0.5986140672658168,0.8276555795254279,0.6637773110030816,0.8768761891098834
57,58,0.7648425151577967,0.9482993990366031,0.720129844198622,0.9246487493697035,0.5899067549486365,0.8255175382023784,0.6550182995736292,0.8750831437860409
58,59,0.7562592157407864,0.9471182735878797,0.7112330836803117,0.9231703215388111,0.5811896962662233,0.823348890038414,0.6462113899732675,0.8732596057886126
59,60,0.7475637478356054,0.9459096038079386,0.70225717409351,0.9216618831181395,0.5724682658727547,0.8211506437293763,0.6373627199831324,0.8714062634237579
60,61,0.7387629888864724,0.9446735183713468,0.6932090428185826,0.9201237781617249,0.5637477342336804,0.8189237472211008,0.6284783885261315,0.869523762691413
61,62,0.729863916584657,0.9434101329982778,0.6840956274649868,0.918556329228802,0.5550332628945096,0.8166690926550713,0.6195644451797482,0.8676127109419366
62,63,0.7208735891912967,0.9421195519700669,0.6749238599675197,0.9169598395199705,0.5463298998330484,0.8143875208692162,0.6106268799002841,0.8656736801945935
63,64,0.7117991260833945,0.9408018694982202,0.6657006510875383,0.9153345948095309,0.537642574941751,0.8120798255012847,0.6016716130146447,0.8637072101554077
64,65,0.7026476886107629,0.9394571709647127,0.6564328753791279,0.9136808651978459,0.5289760956817513,0.8097467567362836,0.5927044855304395,0.8617138109670647
65,66,0.693426461345758,0.9380855340489299,0.6471273566745805,0.9119989067043434,0.5203351429452729,0.8073890247343432,0.5837312498099267,0.8596939657193433
66,67,0.6841426338014983,0.9366870297545028,0.6377908541378954,0.9102889627190267,0.511724267158467,0.805007302770974,0.5747575606481812,0.8576481327450003
67,68,0.6748033826878927,0.9352617233474754,0.6284300489293523,0.9085512653279894,0.5031478846522837,0.8026022301178746,0.5657889667908179,0.8555767477229319
68,69,0.6654158547683084,0.9338096752157068,0.6190515315185896,0.9067860365264123,0.49461027432474375,0.8001744146891572,0.5568309029216667,0.8534802256077847
69,70,0.6559871503731074,0.9323309416580849,0.6096617896780531,0.9049934893307848,0.4861155746139598,0.7977244354750115,0.5478886821460064,0.8513589624028981
70,71,0.6465243076196583,0.9308255756109961,0.6002671971832121,0.9031738288005959,0.4776677807974176,0.7952528447823441,0.5389674889903149,0.84921333679147
71,72,0.6370342873818144,0.929293627318519,0.5908740032406177,0.9013272529784607,0.4692707426294396,0.7927601702997797,0.5300723729350286,0.8470437116391203
72,73,0.6275239590453154,0.9277351449519742,0.5814883226596949,0.8994539537565348,0.46092816232534733,0.7902469170025248,0.5212082424925211,0.8448504353795299
73,74,0.6180000870791467,0.9261501751837373,0.572116126779197,0.897554117676116,0.45264359289767353,0.787713568910952,0.5123798598384353,0.8426338432935341
74,75,0.6084693184466432,0.9245387637196012,0.5627632351544865,0.8956279266665057,0.44442043684681976,0.7851605907153234,0.503591836000653,0.8403942586909146
75,76,0.5989381708740767,0.9229009557934367,0.5534353080073031,0.8936755587284824,0.43626194520583494,0.7825884292778028,0.49484862660656903,0.8381319940031426
76,77,0.5894130219886617,0.921236796627434,0.5441378394354226,0.891697188567127,0.42817121693647553,0.7799975150217984,0.48615452818594906,0.8358473517944627
77,78,0.5799000993323974,0.9195463318608095,0.534876151375653,0.8896929881781915,0.42015119867143985,0.7773882632176895,0.47751367502354647,0.8335406256979405
78,79,0.5704054712529287,0.9178296079495107,0.5256553883099297,0.8876631273917421,0.4122046847955961,0.7747610751731302,0.4689300365527629,0.8312121012824361
79,80,0.5609350386677266,0.9160866725391571,0.5164805127008991,0.8856077743763966,0.40433431785718865,0.772116339335349,0.4604074152790439,0.8288620568558728
80,81,0.5514945276933174,0.9143175748131857,0.5073563011403193,0.883527096107122,0.39654258929837405,0.7694544323121846,0.45194944521934666,0.8264907642096533
81,82,0.5420894831270976,0.9125223658179542,0.49828734119083506,0.8814212587992478,0.3888318404930049,0.7667757198179881,0.44355959084192,0.824098489308618
82,83,0.5327252627654362,0.9107010987663509,0.48927802889924776,0.8792904283110807,0.38120426407836666,0.7640805575499837,0.4352411464888072,0.8216854929305322
83,84,0.5234070325382877,0.9088538293212898,0.4803325669572396,0.877134770517268,0.3736619055665215,0.7613692920001931,0.4269972362618806,0.8192520312587306
84,85,0.5141397624374393,0.9069806158603295,0.4714549634836802,0.8749544516548498,0.3662066652200755,0.7586422612075976,0.41883081435187786,0.8167983564312237
85,86,0.5049282232127783,0.9050815197225157,0.4626490314010676,0.8727496386437592,0.3588403001764879,0.7558997954548221,0.4107446657887778,0.8143247170492907
86,87,0.49577698380857727,0.9031566054384419,0.4539183883773926,0.8705204993833662,0.3515644268045414,0.7531422179132733,0.402741407590967,0.8118313586483197
87,88,0.4866904095097665,0.9012059409444225,0.4452664573036892,0.8682672030265219,0.34438052327621027,0.7503698452403538,0.3948234902899497,0.8093185241334377
88,89,0.47767266076645487,0.8992295977815886,0.43669646727678924,0.8659899202324344,0.3372899323369498,0.7475829881320805,0.3869931998068695,0.8067864541822575
89,90,0.4687276926635987,0.8972276512806426,0.42821145505627045,0.863688823399597,0.3302938642573378,0.7447819518341859,0.3792526596568041,0.8042353876168914
90,91,0.45985925500163005,0.8952001807329428,0.41981426696429724,0.861364086879892,0.3233933999490141,0.7419670366145412,0.3716038334566557,0.8016655617472166
91,92,0.45107089295309155,0.8931472695485321,0.41150756119696763,0.8590158871749042,0.31658949422801924,0.7391385381995265,0.3640485277124934,0.7990772126872153
92,93,0.4423659482598039,0.8910690054016785,0.403293810515879,0.8566444031154072,0.30988297920884667,0.7362967481767846,0.3565883948623628,0.7964705756460959
93,94,0.4337475609348497,0.8889654803644473,0.3951753052889124,0.8542498160249069,0.3032745678128636,0.7334419543666113,0.34922493655088804,0.793845885195759
94,95,0.42521867143361913,0.8868367910287918,0.3871541568496719,0.8518323098680748,0.29676485737514446,0.7305744411640778,0.3419595071124082,0.7912033755160763
95,96,0.41678202325836633,0.8846830386176122,0.37923230114558404,0.8493920713848405,0.2903543333342286,0.7276944898538282,0.33479331723990635,0.7885432806193343
96,97,0.40844016596111266,0.8825043290852066,0.37141150264539646,0.8469292902108689,0.2840433729898523,0.7248023788993663,0.32772743781762437,0.7858658345551176
97,98,0.4001954585102788,0.8803007732075087,0.36369335847759676,0.8444441589850975,0.2778322493142616,0.7218983842085072,0.32076280389592915,0.7831712715968024
98,99,0.39205007298716277,0.8780724866624887,0.3560793027722152,0.8419368734449753,0.2717211348033454,0.7189827793765746,0.31390021878778035,0.7804598264107749
99,100,0.3840059985792269,0.8758195901010696,0.34857061117945554,0.8394076325099985,0.2657101053544749,0.7160558359087943,0.30714035826696523,0.7777317342093963
100,101,0.3760650458381245,0.8735422092088954,0.3411684055396551,0.8368566383541174,0.2597991441586005,0.7131178234232585,0.3004837748491278,0.774987230888688
101,102,0.3682288511714872,0.8712404747592732,0.3338736586802066,0.8342840964675446,0.2539881455948664,0.7101690098357302,0.2939309021375365,0.7722265531516375
102,103,0.36049888153863907,0.8689145226575955,0.3266871993162158,0.8316902157084792,0.24827691911669897,0.7072096615274798,0.2874820592164574,0.7694499386179795
103,104,0.35287643932165125,0.8665644939775344,0.3196097170328702,0.8290752083452266,0.2426651931190406,0.7042400434972678,0.28113745507595544,0.7666576259212472
104,105,0.34536266734443,0.8641905349892962,0.3126417673287024,0.8264392900891778,0.2371526187771184,0.7012604194985146,0.2748971930529104,0.7638498547938462
105,106,0.3379585540138613,0.8617927971802044,0.30578377670014834,0.8237826801190837,0.23173877384784108,0.6982710521626307,0.26876127527399474,0.7610268661408572
106,107,0.3306649385584055,0.859371437267878,0.2990360477490337,0.8211056010970446,0.22642316642562765,0.6952722031094218,0.2627296070873307,0.7581889021032333
107,108,0.3234825163409022,0.8569266172062602,0.292398764295833,0.8184082791766146,0.2212052386451538,0.6922641330454227,0.25680200147049337,0.7553362061110187
108,109,0.316411844223745,0.8544585041847468,0.2858719964827573,0.8156909440034048,0.21608437032418754,0.6892471018509607,0.25097818340347244,0.7524690229271828
109,110,0.3094533459659635,0.851967270620655,0.27945570585191615,0.8129538287085486,0.21105988254033747,0.6862213686567009,0.2452577941961268,0.7495875986826247
110,111,0.30260731763313,0.849453094145269,0.2731497503849585,0.8101971698953863,0.2061310411361762,0.6831871919103769,0.23964039576056734,0.7466921809028816
111,112,0.295873933002367,0.8469161575836914,0.2669538894917357,0.8074212076197012,0.20129706014782012,0.6801448294343696,0.2341254748197779,0.7437830185270353
112,113,0.2892532489460665,0.8443566489287267,0.26086778893663587,0.8046261853638363,0.19655710515263525,0.6770945384747524,0.22871244704463556,0.7408603619192945
113,114,0.2827452107792291,0.8417747613090135,0.2548910256922928,0.8018123500050001,0.1919102965323058,0.6740365757423878,0.2234006611122993,0.737924462873694
114,115,0.2763496575566182,0.8391706929516236,0.2490230927114213,0.798979951778063,0.18735571264804896,0.6709711974466208,0.21818940267973513,0.7349755746123419
115,116,0.2700663273071263,0.8365446471393361,0.24326340360848497,0.7961292442331354,0.18289239292525633,0.667898659322085,0.21307789826687065,0.7320139517776101
116,117,0.2638948621939684,0.8338968321627945,0.23761129724387664,0.7932604841882032,0.17851934084534865,0.664819216649104,0.20806531904461265,0.7290398504186535
117,118,0.2578348135904318,0.8312274612677483,0.2320660422041645,0.7903739316770909,0.17423552684306853,0.6617331242681412,0.2031507845236165,0.7260535279726161
118,119,0.251885647062024,0.8285367525975783,0.22662684117282306,0.7874698498930129,0.17003989110788315,0.6586406365887272,0.1983333661403531,0.72305524324087
119,120,0.24604674724688436,0.8258249291313017,0.22129283518666298,0.7845485051279601,0.16593134628855105,0.6555420075932648,0.19361209073760702,0.7200452563606126
120,121,0.24031742262733669,0.8230922186172469,0.21606310777394233,0.7816101667081666,0.16190878010029985,0.6524374908360911,0.1889859439371211,0.7170238287721289
121,122,0.23469691018638827,0.820338853502588,0.21093668897085238,0.7786551069258874,0.15797105783440313,0.6493273394381511,0.18445387340262775,0.7139912231820192
122,123,0.22918437994386176,0.8175650708589233,0.20591255921373264,0.7756836009677148,0.15411702477025158,0.6462118060776172,0.1800147919919921,0.7109477035226661
123,124,0.22377893936770354,0.8147711123040806,0.20098965310500339,0.772695926839651,0.15034550849033684,0.6430911429767716,0.17566758079767011,0.7078935349082114
124,125,0.21847963765677447,0.8119572239203272,0.1961668630513771,0.7696923652891452,0.14665532109880897,0.6399656018854458,0.17141109207509303,0.7048289835872955
125,126,0.21328546989217034,0.8091236561691603,0.19144304277344348,0.7666731997243017,0.1430452613445321,0.6368354340612978,0.1672441520589878,0.7017543168927998
126,127,0.20819538105480973,0.8062706638028522,0.18681701068622836,0.7636387161304565,0.13951411664977942,0.6337008902471907,0.1631655636680039,0.6986698031888237
127,128,0.2032082699076423,0.8033985057729187,0.18228755315076706,0.7605892029843109,0.1360606650459104,0.630562220645918,0.15917410909833873,0.6955757118151145
128,129,0.19832299274144094,0.800507445135678,0.17785342759716427,0.7575249511658056,0.1326836770175534,0.6274196748925118,0.15526855230735884,0.6924723130291587
129,130,0.193538366983656,0.7975977489550639,0.17351336551997554,0.7544462538679197,0.1293819172569763,0.624273502024353,0.1514476413884759,0.6893598779461364
130,131,0.1888531746703287,0.794669688202855,0.16926607534710514,0.7513534065045584,0.12615414633047095,0.6211239504492885,0.14771011083878804,0.6862386784769234
131,132,0.1842661657814958,0.7917235376564776,0.16511024518370365,0.7482467066167028,0.12299912225868992,0.6179712679119538,0.14405468372119679,0.6831089872643283
132,133,0.1797760614409455,0.7887595757945394,0.16104454543285585,0.7451264537769828,0.11991560201300072,0.6148157014584841,0.14048007372292828,0.6799710776177335
133,134,0.17538155698153968,0.7857780846902414,0.15706763129505796,0.7419929494928239,0.1169023429299823,0.6116574973997853,0.13698498711252013,0.6768252234463046
134,135,0.17108132487767613,0.7827793499028267,0.15317814514873895,0.738846497108328,0.1139581040462943,0.6084969012735317,0.13356812459751663,0.6736716991909298
135,136,0.16687401754673858,0.7797636603672036,0.14937471881424358,0.7356874017050226,0.11108164735618775,0.6053341578050413,0.13022818308521567,0.6705107797550319
136,137,0.16275827002167764,0.7767313082818927,0.1456559757038739,0.7325159700016334,0.1082717389939844,0.6021695108671759,0.12696385734892915,0.6673427404344046
137,138,0.15873270249708005,0.7736825889954395,0.14202053286072813,0.7293325102530036,0.10552715034388782,0.5990032034394024,0.12377384160230798,0.6641678568462029
138,139,0.15479592275129805,0.7706178008914256,0.13846700288918334,0.7261373321483012,0.1028466590795089,0.595835477566143,0.12065683098434613,0.660986404857222
139,140,0.15094652844739154,0.7675372452722219,0.1349939957799835,0.7229307467086366,0.10022905013550826,0.5926665743145374,0.11761152295774588,0.657798660511587
140,141,0.14718310931578849,0.7644412262416093,0.13160012063295834,0.7197130661842175,0.0976731166137616,0.5894967337317321,0.11463661862335997,0.6546048999579748
141,142,0.14350424922169136,0.7613300505864007,0.12828398728047652,0.716484603951155,0.09517766062645289,0.5863261948017993,0.1117308239534647,0.651405399376477
142,143,0.1399085281203688,0.758204027657191,0.125044207814759,0.7132456744080411,0.0927414940784817,0.583155195402395,0.10889285094662035,0.6482004349052181
143,144,0.1363945239035611,0.7550634692483573,0.12187939802224113,0.7099965928724044,0.09036343939156855,0.5799839722612457,0.10612141870690484,0.644990282566825
144,145,0.13296081414028382,0.7519086894774345,0.11878817872815528,0.7067376754771528,0.08804233017239971,0.5768127609125547,0.1034152544502775,0.6417752181948537
145,146,0.12960597771537585,0.7487400046639792,0.11576917705453449,0.7034692390671042,0.08577701182714126,0.5736417956534158,0.10077309444083787,0.6385555173602601
146,147,0.12632859636915605,0.7455577332080426,0.11282102759481705,0.700191601095707,0.08356634212459824,0.5704713095003082,0.09819368485970764,0.6353314552980077
147,148,0.12312725614159037,0.7423621954683628,0.10994237350822655,0.696905079522042,0.0814091917102795,0.5673015341457545,0.09567578260925302,0.6321033068338981
148,149,0.12000054872435051,0.7391537136403872,0.10713186753705839,0.6936099927082037,0.0793044445735584,0.5641326999152045,0.0932181560553084,0.6288713463117042
149,150,0.11694707272416494,0.7359326116342293,0.10438817294998692,0.6903066593171394,0.07725099847009864,0.5609650357242165,0.09081958571004278,0.625635847520678
150,151,0.11396543484082222,0.73269921495267,0.10170996441445679,0.6869953982110429,0.07524776530164917,0.5577987690359951,0.08847886485805298,0.6223970836235191
151,152,0.11105425096316746,0.729453850569298,0.0990959288011688,0.6836765283503743,0.07329367145526505,0.5546341258193452,0.08619480012821693,0.6191553270848598
152,153,0.10821214718640482,0.7261968468068927,0.09654476592363104,0.6803503686935886,0.07138765810396153,0.5514713305070922,0.08396621201379628,0.6159108496003405
153,154,0.1054377607539504,0.7229285332161415,0.09405518921566947,0.6770172380976476,0.06952868147074626,0.5483106059550262,0.08179193534320786,0.6126639220263369
154,155,0.102729740927053,0.7196492404547876,0.0916259263497432,0.6736774552193857,0.06771571305792395,0.5451521734014104,0.07967081970383358,0.609414814310398
155,156,0.10008674978532484,0.716359300167297,0.08925571979883506,0.6703313384177998,0.06594773984350932,0.5419962524271038,0.0776017298211722,0.6061637954224518
156,157,0.09750746296126878,0.7130590448651296,0.08694332734461951,0.6669792056573254,0.06422376444652056,0.5388430609163344,0.07558354589557004,0.6029111332868299
157,158,0.09499057031182478,0.709748807807702,0.08468752253453926,0.6636213744121663,0.06254280526287559,0.5356928150181658,0.07361516389870743,0.599657094715166
158,159,0.09253477652987108,0.7064289228841214,0.08248709509034857,0.6602581615717318,0.06090389657355039,0.5325457291086882,0.07169549583194948,0.5964019453402101
159,160,0.09013880169856381,0.7030997244957697,0.08034085127059676,0.6568898833472441,0.05930608862659581,0.529402015753972,0.06982346994859628,0.5931459495506081
160,161,0.08780138179129582,0.6997615474398149,0.0782476141894658,0.6535168551795636,0.05774844769456006,0.5262618856738099,0.06799803094201293,0.5898893704266868
161,162,0.0855212691200039,0.6964147267937197,0.07620622409427635,0.6501393916482887,0.056230056108798276,0.5231255477062773,0.06621814010153732,0.586632469677283
162,163,0.08329723273444567,0.6930595978008205,0.0742155386039195,0.6467578063821728,0.054750012272099025,0.5199932087731367,0.06448277543800926,0.5833755075776548
163,164,0.08112805877500562,0.6896964957570455,0.0722744329103785,0.643372411970911,0.053307430650993026,0.5168650738461134,0.06279093178068576,0.5801187429085122
164,165,0.07901255078149638,0.6863257558988307,0.07038179994543459,0.6399835198783328,0.05190144174906647,0.5137413459140546,0.06114162084725053,0.5768624328961938
165,166,0.07694952996034299,0.6829477132923036,0.06853655051457153,0.6365914403570452,0.05053119206253148,0.5106222259510034,0.059533871288551504,0.5736068331540243
166,167,0.07493783541245036,0.6795627027237892,0.0667376134000155,0.6331964823645639,0.049195844019262636,0.5075079128851958,0.057966728709639065,0.5703521976248799
167,168,0.07297632432397883,0.6761710585916958,0.06498393543477654,0.6297989534809687,0.04789457590245655,0.5043986035690033,0.056439255668616545,0.567098778524986
168,169,0.07106387212216236,0.6727731147998359,0.06327448154947801,0.6263991598281115,0.046626581760012054,0.5012944927498291,0.05495053165474503,0.5638468262889702
169,170,0.06919937259822362,0.6693692046522347,0.06160823479368305,0.6229974059904173,0.04539107130068243,0.4981957730419779,0.05349965304718274,0.5605965895161976
170,171,0.06738173799937175,0.6659596607494715,0.05998419633337537,0.6195939949372966,0.04418726977801124,0.49510263489950274,0.052085733055693306,0.5573483149183996
171,172,0.06560989909176596,0.6625448148866038,0.05840138542614792,0.6161892279472027,0.04301441786299526,0.4920152665900437,0.05070790164457159,0.5541022472686231
172,173,0.06388280519627809,0.6591249979527176,0.056858839375621084,0.612783404533354,0.041871771506397426,0.48893385416966334,0.049365305441009255,0.5508586293515086
173,174,0.06219942419878288,0.6557005398321439,0.05535561346651219,0.6093768223711468,0.0407586017915631,0.48585858145868716,0.04805710762903764,0.5476177019149169
174,175,0.06055874253665772,0.652271769307383,0.05389078088173871,0.6059697772272759,0.03967419477857259,0.48278963001855557,0.04678248783015565,0.5443797036229157
175,176,0.05895976516307333,0.6488390139637683,0.05246343260285302,0.6025625628905811,0.0386178513405,0.4797271791296859,0.04554064197167651,0.5411448710101334
176,177,0.05740151549060979,0.645402600095911,0.05107267729506315,0.5991554711046384,0.03758888699252755,0.4766714057703547,0.04433078214379535,0.5379134384374965
177,178,0.05588303531564143,0.6419628526159509,0.04971764117801636,0.595748791502106,0.03658663171460835,0.47362248459659717,0.043152136446312356,0.5346856380493517
178,179,0.054403384724887704,0.6385200949636469,0.04839746788347954,0.5923428115408413,0.03561042976834611,0.47058058792312507,0.042003948825912824,0.5314616997319832
