,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen","Proba Neut Min
 vs. BA.5 antigen","Proba Neut Max
 vs. BA.5 antigen","Proba Neut Min
 vs. BA.5/XBT antigen","Proba Neut Max
 vs. BA.5/XBT antigen","Proba Neut Min
 vs. BA.5=0.75/XBT=0.25 antigen","Proba Neut Max
 vs. BA.5=0.75/XBT=0.25 antigen"
70,71,0.5470624601182819,0.8699385457367459,0.5484178884105533,0.8709242760496381,0.4734314087962381,0.8058478950234651,0.5109246486033957,0.8383860855365517
71,72,0.5378027971800341,0.8677409299497802,0.5391507142987682,0.8687354531456936,0.4647881076503082,0.8032375888520127,0.5019694109745382,0.8359865209988532
72,73,0.5285814630707287,0.8655166444373741,0.529921192223917,0.8665199251467297,0.45621170165833225,0.8006044968490105,0.49306644694112456,0.8335622109978701
73,74,0.519403535716747,0.8632660303294732,0.52073442804151,0.8642780290648304,0.4477057153574683,0.7979491543406247,0.48422007169948916,0.8311135917027276
74,75,0.5102739045021042,0.8609894197765489,0.5115953394158845,0.8620100930828329,0.43927349075654964,0.7952720781665447,0.4754344150862171,0.8286410856246889
75,76,0.5011972672297837,0.8586871368667284,0.5025086526787108,0.8597164374639136,0.4309181883852101,0.7925737681053064,0.46671342053196047,0.8261451027846101
76,77,0.4921781277285294,0.8563594984726747,0.49347890033816766,0.8573973753915126,0.42264278869935906,0.7898547081913994,0.4580608445187634,0.823626041791456
77,78,0.48322079408456375,0.8540068150339802,0.4845104192183436,0.8550532137453165,0.4144500938266533,0.7871153679328986,0.44948025652249846,0.8210842908391076
78,79,0.47432937747559645,0.8516293912802354,0.4756073492062898,0.8526842538184138,0.40634272963447765,0.7843562034375143,0.44097503942038374,0.818520228627964
79,80,0.4655077915826771,0.8492275268993934,0.46677363258230653,0.8502907919802085,0.3983231481020447,0.7815776584541876,0.4325483903421756,0.815934225217198
80,81,0.45675975255392576,0.8468015171555907,0.45801301390749305,0.8478731202892118,0.3903936299774964,0.7787801653367034,0.42420332194249466,0.8133266428129575
81,82,0.44808877949290804,0.8443516534601685,0.44932904044129474,0.8454315270594284,0.38255628770036443,0.7759641459351905,0.4159426640708296,0.8106978364973093
82,83,0.4394981954434315,0.8418782238992871,0.4407250630607794,0.8429662973836941,0.37481306856939584,0.7731300124208633,0.40776906581508765,0.8080481549022787
83,84,0.4309911288417936,0.8393815137212007,0.4322042376525762,0.8404777136170077,0.3671657581355472,0.7702781680488828,0.39968499789406164,0.8053779408329453
84,85,0.4225705154069884,0.8368618057859867,0.4237695269479058,0.8379660558226242,0.35961598379992293,0.7674090078638047,0.39169275537391435,0.8026875318432145
85,86,0.41423910043909373,0.8343193809802738,0.415423702770787,0.8354316021834277,0.35216521859651384,0.7645229193517031,0.3837944606836504,0.7999772607675655
86,87,0.4059994414959551,0.8317545185992952,0.4071693486694087,0.832874629380892,0.34481478513981323,0.7616202830427308,0.37599206690461096,0.7972474562118115
87,88,0.39785391141839,0.8291674966983963,0.399008862900741,0.8302954129437347,0.337565859717732,0.7587014730675669,0.36828736130923656,0.7944984430056508
88,89,0.3898047016743865,0.8265585924159589,0.3909444617386951,0.8276942275682074,0.3304194765106367,0.755766857670941,0.36068196912466594,0.7917305426195742
89,90,0.3818538259932066,0.8239280822695412,0.3829781830765653,0.825071347411807,0.3233765319178804,0.7528167996851719,0.35317735749722284,0.7889440735484894
90,91,0.37400312426084326,0.8212762424269029,0.3751118902950311,0.8224270463620569,0.31643778897376446,0.7498516569664383,0.3457748396343978,0.7861393516642476
91,92,0.36625426664898597,0.8186033489534548,0.36734727636767095,0.8197615982818846,0.3096038818355422,0.746871782796301,0.3384755791016065,0.7833166905390927
92,93,0.3586087579504156,0.8159096780375644,0.35968586817672776,0.8170752772330131,0.30287532032677666,0.7438775262508099,0.33128059425175227,0.7804764017419116
93,94,0.35106794209465053,0.8131955061950472,0.3521290310127404,0.8143683576786807,0.2962524945201269,0.7408692325393633,0.32419076276643366,0.7776187951090221
94,95,0.3436330068186214,0.8104611104540816,0.3446779732326264,0.8116411146669169,0.28973567934442396,0.737847243315335,0.31720682628852515,0.774744178991126
95,96,0.3363049884681706,0.8077067685217045,0.33733375105180774,0.8088938239955197,0.2833250392017129,0.7348118969603457,0.31032939512676033,0.7718528604779327
96,97,0.3290847769072771,0.8049327589329718,0.33009727344708006,0.8061267623598051,0.2770206325807791,0.7317635288439266,0.30355895301392954,0.7689451456018659
97,98,0.3219731205129984,0.8021393611837921,0.3229693071480194,0.8033402074841332,0.270822416654512,0.7287024715602064,0.2968958619012657,0.7660213395221698
98,99,0.3149706312352959,0.7993268558483921,0.3159504816958999,0.8005344382381523,0.26473025184932003,0.7256290551431428,0.29034036677261,0.7630817466906475
99,100,0.30807778970207744,0.7964955246823013,0.30904129455025875,0.797709734738648,0.2587439063756568,0.7225436072617235,0.2838926004629578,0.7601266710001858
100,101,0.301294950350958,0.7936456507117021,0.302242116224423,0.7948663784378296,0.2528630607095494,0.7194464533964656,0.27755258846698616,0.7571564159171477
101,102,0.29462234657044617,0.790777518309938,0.2955531954325288,0.7920046521988415,0.24708731201586848,0.7163379169984592,0.27132025372419866,0.7541712845986503
102,103,0.2880600958344216,0.7878914132619286,0.2889746642317077,0.7891248403592422,0.2414161785048694,0.7132183196321222,0.26519542136828855,0.7511715799956822
103,104,0.28160820481494775,0.7849876228171992,0.2825065431443273,0.7862272287831509,0.2358491037143492,0.7100879811027578,0.25917782342933826,0.7481576049429544
104,105,0.275266574459603,0.7820664357321963,0.27614874624629515,0.7833121049027258,0.23038546071051613,0.70694721956994,0.25326710347840564,0.7451296622363328
105,106,0.26903500502064026,0.7791281423025198,0.2699010862085771,0.7803797577496064,0.22502455620142242,0.7037963516476897,0.24746282120499977,0.742088054698648
106,107,0.26291320102437676,0.7761730343856785,0.2637632792801884,0.7774304779769096,0.21976563455752546,0.7006356924923411,0.24176445691885692,0.7390330852346254
107,108,0.2569007761702743,0.7732014054149319,0.2577349502019647,0.7744645578723498,0.21460788173462242,0.6974655558789471,0.23617141596829355,0.7359650568756484
108,109,0.2509972581502037,0.7702135504047671,0.2518156370414756,0.7714822913630203,0.20955042909507138,0.6942862542670178,0.23068303306827348,0.7328842728150191
109,110,0.24520209337936238,0.7672097659485189,0.2460047959404167,0.7684839740123419,0.20459235712381713,0.691098098856342,0.2252985765321169,0.7297910364343421
110,111,0.2395146516312674,0.7641903502086256,0.24030180576678417,0.7654699030096694,0.1997326990363495,0.6879013996335903,0.22001725240156683,0.7266856513216299
111,112,0.2339342305701455,0.7611556028999853,0.23470597266503346,0.7624403771530142,0.19497044427625876,0.6846964654103642,0.2148382084706461,0.7235684212816891
112,113,0.2284600601749015,0.7581058252668526,0.22921653449830048,0.7593956968253229,0.19030454190059382,0.6814836038533092,0.20976053819944715,0.7204396503393161
113,114,0.22309130704965885,0.7550413200536998,0.2238326651775765,0.7563361639647316,0.18573390385170624,0.6782631215068748,0.20478328451464137,0.7172996427358032
114,115,0.2178270786166403,0.751962391470443,0.21855347887350995,0.7532620820291936,0.18125740811472424,0.675035323809275,0.1999054434941171,0.7141487029192344
115,116,0.21266642718787043,0.7488693451524144,0.21337803410723477,0.7501737559558613,0.17687390176022882,0.671800515102161,0.1951259679337318,0.7109871355290112
116,117,0.20760835391287213,0.745762488115448,0.20830533771731086,0.747071492115584,0.17258220387208767,0.6685589986344944,0.19044377079469926,0.7078152453750393
117,118,0.20265181260016252,0.7426421287064218,0.2033343487005138,0.7439555982628672,0.1683811083607773,0.6653110765610778,0.18585772853064556,0.7046333374119724
118,119,0.19779571341093083,0.7395085765495915,0.19846398192478554,0.7408263834816238,0.1642693866628414,0.6620570499361718,0.18136668429381347,0.7014417167088978
119,120,0.19303892642384968,0.736362142489033,0.19369311171323844,0.7376841581270315,0.1602457903274444,0.658797218702605,0.17696945102034142,0.6982406884148182
120,121,0.188380285070465,0.7332031385274886,0.18902057529859728,0.734529233763795,0.1563090534912534,0.6555318816767556,0.17266481439492534,0.6950305577202752
121,122,0.18381858944107887,0.730031877761912,0.18444517614794997,0.7313619231011028,0.1524578952431272,0.6522613365297649,0.16845153569553858,0.6918116298154339
122,123,0.17935260946146814,0.7268486743159821,0.17996568715809758,0.7281825399245476,0.14869102188031041,0.6489858797653167,0.164328354519204,0.6885842098449322
123,124,0.17498108794117395,0.7236538432698496,0.17558085372220067,0.7249913990252765,0.14500712905803698,0.6457058066943039,0.16029399139011882,0.6853486028597902
124,125,0.17070274349445091,0.7204477005873653,0.17128939666877496,0.7217888161266155,0.14140490383461302,0.642421411406676,0.156347150251694,0.6821051137666457
125,126,0.1665162733352732,0.7172305630410287,0.1670900150744029,0.7185751078084077,0.13788302661420654,0.6391329867407498,0.15248652084430472,0.6788540472745787
126,127,0.16242035594811,0.714002748134886,0.16298138895184155,0.7153505914292949,0.13444017298970323,0.6358408242502487,0.1487107809707724,0.6755957078397719
127,128,0.15841365363640414,0.7107645740255912,0.15896218181544175,0.7121155850471552,0.1310750154880988,0.6325452141693151,0.14501859865177028,0.672330399608235
128,129,0.15449481495094564,0.7075163594418428,0.1550310431260462,0.7088704073379049,0.12778622522099614,0.6292464453757299,0.14140863417352117,0.6690584263568173
129,130,0.15066247700051127,0.7042584236023881,0.15118661061772132,0.7056153775128647,0.12457247344284755,0.6259448053525611,0.13787954203028444,0.665780091432713
130,131,0.1469152676473232,0.7009910861327886,0.147427512508867,0.7023508152348735,0.12143243301965534,0.6226405801484407,0.13442997276426116,0.6624956976916572
131,132,0.14325180759003175,0.6977146669811205,0.14375236960038273,0.6990770405333339,0.1183647798108724,0.6193340543366692,0.13105857470562757,0.6592055474350016
132,133,0.13967071233704442,0.6944294863327893,0.14015979726372874,0.6957943737183578,0.11536819396730913,0.6160255109733257,0.12776399561551893,0.6559099423458418
133,134,0.13617059407313703,0.6911358645246144,0.13664840732178474,0.692503135294178,0.1124413611478356,0.6127152315545525,0.12454488423481017,0.6526091834243652
134,135,0.1327500634223684,0.6878341219583435,0.13321680982554363,0.689203645871978,0.10958297365771585,0.609403495973179,0.12139989174162974,0.6493035709225785
135,136,0.12940773111037795,0.6845245790137431,0.1298636147297082,0.6858962260822916,0.10679173151138638,0.6060905824748253,0.11832767312054729,0.6459934042785584
136,137,0.12614220952921074,0.6812075559614097,0.12658743347033719,0.682581196487112,0.10406634342248999,0.6027767676136354,0.11532688844641359,0.6426789820503738
137,138,0.12295211420783969,0.6778833728754282,0.12338688044771084,0.679258877491844,0.10140552772396244,0.5994623262077636,0.11239620408583664,0.6393606018498038
138,139,0.11983606519157408,0.6745523495460155,0.12026057441761384,0.6759295892572288,0.09880801322093413,0.5961475312947404,0.10953429381927399,0.6360385602759846
139,140,0.11679268833356382,0.6712148053922612,0.1172071397942388,0.6725936516113626,0.09627253997918378,0.592832654086831,0.10673983988671129,0.6327131528490968
140,141,0.11382061650159225,0.6678710593750866,0.11422520786791979,0.6692513839619242,0.09379786005184276,0.5895179639264944,0.10401153395988127,0.6293846739442093
141,142,0.1109184907033457,0.6645214299105289,0.11131341794088256,0.6659031052087201,0.09138273814699921,0.5862037282420424,0.10134807804394089,0.6260534167253813
142,143,0.10808496113331412,0.661166234783455,0.1084704183841787,0.6625491336566542,0.0890259522388065,0.5828902125035906,0.0987481853114926,0.6227196730801224
143,144,0.10531868814446022,0.6578057910618027,0.10569486761894575,0.6591897869292187,0.08672629412464872,0.5795776801793908,0.09621058087179724,0.6193837335543048
144,145,0.10261834314773755,0.6544404150114446,0.1029854350250845,0.6558253818826006,0.08448256993085268,0.5762663926926235,0.09373400247796859,0.616045887287612
145,146,0.09998260944250503,0.6510704220117589,0.10034080178041105,0.6524562345204901,0.08229360056938939,0.572956609378723,0.09131720117490022,0.6127064219496066
146,147,0.09741018298082293,0.6476961264719945,0.09775966163327943,0.6490826599096794,0.08015822214792861,0.5696485874433114,0.08895894189060402,0.6093656236764954
147,148,0.09489977306856734,0.6443178417485056,0.09524072161161712,0.6457049720965264,0.07807528633556227,0.566342581920798,0.08665800397358969,0.6060237770086623
148,149,0.09245010300622736,0.6409358800629334,0.09278270267125821,0.6423234840243603,0.07604366068643692,0.563038845633709,0.08441318167884757,0.6026811648290347
149,150,0.09005991067219055,0.6375505524214007,0.09038434028638143,0.6389385074518976,0.07406222892347114,0.5597376291527983,0.08222328460492628,0.5993380683023479
150,151,0.0877279490512548,0.6341621685347889,0.08804438498480871,0.6355503528727376,0.07212989118426888,0.5564391807579946,0.0800871380845388,0.5959947668153661
151,152,0.08545298671101986,0.6307710367401561,0.08576160283082623,0.6321593294359953,0.07024556423126482,0.5531437464002242,0.07800358353104553,0.5926515379181098
152,153,0.08323380822875881,0.6273774639233554,0.08353477585814206,0.6287657448681343,0.06840818162807782,0.5498515696641593,0.07597147874310994,0.5893086572661468
153,154,0.08106921457127259,0.6239817554429071,0.08136270245549193,0.6253699053960511,0.0666166938839709,0.5465628917319247,0.07398969816973142,0.5859663985639879
154,155,0.07895802343016778,0.620584215055175,0.07924419770734903,0.6219721156714615,0.06487006856825445,0.5432779513477988,0.07205713313780174,0.5826250335096301
155,156,0.07689906951491687,0.6171851448408939,0.07717809369210615,0.6185726786966392,0.06316729039639918,0.5399969847839454,0.07017269204425267,0.5792848317402923
156,157,0.07489120480597966,0.6137848451330911,0.0751632397400187,0.6151718957515483,0.061507361289555085,0.5367202258071955,0.0683353005147869,0.5759460607793719
157,158,0.0729332987701864,0.6103836144464427,0.07319850265312822,0.6117700663224097,0.05988930040911322,0.5334479056469152,0.06654390153112072,0.5726089859846625
158,159,0.07102423854051221,0.6069817494081029,0.07128276688929369,0.6083674880317421,0.05831214416787228,0.5301802529639729,0.06479745552858299,0.5692738704978575
159,160,0.06916292906227994,0.6035795446900367,0.06941493471239779,0.6049644565699089,0.056774946219318445,0.5269174938208318,0.06309494046585812,0.5659409751953703
160,161,0.06734829320777103,0.6001772929428926,0.06759392631069583,0.6015612656282048,0.055276777426447654,0.523659851652783,0.06143535186857174,0.5626105586404939
161,162,0.06557927186112777,0.5967752847314378,0.06581867988522372,0.5981582068335092,0.05381672581152197,0.5204075472403324,0.059817702848372845,0.5592828770369208
162,163,0.06385482397537168,0.5933738084715859,0.06408815171008342,0.5947555696845339,0.0523938964880622,0.5171607986827567,0.05824102409907281,0.5559581841836453
163,164,0.06217392660327581,0.5899731503690409,0.06240131616636624,0.5913536414896903,0.05100741157634431,0.5139198213728389,0.05670436387135527,0.5526367314312646
164,165,0.060535574903771816,0.5865735943595695,0.06075716575139034,0.5879527073065889,0.04965641010359495,0.510684827972786,0.055206787927492645,0.5493187676396875
165,166,0.05893878212547854,0.5831754220509318,0.05915471106486736,0.5845530498832018,0.04834004789003232,0.5074560283913448,0.05374737947744984,0.5460045391372733
166,167,0.05738257956889259,0.5797789126664787,0.057592980773531144,0.5811549496006951,0.04705749742183901,0.5042336297621124,0.05232523909768508,0.5426942896814038
167,168,0.055866016528700047,0.5763843429904306,0.0560710215557102,0.5777586844179479,0.04580794771210989,0.5010178364230449,0.05093948463391004,0.5393882604204964
168,169,0.05438816021760873,0.5729919873148474,0.05458789802723707,0.5743645298177698,0.0445906041507525,0.4978088498971715,0.049589251088994785,0.5360866898574707
169,170,0.05294809567302394,0.569602117388305,0.05314269265004545,0.5709727587548283,0.0434046883442844,0.4946068688745066,0.04827369049716493,0.5327898138146675
170,171,0.051544925647848294,0.5662150023662788,0.051734505624727034,0.567583641605289,0.042249437946409674,0.49141208919515966,0.046991971785568354,0.5294978654002244
171,172,0.05017777048660743,0.5628309087632406,0.05036245476826651,0.564197446118179,0.04112410648022308,0.4882247038336421,0.04574328062424479,0.5262110749759106
172,173,0.048845767988050404,0.5594501004064775,0.04902567537810909,0.5608144373684746,0.04002796315283352,0.48504490288436397,0.04452681926547131,0.5229296701264193
173,174,0.04754807325532462,0.5560728383916267,0.047723320083667864,0.5574348777119157,0.038960292663167584,0.481872873548314,0.043341806373417724,0.5196538756301148
174,175,0.04628385853475048,0.552699381039934,0.04645455868630477,0.5540590267415496,0.03792039500366462,0.47870880012091993,0.042187476844984695,0.5163839134312348
175,176,0.0450523130441951,0.5493299838572256,0.045218577988789144,0.5506871412459964,0.03690758525653737,0.47555286398107377,0.041063081622663256,0.5131200026135351
176,177,0.04385264279196588,0.5459648994946007,0.04401458161516181,0.5473194751694416,0.03592119338523664,0.47240524358131974,0.03996788750019922,0.5098623593753807
177,178,0.04268407038711208,0.5426043777108271,0.04284178982190279,0.5439562795733439,0.03496056402171782,0.46926611443919125,0.038901176921810304,0.5066111970062676
178,179,0.04154583484197172,0.5392486653364474,0.04169943930123887,0.5405978025998585,0.03402505625007379,0.46613564912968586,0.03786224777565633,0.5033667258647722
