t,date,smoothed_phi
126,2022-05-07,850.2748273448619
127,2022-05-08,849.7130188584808
128,2022-05-09,849.3047234117546
129,2022-05-10,848.8981874138068
130,2022-05-11,848.3972469629314
131,2022-05-12,847.7812018616198
132,2022-05-13,847.1055837024095
133,2022-05-14,846.4851668247312
134,2022-05-15,846.0651127127612
135,2022-05-16,845.987627735027
136,2022-05-17,846.3596977238601
137,2022-05-18,847.2245909146534
138,2022-05-19,848.5390648234336
139,2022-05-20,850.1612288750841
140,2022-05-21,851.8587242933838
141,2022-05-22,853.346840055875
142,2022-05-23,854.3548572317482
143,2022-05-24,854.6994538110622
144,2022-05-25,854.3329355136135
145,2022-05-26,853.3455099547278
146,2022-05-27,851.9266054347074
147,2022-05-28,850.3075025533168
148,2022-05-29,848.7056240253276
149,2022-05-30,847.2789268688864
150,2022-05-31,846.0904170220573
151,2022-06-01,845.0826392961915
152,2022-06-02,844.0666141800268
153,2022-06-03,842.733115315697
154,2022-06-04,840.6922731902562
155,2022-06-05,837.5399397560795
156,2022-06-06,832.9392171665158
157,2022-06-07,826.6975075438024
158,2022-06-08,818.8170384619509
159,2022-06-09,809.5020477709088
160,2022-06-10,799.1182632182876
161,2022-06-11,788.1159635799634
162,2022-06-12,776.9397099824648
163,2022-06-13,765.9499232490641
164,2022-06-14,755.3738566829188
165,2022-06-15,745.2920413844067
166,2022-06-16,735.657716208307
167,2022-06-17,726.3436301740397
168,2022-06-18,717.2099783681388
169,2022-06-19,708.1834995178264
170,2022-06-20,699.3283515923845
171,2022-06-21,690.8807915302584
172,2022-06-22,683.2261341804384
173,2022-06-23,676.8240693955423
174,2022-06-24,672.1192530375206
175,2022-06-25,669.4795905632341
176,2022-06-26,669.1796992756206
177,2022-06-27,671.4158968628733
178,2022-06-28,676.3252550110419
179,2022-06-29,683.9872007012
180,2022-06-30,694.4015709164385
181,2022-07-01,707.4528336253919
182,2022-07-02,722.8808747556138
183,2022-07-03,740.2793320869753
184,2022-07-04,759.1300819714479
185,2022-07-05,778.8623645915877
186,2022-07-06,798.9106434758338
187,2022-07-07,818.7476888928658
188,2022-07-08,837.8864353767186
189,2022-07-09,855.8632498471859
190,2022-07-10,872.2251913906181
191,2022-07-11,886.5417604811071
192,2022-07-12,898.4503467103088
193,2022-07-13,907.7282121032952
194,2022-07-14,914.3674151461108
195,2022-07-15,918.6199826621755
196,2022-07-16,920.9863913941838
197,2022-07-17,922.1416963821264
198,2022-07-18,922.8197926121021
199,2022-07-19,923.6914673237138
200,2022-07-20,925.2680281950965
201,2022-07-21,927.8453385137901
202,2022-07-22,931.4863562788798
203,2022-07-23,936.0333787362783
204,2022-07-24,941.1450788058577
205,2022-07-25,946.3619617594325
206,2022-07-26,951.2071370217504
207,2022-07-27,955.3175342410213
208,2022-07-28,958.5729647909319
209,2022-07-29,961.1652990673342
210,2022-07-30,963.5591616568571
211,2022-07-31,966.348477146953
212,2022-08-01,970.0716313152325
213,2022-08-02,975.0608926942703
214,2022-08-03,981.3645570688351
215,2022-08-04,988.7342718684256
216,2022-08-05,996.6504085484271
217,2022-08-06,1004.3670263970758
218,2022-08-07,1010.9775268554002
219,2022-08-08,1015.5153761705885
220,2022-08-09,1017.1002081052833
221,2022-08-10,1015.1147429900644
222,2022-08-11,1009.3627592314089
223,2022-08-12,1000.1400739506183
224,2022-08-13,988.1752944894582
225,2022-08-14,974.4583209346455
226,2022-08-15,960.0281619799171
227,2022-08-16,945.7976382982395
228,2022-08-17,932.4547687373715
229,2022-08-18,920.4353041377993
230,2022-08-19,909.9371717716889
231,2022-08-20,900.9491819312741
232,2022-08-21,893.2811824559926
233,2022-08-22,886.5979493889729
234,2022-08-23,880.4665876987581
235,2022-08-24,874.4242489117439
236,2022-08-25,868.0613393338913
237,2022-08-26,861.1016425462055
238,2022-08-27,853.454228439488
239,2022-08-28,845.219035582503
240,2022-08-29,836.6460952489305
241,2022-08-30,828.0666584926194
242,2022-08-31,819.8221235376282
243,2022-09-01,812.2111741026615
244,2022-09-02,805.4631112661443
245,2022-09-03,799.7341619569224
246,2022-09-04,795.1179102910824
247,2022-09-05,791.6607166387907
248,2022-09-06,789.3758228758804
249,2022-09-07,788.2536977270272
250,2022-09-08,788.2695506731599
251,2022-09-09,789.3905078149329
252,2022-09-10,791.5838321720912
253,2022-09-11,794.8245441693143
254,2022-09-12,799.0983435846589
255,2022-09-13,804.3959714241905
256,2022-09-14,810.6978995560371
257,2022-09-15,817.9517242926734
258,2022-09-16,826.0473646118547
259,2022-09-17,834.7963635376467
260,2022-09-18,843.9206594205355
261,2022-09-19,853.0528530257752
262,2022-09-20,861.7453758093719
263,2022-09-21,869.4829918431678
264,2022-09-22,875.69488836487
265,2022-09-23,879.7698791766692
266,2022-09-24,881.0873893118528
267,2022-09-25,879.0806162756726
268,2022-09-26,873.3386148548635
269,2022-09-27,863.7288656942023
270,2022-09-28,850.4929488668515
271,2022-09-29,834.2603431608588
272,2022-09-30,815.9569107422757
273,2022-10-01,796.6398718944613
274,2022-10-02,777.3278013749683
275,2022-10-03,758.8853125319309
276,2022-10-04,741.9814983642873
277,2022-10-05,727.1026204503953
278,2022-10-06,714.5831937032742
279,2022-10-07,704.6249116668758
280,2022-10-08,697.2910229247368
281,2022-10-09,692.4862933670968
282,2022-10-10,689.9491203658848
283,2022-10-11,689.2801227090492
284,2022-10-12,690.0079551760163
285,2022-10-13,691.6658549164467
286,2022-10-14,693.8453842220911
287,2022-10-15,696.2109131944908
288,2022-10-16,698.4820000841233
289,2022-10-17,700.4043160977042
290,2022-10-18,701.7306173791071
291,2022-10-19,702.2266323432534
292,2022-10-20,701.7057617982059
293,2022-10-21,700.0817956846104
294,2022-10-22,697.414555021599
295,2022-10-23,693.9196958819479
296,2022-10-24,689.928627216862
297,2022-10-25,685.8103912970946
298,2022-10-26,681.8850000166913
299,2022-10-27,678.3551003749335
300,2022-10-28,675.2669151533696
301,2022-10-29,672.4976308043164
302,2022-10-30,669.763192897065
303,2022-10-31,666.64583116188
304,2022-11-01,662.6476009282729
305,2022-11-02,657.2771722510049
306,2022-11-03,650.1657876100969
307,2022-11-04,641.1847101342669
308,2022-11-05,630.5143807357877
309,2022-11-06,618.6199579981555
310,2022-11-07,606.1305573719633
311,2022-11-08,593.6738197350512
312,2022-11-09,581.7377208941095
313,2022-11-10,570.6035820714183
314,2022-11-11,560.3486897442647
315,2022-11-12,550.889926826684
316,2022-11-13,542.0400715423654
317,2022-11-14,533.5630075600766
318,2022-11-15,525.2280650260216
319,2022-11-16,516.8684224542374
320,2022-11-17,508.4405988953905
321,2022-11-18,500.0651599325624
322,2022-11-19,492.0187816193836
323,2022-11-20,484.6654189122729
324,2022-11-21,478.3555000769283
325,2022-11-22,473.34724508993895
326,2022-11-23,469.7843429491572
327,2022-11-24,467.7219675294298
328,2022-11-25,467.16935606556206
329,2022-11-26,468.1215077076389
330,2022-11-27,470.56788509426804
331,2022-11-28,474.47775472604235
332,2022-11-29,479.7679028913414
333,2022-11-30,486.2628041717772
334,2022-12-01,493.6626283219066
335,2022-12-02,501.5389909466286
336,2022-12-03,509.37569059100935
337,2022-12-04,516.655460628757
338,2022-12-05,522.9673155595231
339,2022-12-06,528.0902756497559
340,2022-12-07,532.0171896162485
341,2022-12-08,534.9144355741472
342,2022-12-09,537.044097507707
343,2022-12-10,538.6833392578552
344,2022-12-11,540.0630966086624
345,2022-12-12,541.331220766956
346,2022-12-13,542.5360915313577
347,2022-12-14,543.6271761889836
348,2022-12-15,544.4740378151768
349,2022-12-16,544.907763918934
350,2022-12-17,544.7828407292429
351,2022-12-18,544.0437575661616
352,2022-12-19,542.7699920311512
353,2022-12-20,541.1789759819465
354,2022-12-21,539.5882153402246
355,2022-12-22,538.3566454216098
356,2022-12-23,537.8262576379905
357,2022-12-24,538.2719099136202
358,2022-12-25,539.8550821966197
359,2022-12-26,542.5765617147874
360,2022-12-27,546.2339659024458
361,2022-12-28,550.4046593484322
362,2022-12-29,554.4793710335592
363,2022-12-30,557.755274968397
364,2022-12-31,559.5647181434492
365,2023-01-01,559.3924110351659
366,2023-01-02,556.9417670605553
367,2023-01-03,552.1430583488441
368,2023-01-04,545.1241621069337
369,2023-01-05,536.1710441825289
370,2023-01-06,525.6943986890567
371,2023-01-07,514.2050195324689
372,2023-01-08,502.29226067009466
373,2023-01-09,490.5981192388113
374,2023-01-10,479.78120453549064
375,2023-01-11,470.4679223583664
376,2023-01-12,463.1925793623176
377,2023-01-13,458.33469868409094
378,2023-01-14,456.06940231612566
379,2023-01-15,456.35000633065795
380,2023-01-16,458.93488195024855
381,2023-01-17,463.45349965751825
382,2023-01-18,469.48922723932986
383,2023-01-19,476.6506353925502
384,2023-01-20,484.61152629095443
385,2023-01-21,493.11512359789117
386,2023-01-22,501.9506940184432
387,2023-01-23,510.9177680223963
388,2023-01-24,519.7954012898136
389,2023-01-25,528.3325883086321
390,2023-01-26,536.2690244104799
391,2023-01-27,543.3813567127849
392,2023-01-28,549.5342736468834
393,2023-01-29,554.7102648335582
394,2023-01-30,559.0032030086785
395,2023-01-31,562.5804099264211
396,2023-02-01,565.6300884200117
397,2023-02-02,568.3099770831602
398,2023-02-03,570.7054348378011
399,2023-02-04,572.8000422103894
400,2023-02-05,574.4625504500473
401,2023-02-06,575.4573461747755
402,2023-02-07,575.4850060253661
403,2023-02-08,574.250414572761
404,2023-02-09,571.5412591781139
405,2023-02-10,567.2902861462953
406,2023-02-11,561.5998008024663
407,2023-02-12,554.7237944838605
408,2023-02-13,547.0193292122175
409,2023-02-14,538.8850767151325
410,2023-02-15,530.7020029344342
411,2023-02-16,522.7852795265994
412,2023-02-17,515.3518886536781
413,2023-02-18,508.50570777356256
414,2023-02-19,502.24033799468907
415,2023-02-20,496.45916667522874
416,2023-02-21,491.01176797637714
417,2023-02-22,485.7442285934243
418,2023-02-23,480.55593264631216
419,2023-02-24,475.4467813608318
420,2023-02-25,470.53352502758867
421,2023-02-26,466.0225689681255
422,2023-02-27,462.1499222922255
423,2023-02-28,459.11889133158013
424,2023-03-01,457.0635354878579
425,2023-03-02,456.0445982802552
426,2023-03-03,456.06526558772384
427,2023-03-04,457.08908783027493
428,2023-03-05,459.0481567962456
429,2023-03-06,461.8378036595746
430,2023-03-07,465.30077222930214
431,2023-03-08,469.20940477852184
432,2023-03-09,473.25931380675854
433,2023-03-10,477.0894637782872
434,2023-03-11,480.3359124812295
435,2023-03-12,482.70784061025023
436,2023-03-13,484.05518813612247
437,2023-03-14,484.3954389507486
438,2023-03-15,483.8888975849276
439,2023-03-16,482.7799220942996
440,2023-03-17,481.3335366857515
441,2023-03-18,479.7885713847533
442,2023-03-19,478.3327349999521
443,2023-03-20,477.09408297249655
444,2023-03-21,476.1402746117137
445,2023-03-22,475.47912985726225
446,2023-03-23,475.0581819013512
447,2023-03-24,474.76539769038686
448,2023-03-25,474.43657801889617
449,2023-03-26,473.8750353059802
450,2023-03-27,472.8842107426452
451,2023-03-28,471.3056161657818
452,2023-03-29,469.04909618245307
453,2023-03-30,466.10550581002565
454,2023-03-31,462.54149794321427
455,2023-04-01,458.48392966224947
456,2023-04-02,454.10180274653754
457,2023-04-03,449.58858989630323
458,2023-04-04,445.1430423676645
459,2023-04-05,440.94604120186773
460,2023-04-06,437.13463630274185
461,2023-04-07,433.7790190193858
462,2023-04-08,430.8701271338113
463,2023-04-09,428.3231929146239
464,2023-04-10,425.99715576896
465,2023-04-11,423.72449424602496
466,2023-04-12,421.3430154736067
467,2023-04-13,418.7209964934391
468,2023-04-14,415.7691781284835
469,2023-04-15,412.4367368027256
470,2023-04-16,408.69291417103864
471,2023-04-17,404.50069871772683
472,2023-04-18,399.79279693383336
473,2023-04-19,394.4621024780227
474,2023-04-20,388.3779027748976
475,2023-04-21,381.43321859658056
476,2023-04-22,373.6153925080393
477,2023-04-23,365.0725463686938
478,2023-04-24,356.1348435066026
479,2023-04-25,347.2614065890084
480,2023-04-26,338.92540682198864
481,2023-04-27,331.49077611467965
482,2023-04-28,325.1355609534857
483,2023-04-29,319.8399966988299
484,2023-04-30,315.4197774402908
485,2023-05-01,311.57465794988786
486,2023-05-02,307.9357191801273
487,2023-05-03,304.113352183311
488,2023-05-04,299.75803722161766
489,2023-05-05,294.6390593248958
490,2023-05-06,288.72137459491444
491,2023-05-07,282.1949890199614
492,2023-05-08,275.41907961025686
493,2023-05-09,268.796474652233
494,2023-05-10,262.64578453088257
495,2023-05-11,257.13237309325905
496,2023-05-12,252.26789264632959
497,2023-05-13,247.94805483478447
498,2023-05-14,243.9950607323194
499,2023-05-15,240.1884982476909
500,2023-05-16,236.28557894670172
501,2023-05-17,232.04075443537556
502,2023-05-18,227.2359094058493
503,2023-05-19,221.72504421206366
504,2023-05-20,215.48213932009207
505,2023-05-21,208.62659027445346
506,2023-05-22,201.40373238242836
507,2023-05-23,194.12352357237774
508,2023-05-24,187.0872070012246
509,2023-05-25,180.53422335586606
510,2023-05-26,174.6218195044608
511,2023-05-27,169.42999050407076
512,2023-05-28,164.9778989480758
513,2023-05-29,161.24144456760212
514,2023-05-30,158.167285129943
515,2023-05-31,155.68241147555386
516,2023-06-01,153.70030944373855
517,2023-06-02,152.12583615110375
518,2023-06-03,150.8615555731535
519,2023-06-04,149.81767632242327
520,2023-06-05,148.92498960316126
521,2023-06-06,148.14631827731287
522,2023-06-07,147.48058079791613
523,2023-06-08,146.9571068185347
524,2023-06-09,146.62333154896794
525,2023-06-10,146.53099840328036
526,2023-06-11,146.72340443842532
527,2023-06-12,147.22272689217323
528,2023-06-13,148.01574852942923
529,2023-06-14,149.03933242389712
530,2023-06-15,150.1721374275258
531,2023-06-16,151.24206898910677
532,2023-06-17,152.0545464535585
533,2023-06-18,152.43450163314026
534,2023-06-19,152.26432093804613
535,2023-06-20,151.5017466169323
536,2023-06-21,150.1749020810112
537,2023-06-22,148.36355396207517
538,2023-06-23,146.17782571843662
539,2023-06-24,143.7403551768402
540,2023-06-25,141.17222290065283
541,2023-06-26,138.58066311450608
542,2023-06-27,136.04746128223516
543,2023-06-28,133.61925471128563
544,2023-06-29,131.30288851398876
545,2023-06-30,129.06923929111315
546,2023-07-01,126.86684248997872
547,2023-07-02,124.6425785764879
548,2023-07-03,122.36244498400777
549,2023-07-04,120.02410881986263
550,2023-07-05,117.65643954471335
551,2023-07-06,115.30778824994962
552,2023-07-07,113.02978981658576
553,2023-07-08,110.86381828746536
554,2023-07-09,108.83399683413938
555,2023-07-10,106.94710560836148
556,2023-07-11,105.19791238381448
557,2023-07-12,103.57818623572877
558,2023-07-13,102.08754775137595
559,2023-07-14,100.74324661897285
560,2023-07-15,99.58443727839848
561,2023-07-16,98.66711298461104
562,2023-07-17,98.05071126658889
563,2023-07-18,97.78370477753064
564,2023-07-19,97.89650773575269
565,2023-07-20,98.40395774221756
566,2023-07-21,99.31279419418277
567,2023-07-22,100.62777287013722
568,2023-07-23,102.35254314182771
569,2023-07-24,104.4845330435582
570,2023-07-25,107.0051393842001
571,2023-07-26,109.86790013353422
572,2023-07-27,112.98864132250282
573,2023-07-28,116.24252970262856
574,2023-07-29,119.47237685149264
575,2023-07-30,122.5094610318659
576,2023-07-31,125.20310594933625
577,2023-08-01,127.45073996795884
578,2023-08-02,129.21907486127333
579,2023-08-03,130.5504226111799
580,2023-08-04,131.5541669664358
581,2023-08-05,132.3886398146821
582,2023-08-06,133.24052528341423
583,2023-08-07,134.30698848921105
584,2023-08-08,135.78145809086675
585,2023-08-09,137.8396122596394
586,2023-08-10,140.61986264089208
587,2023-08-11,144.19471646520708
588,2023-08-12,148.53745137120717
589,2023-08-13,153.50051336147226
590,2023-08-14,158.8283291776807
591,2023-08-15,164.2150541207152
592,2023-08-16,169.38875270131342
593,2023-08-17,174.18241006586987
594,2023-08-18,178.56158180300577
595,2023-08-19,182.60840991142092
596,2023-08-20,186.4830702182274
597,2023-08-21,190.3837478350687
598,2023-08-22,194.51452546769522
599,2023-08-23,199.06025778523997
600,2023-08-24,204.16387630435943
601,2023-08-25,209.90381781014878
602,2023-08-26,216.27465103782976
603,2023-08-27,223.17891139220947
604,2023-08-28,230.43836579158344
605,2023-08-29,237.8259246162734
606,2023-08-30,245.10838523007675
607,2023-08-31,252.08351242554676
608,2023-09-01,258.5986808715079
609,2023-09-02,264.5494443045893
610,2023-09-03,269.8660771402821
611,2023-09-04,274.4985424319802
612,2023-09-05,278.4066814866153
613,2023-09-06,281.5574710861523
614,2023-09-07,283.92842029234936
615,2023-09-08,285.51591424352944
616,2023-09-09,286.3477312177657
617,2023-09-10,286.49796344047763
618,2023-09-11,286.0995726825603
619,2023-09-12,285.346901872258
620,2023-09-13,284.48163741676024
621,2023-09-14,283.76291753898363
622,2023-09-15,283.431332827803
623,2023-09-16,283.6796345443189
624,2023-09-17,284.63712700991766
625,2023-09-18,286.36563762291576
626,2023-09-19,288.86045019204806
627,2023-09-20,292.052086042944
628,2023-09-21,295.8108336835071
629,2023-09-22,299.95994299494015
630,2023-09-23,304.3015396985014
631,2023-09-24,308.65201768769737
632,2023-09-25,312.87623311036646
633,2023-09-26,316.9084761545208
634,2023-09-27,320.75405937941866
635,2023-09-28,324.4734569793891
636,2023-09-29,328.1556454339139
637,2023-09-30,331.88740130494324
638,2023-10-01,335.7234867772165
639,2023-10-02,339.6619150648627
640,2023-10-03,343.62962023258865
641,2023-10-04,347.4849761751971
642,2023-10-05,351.04146170829426
643,2023-10-06,354.10957487697897
644,2023-10-07,356.54458139288516
645,2023-10-08,358.28260841314216
646,2023-10-09,359.35208324301897
647,2023-10-10,359.859268078212
648,2023-10-11,359.957490944923
649,2023-10-12,359.8132082780138
650,2023-10-13,359.5784161638507
651,2023-10-14,359.37270035532407
652,2023-10-15,359.273527123984
653,2023-10-16,359.3117372287795
654,2023-10-17,359.4701820684937
655,2023-10-18,359.68600790230226
656,2023-10-19,359.86002261507906
657,2023-10-20,359.87788150481356
658,2023-10-21,359.6446469283903
659,2023-10-22,359.1253536870442
660,2023-10-23,358.3744592850871
661,2023-10-24,357.53709653148377
662,2023-10-25,356.8196494077325
663,2023-10-26,356.44513651763083
664,2023-10-27,356.613653154245
665,2023-10-28,357.47745877567826
666,2023-10-29,359.12630956936164
667,2023-10-30,361.5719942829956
668,2023-10-31,364.7236083156446
669,2023-11-01,368.35455259852745
670,2023-11-02,372.0759217512594
671,2023-11-03,375.34326019340205
672,2023-11-04,377.522632777056
673,2023-11-05,378.0162979445021
674,2023-11-06,376.40668651547514
675,2023-11-07,372.5544516760477
676,2023-11-08,366.60925526865356
677,2023-11-09,358.9428333949418
678,2023-11-10,350.04813301127353
679,2023-11-11,340.44601274908916
680,2023-11-12,330.6188075309818
681,2023-11-13,320.97130901714127
682,2023-11-14,311.8125773729781
683,2023-11-15,303.35237695816124
684,2023-11-16,295.7080412056675
685,2023-11-17,288.9185534286662
