t,date,smoothed_phi
61,2022-03-03,1085.346561756884
62,2022-03-04,1057.0962647026117
63,2022-03-05,1020.1533341119439
64,2022-03-06,974.9517772318615
65,2022-03-07,922.3652708753805
66,2022-03-08,863.7217477218478
67,2022-03-09,800.8476332169389
68,2022-03-10,736.0718763708735
69,2022-03-11,672.1037436153076
70,2022-03-12,611.7439207920145
71,2022-03-13,557.4844706793335
72,2022-03-14,511.13556346163966
73,2022-03-15,473.61599717219997
74,2022-03-16,444.95775446535947
75,2022-03-17,424.4725365652697
76,2022-03-18,410.9809175003058
77,2022-03-19,403.0241052888818
78,2022-03-20,399.02857531273673
79,2022-03-21,397.43538656738417
80,2022-03-22,396.8190833465128
81,2022-03-23,396.0064123560282
82,2022-03-24,394.1782679770199
83,2022-03-25,390.92238276726306
84,2022-03-26,386.2148785244304
85,2022-03-27,380.33943044082366
86,2022-03-28,373.77947268195953
87,2022-03-29,367.1226212820145
88,2022-03-30,360.9986291354214
89,2022-03-31,356.04768818680725
90,2022-04-01,352.89822594184375
91,2022-04-02,352.12790705628794
92,2022-04-03,354.1884785078316
93,2022-04-04,359.29301577557237
94,2022-04-05,367.28972661087073
95,2022-04-06,377.5708690537714
96,2022-04-07,389.07277089899003
97,2022-04-08,400.3987536120964
98,2022-04-09,410.04423099744844
99,2022-04-10,416.65190602997905
100,2022-04-11,419.2114765335907
101,2022-04-12,417.15225127177155
102,2022-04-13,410.3317193923785
103,2022-04-14,398.9622088018202
104,2022-04-15,383.5258503832579
105,2022-04-16,364.7131340744799
106,2022-04-17,343.39710891287075
107,2022-04-18,320.6320933054667
108,2022-04-19,297.64488922038754
109,2022-04-20,275.773236105215
110,2022-04-21,256.3161607006583
111,2022-04-22,240.3098384771302
112,2022-04-23,228.31452895924673
113,2022-04-24,220.32971558565978
114,2022-04-25,215.89325127996113
115,2022-04-26,214.3068336722523
116,2022-04-27,214.86722416773273
117,2022-04-28,217.01230274405464
118,2022-04-29,220.36172341977527
119,2022-04-30,224.68062777097867
120,2022-05-01,229.8066414114029
121,2022-05-02,235.5732054381802
122,2022-05-03,241.75324305129777
123,2022-05-04,248.03972697843324
124,2022-05-05,254.06937317709696
125,2022-05-06,259.4805748963711
126,2022-05-07,263.9832762671475
127,2022-05-08,267.41621470726653
128,2022-05-09,269.77728559690064
129,2022-05-10,271.22669257013933
130,2022-05-11,272.07019685112
131,2022-05-12,272.7295269532385
132,2022-05-13,273.7040138431585
133,2022-05-14,275.5264016632321
134,2022-05-15,278.716514312031
135,2022-05-16,283.73622624287367
136,2022-05-17,290.9466702019331
137,2022-05-18,300.56591467871135
138,2022-05-19,312.62627760133427
139,2022-05-20,326.93726685701785
140,2022-05-21,343.0708933219399
141,2022-05-22,360.39357328514507
142,2022-05-23,378.1628339748755
143,2022-05-24,395.68219387886444
144,2022-05-25,412.47317493687586
145,2022-05-26,428.402629064185
146,2022-05-27,443.71507917549974
147,2022-05-28,458.9578400250432
148,2022-05-29,474.82559843000115
149,2022-05-30,491.970559393427
150,2022-05-31,510.8247250097468
151,2022-06-01,531.4743992789246
152,2022-06-02,553.6191318427276
153,2022-06-03,576.6317531763957
154,2022-06-04,599.7066436218828
155,2022-06-05,622.0487914540751
156,2022-06-06,643.0391154513056
157,2022-06-07,662.3269479248979
158,2022-06-08,679.8385985053225
159,2022-06-09,695.7257695031042
160,2022-06-10,710.2913850342818
161,2022-06-11,723.9240389472232
162,2022-06-12,737.05728982621
163,2022-06-13,750.1563192078008
164,2022-06-14,763.7255048990851
165,2022-06-15,778.3253746348629
166,2022-06-16,794.5847203438261
167,2022-06-17,813.1937372740524
168,2022-06-18,834.8692144779512
169,2022-06-19,860.2944119774138
170,2022-06-20,890.050162080974
171,2022-06-21,924.5596057026651
172,2022-06-22,964.058806695187
173,2022-06-23,1008.5845813014814
174,2022-06-24,1057.9560159192988
175,2022-06-25,1111.7299537569638
176,2022-06-26,1169.1309255891365
177,2022-06-27,1228.9801345643505
178,2022-06-28,1289.6635391125224
179,2022-06-29,1349.1773856311472
180,2022-06-30,1405.2678083907324
181,2022-07-01,1455.6452967492842
182,2022-07-02,1498.2216726976799
183,2022-07-03,1531.3069385789559
184,2022-07-04,1553.7244586966658
185,2022-07-05,1564.843053237838
186,2022-07-06,1564.5583753444498
187,2022-07-07,1553.2637406846177
188,2022-07-08,1531.8310654893894
189,2022-07-09,1501.5914575870238
190,2022-07-10,1464.2842006215628
191,2022-07-11,1421.9473696237944
192,2022-07-12,1376.751337450718
193,2022-07-13,1330.8092111086978
194,2022-07-14,1286.0129148955282
195,2022-07-15,1243.930802596165
196,2022-07-16,1205.7727798681346
197,2022-07-17,1172.4023204802916
198,2022-07-18,1144.3664490383287
199,2022-07-19,1121.9260696466454
200,2022-07-20,1105.088733971364
201,2022-07-21,1093.6578358055874
202,2022-07-22,1087.3063252300803
203,2022-07-23,1085.663996081933
204,2022-07-24,1088.3904212364832
205,2022-07-25,1095.2023111417302
206,2022-07-26,1105.834392931294
207,2022-07-27,1119.9314259483358
208,2022-07-28,1136.8944812297368
209,2022-07-29,1155.7379939545517
210,2022-07-30,1175.0434148360741
211,2022-07-31,1193.086727097282
212,2022-08-01,1208.1407788145157
213,2022-08-02,1218.8389511902333
214,2022-08-03,1224.4299115103213
215,2022-08-04,1224.8183263610522
216,2022-08-05,1220.4178862633717
217,2022-08-06,1211.9276066729417
218,2022-08-07,1200.1351087233952
219,2022-08-08,1185.7932717079575
220,2022-08-09,1169.5653281053947
221,2022-08-10,1152.010372295158
222,2022-08-11,1133.5812359844426
223,2022-08-12,1114.618456491311
224,2022-08-13,1095.3394860181083
225,2022-08-14,1075.8350187488718
226,2022-08-15,1056.0876718939796
227,2022-08-16,1036.0183590934741
228,2022-08-17,1015.5474916267614
229,2022-08-18,994.6452402991437
230,2022-08-19,973.34885910761
231,2022-08-20,951.7433195957576
232,2022-08-21,929.9206696851901
233,2022-08-22,907.9418918903557
234,2022-08-23,885.8213589378219
235,2022-08-24,863.5443761164279
236,2022-08-25,841.1183144046602
237,2022-08-26,818.6485119883438
238,2022-08-27,796.4197180575136
239,2022-08-28,774.9526849272917
240,2022-08-29,755.000157503146
241,2022-08-30,737.4583931568893
242,2022-08-31,723.2047503053423
243,2022-09-01,712.9141043313025
244,2022-09-02,706.9255246227026
245,2022-09-03,705.2061335230306
246,2022-09-04,707.4074858064716
247,2022-09-05,712.9689830816471
248,2022-09-06,721.2159887936136
249,2022-09-07,731.4213420408047
250,2022-09-08,742.8279463474322
251,2022-09-09,754.6518767951828
252,2022-09-10,766.0937856237805
253,2022-09-11,776.3796314521743
254,2022-09-12,784.8313396306825
255,2022-09-13,790.9420155145498
256,2022-09-14,794.4143412972521
257,2022-09-15,795.1283738797292
258,2022-09-16,793.0341750554167
259,2022-09-17,787.9972974521761
260,2022-09-18,779.6430454575179
261,2022-09-19,767.2465404028289
262,2022-09-20,749.7118809392863
263,2022-09-21,725.6851651757844
264,2022-09-22,693.845282663138
265,2022-09-23,653.382493720659
266,2022-09-24,604.5718316743864
267,2022-09-25,549.1928109526067
268,2022-09-26,490.47093855887067
269,2022-09-27,432.3973710062571
270,2022-09-28,378.6853016928294
271,2022-09-29,331.8931069451553
272,2022-09-30,293.0981320485113
273,2022-10-01,262.1079382751284
274,2022-10-02,237.9311710745414
275,2022-10-03,219.23704159531474
276,2022-10-04,204.67610499989942
277,2022-10-05,193.05920637865802
278,2022-10-06,183.44455687866835
279,2022-10-07,175.1814437680331
280,2022-10-08,167.93028996806692
281,2022-10-09,161.64588643078235
282,2022-10-10,156.50047183127654
283,2022-10-11,152.75377382730093
284,2022-10-12,150.62292114651422
285,2022-10-13,150.21086726148718
286,2022-10-14,151.5064056230697
287,2022-10-15,154.42279773822884
288,2022-10-16,158.8351760401261
289,2022-10-17,164.59828042861972
290,2022-10-18,171.54822336604255
291,2022-10-19,179.5022934555647
292,2022-10-20,188.26981904602366
293,2022-10-21,197.67846455037
294,2022-10-22,207.60843159637028
295,2022-10-23,218.0178668077048
296,2022-10-24,228.94160993399234
297,2022-10-25,240.45288930089205
298,2022-10-26,252.58951892809887
299,2022-10-27,265.2577244762647
300,2022-10-28,278.13567985278434
301,2022-10-29,290.60487288098716
302,2022-10-30,301.73994536313637
303,2022-10-31,310.38483342073016
304,2022-11-01,315.3313233488277
305,2022-11-02,315.5894794136317
306,2022-11-03,310.6934093341465
307,2022-11-04,300.9334004526855
308,2022-11-05,287.3899452447009
309,2022-11-06,271.71325192845995
310,2022-11-07,255.7254468776619
311,2022-11-08,241.0214671782016
312,2022-11-09,228.72380960010557
313,2022-11-10,219.4346124167426
314,2022-11-11,213.32627749986415
315,2022-11-12,210.27897445548535
316,2022-11-13,209.99633784822282
317,2022-11-14,212.0696583363518
318,2022-11-15,215.99285233623814
319,2022-11-16,221.1538121913012
320,2022-11-17,226.8456278899816
321,2022-11-18,232.34463768825646
322,2022-11-19,237.06946994150104
323,2022-11-20,240.76461476590828
324,2022-11-21,243.60082514990123
325,2022-11-22,246.12427565248052
326,2022-11-23,249.0922421476979
327,2022-11-24,253.29608211518538
328,2022-11-25,259.4452156600137
329,2022-11-26,268.1250016385238
330,2022-11-27,279.8074223235461
331,2022-11-28,294.8913017238957
332,2022-11-29,313.75527148504864
333,2022-11-30,336.8071167258464
334,2022-12-01,364.5084588333017
335,2022-12-02,397.3515425220903
336,2022-12-03,435.77085883429737
337,2022-12-04,479.98860763276747
338,2022-12-05,529.8197600696633
339,2022-12-06,584.4953751824266
340,2022-12-07,642.5862417759749
341,2022-12-08,702.0969156262004
342,2022-12-09,760.7376195106128
343,2022-12-10,816.2929262109112
344,2022-12-11,866.9525749617717
345,2022-12-12,911.4956355207934
346,2022-12-13,949.3046359611876
347,2022-12-14,980.2661903782144
348,2022-12-15,1004.6415680288178
349,2022-12-16,1022.9667176194637
350,2022-12-17,1035.99929323562
351,2022-12-18,1044.700325038768
352,2022-12-19,1050.2312005624551
353,2022-12-20,1053.9556866770727
354,2022-12-21,1057.4469389328399
355,2022-12-22,1062.4981093586905
356,2022-12-23,1071.1178770595752
357,2022-12-24,1085.4654596704002
358,2022-12-25,1107.6641365223527
359,2022-12-26,1139.463735426185
360,2022-12-27,1181.8270509371378
361,2022-12-28,1234.6459901569951
362,2022-12-29,1296.8052454305391
363,2022-12-30,1366.6060274629222
364,2022-12-31,1442.2890223897823
365,2023-01-01,1522.3342958956791
366,2023-01-02,1605.4150939073677
367,2023-01-03,1690.119726275774
368,2023-01-04,1774.6465491223644
369,2023-01-05,1856.6284525508995
370,2023-01-06,1933.1449294181252
371,2023-01-07,2000.8943121781913
372,2023-01-08,2056.4513891864417
373,2023-01-09,2096.534338962698
374,2023-01-10,2118.2441347142258
375,2023-01-11,2119.2969245117347
376,2023-01-12,2098.3108643620676
377,2023-01-13,2055.197364446787
378,2023-01-14,1991.6196434608717
379,2023-01-15,1911.3363416198763
380,2023-01-16,1820.1367587516315
381,2023-01-17,1725.1434180680947
382,2023-01-18,1633.5673113938165
383,2023-01-19,1551.3690804625942
384,2023-01-20,1482.3802922636114
385,2023-01-21,1428.1592542923204
386,2023-01-22,1388.4427192007051
387,2023-01-23,1361.8287947218885
388,2023-01-24,1346.36841857983
389,2023-01-25,1339.9207471498917
390,2023-01-26,1340.2941995454282
391,2023-01-27,1345.2818549321905
392,2023-01-28,1352.6988959624339
393,2023-01-29,1360.4658601914286
394,2023-01-30,1366.7088690685105
395,2023-01-31,1369.8218023781055
396,2023-02-01,1368.4651378519002
397,2023-02-02,1361.5247709521682
398,2023-02-03,1348.0839364059598
399,2023-02-04,1327.4632387433662
400,2023-02-05,1299.364078512894
401,2023-02-06,1264.1096112061157
402,2023-02-07,1222.9103594571318
403,2023-02-08,1178.0066735187115
404,2023-02-09,1132.521260600222
405,2023-02-10,1089.9644077417515
406,2023-02-11,1053.5445865530219
407,2023-02-12,1025.579522504535
408,2023-02-13,1007.233660305797
409,2023-02-14,998.5954989828452
410,2023-02-15,998.9493927023606
411,2023-02-16,1007.0843189325462
412,2023-02-17,1021.5547468838959
413,2023-02-18,1040.87444236288
414,2023-02-19,1063.6504915225307
415,2023-02-20,1088.6665714630894
416,2023-02-21,1114.921468179057
417,2023-02-22,1141.6281643273196
418,2023-02-23,1168.178104391825
419,2023-02-24,1194.0698822164961
420,2023-02-25,1218.7874314415096
421,2023-02-26,1241.5852167332625
422,2023-02-27,1261.0938759135356
423,2023-02-28,1274.621755471288
424,2023-03-01,1277.1479971633964
425,2023-03-02,1260.8122981375202
426,2023-03-03,1217.8436617039981
427,2023-03-04,1150.0704050254162
428,2023-03-05,1076.3043059069707
429,2023-03-06,1019.9580534313437
430,2023-03-07,990.3127861656837
431,2023-03-08,983.1089893562454
432,2023-03-09,990.8546997951134
433,2023-03-10,1008.1535764221228
434,2023-03-11,1032.203247020107
435,2023-03-12,1061.939733299877
436,2023-03-13,1097.2585529130974
437,2023-03-14,1138.507443760581
438,2023-03-15,1186.1395756765596
439,2023-03-16,1240.4021059809372
440,2023-03-17,1300.9673208345262
441,2023-03-18,1366.4490694355418
442,2023-03-19,1433.8049171775158
443,2023-03-20,1497.7442459327779
444,2023-03-21,1550.4722612106061
445,2023-03-22,1582.3302148365296
446,2023-03-23,1583.8545453406355
447,2023-03-24,1549.05171575855
448,2023-03-25,1478.373905986225
449,2023-03-26,1379.265699232555
450,2023-03-27,1263.5501319954642
451,2023-03-28,1143.3168942318837
452,2023-03-29,1027.7774859675642
453,2023-03-30,922.2195946679805
454,2023-03-31,828.5856934588844
455,2023-04-01,746.670288565679
456,2023-04-02,675.2374839663164
457,2023-04-03,612.8056655880528
458,2023-04-04,558.1012971904526
459,2023-04-05,510.25683978181814
460,2023-04-06,468.81858198286545
461,2023-04-07,433.61496052349827
462,2023-04-08,404.5457950949436
463,2023-04-09,381.37580131655693
464,2023-04-10,363.6151799355837
465,2023-04-11,350.5256221183595
466,2023-04-12,341.2259867053243
467,2023-04-13,334.83324788223877
468,2023-04-14,330.5793983649211
469,2023-04-15,327.87517284431976
470,2023-04-16,326.3199149930904
471,2023-04-17,325.6721003531329
472,2023-04-18,325.7992589852074
473,2023-04-19,326.6243252514464
474,2023-04-20,328.0803655552298
475,2023-04-21,330.07900670615027
476,2023-04-22,332.49244194781375
477,2023-04-23,335.1469192595007
478,2023-04-24,337.8269024992162
479,2023-04-25,340.2908497679964
480,2023-04-26,342.2983465480249
481,2023-04-27,343.64298073188513
482,2023-04-28,344.17920424598645
483,2023-04-29,343.8310540625799
484,2023-04-30,342.5795711125364
485,2023-05-01,340.43933962778686
486,2023-05-02,337.44296249345257
487,2023-05-03,333.6491567347752
488,2023-05-04,329.1764149405813
489,2023-05-05,324.2460328997094
490,2023-05-06,319.20615846197546
491,2023-05-07,314.5144600179555
492,2023-05-08,310.68281885955315
493,2023-05-09,308.21417064719185
494,2023-05-10,307.5645350484509
495,2023-05-11,309.1404370792707
496,2023-05-12,313.31495917344944
497,2023-05-13,320.4330480307323
498,2023-05-14,330.77968786017544
499,2023-05-15,344.4970172431883
500,2023-05-16,361.45630018195925
501,2023-05-17,381.1181148703036
502,2023-05-18,402.44151268615497
503,2023-05-19,423.90920576500594
504,2023-05-20,443.70027924656654
505,2023-05-21,459.97275768033137
506,2023-05-22,471.1617285836985
507,2023-05-23,476.19963077643104
508,2023-05-24,474.6186119029064
509,2023-05-25,466.5514193461458
510,2023-05-26,452.6673910853251
511,2023-05-27,434.06629793281604
512,2023-05-28,412.1343990093515
513,2023-05-29,388.36719860873086
514,2023-05-30,364.181204214712
515,2023-05-31,340.75346550890623
516,2023-06-01,318.9253052472702
517,2023-06-02,299.18498386283784
518,2023-06-03,281.717572389833
519,2023-06-04,266.4936642022118
520,2023-06-05,253.36578965408796
521,2023-06-06,242.1478172976656
522,2023-06-07,232.66280371189134
523,2023-06-08,224.75667866979103
524,2023-06-09,218.28736939072672
525,2023-06-10,213.1066823395814
526,2023-06-11,209.0502994081088
527,2023-06-12,205.9412165832802
528,2023-06-13,203.60210540161765
529,2023-06-14,201.8687441585141
530,2023-06-15,200.5991706498463
531,2023-06-16,199.6772313573582
532,2023-06-17,199.0117695902527
533,2023-06-18,198.53339548018053
534,2023-06-19,198.19042364601893
535,2023-06-20,197.9449348069
536,2023-06-21,197.76940271487376
537,2023-06-22,197.64402681348201
538,2023-06-23,197.55484180577486
539,2023-06-24,197.4930362638985
540,2023-06-25,197.45786299595426
541,2023-06-26,197.47456004094192
542,2023-06-27,197.67834120830832
543,2023-06-28,198.6527275670539
544,2023-06-29,202.17409562547357
545,2023-06-30,209.33635933777862
546,2023-07-01,215.43831251516497
547,2023-07-02,218.29924259414605
548,2023-07-03,219.75797128928886
549,2023-07-04,220.87930885659716
550,2023-07-05,221.97429843797158
551,2023-07-06,223.12645311973012
552,2023-07-07,224.36459677456995
553,2023-07-08,225.70623042115574
554,2023-07-09,227.16799721496662
555,2023-07-10,228.76841308156702
556,2023-07-11,230.52886634446043
557,2023-07-12,232.47431741028583
558,2023-07-13,234.63408123011106
559,2023-07-14,237.0428601712701
560,2023-07-15,239.7421851609492
561,2023-07-16,242.7824735201699
562,2023-07-17,246.2259854673948
563,2023-07-18,250.15103558957807
564,2023-07-19,254.6578545205186
565,2023-07-20,259.87643531680044
566,2023-07-21,265.97644176020015
567,2023-07-22,273.1786897066266
568,2023-07-23,281.7667646874746
569,2023-07-24,292.096071879516
570,2023-07-25,304.5963253680622
571,2023-07-26,319.76271265402715
572,2023-07-27,338.131330553544
573,2023-07-28,360.2363592721796
574,2023-07-29,386.54975820885636
575,2023-07-30,417.4086132324007
576,2023-07-31,452.94008732194493
577,2023-08-01,492.998393768994
578,2023-08-02,537.1306674687461
579,2023-08-03,584.5865215107065
580,2023-08-04,634.3775218115566
581,2023-08-05,685.3789904997159
582,2023-08-06,736.4528018430206
583,2023-08-07,786.5630821789944
584,2023-08-08,834.860646495167
585,2023-08-09,880.7242291864833
586,2023-08-10,923.760553397612
587,2023-08-11,963.7749586152006
588,2023-08-12,1000.7273332956474
589,2023-08-13,1034.6858054183413
590,2023-08-14,1065.7858427837605
591,2023-08-15,1094.19725784417
592,2023-08-16,1120.0962838851462
593,2023-08-17,1143.6311253112574
594,2023-08-18,1164.845570853209
595,2023-08-19,1183.449582683233
596,2023-08-20,1198.0844504633546
597,2023-08-21,1204.007235020668
598,2023-08-22,1186.4107978513916
599,2023-08-23,1106.456071273109
600,2023-08-24,903.4414494492362
601,2023-08-25,598.5988955532478
602,2023-08-26,352.9276847064575
603,2023-08-27,233.80799128567008
604,2023-08-28,189.6771477832405
605,2023-08-29,174.72552224450206
606,2023-08-30,169.48914899872815
607,2023-08-31,167.2528574473805
608,2023-09-01,165.8345177074832
609,2023-09-02,164.52554414869184
610,2023-09-03,163.08327464043293
611,2023-09-04,161.4122171986431
612,2023-09-05,159.46601885974735
613,2023-09-06,157.21944922401005
614,2023-09-07,154.6626265713215
615,2023-09-08,151.8020744577349
616,2023-09-09,148.66314930466032
617,2023-09-10,145.291407296007
618,2023-09-11,141.75156749003736
619,2023-09-12,138.12348667652648
620,2023-09-13,134.49540648583834
621,2023-09-14,130.95556961856016
622,2023-09-15,127.58383784652256
