,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen","Proba Neut Min
 vs. XBB.1.5 antigen","Proba Neut Max
 vs. XBB.1.5 antigen","Proba Neut Min
 vs. Wuhan-Hu-1=0.75/EG.5.1=0.25 antigen","Proba Neut Max
 vs. Wuhan-Hu-1=0.75/EG.5.1=0.25 antigen","Proba Neut Min
 vs. Wuhan-Hu-1/EG.5.1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1/EG.5.1 antigen"
0,1,0.7455283240519273,0.9524950116975849,0.041756708492505235,0.10163658286432253,0.565956682639196,0.7311318051169403,0.3863850412264647,0.5097685985362957
1,2,0.9116980630352216,0.9915225297114333,0.07847987499862175,0.17162819203664081,0.696659520984035,0.7723319635179952,0.4816209789328486,0.5531413973245569
2,3,0.9626066242508151,0.9972541920498315,0.11088135354888118,0.22115436032459945,0.7402720716510898,0.7852863422899059,0.5179375190513644,0.5733184925299804
3,4,0.9817534071018017,0.9987434733870276,0.13954822979367554,0.2568484261601217,0.7594952594999955,0.7927617218658465,0.5372371118981893,0.5867799703446652
4,5,0.9900871032642928,0.9992809146883873,0.16496844521290277,0.2828692974992294,0.7701054959084346,0.7978679048238101,0.5501238885525763,0.596454894959233
5,6,0.9941380119137675,0.9995200370022155,0.1875504533301955,0.30194276019373867,0.7770559891718614,0.8015328666299355,0.559973966429955,0.6035456962576555
6,7,0.9962859104272065,0.9996423625230948,0.20763845237474066,0.3159210338407791,0.7821792900118524,0.8042004284576939,0.5680726695964983,0.608758494392293
7,8,0.9975077439334117,0.9997110643037541,0.22552430156332326,0.3261005291587903,0.786249370653475,0.8061394437829745,0.5749909973735382,0.6125678232621947
8,9,0.9982443172699829,0.9997520011824111,0.2414569247241587,0.3334109257185123,0.789632699999451,0.8075318504780518,0.581021082728919,0.6153116997736923
9,10,0.9987104738909955,0.99977713331457,0.2556497915081962,0.33853230352183616,0.7925217344298408,0.8085077944406246,0.5863329949686861,0.6172384555666792
10,11,0.9990178823985122,0.9997925435985908,0.2682869143480381,0.3419703034214828,0.7950277072267604,0.8091633200392668,0.5910375320550085,0.6185340964799428
11,12,0.999227837294368,0.9998015689145511,0.2795276896989516,0.34410587473352605,0.7972208040489819,0.80957069812235,0.5952137708035958,0.6193398273301491
12,13,0.9993755963790213,0.9998061556308554,0.28951083221048923,0.3452291178610509,0.7991488913146949,0.8097850305608395,0.5989221862503686,0.6197639054908235
13,14,0.9994822823855726,0.9998074977435454,0.298357591667914,0.3455628711405203,0.8008468376440284,0.8098487249578568,0.6022113929024843,0.6198899521721684
14,15,0.9995610084747751,0.9998063588476481,0.3061743988350505,0.3452795030435032,0.8023414383219329,0.8097946459386542,0.6051218681690909,0.6197829330296605
15,16,0.9996201748559783,0.9998052562486713,0.3130550535551596,0.345006765669998,0.8036541652528406,0.8097425985798677,0.607688155649703,0.6196799409110642
16,17,0.9996653141951062,0.9998072651031497,0.3190825436822754,0.3455048505924674,0.8048027852011069,0.8098376518534401,0.6099402562071077,0.6198680386037306
