,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen","Proba Neut Min
 vs. XBB.1.5 antigen","Proba Neut Max
 vs. XBB.1.5 antigen","Proba Neut Min
 vs. Wuhan-Hu-1=0.75/EG.5.1=0.25 antigen","Proba Neut Max
 vs. Wuhan-Hu-1=0.75/EG.5.1=0.25 antigen","Proba Neut Min
 vs. Wuhan-Hu-1/EG.5.1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1/EG.5.1 antigen"
0,1,0.04175458353101813,0.10163147192690791,0.7314148687973838,0.9458665256996466,0.06127799070849407,0.1448238682934417,0.08080139788597002,0.1880162646599755
1,2,0.07847590971049667,0.1716196956250563,0.9023069498681788,0.9894417877949807,0.11310338194190891,0.2363980520963848,0.14773085417332116,0.30117640856771327
2,3,0.11087578861564584,0.22114354728537333,0.9568844708899855,0.9963588648277923,0.1572853934257901,0.2974995627828344,0.20369499823593434,0.3738555782802955
3,4,0.1395412699446179,0.2568359897671155,0.9781806532036128,0.9982565978496667,0.19521002547241076,0.33975368380834003,0.2508787810002036,0.42267137784956454
4,5,0.16496026557070476,0.28285570463238396,0.9877577844723316,0.9989687226424309,0.2279539765704269,0.36966028831416875,0.29094768757014905,0.4564648719959536
5,6,0.18754120448409162,0.301928335160211,0.9925504895621651,0.9992947133320859,0.2563644287377879,0.3911191625846311,0.3251876529914842,0.48030999000905117
6,7,0.20762826446636984,0.31590600776021815,0.995158459793723,0.9994649893915565,0.28111584421587665,0.40660380960981024,0.3546034239653834,0.4973016114594024
7,8,0.22551328759989053,0.32608507026484634,0.9966767422817615,0.999562089637325,0.30275101128351745,0.41775424720029214,0.3799887349671444,0.5094234241357379
8,9,0.2414451832820219,0.33339515862155134,0.9976111481310039,0.9996205899479775,0.3217111250821673,0.42569739113028066,0.4019770668823127,0.51799962363901
9,10,0.2556374089519846,0.33851632184444647,0.9982135328199557,0.9996567875032346,0.33835812122573383,0.4312302716750875,0.42107883349948305,0.5239442215057285
10,11,0.2682739666620698,0.34195417832197716,0.9986173861900618,0.9996791029862132,0.35299145952430727,0.43492994517359196,0.4377089523865447,0.5279057120252066
11,12,0.27951424400637925,0.3440896608010756,0.9988973030155122,0.999692218506509,0.36586088026192687,0.437222198072903,0.4522075165174745,0.5303547353447304
12,13,0.2894969480394267,0.3452128572845601,0.9990969012241937,0.9996988976063024,0.3771762023031489,0.43842605436607623,0.4648554565668711,0.5316392514475924
13,14,0.2983433220113727,0.34554659671508825,0.9992427084561055,0.9997008537652512,0.3871149236634501,0.43878352231652645,0.47588652531552744,0.5320204479179647
14,15,0.3061597910419729,0.3452632403759912,0.9993514227449262,0.9996991937465447,0.39582817214688126,0.4384800266321224,0.4854965532517896,0.5316968128882535
15,16,0.3130401500823926,0.3449905143226011,0.9994338777892873,0.9996975871952215,0.4034454047554561,0.4381878425078253,0.4938506594285195,0.5313851706930495
16,17,0.31906738273152024,0.34548857857422344,0.9994972931717271,0.9997005146278198,0.4100781492621347,0.4387213869790067,0.5010889157927492,0.53195419538379
17,18,0.3243151805844756,0.3454920043784041,0.9995465955375777,0.999700534663719,0.41582300601727085,0.4387250559833452,0.507330831450066,0.5319581075882862
18,19,0.3288492182863473,0.34508337172859027,0.9995852182631751,0.9996981351648904,0.4207640736144578,0.4382873331528607,0.5126789289425682,0.5314912945771313
19,20,0.33170108743264315,0.3453643845375325,0.9996077813621809,0.9996997873587117,0.42386137796975204,0.43858836856434325,0.5160216685068609,0.531812352591154
20,21,0.3275827047508808,0.34554659671508825,0.9995747791489135,0.9997008537652512,0.4193859460414684,0.43878352231652645,0.511189187332056,0.5320204479179647
21,22,0.323154691091602,0.34538097133489976,0.999536134581664,0.9996998845928773,0.4145550026128064,0.438606134779806,0.505955314134011,0.5318312982247122
22,23,0.31847094282441835,0.34521538585081635,0.9994913544529632,0.9996989124756679,0.40942344460699676,0.4384287631207872,0.5003759463895752,0.5316421403907581
23,24,0.3135779890614774,0.3455112270446402,0.9994398541015354,0.9997006470627796,0.40403878875761234,0.4387456430665523,0.4944995884537473,0.5319800590884642
24,25,0.30851609257187584,0.34551257321888107,0.9993809591988597,0.9997006549325491,0.39844233731627166,0.43874708477813473,0.4883685820606675,0.5319815963373884
25,26,0.30332015912127785,0.3452517942994022,0.9993139054504406,0.9996991264950349,0.3926701233047505,0.438467765381827,0.4820200874882231,0.5316837364642518
