,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen","Proba Neut Min
 vs. XBB.1.5 antigen","Proba Neut Max
 vs. XBB.1.5 antigen","Proba Neut Min
 vs. Wuhan-Hu-1=0.75/EG.5.1=0.25 antigen","Proba Neut Max
 vs. Wuhan-Hu-1=0.75/EG.5.1=0.25 antigen","Proba Neut Min
 vs. Wuhan-Hu-1/EG.5.1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1/EG.5.1 antigen"
0,1,0.07216209366958792,0.17144499841933358,0.15525927333205913,0.34161835890431513,0.08184922569933781,0.19164506195670344,0.09153635772908769,0.2118451254940733
1,2,0.13363993856441103,0.2811529204900016,0.27420270298813565,0.5143011796119472,0.15020811113030277,0.3094343738680365,0.16677628369619452,0.3377158272460714
2,3,0.1863291843635826,0.3546022707561808,0.3670112938400292,0.6122327057284216,0.20783738777533362,0.3863486066098638,0.22934559118708464,0.41809494246354695
3,4,0.23172328675034792,0.40536510696667394,0.4405807331241036,0.6722683312169521,0.2568059947508446,0.4386362727831961,0.28188870275134126,0.4719074385997183
4,5,0.2710107969100991,0.441213792770091,0.4997024175912562,0.7110974732821111,0.2986937865437867,0.475145434862888,0.3263767761774743,0.509077076955685
5,6,0.3051464849226939,0.4668670962164557,0.5477808729316678,0.7371370436779943,0.3347266377506399,0.5010635070968961,0.36430679057858584,0.5352599179773365
6,7,0.33490398817930145,0.4853306047400221,0.5872834508926572,0.755000299913972,0.3658690772926395,0.5196114651478005,0.3968341664059776,0.5538923255555789
7,8,0.36091523696796046,0.498596400684329,0.620030061157006,0.7673894201841533,0.3928893452759385,0.5328835069444346,0.42486345358391653,0.5671706132045402
8,9,0.38370029658014293,0.508029359710475,0.6473844289295634,0.7759754353672392,0.4164060337335974,0.5422933542102829,0.44911177088705184,0.5765573487100908
9,10,0.4036901820831281,0.5145908850000858,0.6703831119134418,0.7818392840714544,0.4369221291310116,0.5488253420783717,0.4701540761788951,0.5830597991566578
10,11,0.42124446380340175,0.5189739813383463,0.689824241919559,0.7857070416478417,0.45485025424961617,0.5531825677739011,0.48845604469583054,0.5873911542094559
11,12,0.43666497182746633,0.5216878371980875,0.7063296479584209,0.7880821150107965,0.4705316483313769,0.555877943880132,0.5043983248352875,0.5900680505621765
12,13,0.45020655136261045,0.5231125385673289,0.720389047267202,0.7893229492889234,0.4842506188525332,0.5572921909379962,0.5182946863424559,0.5914718433086634
13,14,0.46208556858957583,0.523535506255348,0.7323919441512636,0.7896905340770402,0.4962456705390331,0.5577119551805367,0.5304057724884905,0.5918884041057255
14,15,0.4724866862246587,0.5231764025754087,0.7426509676542266,0.7893784743696524,0.5067181641743896,0.5573555741838356,0.5409496421241207,0.5915347457922625
15,16,0.4815682976175498,0.5228306589125666,0.7514191588940599,0.7890777763025631,0.5158391171211725,0.5570124208080005,0.5501099366247951,0.5911941827034344
16,17,0.4894669130563144,0.5234619882510987,0.7589029245503007,0.7896266685921755,0.5237545907130295,0.5576389972608691,0.5580422683697446,0.5918160062706396
17,18,0.49630072187349694,0.523466329415684,0.7652718470891429,0.7896304400908714,0.5305899923434804,0.5576433053913441,0.5648792628134638,0.5918202813670043
18,19,0.5021725018915262,0.5229483895890787,0.7706661887037047,0.7891801956488422,0.5364535363877232,0.5571292728808459,0.5707345708839202,0.5913101561726131
19,20,0.5058503206463112,0.5233045983893374,0.7740084372083159,0.7894899061749323,0.5401216833441929,0.5574828018094389,0.5743930460420745,0.5916610052295403
20,21,0.5005353505308383,0.523535506255348,0.7691693772143454,0.7896905340770402,0.5348195727440196,0.5577119551805367,0.5691037949572009,0.5918884041057255
21,22,0.49479298417517603,0.5233256199898059,0.763875092383633,0.7895081756125986,0.5290829379252213,0.5575036642456745,0.5633728916752665,0.5916817085015432
22,23,0.48868765858085683,0.5231157437870272,0.7581704513267467,0.7893257361908533,0.5229743896618629,0.5572953720539163,0.557261120742869,0.5914750003208056
23,24,0.48227529089680476,0.5234906879756627,0.7520943952745943,0.7896516015063861,0.5165482766086644,0.5576674785055435,0.550821262320524,0.5918442690354244
