,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen","Proba Neut Min
 vs. XBB.1.5 antigen","Proba Neut Max
 vs. XBB.1.5 antigen","Proba Neut Min
 vs. Wuhan-Hu-1=0.75/EG.5.1=0.25 antigen","Proba Neut Max
 vs. Wuhan-Hu-1=0.75/EG.5.1=0.25 antigen","Proba Neut Min
 vs. Wuhan-Hu-1/EG.5.1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1/EG.5.1 antigen"
0,1,0.0546256497580101,0.13166235808877702,0.10756752947872383,0.24844181550262934,0.0630126015160565,0.15049290530224108,0.07139955327410291,0.16932345251570513
1,2,0.10205586759276675,0.21967750970925615,0.1957935428308173,0.39403631605034917,0.11706674673443274,0.24840288448294015,0.13207762587609873,0.27712825925662415
2,3,0.1434156161119048,0.2805653274180989,0.26882774817970856,0.4852707537770915,0.16369461119126416,0.3148252948410154,0.18397360627062354,0.34908526226393183
3,4,0.1796158138631705,0.32369838151072083,0.3297856957242038,0.545249019796807,0.2041111642298473,0.3612119911121672,0.2286065145965241,0.39872560071361357
4,5,0.21140034381319428,0.35473241344772777,0.38103700488306,0.5860319043604303,0.23928965470493815,0.39423737541751697,0.267178965596682,0.4337423373873062
5,6,0.23938147903607732,0.37725514324813303,0.4244056055117432,0.6143930250282958,0.2700170148345067,0.41801907516713355,0.3006525506329361,0.45878300708613406
6,7,0.2640668687320954,0.3936377435038807,0.4613109809578656,0.6343711337804379,0.2969350439702762,0.4352177961295093,0.329803219208457,0.47679784875513787
7,8,0.28588030145467647,0.40550142296155733,0.4928692060193792,0.6484970344900298,0.32057138287304665,0.44761961099293784,0.3552624642914168,0.4897377990243184
8,9,0.3051778294061561,0.41398623217491437,0.5199661733047505,0.6584241384881815,0.34136306364400537,0.4564618629283153,0.37754829788185457,0.49893749368171625
9,10,0.32226039900073644,0.4199127469829541,0.543311311602612,0.665271310822179,0.3596745962855419,0.46262441007700095,0.3970887935703473,0.5053360731710479
10,11,0.3373838249764609,0.4238830523928778,0.5634774421954605,0.6698185059862696,0.37581199034628343,0.4667465430297257,0.4142401557161059,0.5096100336665735
11,12,0.3507667265935245,0.4263459503518613,0.5809306650873417,0.6726231953035329,0.3900337208918111,0.46930107930007414,0.42930071519009777,0.512256208248287
12,13,0.3625968873131823,0.42764033230944154,0.5960529927011701,0.6740922757321908,0.40255937529040453,0.4706428396871076,0.44252186326762677,0.5136453470647736
13,14,0.37303638527542715,0.4280248003865813,0.609159651528064,0.6745279799235369,0.41357652387757915,0.47104127658633516,0.45411666247973115,0.514057752786089
14,15,0.3822257582653368,0.42769837767294194,0.6205124243317117,0.6741580757120844,0.42324621885707225,0.47070299705538116,0.46426667944880773,0.5137076164378204
15,16,0.39028740498303705,0.4273841583756609,0.6303300244027055,0.6738017964477205,0.43170742528476663,0.4703773317972726,0.4731274455864963,0.5133705052188844
