,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen","Proba Neut Min
 vs. XBB.1.5 antigen","Proba Neut Max
 vs. XBB.1.5 antigen","Proba Neut Min
 vs. Wuhan-Hu-1=0.75/EG.5.1=0.25 antigen","Proba Neut Max
 vs. Wuhan-Hu-1=0.75/EG.5.1=0.25 antigen","Proba Neut Min
 vs. Wuhan-Hu-1/EG.5.1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1/EG.5.1 antigen"
0,1,0.17098443820686193,0.37211812736207706,0.04310854001950937,0.10478494539698735,0.135258278083755,0.2963524991895907,0.09953211796064809,0.22058687101710434
1,2,0.2999456523248888,0.5532655561130595,0.0809536488587197,0.17665650867254046,0.23823589417791557,0.44447522846156295,0.17652613603094236,0.33568490081006636
2,3,0.3991096837582254,0.6530305657727349,0.11429182220045986,0.227363766406524,0.3181973554179577,0.5281821458002531,0.23728502707768995,0.4033337258277713
3,4,0.4766540325536264,0.7128276592316098,0.14374495483703165,0.2638294514186361,0.3813557947511508,0.579547913439403,0.28605755694867513,0.4462681676471961
4,5,0.5381889329365177,0.7508423436495198,0.16982837110773996,0.2903695743533349,0.43198675223142735,0.6128757880496147,0.325784571526337,0.4749092324497096
5,6,0.5876506855447583,0.7760043086584023,0.19297224071657315,0.3097999677897738,0.47310038581027536,0.6353148280294318,0.3585500860757925,0.4946253474004614
6,7,0.627856900010425,0.7930959370752726,0.21353811304921044,0.3240268872991313,0.5068596512334045,0.6507686139523671,0.3858624024563838,0.5084412908294615
7,8,0.6608609359597694,0.804862816708793,0.23183180664176628,0.33438048300609713,0.5348475263281627,0.6615239635238945,0.40883411669655584,0.5181851103389961
8,9,0.688183618333859,0.8129735031450376,0.24811354761537452,0.3418122502670148,0.5582419174322923,0.6689991108342438,0.4283002165307259,0.52502471852345
9,10,0.7109680026809182,0.8184911740166827,0.26260601081458257,0.34701682096823805,0.5779326401604575,0.6741156555915577,0.4448972776399967,0.5297401371664329
10,11,0.7300847692740362,0.8221207623245328,0.27550074708838124,0.3505098164771915,0.5946012043327719,0.6774959878661597,0.4591176393915075,0.5328712134077868
