t,date,smoothed_phi
65,2022-03-07,7526.952603400732
66,2022-03-08,7730.968699791267
67,2022-03-09,7947.69973206936
68,2022-03-10,8174.144449044342
69,2022-03-11,8406.067231058552
70,2022-03-12,8638.400758851947
71,2022-03-13,8866.080614595194
72,2022-03-14,9085.001459709129
73,2022-03-15,9292.65128965531
74,2022-03-16,9488.100159205995
75,2022-03-17,9671.328205892898
76,2022-03-18,9842.166919325555
77,2022-03-19,9999.24557518386
78,2022-03-20,10139.285810794638
79,2022-03-21,10256.95466470109
80,2022-03-22,10345.3254413855
81,2022-03-23,10396.822319209177
82,2022-03-24,10404.37092771725
83,2022-03-25,10362.416615021513
84,2022-03-26,10267.564028399529
85,2022-03-27,10118.80175316806
86,2022-03-28,9917.475324427096
87,2022-03-29,9667.232337041463
88,2022-03-30,9374.052880067502
89,2022-03-31,9046.276778655101
90,2022-04-01,8694.381933823148
91,2022-04-02,8330.273680776423
92,2022-04-03,7966.044689573452
93,2022-04-04,7612.459818828918
94,2022-04-05,7277.621761222606
95,2022-04-06,6966.237608315036
96,2022-04-07,6679.6564850958475
97,2022-04-08,6416.549974954079
98,2022-04-09,6173.923946100254
99,2022-04-10,5948.1327787124865
100,2022-04-11,5735.661760147852
101,2022-04-12,5533.571490764276
102,2022-04-13,5339.608651502573
103,2022-04-14,5152.062616155876
104,2022-04-15,4969.485696329596
105,2022-04-16,4790.4004703551145
106,2022-04-17,4613.099065542823
107,2022-04-18,4435.607498045727
108,2022-04-19,4255.851083831655
109,2022-04-20,4072.014093229794
110,2022-04-21,3883.0323538917237
111,2022-04-22,3689.0926785816064
112,2022-04-23,3491.961141564322
113,2022-04-24,3294.9683168440038
114,2022-04-25,3102.578301312605
115,2022-04-26,2919.635589961921
116,2022-04-27,2750.5271932355454
117,2022-04-28,2598.5217210560804
118,2022-04-29,2465.441190966579
119,2022-04-30,2351.6663062169746
120,2022-05-01,2256.3675987361025
121,2022-05-02,2177.829952912816
122,2022-05-03,2113.7722435903465
123,2022-05-04,2061.615034242428
124,2022-05-05,2018.6911726276312
125,2022-05-06,1982.4196414037851
126,2022-05-07,1950.4717026418462
127,2022-05-08,1920.9463479782648
128,2022-05-09,1892.5357591528941
129,2022-05-10,1864.6154472230855
130,2022-05-11,1837.1814450032982
131,2022-05-12,1810.617306884016
132,2022-05-13,1785.3769983029426
133,2022-05-14,1761.7226708465128
134,2022-05-15,1739.6084794345177
135,2022-05-16,1718.7073396574642
136,2022-05-17,1698.5197880340434
137,2022-05-18,1678.5050328688283
138,2022-05-19,1658.2020979448266
139,2022-05-20,1637.329909798538
140,2022-05-21,1615.8584612761795
141,2022-05-22,1594.037119881134
142,2022-05-23,1572.3667444420985
143,2022-05-24,1551.5196999460813
144,2022-05-25,1532.2381324015619
145,2022-05-26,1515.2532750751789
146,2022-05-27,1501.2527908475186
147,2022-05-28,1490.889835058053
148,2022-05-29,1484.8002807809066
149,2022-05-30,1483.5882225936762
150,2022-05-31,1487.756102222811
151,2022-06-01,1497.5906541864706
152,2022-06-02,1513.058490422342
153,2022-06-03,1533.78851554345
154,2022-06-04,1559.1898531312472
155,2022-06-05,1588.6759990363944
156,2022-06-06,1621.8960761090243
157,2022-06-07,1658.8724848359539
158,2022-06-08,1700.005142069329
159,2022-06-09,1745.9670969129484
160,2022-06-10,1797.5420448101936
161,2022-06-11,1855.4443681435966
162,2022-06-12,1920.1413868366126
163,2022-06-13,1991.6840334164735
164,2022-06-14,2069.5534816359213
165,2022-06-15,2152.5482321494237
166,2022-06-16,2238.76259726666
167,2022-06-17,2325.72360906447
168,2022-06-18,2410.7280540591064
169,2022-06-19,2491.339541493978
170,2022-06-20,2565.904742198598
171,2022-06-21,2633.90915433015
172,2022-06-22,2696.0636017799443
173,2022-06-23,2754.1452750361477
174,2022-06-24,2810.7112142375354
175,2022-06-25,2868.803338777106
176,2022-06-26,2931.6972617960027
177,2022-06-27,3002.670218967386
178,2022-06-28,3084.720688149655
179,2022-06-29,3180.187441590784
180,2022-06-30,3290.298715141699
181,2022-07-01,3414.810013624304
182,2022-07-02,3551.971995988084
183,2022-07-03,3698.9810335098573
184,2022-07-04,3852.786909430988
185,2022-07-05,4010.865945789536
186,2022-07-06,4171.566335788455
187,2022-07-07,4333.898340304626
188,2022-07-08,4496.928450949137
189,2022-07-09,4659.04631670002
190,2022-07-10,4817.3230174702785
191,2022-07-11,4967.094012458487
192,2022-07-12,5101.865991330647
193,2022-07-13,5213.6682250091635
194,2022-07-14,5293.983728142603
195,2022-07-15,5335.298925371089
196,2022-07-16,5333.019336322438
197,2022-07-17,5287.090465360767
198,2022-07-18,5202.468112175121
199,2022-07-19,5087.962809582644
200,2022-07-20,4953.84201025866
201,2022-07-21,4809.2543853370835
202,2022-07-22,4660.491025980853
203,2022-07-23,4510.480460083496
204,2022-07-24,4359.319914544334
205,2022-07-25,4205.420300323836
206,2022-07-26,4046.894484284002
207,2022-07-27,3882.8948513852547
208,2022-07-28,3714.5807761440137
209,2022-07-29,3545.3617845945955
210,2022-07-30,3380.224170542313
211,2022-07-31,3224.364751667412
212,2022-08-01,3081.753485920973
213,2022-08-02,2954.2584608487755
214,2022-08-03,2841.573615855872
215,2022-08-04,2741.7507378080927
216,2022-08-05,2651.9633549144246
217,2022-08-06,2569.2174777200344
218,2022-08-07,2490.891703070148
219,2022-08-08,2415.0991419935954
220,2022-08-09,2340.886530172974
221,2022-08-10,2268.260029263981
222,2022-08-11,2198.011979472834
223,2022-08-12,2131.3627976768425
224,2022-08-13,2069.5187898315926
225,2022-08-14,2013.3085030767115
226,2022-08-15,1963.0261617323854
227,2022-08-16,1918.4946881502544
228,2022-08-17,1879.2540362840655
229,2022-08-18,1844.7537400524277
230,2022-08-19,1814.4730552885885
231,2022-08-20,1787.9546884178958
232,2022-08-21,1764.7790234887461
233,2022-08-22,1744.5172507010027
234,2022-08-23,1726.6950685288948
235,2022-08-24,1710.7869789521023
236,2022-08-25,1696.2511709812984
237,2022-08-26,1682.6046924646812
238,2022-08-27,1669.5221694299134
239,2022-08-28,1656.9198985214546
240,2022-08-29,1644.9782955855221
241,2022-08-30,1634.0810755873283
242,2022-08-31,1624.700795436933
243,2022-09-01,1617.2930483528398
244,2022-09-02,1612.2450494419732
245,2022-09-03,1609.8793392809837
246,2022-09-04,1610.4802656367874
247,2022-09-05,1614.304864274477
248,2022-09-06,1621.5515445017966
249,2022-09-07,1632.280761904481
250,2022-09-08,1646.311721223141
251,2022-09-09,1663.1538654710473
252,2022-09-10,1682.0463304712935
253,2022-09-11,1702.1375465460505
254,2022-09-12,1722.7458626418147
255,2022-09-13,1743.5734304325952
256,2022-09-14,1764.7704060774374
257,2022-09-15,1786.841163229555
258,2022-09-16,1810.4611481259324
259,2022-09-17,1836.2866132350691
260,2022-09-18,1864.8124396000014
261,2022-09-19,1896.3021809846582
262,2022-09-20,1930.7914383883397
263,2022-09-21,1968.1455294419893
264,2022-09-22,2008.1332330436785
265,2022-09-23,2050.4693580508083
266,2022-09-24,2094.7927965636472
267,2022-09-25,2140.5862592002613
268,2022-09-26,2187.09203301386
269,2022-09-27,2233.3009392659997
270,2022-09-28,2278.060640616476
271,2022-09-29,2320.274928285004
272,2022-09-30,2359.102950737787
273,2022-10-01,2394.0681459692605
274,2022-10-02,2425.044438459073
275,2022-10-03,2452.149432404917
276,2022-10-04,2475.6011598497344
277,2022-10-05,2495.5885749382765
278,2022-10-06,2512.1902063233783
279,2022-10-07,2525.3658365375113
280,2022-10-08,2535.038277324108
281,2022-10-09,2541.257732634251
282,2022-10-10,2544.3903655807026
283,2022-10-11,2545.2257659091006
284,2022-10-12,2544.917029751598
285,2022-10-13,2544.767041202029
286,2022-10-14,2545.9711281933996
287,2022-10-15,2549.4274361077905
288,2022-10-16,2555.6483809336623
289,2022-10-17,2564.736000543151
290,2022-10-18,2576.368181942355
291,2022-10-19,2589.767655204026
292,2022-10-20,2603.662005991094
293,2022-10-21,2616.274178865314
294,2022-10-22,2625.4004972722346
295,2022-10-23,2628.625780046164
296,2022-10-24,2623.6803792693418
297,2022-10-25,2608.865807825391
298,2022-10-26,2583.401541960249
299,2022-10-27,2547.5349865156736
300,2022-10-28,2502.340681956231
301,2022-10-29,2449.2735598979534
302,2022-10-30,2389.648046689752
303,2022-10-31,2324.23425460423
304,2022-11-01,2253.110145781976
305,2022-11-02,2175.8347138853205
306,2022-11-03,2091.9335958896045
307,2022-11-04,2001.5898755693643
308,2022-11-05,1906.2892016514413
309,2022-11-06,1809.0539597916743
310,2022-11-07,1713.9917033207953
311,2022-11-08,1625.256442898159
312,2022-11-09,1545.928384138323
313,2022-11-10,1477.363034919249
314,2022-11-11,1419.2002203311813
315,2022-11-12,1369.8280952159362
316,2022-11-13,1326.9754202412682
317,2022-11-14,1288.224529707859
318,2022-11-15,1251.4034030000819
319,2022-11-16,1214.9012105391855
320,2022-11-17,1177.9360668072866
321,2022-11-18,1140.7242717231054
322,2022-11-19,1104.4350924891437
323,2022-11-20,1070.8569810266358
324,2022-11-21,1041.863569137332
325,2022-11-22,1018.9153738317289
326,2022-11-23,1002.8074244069122
327,2022-11-24,993.6970581226035
328,2022-11-25,991.2924568470972
329,2022-11-26,995.0571567729597
330,2022-11-27,1004.3511847214027
331,2022-11-28,1018.5030102704145
332,2022-11-29,1036.845184991133
333,2022-11-30,1058.748976599944
334,2022-12-01,1083.6739547115899
335,2022-12-02,1111.224211514856
336,2022-12-03,1141.1885354921274
337,2022-12-04,1173.544819792812
338,2022-12-05,1208.4253754426977
339,2022-12-06,1246.057987834115
340,2022-12-07,1286.7067136035782
341,2022-12-08,1330.6323423787137
342,2022-12-09,1378.0774276960935
343,2022-12-10,1429.2611409235465
344,2022-12-11,1484.3535166717088
345,2022-12-12,1543.3965780183435
346,2022-12-13,1606.1596150970836
347,2022-12-14,1671.9589529358204
348,2022-12-15,1739.5243924534739
349,2022-12-16,1807.0193139461812
350,2022-12-17,1872.2786509980353
351,2022-12-18,1933.2182417752388
352,2022-12-19,1988.2594863070126
353,2022-12-20,2036.594677642831
354,2022-12-21,2078.207272519541
355,2022-12-22,2113.6813361194318
356,2022-12-23,2143.901175783905
357,2022-12-24,2169.739615847706
358,2022-12-25,2191.8011058390666
359,2022-12-26,2210.262540643646
360,2022-12-27,2224.844289547007
361,2022-12-28,2234.923001696095
362,2022-12-29,2239.750099987655
363,2022-12-30,2238.688498045819
364,2022-12-31,2231.3729977455114
365,2023-01-01,2217.7522134134915
366,2023-01-02,2198.0386822189225
367,2023-01-03,2172.6258169726334
368,2023-01-04,2142.0153375965
369,2023-01-05,2106.764216074197
370,2023-01-06,2067.434828887898
371,2023-01-07,2024.5277713744445
372,2023-01-08,1978.3920703138215
373,2023-01-09,1929.1349441836055
374,2023-01-10,1876.5828175408496
375,2023-01-11,1820.3640211741003
376,2023-01-12,1760.172594547149
377,2023-01-13,1696.2063914636688
378,2023-01-14,1629.639899719105
379,2023-01-15,1562.8519110555922
380,2023-01-16,1499.1392108249045
381,2023-01-17,1441.9281367102376
382,2023-01-18,1393.8760436241153
383,2023-01-19,1356.3510846434215
384,2023-01-20,1329.4778317124997
385,2023-01-21,1312.5621977672827
386,2023-01-22,1304.5806440115275
387,2023-01-23,1304.5210938373457
388,2023-01-24,1311.5140064465731
389,2023-01-25,1324.7868446318448
390,2023-01-26,1343.518886922333
391,2023-01-27,1366.699423372972
392,2023-01-28,1393.100577561676
393,2023-01-29,1421.4312887542242
394,2023-01-30,1450.6302655236898
395,2023-01-31,1480.1515954468587
396,2023-02-01,1510.0943007046942
397,2023-02-02,1541.1295693976042
398,2023-02-03,1574.28619837264
399,2023-02-04,1610.686034016096
400,2023-02-05,1651.288900279454
401,2023-02-06,1696.6656878833649
402,2023-02-07,1746.803750634876
403,2023-02-08,1800.9635031531782
404,2023-02-09,1857.6339796665052
405,2023-02-10,1914.6522502506427
406,2023-02-11,1969.5258605117724
407,2023-02-12,2019.914829185289
408,2023-02-13,2064.1265926462456
409,2023-02-14,2101.435594786085
410,2023-02-15,2132.1126773351016
411,2023-02-16,2157.1928960407395
412,2023-02-17,2178.116458857041
413,2023-02-18,2196.3841985734157
414,2023-02-19,2213.3035115832713
415,2023-02-20,2229.827296480063
416,2023-02-21,2246.448263161239
417,2023-02-22,2263.1117695297726
418,2023-02-23,2279.145538984202
419,2023-02-24,2293.2623325007303
420,2023-02-25,2303.7389293630704
421,2023-02-26,2308.843563566792
422,2023-02-27,2307.4247552494567
423,2023-02-28,2299.3811663005044
424,2023-03-01,2285.7325857456854
425,2023-03-02,2268.276732392569
426,2023-03-03,2249.087312909647
427,2023-03-04,2230.1269055870816
428,2023-03-05,2213.074014549367
429,2023-03-06,2199.3096590799323
430,2023-03-07,2189.9665852295007
431,2023-03-08,2185.973116122785
432,2023-03-09,2188.0637470222964
433,2023-03-10,2196.7533456812716
434,2023-03-11,2212.281578003842
435,2023-03-12,2234.538866667185
436,2023-03-13,2262.9936297794084
437,2023-03-14,2296.6537983269986
438,2023-03-15,2334.1033274880265
439,2023-03-16,2373.6397930216986
440,2023-03-17,2413.496114751771
441,2023-03-18,2452.079059951796
442,2023-03-19,2488.138141195411
443,2023-03-20,2520.8108214973654
444,2023-03-21,2549.552577236408
445,2023-03-22,2574.0125607353366
446,2023-03-23,2593.932573828683
447,2023-03-24,2609.1276646112283
448,2023-03-25,2619.5578400853146
449,2023-03-26,2625.4344762088003
450,2023-03-27,2627.256411027066
451,2023-03-28,2625.688608940518
452,2023-03-29,2621.2868503530244
453,2023-03-30,2614.1645525543463
454,2023-03-31,2603.717172535262
455,2023-04-01,2588.475843955013
456,2023-04-02,2566.1254941039097
457,2023-04-03,2533.7322597342854
458,2023-04-04,2488.248566399198
459,2023-04-05,2427.325059137857
460,2023-04-06,2350.2932416694102
461,2023-04-07,2258.9344571822344
462,2023-04-08,2157.537052583063
463,2023-04-09,2052.010461520428
464,2023-04-10,1948.3919559210592
465,2023-04-11,1851.468595057388
466,2023-04-12,1764.0830194874552
467,2023-04-13,1687.1963947372087
468,2023-04-14,1620.4062033525984
469,2023-04-15,1562.5592226776216
470,2023-04-16,1512.2399884767915
471,2023-04-17,1468.0725261002967
472,2023-04-18,1428.8666877222308
473,2023-04-19,1393.6714761972016
474,2023-04-20,1361.7912228436144
475,2023-04-21,1332.795805722172
476,2023-04-22,1306.5262775038143
477,2023-04-23,1283.0755703648647
478,2023-04-24,1262.7234653551284
479,2023-04-25,1245.8282605110471
480,2023-04-26,1232.7074807201243
481,2023-04-27,1223.5501402770064
482,2023-04-28,1218.383250644909
483,2023-04-29,1217.0817265685978
484,2023-04-30,1219.3878639635313
485,2023-05-01,1224.9047158379506
486,2023-05-02,1233.0434957480197
487,2023-05-03,1242.9335846087783
488,2023-05-04,1253.3419243583144
489,2023-05-05,1262.6830107982128
490,2023-05-06,1269.194312532522
491,2023-05-07,1271.2683782616298
492,2023-05-08,1267.8052709734573
493,2023-05-09,1258.3970592261503
494,2023-05-10,1243.2575260967533
495,2023-05-11,1222.976827689467
496,2023-05-12,1198.259391753313
497,2023-05-13,1169.7590323100671
498,2023-05-14,1138.0388016701918
499,2023-05-15,1103.6259672942965
500,2023-05-16,1067.1140126138268
501,2023-05-17,1029.263196036986
502,2023-05-18,991.0554478819159
503,2023-05-19,953.6702243154568
504,2023-05-20,918.3721950664858
505,2023-05-21,886.3363376494766
506,2023-05-22,858.4638443742275
507,2023-05-23,835.2444866858307
508,2023-05-24,816.6960783213545
509,2023-05-25,802.3773181786964
510,2023-05-26,791.447443467423
511,2023-05-27,782.7430437289534
512,2023-05-28,774.8546171220971
513,2023-05-29,766.2048555833619
514,2023-05-30,755.1506765920672
515,2023-05-31,740.1440409535155
516,2023-06-01,719.9784915769796
517,2023-06-02,694.1013635037604
518,2023-06-03,662.8873380287134
519,2023-06-04,627.7021921709028
520,2023-06-05,590.6308153279821
521,2023-06-06,553.926878093836
522,2023-06-07,519.4285475569026
523,2023-06-08,488.1966104359827
524,2023-06-09,460.46561521567395
525,2023-06-10,435.8239939822042
526,2023-06-11,413.4829472156857
527,2023-06-12,392.5388629523602
528,2023-06-13,372.19818539614397
529,2023-06-14,351.9625427036263
530,2023-06-15,331.75890268463394
531,2023-06-16,311.97247002631354
532,2023-06-17,293.343344604825
533,2023-06-18,276.7450629220891
534,2023-06-19,262.93641048192353
535,2023-06-20,252.39442923593936
536,2023-06-21,245.27599986725812
537,2023-06-22,241.47673723898464
538,2023-06-23,240.72181273361792
539,2023-06-24,242.63852664762197
540,2023-06-25,246.7927167612173
541,2023-06-26,252.6949180114282
542,2023-06-27,259.79205221896086
543,2023-06-28,267.46136767322037
544,2023-06-29,275.0211300507323
545,2023-06-30,281.76940691454394
546,2023-07-01,287.05598025368266
547,2023-07-02,290.37898975602945
548,2023-07-03,291.4789563155411
549,2023-07-04,290.39124473727554
550,2023-07-05,287.4294952289204
551,2023-07-06,283.1054985389809
552,2023-07-07,278.0215658396691
553,2023-07-08,272.7769000407734
554,2023-07-09,267.9107413494914
555,2023-07-10,263.88041909767395
556,2023-07-11,261.05677335217104
557,2023-07-12,259.7159372999573
558,2023-07-13,260.01300942649334
559,2023-07-14,261.938756402608
560,2023-07-15,265.28305302559727
561,2023-07-16,269.6456037129079
562,2023-07-17,274.52250025578763
563,2023-07-18,279.4494904883671
564,2023-07-19,284.13601178949756
565,2023-07-20,288.5271935603131
566,2023-07-21,292.7808950959959
567,2023-07-22,297.1915179017366
568,2023-07-23,302.09897342490876
569,2023-07-24,307.8027449117041
570,2023-07-25,314.4845523515867
571,2023-07-26,322.1417475641747
572,2023-07-27,330.544304710716
573,2023-07-28,339.23910381734345
574,2023-07-29,347.62155638056356
575,2023-07-30,355.0699921521664
576,2023-07-31,361.1050639193987
577,2023-08-01,365.52046858580434
578,2023-08-02,368.44682472275235
579,2023-08-03,370.34473639074935
580,2023-08-04,371.9504018580269
581,2023-08-05,374.2039660322322
582,2023-08-06,378.18089206734555
583,2023-08-07,385.0296267457817
584,2023-08-08,395.9014082426827
585,2023-08-09,411.8447601726905
586,2023-08-10,433.6359465238115
587,2023-08-11,461.5408661966027
588,2023-08-12,495.0631873723714
589,2023-08-13,532.8085161608853
590,2023-08-14,572.61669697509
591,2023-08-15,612.0093395175295
592,2023-08-16,648.7988146688058
593,2023-08-17,681.5778893866044
594,2023-08-18,709.8885874780096
595,2023-08-19,734.0760387938562
596,2023-08-20,754.9785236778608
597,2023-08-21,773.6082759668457
598,2023-08-22,790.9019487366933
599,2023-08-23,807.5535308858449
600,2023-08-24,823.9220979530776
601,2023-08-25,840.0196111634405
602,2023-08-26,855.5955084306554
603,2023-08-27,870.3135496575917
604,2023-08-28,883.9648496516847
605,2023-08-29,896.6271356800644
606,2023-08-30,908.7085504386581
607,2023-08-31,920.8847316680578
608,2023-09-01,933.9873070428293
609,2023-09-02,948.8996429823817
610,2023-09-03,966.4830766682611
611,2023-09-04,987.5261043887016
612,2023-09-05,1012.6929686818107
613,2023-09-06,1042.4450015559019
614,2023-09-07,1076.9161390254108
615,2023-09-08,1115.7471721634447
616,2023-09-09,1157.9250733706178
617,2023-09-10,1201.7215478608318
618,2023-09-11,1244.8373482406728
619,2023-09-12,1284.7861461877915
620,2023-09-13,1319.4033953638668
621,2023-09-14,1347.2517152499638
622,2023-09-15,1367.7348444584095
623,2023-09-16,1380.9068695805497
624,2023-09-17,1387.122846118606
625,2023-09-18,1386.7149663795956
626,2023-09-19,1379.8210295746203
627,2023-09-20,1366.41833154707
628,2023-09-21,1346.5605488238439
629,2023-09-22,1320.7552763678193
630,2023-09-23,1290.331323177234
631,2023-09-24,1257.569953878174
632,2023-09-25,1225.4267079749281
633,2023-09-26,1196.9021796010838
634,2023-09-27,1174.3704904233814
635,2023-09-28,1159.1936582078824
636,2023-09-29,1151.72122693501
637,2023-09-30,1151.5358750415426
638,2023-10-01,1157.7410480441517
639,2023-10-02,1169.166033654884
640,2023-10-03,1184.4702399810933
641,2023-10-04,1202.1941239985467
642,2023-10-05,1220.8213256805832
643,2023-10-06,1238.8962783554982
644,2023-10-07,1255.1961306313306
645,2023-10-08,1268.9052624895335
646,2023-10-09,1279.7153164147503
647,2023-10-10,1287.7948863376655
648,2023-10-11,1293.629707926306
649,2023-10-12,1297.7878600326783
650,2023-10-13,1300.683007696636
651,2023-10-14,1302.3912160695681
652,2023-10-15,1302.54631435411
653,2023-10-16,1300.3188392535578
654,2023-10-17,1294.4837728345979
655,2023-10-18,1283.5953631837313
656,2023-10-19,1266.2908455015354
657,2023-10-20,1241.7080521392022
658,2023-10-21,1209.9115451629139
659,2023-10-22,1172.1270346976812
660,2023-10-23,1130.5981251866556
661,2023-10-24,1088.0666678861712
662,2023-10-25,1047.1165832822667
663,2023-10-26,1009.6908985233495
664,2023-10-27,976.9377780458211
665,2023-10-28,949.3294293334437
666,2023-10-29,926.8942100267266
667,2023-10-30,909.4218630633029
668,2023-10-31,896.5710863743707
669,2023-11-01,887.8731042722708
670,2023-11-02,882.6736273909124
671,2023-11-03,880.0881208550746
672,2023-11-04,879.0442816054535
673,2023-11-05,878.4329647090346
674,2023-11-06,877.309808981048
675,2023-11-07,875.0510113761777
676,2023-11-08,871.4021253875113
677,2023-11-09,866.4272591250951
678,2023-11-10,860.4069170656085
679,2023-11-11,853.7306221019342
680,2023-11-12,846.8088652797942
681,2023-11-13,840.011001930153
682,2023-11-14,833.627715913209
683,2023-11-15,827.8546845114256
684,2023-11-16,822.7934921816129
