t,date,smoothed_phi
375,2023-01-11,1474.2835660293804
376,2023-01-12,1396.7529827329713
377,2023-01-13,1321.390006301081
378,2023-01-14,1249.5473584200727
379,2023-01-15,1182.9045194560272
380,2023-01-16,1122.8510835802495
381,2023-01-17,1069.992136946987
382,2023-01-18,1023.9771515298978
383,2023-01-19,983.6374477679076
384,2023-01-20,947.2757823317258
385,2023-01-21,912.9649017106349
386,2023-01-22,878.8077378223775
387,2023-01-23,843.193448414497
388,2023-01-24,805.099401493318
389,2023-01-25,764.423244662984
390,2023-01-26,722.2033700457616
391,2023-01-27,680.5046616889435
392,2023-01-28,641.8648406244515
393,2023-01-29,608.5100937979637
394,2023-01-30,581.7615503073924
395,2023-01-31,561.9077200408691
396,2023-02-01,548.4731597867994
397,2023-02-02,540.6207241183142
398,2023-02-03,537.4752348814952
399,2023-02-04,538.2960671450145
400,2023-02-05,542.5205149953024
401,2023-02-06,549.7283350951172
402,2023-02-07,559.5727737871574
403,2023-02-08,571.7114329311471
404,2023-02-09,585.759937145896
405,2023-02-10,601.2807322149677
406,2023-02-11,617.8063617715723
407,2023-02-12,634.8839494221932
408,2023-02-13,652.1213682788698
409,2023-02-14,669.2190732147558
410,2023-02-15,685.9815926358071
411,2023-02-16,702.3119913075192
412,2023-02-17,718.1960164057627
413,2023-02-18,733.6800878787545
414,2023-02-19,748.8421677079456
415,2023-02-20,763.7504746872821
416,2023-02-21,778.4049968556934
417,2023-02-22,792.6643427059332
418,2023-02-23,806.1790963196149
419,2023-02-24,818.378105935303
420,2023-02-25,828.561582426431
421,2023-02-26,836.1082015934675
422,2023-02-27,840.7092258091852
423,2023-02-28,842.490968909197
424,2023-03-01,841.9579385476401
425,2023-03-02,839.8192798396856
426,2023-03-03,836.8158418857915
427,2023-03-04,833.6176505041773
428,2023-03-05,830.7904597542598
429,2023-03-06,828.7954639988867
430,2023-03-07,827.9892008445378
431,2023-03-08,828.6102753086964
432,2023-03-09,830.7603129431766
433,2023-03-10,834.3992794740361
434,2023-03-11,839.3741088738659
435,2023-03-12,845.485628993545
436,2023-03-13,852.5822645425233
437,2023-03-14,860.6613099148467
438,2023-03-15,869.9619534082937
439,2023-03-16,881.0415247127921
440,2023-03-17,894.8292903580639
441,2023-03-18,912.6467926772202
442,2023-03-19,936.1702623590816
443,2023-03-20,967.2911376916142
444,2023-03-21,1007.8133344772176
445,2023-03-22,1058.9350000483976
446,2023-03-23,1120.5427294120584
447,2023-03-24,1190.5289560863685
448,2023-03-25,1264.552420627584
449,2023-03-26,1336.6512473396715
450,2023-03-27,1400.674139576745
451,2023-03-28,1451.858680255731
452,2023-03-29,1487.7037147584629
453,2023-03-30,1507.802993626578
454,2023-03-31,1512.9887204092156
455,2023-04-01,1504.382307750306
456,2023-04-02,1482.7731670066469
457,2023-04-03,1448.4877315310214
458,2023-04-04,1401.7608898032843
459,2023-04-05,1343.523668517441
460,2023-04-06,1276.3372483795151
461,2023-04-07,1204.937650361312
462,2023-04-08,1135.8010697025634
463,2023-04-09,1075.647651127806
464,2023-04-10,1029.6329365789302
465,2023-04-11,1000.2621030164739
466,2023-04-12,987.4383294054885
467,2023-04-13,989.245746819716
468,2023-04-14,1002.8284066339104
469,2023-04-15,1024.9996675890814
470,2023-04-16,1052.5520582202116
471,2023-04-17,1082.3974171041416
472,2023-04-18,1111.6678936534913
473,2023-04-19,1137.839923739099
474,2023-04-20,1158.8733127599314
475,2023-04-21,1173.3220428094987
476,2023-04-22,1180.3804046281925
477,2023-04-23,1179.8599993060989
478,2023-04-24,1172.1205583666783
479,2023-04-25,1157.9809487439186
480,2023-04-26,1138.6192570694823
481,2023-04-27,1115.4520151932397
482,2023-04-28,1089.9811321793818
483,2023-04-29,1063.6158057351477
484,2023-04-30,1037.5006917220412
485,2023-05-01,1012.3917193024213
486,2023-05-02,988.6109206348315
487,2023-05-03,966.091413542577
488,2023-05-04,944.505110294672
489,2023-05-05,923.4482310416631
490,2023-05-06,902.6350866939495
491,2023-05-07,882.0269405238573
492,2023-05-08,861.8343545492148
493,2023-05-09,842.3977111228683
494,2023-05-10,824.0257802281766
495,2023-05-11,806.8846526743197
496,2023-05-12,790.974950711525
497,2023-05-13,776.1760305147417
498,2023-05-14,762.3157344101002
499,2023-05-15,749.2351870925896
500,2023-05-16,736.8343279532965
501,2023-05-17,725.0922204625002
502,2023-05-18,714.0586253721716
503,2023-05-19,703.8176125143492
504,2023-05-20,694.4343761495273
505,2023-05-21,685.9074969581361
506,2023-05-22,678.148740139801
507,2023-05-23,670.9966249693412
508,2023-05-24,664.2499111694532
509,2023-05-25,657.6988340418666
510,2023-05-26,651.1392002921013
511,2023-05-27,644.3685909060299
512,2023-05-28,637.1752066037202
513,2023-05-29,629.334407739266
514,2023-05-30,620.6259270870897
515,2023-05-31,610.8769131688906
516,2023-06-01,600.0231558292608
517,2023-06-02,588.1660112802113
518,2023-06-03,575.5935812849071
519,2023-06-04,562.7421688946242
520,2023-06-05,550.1005536192838
521,2023-06-06,538.0904981012593
522,2023-06-07,526.9688569537196
523,2023-06-08,516.7812138026745
524,2023-06-09,507.36953904177903
525,2023-06-10,498.4188930165469
526,2023-06-11,489.52862193179203
527,2023-06-12,480.3032864095383
528,2023-06-13,470.4626592399122
529,2023-06-14,459.9570074471784
530,2023-06-15,449.046221138238
531,2023-06-16,438.2856647111902
532,2023-06-17,428.39352359847265
533,2023-06-18,420.0486366609588
534,2023-06-19,413.7176666297547
535,2023-06-20,409.5816730254547
536,2023-06-21,407.55741937351195
537,2023-06-22,407.36104210936804
538,2023-06-23,408.5660219985258
539,2023-06-24,410.63696923673393
540,2023-06-25,412.9457943167729
541,2023-06-26,414.7878829837611
542,2023-06-27,415.4162346076264
543,2023-06-28,414.1060418745558
544,2023-06-29,410.2530043018784
545,2023-06-30,403.4954897517606
546,2023-07-01,393.833690458893
547,2023-07-02,381.7035880344519
548,2023-07-03,367.96276941849794
549,2023-07-04,353.77124540920863
550,2023-07-05,340.397631771691
551,2023-07-06,329.01923331620225
552,2023-07-07,320.5826836576291
553,2023-07-08,315.75005816869157
554,2023-07-09,314.90516357360957
555,2023-07-10,318.1670626311334
556,2023-07-11,325.3620070214509
557,2023-07-12,335.9355199885246
558,2023-07-13,348.83771116243537
559,2023-07-14,362.4753847035895
560,2023-07-15,374.85361804207014
561,2023-07-16,383.96211850620546
562,2023-07-17,388.28915919946587
563,2023-07-18,387.2017090543097
564,2023-07-19,380.9868275666224
565,2023-07-20,370.57810567029
566,2023-07-21,357.1688588357923
567,2023-07-22,341.9068096893898
568,2023-07-23,325.74805298218314
569,2023-07-24,309.4481009611493
570,2023-07-25,293.62868546682773
571,2023-07-26,278.85826746087184
572,2023-07-27,265.6958354364905
573,2023-07-28,254.66840891847085
574,2023-07-29,246.18952543002982
575,2023-07-30,240.46773133024658
576,2023-07-31,237.46681586204159
577,2023-08-01,236.9453865480279
578,2023-08-02,238.55234202487497
579,2023-08-03,241.93176476618672
580,2023-08-04,246.80421656197726
581,2023-08-05,253.01630210550266
582,2023-08-06,260.5643927216258
583,2023-08-07,269.59783335466955
584,2023-08-08,280.3984004828951
585,2023-08-09,293.32411488307196
586,2023-08-10,308.7048952080695
587,2023-08-11,326.6944531120639
588,2023-08-12,347.12104823106336
589,2023-08-13,369.4196950154228
590,2023-08-14,392.72266764327077
591,2023-08-15,416.10383240951427
592,2023-08-16,438.8671788486773
593,2023-08-17,460.7419080277027
594,2023-08-18,481.9207197634785
595,2023-08-19,502.9719618248752
596,2023-08-20,524.6907234471394
597,2023-08-21,547.9306205072829
598,2023-08-22,573.4252816793313
599,2023-08-23,601.6043922494939
600,2023-08-24,632.4409868236182
601,2023-08-25,665.4073592553796
602,2023-08-26,699.6108453321284
603,2023-08-27,734.092334440892
604,2023-08-28,768.153722989733
605,2023-08-29,801.5511979151978
606,2023-08-30,834.4853937227223
607,2023-08-31,867.4419892883113
608,2023-09-01,900.9854363945276
609,2023-09-02,935.580147459952
610,2023-09-03,971.4632215908443
611,2023-09-04,1008.5609831374499
612,2023-09-05,1046.4349462746104
613,2023-09-06,1084.253091185903
614,2023-09-07,1120.8010876659473
615,2023-09-08,1154.5669941778438
616,2023-09-09,1183.9375248883407
617,2023-09-10,1207.5133537324812
618,2023-09-11,1224.4770613052247
619,2023-09-12,1234.8681647467565
620,2023-09-13,1239.616656586332
621,2023-09-14,1240.3022949698645
622,2023-09-15,1238.7636026188115
623,2023-09-16,1236.742989058692
624,2023-09-17,1235.6837700317535
625,2023-09-18,1236.6766599927068
626,2023-09-19,1240.481807767287
627,2023-09-20,1247.5494952783854
628,2023-09-21,1257.99972407938
629,2023-09-22,1271.566756559283
630,2023-09-23,1287.550117068486
631,2023-09-24,1304.8249272574035
632,2023-09-25,1321.9429934918467
633,2023-09-26,1337.3094696212443
634,2023-09-27,1349.3772792188456
635,2023-09-28,1356.794470398186
636,2023-09-29,1358.474319789365
637,2023-09-30,1353.609696595427
638,2023-10-01,1341.6892264144424
639,2023-10-02,1322.5731825129415
640,2023-10-03,1296.6462286999354
641,2023-10-04,1264.9895641232533
642,2023-10-05,1229.4411849077203
643,2023-10-06,1192.409372156271
644,2023-10-07,1156.4233454690611
645,2023-10-08,1123.5861521222623
646,2023-10-09,1095.1770029414815
647,2023-10-10,1071.5479664915738
648,2023-10-11,1052.275536212167
649,2023-10-12,1036.420702563823
650,2023-10-13,1022.7667209053444
651,2023-10-14,1009.9784784384021
652,2023-10-15,996.6937502120579
653,2023-10-16,981.5924673000427
654,2023-10-17,963.5008474842328
655,2023-10-18,941.5760416724531
656,2023-10-19,915.5730047574621
657,2023-10-20,886.1096378418529
658,2023-10-21,854.7547318669708
659,2023-10-22,823.7696602724355
660,2023-10-23,795.5191571928224
661,2023-10-24,771.8183839931612
662,2023-10-25,753.5469475224635
663,2023-10-26,740.6566242874558
664,2023-10-27,732.4457294050887
665,2023-10-28,727.887887024388
666,2023-10-29,725.8782685080714
667,2023-10-30,725.3692256706474
668,2023-10-31,725.4312043372813
669,2023-11-01,725.2884200854345
670,2023-11-02,724.3609559049796
671,2023-11-03,722.3118958139771
672,2023-11-04,719.0680830360344
673,2023-11-05,714.7800984108355
674,2023-11-06,709.7197604188559
675,2023-11-07,704.1545689996353
676,2023-11-08,698.249353769974
677,2023-11-09,692.0210925515593
678,2023-11-10,685.3419753411981
679,2023-11-11,677.9716572066392
680,2023-11-12,669.6021191570942
681,2023-11-13,659.906364580956
682,2023-11-14,648.5874362508393
683,2023-11-15,635.4253952275865
684,2023-11-16,620.318599238406
685,2023-11-17,603.3139041687876
686,2023-11-18,584.6197880421767
687,2023-11-19,564.5977620300438
688,2023-11-20,543.7310204719524
689,2023-11-21,522.57437773064
