t,date,smoothed_phi
206,2022-07-26,906.9217502190977
207,2022-07-27,931.9732611817649
208,2022-07-28,958.50232800426
209,2022-07-29,985.6074163231399
210,2022-07-30,1012.2331153824388
211,2022-07-31,1037.4470594156405
212,2022-08-01,1060.6794060900638
213,2022-08-02,1081.830561730536
214,2022-08-03,1101.2379484150702
215,2022-08-04,1119.5617057859172
216,2022-08-05,1137.658231786684
217,2022-08-06,1156.476883877282
218,2022-08-07,1176.976289781203
219,2022-08-08,1200.0340400475693
220,2022-08-09,1226.3227533460708
221,2022-08-10,1256.1484767716856
222,2022-08-11,1289.2919849025593
223,2022-08-12,1324.9390550126427
224,2022-08-13,1361.7866431572136
225,2022-08-14,1398.3336016027727
226,2022-08-15,1433.2454780712274
227,2022-08-16,1465.6261016337162
228,2022-08-17,1495.090715547935
229,2022-08-18,1521.6554101928907
230,2022-08-19,1545.5344435449515
231,2022-08-20,1566.93694788386
232,2022-08-21,1585.9135585672834
233,2022-08-22,1602.2660789025047
234,2022-08-23,1615.5175824049693
235,2022-08-24,1624.9427644779787
236,2022-08-25,1629.6666695355884
237,2022-08-26,1628.8394925774205
238,2022-08-27,1621.872928314514
239,2022-08-28,1608.6787159878543
240,2022-08-29,1589.8082588239886
241,2022-08-30,1566.399900247173
242,2022-08-31,1539.9207713762557
243,2022-09-01,1511.7987752407441
244,2022-09-02,1483.093822695946
245,2022-09-03,1454.3203220260277
246,2022-09-04,1425.4505832075888
247,2022-09-05,1396.0666582902645
248,2022-09-06,1365.606090473907
249,2022-09-07,1333.6411132744342
250,2022-09-08,1300.1177169254765
251,2022-09-09,1265.4713842070023
252,2022-09-10,1230.5655363275953
253,2022-09-11,1196.4772406554837
254,2022-09-12,1164.2334470270464
255,2022-09-13,1134.613515547425
256,2022-09-14,1108.0733147884168
257,2022-09-15,1084.7703365326051
258,2022-09-16,1064.6320606104568
259,2022-09-17,1047.418067994607
260,2022-09-18,1032.7564268509357
261,2022-09-19,1020.1629453608402
262,2022-09-20,1009.0652799416513
263,2022-09-21,998.8494212762265
264,2022-09-22,988.9291931094112
265,2022-09-23,978.8223546501204
266,2022-09-24,968.2108710346346
267,2022-09-25,956.9694566405507
268,2022-09-26,945.1582366145193
269,2022-09-27,932.9846056116057
270,2022-09-28,920.744028445425
271,2022-09-29,908.7517719903559
272,2022-09-30,897.2791938284664
273,2022-10-01,886.5085199097059
274,2022-10-02,876.5170198678087
275,2022-10-03,867.2943098121605
276,2022-10-04,858.7867106254719
277,2022-10-05,850.9533769137156
278,2022-10-06,843.8138224244302
279,2022-10-07,837.4682874888395
280,2022-10-08,832.0819377855894
281,2022-10-09,827.8383375385245
282,2022-10-10,824.8803390297753
283,2022-10-11,823.2604616718938
284,2022-10-12,822.916124937796
285,2022-10-13,823.6729061549727
286,2022-10-14,825.2692279552474
287,2022-10-15,827.3930592430925
288,2022-10-16,829.7241348010252
289,2022-10-17,831.9791589706848
290,2022-10-18,833.9579761572127
291,2022-10-19,835.5844780737718
292,2022-10-20,836.9304501050234
293,2022-10-21,838.2101424775835
294,2022-10-22,839.742109548002
295,2022-10-23,841.8888024424629
296,2022-10-24,844.9937357357844
297,2022-10-25,849.3346879874857
298,2022-10-26,855.1024645572588
299,2022-10-27,862.405719982007
300,2022-10-28,871.2972039619997
301,2022-10-29,881.814341145875
302,2022-10-30,894.0246457906451
303,2022-10-31,908.0636374624187
304,2022-11-01,924.1515907254047
305,2022-11-02,942.5779139215435
306,2022-11-03,963.6491814551764
307,2022-11-04,987.6082471867085
308,2022-11-05,1014.5452224690102
309,2022-11-06,1044.331508818909
310,2022-11-07,1076.6078982024735
311,2022-11-08,1110.841252047874
312,2022-11-09,1146.435486990586
313,2022-11-10,1182.8571314162841
314,2022-11-11,1219.7297565031959
315,2022-11-12,1256.8674901237368
316,2022-11-13,1294.2429063433874
317,2022-11-14,1331.9042603129737
318,2022-11-15,1369.8667720709143
319,2022-11-16,1408.007556216567
320,2022-11-17,1445.999205478772
321,2022-11-18,1483.3195302491345
322,2022-11-19,1519.3614738869726
323,2022-11-20,1553.6277235369907
324,2022-11-21,1585.9422379897505
325,2022-11-22,1616.584527952042
326,2022-11-23,1646.2817291888587
327,2022-11-24,1676.0610069588975
328,2022-11-25,1707.0202241700176
329,2022-11-26,1740.087479391031
330,2022-11-27,1775.8223505077856
331,2022-11-28,1814.2919876972865
332,2022-11-29,1855.0455798536036
333,2022-11-30,1897.2014053659298
334,2022-12-01,1939.6374459407568
335,2022-12-02,1981.2405954898804
336,2022-12-03,2021.1420663358215
337,2022-12-04,2058.8712284438925
338,2022-12-05,2094.398088007066
339,2022-12-06,2128.081092706386
340,2022-12-07,2160.5632730612742
341,2022-12-08,2192.6562495316202
342,2022-12-09,2225.2293266516417
343,2022-12-10,2259.097465001511
344,2022-12-11,2294.890207774757
345,2022-12-12,2332.88952496844
346,2022-12-13,2372.8493038353176
347,2022-12-14,2413.8484836706693
348,2022-12-15,2454.266493068062
349,2022-12-16,2491.9695264309285
350,2022-12-17,2524.7261111788284
351,2022-12-18,2550.7433863754236
352,2022-12-19,2569.115649724523
353,2022-12-20,2579.9987191912687
354,2022-12-21,2584.4656872217884
355,2022-12-22,2584.151341523216
356,2022-12-23,2580.8496350503265
357,2022-12-24,2576.1860860612833
358,2022-12-25,2571.410692666244
359,2022-12-26,2567.3047686928076
360,2022-12-27,2564.181919020345
361,2022-12-28,2561.9728854388636
362,2022-12-29,2560.3895120653915
363,2022-12-30,2559.142921230592
364,2022-12-31,2558.1469915141806
365,2023-01-01,2557.609784503443
366,2023-01-02,2557.9526927389616
367,2023-01-03,2559.592952750748
368,2023-01-04,2562.7002478971194
369,2023-01-05,2567.0281013346844
370,2023-01-06,2571.8505426404654
371,2023-01-07,2575.974229809749
372,2023-01-08,2577.7815678856273
373,2023-01-09,2575.2807674001033
374,2023-01-10,2566.170929474607
375,2023-01-11,2547.9587787262144
376,2023-01-12,2518.1779034606834
377,2023-01-13,2474.7466295896397
378,2023-01-14,2416.4412910833134
379,2023-01-15,2343.362950411758
380,2023-01-16,2257.191030876008
381,2023-01-17,2161.0365704118194
382,2023-01-18,2058.873860367543
383,2023-01-19,1954.7535831645928
384,2023-01-20,1852.1126812455514
385,2023-01-21,1753.4131640139449
386,2023-01-22,1660.1497100469223
387,2023-01-23,1573.1111893021955
388,2023-01-24,1492.732552675207
389,2023-01-25,1419.4031607077259
390,2023-01-26,1353.6504410888363
391,2023-01-27,1296.164521321507
392,2023-01-28,1247.6706827496191
393,2023-01-29,1208.6995855627606
394,2023-01-30,1179.3431496270925
395,2023-01-31,1159.0934095375842
396,2023-02-01,1146.825198368773
397,2023-02-02,1140.9149745946502
398,2023-02-03,1139.428738224674
399,2023-02-04,1140.296302144222
400,2023-02-05,1141.4182617908862
401,2023-02-06,1140.7013273054029
402,2023-02-07,1136.063038321974
403,2023-02-08,1125.4771337368436
404,2023-02-09,1107.1391029287047
405,2023-02-10,1079.7999693622983
406,2023-02-11,1043.2207595861241
407,2023-02-12,998.5536245667358
408,2023-02-13,948.3649733405175
409,2023-02-14,896.1341252083005
410,2023-02-15,845.3828962630458
411,2023-02-16,798.8499841924372
412,2023-02-17,758.0636655805993
413,2023-02-18,723.3700215990028
414,2023-02-19,694.2340718860436
415,2023-02-20,669.5948115763262
416,2023-02-21,648.1508011079906
417,2023-02-22,628.5598712975332
418,2023-02-23,609.5964820817319
419,2023-02-24,590.3156036714017
420,2023-02-25,570.2271232454661
421,2023-02-26,549.4101285239947
422,2023-02-27,528.4579346681842
423,2023-02-28,508.21940979410317
424,2023-03-01,489.45448734256746
425,2023-03-02,472.59006165379213
426,2023-03-03,457.66862467053727
427,2023-03-04,444.4423782240317
428,2023-03-05,432.51211294729455
429,2023-03-06,421.442330836776
430,2023-03-07,410.8337181515243
431,2023-03-08,400.36154623674827
432,2023-03-09,389.7936994594867
433,2023-03-10,378.997222411777
434,2023-03-11,367.9367639730034
435,2023-03-12,356.665734813358
436,2023-03-13,345.31114204729386
437,2023-03-14,334.0538264791952
438,2023-03-15,323.1056051240119
439,2023-03-16,312.6840827555638
440,2023-03-17,302.9863689051107
441,2023-03-18,294.16514415765255
442,2023-03-19,286.31265074494786
443,2023-03-20,279.45782228364703
444,2023-03-21,273.57841377220177
445,2023-03-22,268.62538904184623
446,2023-03-23,264.5530506112856
447,2023-03-24,261.34631694050705
448,2023-03-25,259.03629584247983
449,2023-03-26,257.697657063988
450,2023-03-27,257.4273917323261
451,2023-03-28,258.31305953249006
452,2023-03-29,260.40420957550134
453,2023-03-30,263.69786974913217
454,2023-03-31,268.13890088821086
455,2023-04-01,273.6262519037178
456,2023-04-02,280.0134043988377
457,2023-04-03,287.09608345230697
458,2023-04-04,294.5893647269326
459,2023-04-05,302.10648699282217
460,2023-04-06,309.15951930850554
461,2023-04-07,315.20108812696947
462,2023-04-08,319.7098019682517
463,2023-04-09,322.2934574024505
464,2023-04-10,322.76435404497767
465,2023-04-11,321.151775240215
466,2023-04-12,317.6528266332904
467,2023-04-13,312.5539495626918
468,2023-04-14,306.1596833599758
469,2023-04-15,298.7488817827488
470,2023-04-16,290.5606154089919
471,2023-04-17,281.8031360307398
472,2023-04-18,272.67818390969086
473,2023-04-19,263.4134786562256
474,2023-04-20,254.29420524374956
475,2023-04-21,245.68022774528546
476,2023-04-22,237.99502159893117
477,2023-04-23,231.68126997053494
478,2023-04-24,227.13615521156441
479,2023-04-25,224.6546575481743
480,2023-04-26,224.4072885259039
481,2023-04-27,226.4589827912681
482,2023-04-28,230.8134584911361
483,2023-04-29,237.4568736457726
484,2023-04-30,246.3774670266703
485,2023-05-01,257.5468654055808
486,2023-05-02,270.8595461498352
487,2023-05-03,286.0424628991625
488,2023-05-04,302.57086469570066
489,2023-05-05,319.65023941633126
490,2023-05-06,336.3197042532245
491,2023-05-07,351.6735930409337
492,2023-05-08,365.1119139529482
493,2023-05-09,376.4968636322529
494,2023-05-10,386.15452440867045
495,2023-05-11,394.7584550524148
496,2023-05-12,403.1765587785843
497,2023-05-13,412.33792539146975
498,2023-05-14,423.12821924658874
499,2023-05-15,436.29282038766416
500,2023-05-16,452.32869754560403
501,2023-05-17,471.3724143903475
502,2023-05-18,493.12566068749686
503,2023-05-19,516.8738818651298
504,2023-05-20,541.6239963395685
505,2023-05-21,566.3232238786782
506,2023-05-22,590.0717713472823
507,2023-05-23,612.2505134821857
508,2023-05-24,632.5400212133388
509,2023-05-25,650.8606457576268
510,2023-05-26,667.2820217305973
511,2023-05-27,681.938508095257
512,2023-05-28,694.9659352420063
513,2023-05-29,706.4599345331455
514,2023-05-30,716.4512030050465
515,2023-05-31,724.8959791372055
516,2023-06-01,731.6863969441273
517,2023-06-02,736.6895012516975
518,2023-06-03,739.8182404423577
519,2023-06-04,741.118489027579
520,2023-06-05,740.8327749199059
521,2023-06-06,739.3993884210245
522,2023-06-07,737.3801584927221
523,2023-06-08,735.3564939033047
524,2023-06-09,733.8475009295423
525,2023-06-10,733.2770998562019
526,2023-06-11,733.9801323813068
527,2023-06-12,736.2183375123509
528,2023-06-13,740.1781414414752
529,2023-06-14,745.9350885646816
530,2023-06-15,753.3915239780711
531,2023-06-16,762.2237505520521
532,2023-06-17,771.8963576751635
533,2023-06-18,781.7817008842701
534,2023-06-19,791.3519256009725
535,2023-06-20,800.3462126104234
536,2023-06-21,808.8299967688902
537,2023-06-22,817.1426994295633
538,2023-06-23,825.7923943506612
539,2023-06-24,835.3564972053362
540,2023-06-25,846.4139249793094
541,2023-06-26,859.5046877433242
542,2023-06-27,875.0999408323943
543,2023-06-28,893.5639785679822
544,2023-06-29,915.0940975530748
545,2023-06-30,939.6353542063703
546,2023-07-01,966.788300520239
547,2023-07-02,995.7553106749374
548,2023-07-03,1025.3852005080485
549,2023-07-04,1054.3469583270562
550,2023-07-05,1081.3879433064817
551,2023-07-06,1105.562446621857
552,2023-07-07,1126.3225916944598
553,2023-07-08,1143.4473637431374
554,2023-07-09,1156.8742120063866
555,2023-07-10,1166.5303926271258
556,2023-07-11,1172.2436956458635
557,2023-07-12,1173.7796418441126
558,2023-07-13,1171.0151773649266
559,2023-07-14,1164.1992253457238
560,2023-07-15,1154.169179972902
561,2023-07-16,1142.3583542001184
562,2023-07-17,1130.5309491698404
563,2023-07-18,1120.3760259646137
564,2023-07-19,1113.190940184978
565,2023-07-20,1109.7875799645767
566,2023-07-21,1110.5841904300357
567,2023-07-22,1115.7604746174184
568,2023-07-23,1125.3727356252043
569,2023-07-24,1139.3802742865746
570,2023-07-25,1157.5775872452055
571,2023-07-26,1179.4591981746403
572,2023-07-27,1204.0806533102773
573,2023-07-28,1230.0164604159527
574,2023-07-29,1255.5140646966095
575,2023-07-30,1278.85631401076
576,2023-07-31,1298.7985637161905
577,2023-08-01,1314.8650682105706
578,2023-08-02,1327.3710498081343
579,2023-08-03,1337.21357374433
580,2023-08-04,1345.5857332128771
581,2023-08-05,1353.7502088079905
582,2023-08-06,1362.922874231005
583,2023-08-07,1374.2442053114155
584,2023-08-08,1388.781860610227
585,2023-08-09,1407.5002103734496
586,2023-08-10,1431.1394552935499
587,2023-08-11,1459.9741876727467
588,2023-08-12,1493.488738002475
589,2023-08-13,1530.1159455484321
590,2023-08-14,1567.267656451334
591,2023-08-15,1601.805291010564
592,2023-08-16,1630.8194798909371
593,2023-08-17,1652.3296904731337
594,2023-08-18,1665.5650090337972
595,2023-08-19,1670.804870132897
596,2023-08-20,1669.0166944428963
597,2023-08-21,1661.5382520882195
598,2023-08-22,1649.908532299381
599,2023-08-23,1635.812646213295
600,2023-08-24,1621.0459852179524
601,2023-08-25,1607.4186855624757
602,2023-08-26,1596.5839943139417
603,2023-08-27,1589.8387816894879
604,2023-08-28,1587.966493645038
605,2023-08-29,1591.1616023828565
606,2023-08-30,1599.0241281254773
607,2023-08-31,1610.586352473818
608,2023-09-01,1624.3448151106606
609,2023-09-02,1638.3011203064589
610,2023-09-03,1650.0394883183862
611,2023-09-04,1656.8732226929765
612,2023-09-05,1656.0781991832416
613,2023-09-06,1645.2115115972542
614,2023-09-07,1622.4977142325556
615,2023-09-08,1587.2482141820406
616,2023-09-09,1540.2415120976598
617,2023-09-10,1483.9270103527265
618,2023-09-11,1422.269201521478
619,2023-09-12,1360.1151235877728
620,2023-09-13,1302.187719867767
621,2023-09-14,1252.057110642564
622,2023-09-15,1211.494779657476
623,2023-09-16,1180.3965286510738
624,2023-09-17,1157.156091377909
625,2023-09-18,1139.2220371938433
626,2023-09-19,1123.628430136737
627,2023-09-20,1107.4370441812703
628,2023-09-21,1088.133685201554
629,2023-09-22,1064.020255533533
630,2023-09-23,1034.5475363150204
631,2023-09-24,1000.425874081908
632,2023-09-25,963.3653675568592
633,2023-09-26,925.4868293096332
634,2023-09-27,888.6630569066747
635,2023-09-28,854.0805454933309
636,2023-09-29,822.1369978958954
637,2023-09-30,792.5953966066982
638,2023-10-01,764.8454911205664
639,2023-10-02,738.163351859173
640,2023-10-03,711.9244532462322
641,2023-10-04,685.7619594250048
642,2023-10-05,659.6642267742179
643,2023-10-06,633.9945372218461
644,2023-10-07,609.4169965065154
645,2023-10-08,586.7378325002645
646,2023-10-09,566.7078978864009
647,2023-10-10,549.8498941660113
648,2023-10-11,536.3559946054588
649,2023-10-12,526.063023825699
650,2023-10-13,518.4820175198603
651,2023-10-14,512.8515841422358
652,2023-10-15,508.19521730763734
653,2023-10-16,503.3807292447773
654,2023-10-17,497.19841977621775
655,2023-10-18,488.488186100677
656,2023-10-19,476.34274249991626
657,2023-10-20,460.3753065775921
658,2023-10-21,440.9608176866041
659,2023-10-22,419.2906222443013
660,2023-10-23,397.1228761499774
661,2023-10-24,376.2959622517036
662,2023-10-25,358.25024165693077
663,2023-10-26,343.78580669119384
664,2023-10-27,333.09669626142
665,2023-10-28,325.9616076391687
666,2023-10-29,321.9466977086196
667,2023-10-30,320.5392536617803
668,2023-10-31,321.1990314734788
669,2023-11-01,323.35390598346436
670,2023-11-02,326.3825999589248
671,2023-11-03,329.6259101512551
672,2023-11-04,332.446396856909
673,2023-11-05,334.3191091417483
674,2023-11-06,334.9074352218204
675,2023-11-07,334.08495726889635
676,2023-11-08,331.8999673977876
677,2023-11-09,328.5101568329104
678,2023-11-10,324.11939077963166
679,2023-11-11,318.9340365802308
