,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen","Proba Neut Min
 vs. XBB.1.5 antigen","Proba Neut Max
 vs. XBB.1.5 antigen"
23,24,0.2161689148285889,0.23996277969951707,0.7823820034645902,0.8188120494123654
24,25,0.21243339834322994,0.23996379126740064,0.776109741201392,0.8188134758368188
25,26,0.20860897006127976,0.2397678455051221,0.7695226233750468,0.8185369853536248
26,27,0.20471852303145877,0.23990099112942487,0.7626458916467433,0.818724901799873
27,28,0.20078181569493037,0.23998935809457012,0.7555024992643523,0.8188495246493865
28,29,0.1968158966936231,0.2399065412880017,0.7481135089102617,0.8187327313454826
29,30,0.19283546729074363,0.23966840618031593,0.740498402810359,0.8183965285843903
30,31,0.18885319173638582,0.2392893472684985,0.732675325829558,0.8178602328593638
31,32,0.18487996394637618,0.23878243979292257,0.7246612770977068,0.8171408728952669
32,33,0.18092513732157356,0.23815957344469663,0.7164722619052983,0.8162535228286149
33,34,0.17699672331713456,0.2374315705372554,0.7081234127902039,0.8152115793962961
34,35,0.1731015634016343,0.23660829073030065,0.6996290866322387,0.8140269936185993
35,36,0.16924547826811243,0.23569872407495462,0.6910029429897422,0.8127104653140523
36,37,0.16543339753062547,0.2347110738838546,0.6822580077146425,0.8112716071118637
37,38,0.1616694726283595,0.2336528307089304,0.6734067249710791,0.8097190833190095
38,39,0.15795717524023345,0.23253083852474643,0.6644610000858369,0.8080607279685624
39,40,0.15429938316713743,0.23135135406015128,0.6554322351239108,0.8063036455601185
40,41,0.15069845535194637,0.23012010009034567,0.6463313586704243,0.8044542973540466
41,42,0.1471562974677354,0.22884231339111383,0.6371688509816733,0.802518575562166
42,43,0.1436744193033419,0.22752278796345837,0.6279547654213733,0.8005018673603381
43,44,0.1402539850054888,0.22616591405737563,0.6186987469065681,0.7984091103117859
44,45,0.13689585709258645,0.22477571345574,0.6094100479384947,0.7962448405170284
45,46,0.1336006350325467,0.2233558714213072,0.6000975426773164,0.7940132345841633
46,47,0.13036868907197852,0.22190976566014986,0.5907697394285674,0.7917181463316786
47,48,0.12720018991404147,0.22044049261207666,0.5814347918377132,0.7893631389870576
48,49,0.12409513476469114,0.21895089134173018,0.5721005090329536,0.7869515135218448
49,50,0.12105337020010998,0.21744356527215936,0.5627743649119156,0.7844863336625725
50,51,0.11807461225022475,0.21592090197500302,0.5534635067325054,0.7819704480330156
51,52,0.1151584640429919,0.21438509120737814,0.544174763139913,0.7794065098134739
52,53,0.11230443131054213,0.21283814136458368,0.5349146517389749,0.7767969942445934
53,54,0.1095119360203517,0.21128189449940704,0.5256893863026071,0.7741442142545933
54,55,0.10678032836157136,0.20971804004274186,0.5165048836918552,0.7714503344479675
55,56,0.10410889728786255,0.20814812734612187,0.5073667705505709,0.7687173836594247
56,57,0.10149687979295419,0.20657357715432356,0.49828038982723544,0.7659472662479345
57,58,0.09894346907319906,0.2049956921052234,0.48925080716761393,0.7631417722813105
58,59,0.09644782171223176,0.2034156663443778,0.48028281721436394,0.76030258674108
59,60,0.09400906400607956,0.2018345943331714,0.47138094984326695,0.7574312978598292
60,61,0.09162629753240836,0.20025347892172363,0.4625494763601097,0.7545294046882739
61,62,0.0892986040547854,0.19867323875092147,0.4537924156773767,0.7515983239765657
62,63,0.0870250498415942,0.19709471504184828,0.44511354048562046,0.7486393964434639
63,64,0.08480468946944952,0.19551867782544252,0.4365163834306347,0.7456538924976805
64,65,0.08263656917234807,0.19394583166032786,0.4280042433042567,0.7426430174677132
65,66,0.08051972979027422,0.19237682088238373,0.41958019125374124,0.7396079163896004
66,67,0.07845320936439848,0.19081223442568152,0.41124707701213115,0.736549678396114
67,68,0.07643604542023985,0.18925261025086415,0.4030075351498461,0.7334693407457853
68,69,0.07446727697511701,0.18769843941384423,0.3948639913458346,0.730367892525736
69,70,0.07254594630179745,0.18615016980480925,0.38681866867500037,0.727246278058447
70,71,0.0706711004763787,0.18460820958489887,0.37887359390726605,0.7241054000392612
71,72,0.06884179273505597,0.1830729303455555,0.371030603812491,0.720946122428517
72,73,0.0670570836614589,0.1815446700134007,0.3632913514645455,0.7177692731196654
73,74,0.06531604222364773,0.1800237355215295,0.35565731253711874,0.7145756464025125
74,75,0.06361774667757181,0.17851040526635376,0.3481297915832865,0.711366005238782
75,76,0.06196128535181766,0.1770049313675015,0.3407099282904762,0.7081410833654819
76,77,0.06034575732671388,0.17550754174681127,0.33339870370223357,0.7049015872400535
77,78,0.058770273019330244,0.1740184420411216,0.3261969463980735,0.7016481978399538
78,79,0.057233954684578925,0.1725378173623363,0.3191053386227063,0.6983815723281397
79,80,0.05573593684142519,0.1710658339171195,0.3121244223560412,0.6951023455948804
80,81,0.054275366632215216,0.1696026404975639,0.3052546053155595,0.6918111316853961
81,82,0.05285140412219058,0.16814836985324033,0.2984961668829271,0.6885085251219867
82,83,0.051463222545483855,0.1667031399541803,0.29184926394704935,0.6851951021285753
83,84,0.05011000850318392,0.16526705515356754,0.2853139366561719,0.6818714217649282
84,85,0.04879096211844414,0.16384020725819326,0.2788901140720579,0.6785380269772098
85,86,0.04750529715306939,0.16242267651407827,0.27257761971975714,0.6751954455709986
86,87,0.04625224108953674,0.16101453251406528,0.2663761770269686,0.6718441911124001
87,88,0.04503103518199114,0.15961583503362964,0.26028541464752564,0.6684847637624522
88,89,0.043840934479381644,0.1582266348006547,0.25430487166406,0.665117651049624
89,90,0.042681207823581646,0.15684697420445082,0.24843400266543425,0.6617433285848366
90,91,0.04155113782503905,0.15547688794888104,0.24267218269507496,0.658362260723116
91,92,0.04045002081825966,0.1541164036540451,0.23701871206685732,0.6549749011756697
92,93,0.039377166799190344,0.15276554241064177,0.23147282104573585,0.6515816935759213
93,94,0.03833189934636516,0.1514243192907746,0.22603367439080013,0.6481830720027646
94,95,0.037313555527507924,0.15009274381867965,0.22070037575894763,0.6447794614640796
95,96,0.036321485793119446,0.14877082040456724,0.21547197196783585,0.6413712783433315
96,97,0.035355053858435515,0.14745854874451603,0.21034745711722824,0.637958930811878
97,98,0.03441363657501084,0.14615592418912438,0.20532577656828388,0.6345428192094291
98,99,0.03349662379308316,0.14486293808340434,0.2004058307807548,0.6311233363949319
99,100,0.032603418215752855,0.14357957808020494,0.19558647900843362,0.6277008680700003
100,101,0.03173343524593686,0.14230582842927098,0.19086654285355842,0.6242757930768636
101,102,0.03088610282695703,0.14104167024387593,0.18624480968122148,0.6208484836726714
102,103,0.030060861277565132,0.1397870817468051,0.18172003589512953,0.6174193057818741
103,104,0.029257163122129892,0.13854203849733626,0.1772909500763541,0.6139886192282741
104,105,0.02847447291664873,0.13730651360071822,0.17295625598697506,0.6105567779482417
105,106,0.027712267071194452,0.1360804779015402,0.16871463544074305,0.607124130186489
106,107,0.02697003366936135,0.13486390016227168,0.16456475104311485,0.6036910186756945
107,108,0.02624727228522128,0.13365674722813847,0.16050524880319172,0.6002577808011944
108,109,0.0255434937982576,0.13245898417942747,0.15653476062026572,0.596824748751869
109,110,0.024858220206718795,0.13127057447220924,0.15265190664782424,0.5933922496582753
110,111,0.02419098443978096,0.13009148006839266,0.14885529753798243,0.5899606057190124
111,112,0.02354133016888904,0.12892166155595797,0.14514353656943124,0.5865301343162337
112,113,0.0229088116186138,0.12776107826014482,0.14151522166206454,0.5831011481211638
113,114,0.02229299337732571,0.12660968834630149,0.13796894728153175,0.5796739551904131
114,115,0.021693450207977194,0.12546744891505812,0.13450330623700935,0.5762488590538366
115,116,0.02110976685924726,0.12433431609042789,0.1311168913755315,0.5728261587946291
116,117,0.020541537877284743,0.12321024510138723,0.12780829717623965,0.5694061491222988
117,118,0.019988367418273922,0.12209519035745275,0.12457612124793338,0.5659891204391256
118,119,0.019449869062013736,0.12098910551871878,0.12141896573330024,0.5625753589006586
119,120,0.018925665626698174,0.11989194356079669,0.11833543862319484,0.5591651464707759
120,121,0.01841538898506101,0.11880365683504579,0.11532415498432103,0.5557587609717931
121,122,0.017918679882031996,0.11772419712446913,0.1123837381036411,0.5523564761300658
122,123,0.017435187754049952,0.11665351569560967,0.10951282055280087,0.5489585616175126
123,124,0.01696457055014522,0.11559156334675391,0.10671004517581517,0.5455652830894387
124,125,0.016506494554911155,0.11453829045273822,0.10397406600321102,0.5421769022190324
125,126,0.016060634213463487,0.11349364700660503,0.10130354909576711,0.538793676728857
126,127,0.01562667195847367,0.11245758265837125,0.09869717332093098,0.5354158604196608
127,128,0.015204298039362296,0.11143004675110935,0.09615363106492947,0.532043703196788
128,129,0.01479321035371528,0.11041098835456764,0.09367162888351632,0.5286774510944551
129,130,0.014393114280995878,0.10940035629650102,0.09124988809423351,0.5253173462981457
130,131,0.014003722518598272,0.10839809919189614,0.08888714531298636,0.521963627165348
131,132,0.013624754920293247,0.10740416547024634,0.08658215293765636,0.5186165282448458
132,133,0.013255938337106254,0.1064185034010251,0.08433367958139282,0.5152762802947597
133,134,0.012897006460664273,0.10544106111749207,0.08214051045815773,0.5119431102995164
134,135,0.012547699669035128,0.10447178663895795,0.08000144772299744,0.508617241485914
135,136,0.012207764875081906,0.10351062789162191,0.07791531076945757,0.5052988933384264
136,137,0.01187695537735578,0.10255753272808565,0.07588093648645289,0.5019882816139006
137,138,0.011555030713533254,0.1016124489456457,0.07389717947684593,0.49868561835576086
138,139,0.011241756516408574,0.10067532430344761,0.07196291223988116,0.4953911119078439
139,140,0.010936904372446765,0.09974610653859084,0.07007702531957372,0.49210496692797245
140,141,0.010640251682894175,0.09882474338125402,0.06823842742103914,0.48882738440135964
141,142,0.010351581527445974,0.0979111825689154,0.06644604549669708,0.4855585616539383
142,143,0.010070682530465391,0.09700537185973002,0.06469882480419331,0.48229869236569
143,144,0.009797348729739142,0.09610725904512507,0.06299572893781169,0.47904796658405313
144,145,0.009531379447764832,0.0952167919616651,0.06133573983507179,0.475806570737471
145,146,0.009272579165549355,0.09433391850224293,0.059717857760139714,0.472574687649137
146,147,0.009020757398902401,0.09345858662663342,0.05814110126560135,0.4693524965509974
147,148,0.008775728577212538,0.0925907443714652,0.056604507134086046,0.46614017309805056
148,149,0.008537311924669888,0.09173033985963919,0.05510713030115255,0.4629378893829911
149,150,0.0083053313439293,0.09087732130923543,0.05364804376079724,0.4597458139512274
150,151,0.008079615302180376,0.0900316370419405,0.05222633845485958,0.4565641118163164
151,152,0.007859996719595475,0.08919323549102931,0.050841123147560396,0.453392944475831
152,153,0.007646312860138282,0.08836206520892387,0.04949152428633441,0.4502324699276936
153,154,0.007438405224695632,0.08753807487436216,0.04817668585006574,0.4470828426869906
154,155,0.007236119446506706,0.08672121329919646,0.04689576918577609,0.44394421380328586
155,156,0.007039305188861755,0.0859114294348472,0.04564795283477019,0.44081673087844975
156,157,0.006847816045031152,0.08510867237843067,0.044432432349172823,0.4377005380850093
157,158,0.0066615094404015585,0.08431289137858167,0.04324842009976326,0.43459577618503276
158,159,0.006480246536783363,0.08352403584098755,0.04209514507595247,0.4315025825495491
159,160,0.006303892138853073,0.08274205533364909,0.04097185267869752,0.4284210911785119
160,161,0.006132314602701361,0.08196689959189107,0.039877804507117864,0.4253514327213018
161,162,0.005965385746453777,0.08119851852312276,0.03881227813952326,0.4222937344977741
162,163,0.005802980762922627,0.0804368622113758,0.037774566909523744,0.41924812051984195
163,164,0.005644978134266454,0.0796818809216212,0.0367639796778606,0.41621471151359835
164,165,0.005491259548611294,0.0789335251038844,0.035779840600548396,0.4131936249419642
165,166,0.005341709818609153,0.07819174539716245,0.03482148889389147,0.4101849750278602
166,167,0.005196216801892195,0.07745649263315735,0.03388827859689858,0.40718887277789584
167,168,0.005054671323389215,0.07672771783983301,0.03297957833158971,0.4042054260065583
168,169,0.004916967099473868,0.07600537224480519,0.032094771061654814,0.4012347393609035
169,170,0.004783000663905135,0.07528940727856948,0.03123325384989728,0.39827691434572376
170,171,0.004652671295526045,0.07457977457757958,0.030394437614862713,0.3953320493491943
171,172,0.004525880947691907,0.07387642598717714,0.029577746887034073,0.3924002396689761
172,173,0.004402534179387629,0.07317931356438534,0.02878261956493755,0.3894815775387642
173,174,0.004282538088003163,0.07248838958056614,0.02800850667148902,0.3865761521552714
174,175,0.004165802243733974,0.0718036065239519,0.0272548721108804,0.38368404970562753
175,176,0.0040522386255722465,0.07112491710205326,0.026521192426290918,0.38080535339518495
176,177,0.003941761558857726,0.07045227424394929,0.025806956558676375,0.3779401434757088
177,178,0.003834287654353785,0.0697856311024675,0.025111665606884492,0.3750884972739461
178,179,0.0037297357488154104,0.069124941056251,0.02443483258930601,0.3722504892205446
179,180,0.00362802684702368,0.0684701577117236,0.023775982207275392,0.3694261908793208
180,181,0.0035290840652475453,0.06782123490495373,0.023134650610403207,0.3666156709768482
181,182,0.0034328325761056044,0.06717812670342094,0.022510385164006053,0.36381899543235763
182,183,0.0033391995547989994,0.06654078740768932,0.021902744218797787,0.3610362273879302
183,184,0.003248114126680468,0.06590917155299048,0.021311296882974617,0.35826742723896754
184,185,0.003159507316136234,0.06528323391071689,0.020735622796829833,0.35551265266492205
185,186,0.0030733119967456535,0.06466292948983432,0.020175311910005878,0.35277195866027267
186,187,0.0029894628426931913,0.06404821353821089,0.01962996426149166,0.35004539756572783
187,188,0.0029078962814030884,0.0634390415438646,0.019099189762457947,0.34733301909964276
188,189,0.0028285504473699596,0.06283536923613953,0.01858260798200706,0.34463487038963125
189,190,0.0027513651371565695,0.06223715258680218,0.01807984793591222,0.34195099600435874
190,191,0.0026762817655345827,0.0616443478110702,0.01759054787841141,0.3392814379854996
191,192,0.0026032433227346496,0.061056911368568834,0.01711435509710557,0.33662623587984475
192,193,0.0025321943327931695,0.06047479996421867,0.01665092571100535,0.3339854267715424
193,194,0.002463080812953544,0.05989797054906254,0.016199924471772098,0.3313590453144569
194,195,0.0023958502341130394,0.059326380321022,0.01576102456817441,0.3287471237646329
195,196,0.0023304514822758415,0.058759986725596125,0.015333907433792815,0.32614969201284827
196,197,0.0022668348210042044,0.0581987474565,0.014918262557986006,0.3235667776172396
197,198,0.002204951854826276,0.05764262045624069,0.014513787300131198,0.32099840583599015
198,199,0.0021447554935921653,0.05709156391664216,0.014120186707150095,0.3184445996600648
199,200,0.0020861999177502755,0.056545536279308695,0.01373717333431479,0.3159053798459748
200,201,0.0020292405445166972,0.056004496236039425,0.01336446706933847,0.31338076494856426
201,202,0.001973833994926677,0.05546840272918674,0.01300179495974263,0.3108707713538026
202,203,0.0019199380617355155,0.054937214951966795,0.012648891043483546,0.30837541331156726
203,204,0.0018675116781554646,0.05441089234871699,0.012305496182832831,0.3058947029684119
204,205,0.0018165148874055292,0.053889394615108555,0.01197135790149062,0.3034286504002991
205,206,0.0017669088130565225,0.05337268169830989,0.011646230224905185,0.30097726364528965
206,207,0.0017186556301450606,0.052860713797103887,0.011329873523787226,0.29854054873617974
207,208,0.0016717185370453969,0.0523534513619629,0.011022054360778522,0.29611850973306764
208,209,0.001626061728078665,0.051850855095078585,0.010722545340259626,0.2937111487558447
209,210,0.001581650366835441,0.05135288595034837,0.01043112496125409,0.29131846601659617
210,211,0.0015384505601987453,0.05085950513332471,0.010147577473406888,0.28894045985190586
211,212,0.0014964293330528289,0.05037067410112006,0.009871692735994197,0.2865771267550479
212,213,0.001455554603650655,0.04988635456227519,0.00960326607993367,0.28422846140806257
213,214,0.0014157951596355245,0.04940650847658923,0.009342098172757107,0.2818944567137007
214,215,0.0013771206346896436,0.048931098054912914,0.00908799488650136,0.2795751038272333
215,216,0.0013395014858016419,0.048460085758903815,0.00884076716848936,0.2772703921881118
216,217,0.001302908971131611,0.04799343430075187,0.008600230914946327,0.27498030955147323
217,218,0.0012673151284642303,0.047531106642862864,0.00836620684742262,0.272704842019482
218,219,0.0012326927542284372,0.04707306599751793,0.008138520391968163,0.27044397407250076
219,220,0.0011990153830736539,0.046619275826491724,0.007917001561028925,0.2681976886000793
220,221,0.001166257267989801,0.04616969984064767,0.00770148483801103,0.26596596693175756
221,222,0.0011343933609503365,0.045724301999496175,0.007491809064474997,0.26374878886767505
222,223,0.00110339929407266,0.045283046510726344,0.007287817329911794,0.26154613270897664
223,224,0.0010732513612754513,0.04484589782970849,0.007089356864060314,0.2593579752880125
224,225,0.0010439265004288378,0.044412820658969676,0.006896278931721289,0.2571842919983244
225,226,0.0010154022759735204,0.0439837799476388,0.006708438730017363,0.2550250568244067
226,227,0.0009876568620087456,0.04355874089086731,0.0065256952880611285,0.2528802423712496
227,228,0.0009606690258250339,0.04313766892922599,0.006347911368988712,0.2507498198936412
228,229,0.0009344181118818851,0.04272052974807394,0.0061749533743025165,0.24863375932524012
229,230,0.0009088840262074793,0.0423072892769043,0.006006691250490581,0.2465320293074017
230,231,0.0008840472212213735,0.04189791368866458,0.005842998397878163,0.24444459721775846
231,232,0.0008598886809548789,0.041492369399060425,0.005683751581655905,0.24237142919855037
232,233,0.0008363899066765601,0.04109062306582845,0.0055288308450570645,0.24031249018469691
233,234,0.0008135329028901017,0.040692641587994904,0.005378119424627403,0.23826774393161188
234,235,0.0007913001637197548,0.04029839210510988,0.005231503667555204,0.2362371530427524
235,236,0.0007696746596518311,0.039907841996461024,0.005088872951008905,0.23422067899690358
236,237,0.0007486398246348003,0.039520958880271406,0.004950119603451375,0.23221828217518714
237,238,0.0007281795435243321,0.039137710612871746,0.00481513882787965,0.23022992188780478
238,239,0.0007082781398676241,0.0387580652878633,0.0046838286269557106,0.22825555640049455
239,240,0.0006889203640114694,0.038381991235253876,0.004556089729984003,0.22629514296071773
240,241,0.0006700913815341769,0.03800945702058478,0.004431825521698185,0.22434863782355619
241,242,0.0006517767619860226,0.03764043144403484,0.004310941972815119,0.22241599627732844
242,243,0.0006339624679323475,0.03727488353951236,0.004193347572321038,0.22049717266892133
243,244,0.0006166348442920855,0.03691278257372832,0.004078953261447027,0.2185921204288287
244,245,0.0005997806079637291,0.03655409804526055,0.003967672369298292,0.21670079209590254
245,246,0.0005833868377294049,0.03619879968359563,0.003859420550103909,0.21482313934181363
246,247,0.0005674409644319534,0.03584685744816274,0.0037541157220392085,0.2129591129952162
247,248,0.0005519307614155755,0.0354982415273527,0.0036516780076009114,0.21110866306561926
248,249,0.0005368443352253838,0.03515292233752265,0.0035520296754844027,0.20927173876696326
249,250,0.0005221701165576409,0.03481087052198928,0.003455095083937265,0.20744828854089936
250,251,0.0005078968514530269,0.03447205695001354,0.0033608006255531064,0.2056382600797727
251,252,0.0004940135927290479,0.034136452715764376,0.0032690746734717058,0.20384160034930543
252,253,0.00048050969164192825,0.033804029137284974,0.00317984752895073,0.20205825561098611
253,254,0.00046737478977754154,0.03347475775543607,0.003093051370279931,0.20028817144415523
254,255,0.00045459881115583745,0.03314861033283656,0.0030086202030037423,0.19853129276779602
255,256,0.00044217195455320546,0.03282555885279259,0.002926489811424293,0.19678756386202545
256,257,0.00043008468603022987,0.032505575518216534,0.0028465977113474317,0.19505692838928523
257,258,0.0004183277316631706,0.03218863275053696,0.002768883104051212,0.19333932941523857
258,259,0.00040689207047006626,0.031874703188602416,0.002693286831438879,0.19163470942936345
259,260,0.00039576892752879456,0.03156375968757519,0.002619751332354703,0.18994301036525163
260,261,0.0003849497672840929,0.0312557753178172,0.0025482206000301266,0.18826417362061254
261,262,0.00037442628703099334,0.030950723363770694,0.002478640140631261,0.18659814007697562
262,263,0.00036419041057866863,0.030648577322829773,0.002410956932887065,0.18494485011910278
263,264,0.0003542342820848088,0.030349310904206006,0.0023451193887673583,0.18330424365410414
264,265,0.0003445502600565309,0.03005289802779032,0.002281077315182456,0.18167626013025828
265,266,0.0003351309115143808,0.029759312823004258,0.0022187818766863376,0.18006083855554356
266,267,0.0003259690063138754,0.029468529627650675,0.0021581855591501498,0.1784579175158767
267,268,0.0003170575116224761,0.029180522986755997,0.002099242134390389,0.17686743519306214
268,269,0.0003083895865451103,0.028895267651408263,0.0020419066257190144,0.175289329382452
269,270,0.00029995857689579797,0.028612738577593166,0.0019861352744028338,0.173723537510319
270,271,0.0002917580101107209,0.028332910925020993,0.0019318855069964114,0.1721699966509458
271,272,0.00028378159030151284,0.02805576005595556,0.0018791159035416172,0.17062864354342733
272,273,0.0002760231934396673,0.027781261534034485,0.0018277861665970674,0.16909941460819555
273,274,0.00026847686267328363,0.027509391123088145,0.001777857091089352,0.16758224596325821
274,275,0.0002611368037722661,0.027240124785958386,0.0017292905349554077,0.16607707344016354
275,276,0.00025399738069442623,0.026973438683307704,0.001682049390561935,0.164583832599686
276,277,0.0002470531112743757,0.02670930917243397,0.0016360975568794345,0.16310245874723872
277,278,0.00024029866302921477,0.026447712806075163,0.001591399912393654,0.16163288694801037
278,279,0.00023372884907701952,0.026188626331220988,0.0015479222887324617,0.16017505204183502
279,280,0.00022733862416568495,0.02593202668791228,0.0015056314449931607,0.15872888865779178
280,281,0.00022112308081523313,0.025677891008048626,0.0014644950427500358,0.15729433122853653
281,282,0.00021507744555593344,0.02542619661418921,0.001424481621725926,0.1558713140043717
282,283,0.00020919707527700115,0.025176921018352783,0.0013855605761103895,0.1544597710670529
283,284,0.00020347745366922076,0.024930041920822377,0.0013477021315054794,0.15305963634333652
284,285,0.00019791418776837766,0.024685537208940178,0.001310877322491133,0.15167084361826888
285,286,0.00019250300458895087,0.02444338495591114,0.001275057970778759,0.15029332654822192
286,287,0.0001872397478521748,0.024203563419599283,0.0012402166639567946,0.1489270186736732
287,288,0.00018212037480136445,0.02396605104133298,0.001206326734795371,0.1475718534317414
288,289,0.00017714095310539246,0.02373082644469815,0.0011733622411089772,0.14622776416846694
289,290,0.00017229765784609885,0.023497868434343427,0.0011412979461535855,0.14489468415085327
290,291,0.00016758676858674715,0.02326715599478102,0.0011101092995499107,0.1435725465786628
291,292,0.0001630046665200835,0.023038668289187547,0.0010797724187152635,0.14226128459597132
292,293,0.00015854783169699793,0.02281238465820834,0.0010502640707922284,0.14096083130248904
293,294,0.00015421284032768323,0.02258828461876039,0.0010215616550639517,0.13967111976464086
294,295,0.00014999636215629053,0.02236634786284153,0.0009936431858369454,0.13839208302642025
295,296,0.0001458951579096368,0.022146554256334605,0.0009664872757850773,0.13712365412000604
296,297,0.00014190607681241474,0.021928883837818325,0.0009400731197402035,0.13586576607616097
297,298,0.00013802605417267966,0.021713316817378425,0.0009143804789156773,0.13461835193439675
298,299,0.00013425210903150742,0.021499833575421623,0.0008893896655578493,0.13338134475292196
299,300,0.0001305813418751578,0.021288414661489008,0.0008650815280057955,0.13215467761837085
300,301,0.00012701093241651584,0.02107904079307632,0.0008414374361528365,0.1309382836553128
301,302,0.00012353813742649322,0.020871692854452895,0.0008184392673030727,0.12973209603555014
302,303,0.00012016028863426342,0.02066635189548438,0.0007960693924042861,0.1285360479872023
303,304,0.0001168747906780121,0.02046299913045979,0.0007743106626508789,0.1273500728035848
304,305,0.00011367911911541739,0.020261615936919997,0.000753146396453741,0.126174103851876
305,306,0.00011057081848764305,0.02006218385448777,0.0007325603667530656,0.1250080745815907
306,307,0.00010754750043329153,0.01986468458370494,0.0007125367886793299,0.1238519185328405
307,308,0.00010460684185864544,0.019669099984868876,0.0006930603075434583,0.1227055693444068
308,309,0.00010174658315365015,0.019475412076874754,0.0006741159871510582,0.12156896076161183
309,310,9.896452645941078e-05,0.019283603036061248,0.0006556892984364016,0.12044202664400117
310,311,9.625853397987605e-05,0.01909365519505657,0.0006377661083959429,0.11932470097283299
311,312,9.362652634326007e-05,0.01890555104163405,0.0006203326693267064,0.11821691785838162
312,313,9.106648100531967e-05,0.018719273217566945,0.000603375608352108,0.1171186115470566
313,314,8.857643069715149e-05,0.01853480451748679,0.0005868819172327733,0.11602971642834026
314,315,8.615446191584386e-05,0.01835212788775109,0.0005708389424513571,0.11495016704154193
315,316,8.379871345653989e-05,0.018171226425307774,0.0005552343755655942,0.11387989808238042
316,317,8.150737497991667e-05,0.0179920833765701,0.0005400562438228063,0.11281884440938938
317,318,7.927868562906948e-05,0.017814682136291893,0.0005252929010292062,0.11176694105015239
318,319,7.711093267237512e-05,0.01763900624644965,0.000510933018663895,0.11072412320736624
319,320,7.500245019054219e-05,0.017465039395126447,0.000496965577235331,0.10969032626474129
320,321,7.29516177988554e-05,0.01729276541540281,0.00048337985787105797,0.10866548579273605
321,322,7.095685940217145e-05,0.01712216828425095,0.00047016543413636036,0.10764953755413131
322,323,6.901664198366575e-05,0.01695323212143418,0.0004573121640722988,0.10664241750944214
323,324,6.712947443066053e-05,0.016785941188409925,0.0004448101824523487,0.10564406182217889
324,325,6.529390638720933e-05,0.016620279887239686,0.0004326498932466505,0.10465440686394945
325,326,6.350852714132049e-05,0.016456232759501144,0.00042082196229120683,0.10367338921941383
326,327,6.177196454337786e-05,0.01629378448520713,0.0004093173101574754,0.10270094569108656
327,328,6.008288394931949e-05,0.016132919881729046,0.0003981271052121427,0.10173701330399432
328,329,5.8439987198011245e-05,0.01597362390272472,0.00038724275686885523,0.10078152931018936
329,330,5.684201161437752e-05,0.015815881637072704,0.00037665590902058455,0.09983443119312252
330,331,5.528772903840018e-05,0.015659678307810676,0.0003663584336502934,0.09889565667187195
331,332,5.377594488298332e-05,0.01550499927107829,0.00035634242461679566,0.09796514370524179
332,333,5.230549721668698e-05,0.015351830015066348,0.0003466001916082595,0.09704283049572104
333,334,5.0875255870885816e-05,0.015200156158972078,0.00033712425425980186,0.09612865549331195
334,335,4.948412157013138e-05,0.015049963451958082,0.00032790733643017766,0.09522255739922991
335,336,4.813102509226841e-05,0.014901237772116938,0.000318942360637231,0.09432447516947073
336,337,4.6814926442428906e-05,0.014753965125440915,0.0003102224426377864,0.09343434801825856
337,338,4.553481405711324e-05,0.014608131644799793,0.00030174088616607975,0.0925521154213671
