,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen","Proba Neut Min
 vs. XBB.1.5 antigen","Proba Neut Max
 vs. XBB.1.5 antigen"
341,342,6.293290062575618e-05,0.021596722843083227,0.0022425502035513523,0.5205539343773851
342,343,6.121206728137984e-05,0.02138394262954002,0.0021813058457645917,0.5172193712458566
343,344,5.953828643190384e-05,0.021173228584110193,0.0021217319987703043,0.5138916450711861
344,345,5.791027162904694e-05,0.02096456123908652,0.0020637832096436215,0.5105709762624524
345,346,5.632677159050914e-05,0.020757921298427684,0.0020074152561389003,0.507257581951762
346,347,5.478656924062797e-05,0.020553289636483396,0.001952585113692673,0.5039516759774243
347,348,5.328848077446047e-05,0.020350647296718205,0.0018992509232977905,0.5006534688687039
348,349,5.183135474906564e-05,0.020149975490443173,0.0018473719602177807,0.4973631678321364
349,350,5.041407119921182e-05,0.019951255595550776,0.0017969086035299897,0.4940809767393721
350,351,4.9035540776620756e-05,0.019754469155255472,0.001747822306467306,0.49080709611653095
351,352,4.7694703913192527e-05,0.019559597876839252,0.0017000755675472545,0.48754172313504185
352,353,4.639053000776716e-05,0.019366623630403312,0.0016536319024575974,0.48428505160393476
353,354,4.512201663353643e-05,0.01917552844762127,0.0016084558166910012,0.4810372719635738
354,355,4.388818876843725e-05,0.018986294520503155,0.0015645127789013502,0.47779857128078485
355,356,4.2688098046750333e-05,0.01879890420015895,0.0015217691949670487,0.47456913324536987
356,357,4.1520822029128546e-05,0.01861333999557202,0.0014801923827382213,0.47134913816797164
357,358,4.03854634946077e-05,0.018429584572375757,0.0014397505474618155,0.46813876297926116
358,359,3.928114975249031e-05,0.018247620751636107,0.0014004127578510772,0.4649381812304252
359,360,3.820703196999453e-05,0.01806743150864154,0.0013621489227964023,0.46174756309492326
360,361,3.7162284520886324e-05,0.017888999971693798,0.0013249297686940276,0.458567075371487
361,362,3.6146104350986974e-05,0.0177123094209114,0.0012887268173799038,0.45539688148833424
362,363,3.515771036244342e-05,0.01753734328703216,0.0012535123646465474,0.4522371415085703
363,364,3.419634281154327e-05,0.01736408515022636,0.0012192594593413153,0.4490880121367484
364,365,3.3261262726180796e-05,0.017192518738914253,0.0011859418830130197,0.44594964672656
365,366,3.235175133775581e-05,0.017022627928587664,0.001153534130109879,0.44282219528962974
366,367,3.146710952950382e-05,0.016854396740640487,0.0011220113887004945,0.4397058045053822
367,368,3.0606657298482e-05,0.01668780934120473,0.0010913495217151903,0.4366006177319617
368,369,2.9769733233098172e-05,0.016522850039989212,0.0010615250486852856,0.4335067750181608
369,370,2.8955694005516897e-05,0.01635950328913105,0.0010325151279747535,0.4304244131163504
370,371,2.8163913876833035e-05,0.016197753682046456,0.0010042975394822795,0.4273536654963669
371,372,2.739378421656724e-05,0.016037585952289768,0.0009768506678159428,0.4242946623603332
372,373,2.66447130344849e-05,0.015878984972424348,0.0009501534859089888,0.42124753065839404
373,374,2.5916124526847995e-05,0.015721935752889604,0.0009241855390834663,0.4182123941053235
374,375,2.5207458631992807e-05,0.015566423440883437,0.0008989269295356372,0.415189373197992
375,376,2.4518170602005895e-05,0.015412433319245578,0.0008743583012417178,0.41217858523365325
376,377,2.3847730582060578e-05,0.015259950805349032,0.0008504608252697388,0.40918014432903427
377,378,2.31956232055186e-05,0.015108961449999625,0.0008272161854815385,0.40619416144019493
378,379,2.2561347196914383e-05,0.014959450936337881,0.000804606564625665,0.4032207443831326
379,380,2.194441498482025e-05,0.014811405078751005,0.0007826146307989834,0.4002599978551048
380,381,2.13443523303658e-05,0.014664809821790303,0.0007612235242770993,0.39731202345664907
381,382,2.0760697960309216e-05,0.014519651239094045,0.000740416844697056,0.39437691971426236
382,383,2.0193003214985517e-05,0.01437591553231754,0.0007201786385855335,0.3914547821037284
383,384,1.9640831700473704e-05,0.014233589030070437,0.0007004933872234442,0.38854570307405667
384,385,1.9103758955862915e-05,0.014092658186858564,0.0006813459948397105,0.38564977207201445
385,386,1.8581372125181517e-05,0.013953109582035772,0.0006627217771204563,0.38276707556722367
386,387,1.8073269640761502e-05,0.013814929918757213,0.0006446064500297277,0.37989769707780063
387,388,1.7579060916261824e-05,0.013678106022944059,0.0006269861189328596,0.37704171719651136
388,389,1.7098366043022395e-05,0.013542624842252438,0.0006098472680112765,0.3741992136174245
389,390,1.663081550118406e-05,0.01340847344504803,0.0005931767499668394,0.3713702611630302
390,391,1.6176049874361276e-05,0.013275639019390661,0.0005769617760015278,0.36855493181180876
391,392,1.5733719573418625e-05,0.013144108872019888,0.0005611899060676828,0.3657532947262244
392,393,1.5303484567796843e-05,0.013013870427355023,0.0005458490393847049,0.36296541628111856
393,394,1.4885014124610407e-05,0.01288491122649238,0.0005309274052103241,0.36019136009248587
394,395,1.4477986553962374e-05,0.012757218926217062,0.000516413553861117,0.35743118704660615
395,396,1.4082088961919759e-05,0.012630781298017757,0.0005022963479770493,0.3546849553295165
396,397,1.369701701026127e-05,0.012505586227106735,0.0004885649540250503,0.35195272045679615
397,398,1.3322474681776164e-05,0.012381621711450297,0.0004752088340247429,0.3492345353036488
398,399,1.295817405388977e-05,0.012258875860801766,0.0004622177375088743,0.3465304501352605
399,400,1.2603835076507863e-05,0.012137336895745143,0.00044958169369302414,0.3438405126374118
400,401,1.2259185356300328e-05,0.012016993146740207,0.00043729100386269426,0.34116476794732686
401,402,1.1923959949422525e-05,0.011897833053178597,0.0004253362339640132,0.33850325868474196
402,403,1.1597901155235846e-05,0.011779845162445457,0.0004137082073960574,0.33585602498316547
403,404,1.1280758320131312e-05,0.01166301812898518,0.0004023979979996817,0.33322310452132764
404,405,1.097228764412872e-05,0.011547340713377041,0.0003913969232350878,0.3306045325547853
405,406,1.0672251992915882e-05,0.011432801781413815,0.00038069653754579935,0.3280003419476746
406,407,1.03804207179925e-05,0.011319390303190957,0.0003702886259020488,0.32541056320459194
407,408,1.0096569475370742e-05,0.011207095352198104,0.0003601651975184694,0.32283522450258406
408,409,9.820480057598502e-06,0.011095906104420794,0.0003503184797450931,0.3202743517232358
409,410,9.551940221563804e-06,0.010985811837443071,0.0003407409121219951,0.31772796848483487
410,411,9.290743529621892e-06,0.010876801929565527,0.00033142514059469885,0.315196096174599
411,412,9.036689187502667e-06,0.010768865858921117,0.0003223640118895643,0.3126787539809548
412,413,8.789581892543197e-06,0.01066199320259964,0.0003135505680406103,0.3101759589258489
413,414,8.54923168180921e-06,0.010556173635782762,0.00030497804106399684,0.3076877258970768
414,415,8.315453785989746e-06,0.010451396930879708,0.0002966398477786125,0.30521406768061743
415,416,8.088068489064959e-06,0.010347652956673614,0.00028852958476766055,0.30275499499296243
416,417,7.866900989417225e-06,0.01024493167746987,0.00028064102347469255,0.3003105165134209
417,418,7.651781264272906e-06,0.010143223152256575,0.0002729681054384203,0.2978806389163884
418,419,7.442543939695234e-06,0.010042517533864426,0.0002655049376505403,0.2954653669035756
419,420,7.239028165351158e-06,0.009942805068139382,0.0002582457880443423,0.2930647032361704
420,421,7.041077487279779e-06,0.009844076093117216,0.00025118508110422155,0.2906786487669336
421,422,6.8485397308748475e-06,0.009746321038203831,0.00024431739359653815,0.28830720247221286
422,423,6.6612668825349886e-06,0.009649530423367692,0.0002376374504122758,0.28595036148386166
423,424,6.47911497486664e-06,0.009553694858329909,0.00023114012053038202,0.2836081211210564
424,425,6.301943978659352e-06,0.009458805041766882,0.00022482041308125034,0.28128047492199737
425,426,6.129617692307576e-06,0.0093648517605176,0.00021867347352688693,0.27896741467548725
426,427,5.962003639670144e-06,0.009271825888793828,0.00021269457993799978,0.27666893045237717
427,428,5.798972965487259e-06,0.009179718387401059,0.0002068791393771141,0.27438501063686715
428,429,5.640400340678475e-06,0.009088520302962921,0.00020122268437705593,0.27211564195765636
429,430,5.486163859980131e-06,0.008998222767151676,0.00019572086951691325,0.26986080951893165
430,431,5.33614495368262e-06,0.00890881699592394,0.00019036946809103394,0.2676204968311908
431,432,5.190228293483479e-06,0.00882029428876463,0.00018516436886961696,0.2653946858418833
432,433,5.048301705001812e-06,0.00873264602793622,0.00018010157294467977,0.26318335696587114
433,434,4.910256080736808e-06,0.008645863677731236,0.00017517719066539872,0.2609864891156971
434,435,4.775985296578966e-06,0.008559938783733623,0.00017038743865593897,0.258804059731651
435,436,4.645386131429952e-06,0.008474862972086106,0.00016572863691266537,0.25663604481163493
436,437,4.518358185601201e-06,0.008390627948759888,0.00016119720598251064,0.25448241894081347
437,438,4.39480380487467e-06,0.008307225498834558,0.00015678966421794893,0.25234315532104434
438,439,4.27462800578482e-06,0.008224647485780112,0.00015250262510713153,0.250218225800089
439,440,4.157738401899813e-06,0.008142885850747072,0.00014833279467407756,0.2481076009005876
440,441,4.04404513287826e-06,0.008061932611861833,0.00014427696895502606,0.2460112498488044
441,442,3.933460795413346e-06,0.007981779863525107,0.0001403320315374046,0.24392914060312965
442,443,3.825900377285585e-06,0.00790241977572137,0.00013649495117074029,0.24186123988233554
443,444,3.7212811891951247e-06,0.007823844593327633,0.00013276277944107573,0.23980751319358418
444,445,3.6195228046986827e-06,0.007746046635433768,0.0001291326485068911,0.2377679248601806
445,446,3.52054699537252e-06,0.0076690182946624885,0.0001256017689013067,0.23574243804906803
446,447,3.4242776720816437e-06,0.00759275203650045,0.00012216742738879738,0.23373101479806024
447,448,3.330640826804121e-06,0.0075172403986298875,0.00011882698488574484,0.23173361604280807
448,449,3.239564474455392e-06,0.007442475990270259,0.00011557787443250422,0.2297502016434978
449,450,3.15097859937552e-06,0.007368451491521322,0.00011241759922464567,0.22778073041127767
450,451,3.0648150998180412e-06,0.0072951596527138785,0.0001093437306980416,0.22582516013440657
451,452,2.981007735880503e-06,0.007222593293765844,0.00010635390666124955,0.22388344760412704
452,453,2.8994920797664747e-06,0.007150745303541983,0.00010344582948584868,0.22195554864025813
453,454,2.820205465714487e-06,0.007079608639221524,0.00010061726434018592,0.22004141811650368
454,455,2.7430869397049307e-06,0.007009176325667776,9.786603747619083e-05,0.21814100998547636
455,456,2.668077216050335e-06,0.0069394414548070715,9.519003455848996e-05,0.21625427730343516
456,457,2.5951186304329354e-06,0.00687039718500837,9.258719904348123e-05,0.21438117225473474
457,458,2.524155094274505e-06,0.006802036740470752,9.005553059737714e-05,0.21252164617598357
458,459,2.4551320533250376e-06,0.006734353410617122,8.759308356331985e-05,0.21067564957991036
459,460,2.3879964450301827e-06,0.0066673405494895865,8.519796546702096e-05,0.2088431321789399
460,461,2.3226966575640162e-06,0.006600991575152704,8.286833556103712e-05,0.20702404290847154
461,462,2.259182490860212e-06,0.0065352999691005165,8.060240341567493e-05,0.20521832994986666
462,463,2.197405117199125e-06,0.006470259275668355,7.839842754031601e-05,0.2034259407531379
463,464,2.1373170443483858e-06,0.0064058631014517475,7.625471404859585e-05,0.20164682205934448
464,465,2.0788720780373637e-06,0.006342105114726881,7.416961535688937e-05,0.1998809199226902
465,466,2.0220252883174084e-06,0.006278979044878508,7.21415289178795e-05,0.1981281797323231
466,467,1.9667329729244898e-06,0.0062164786818319495,7.016889599276155e-05,0.19638854623384294
467,468,1.912952624638642e-06,0.006154597875489998,6.825020045042596e-05,0.19466196355050736
468,469,1.860642899642606e-06,0.006093330535175023,6.63839676063871e-05,0.19294837520414287
469,470,1.8097635827718506e-06,0.006032670629073755,6.456876308780224e-05,0.1912477241357602
470,471,1.7602755605361509e-06,0.00597261218369094,6.280319173401772e-05,0.1895599527258729
471,472,1.7121407875908545e-06,0.0059131492833023325,6.10858965227612e-05,0.18788500281452203
472,473,1.6653222594253947e-06,0.005854276069418685,5.941555752908556e-05,0.18622281572100197
473,474,1.6197839841636252e-06,0.005795986740247949,5.7790890910958126e-05,0.1845733322632963
474,475,1.5754909523657545e-06,0.005738275550166261,5.6210647924270774e-05,0.18293649277722057
475,476,1.5324091134916173e-06,0.0056811368091932435,5.467361396216397e-05,0.1813122371352679
476,477,1.4905053468128315e-06,0.0056245648824695404,5.317860762277249e-05,0.17970050476516763
477,478,1.44974743931936e-06,0.005568554189741004,5.172447980139605e-05,0.17810123466815297
478,479,1.4101040562986e-06,0.005513099204846994,5.0310112808649166e-05,0.17651436543693977
479,480,1.3715447222395483e-06,0.0054581944552115624,4.893441951014932e-05,0.17493983527341528
480,481,1.3340397928551795e-06,0.005403834521342854,4.759634249296152e-05,0.17337758200604392
481,482,1.2975604364307003e-06,0.005350014036330508,4.6294853252804025e-05,0.17182754310698722
482,483,1.2620786076222856e-06,0.005296727685356051,4.5028951402348305e-05,0.17028965570893928
483,484,1.2275670300265773e-06,0.0052439702051984005,4.379766390605333e-05,0.16876385662168236
484,485,1.1939991715337328e-06,0.005191736383750145,4.260004432932174e-05,0.1672500823483617
485,486,1.1613492267859016e-06,0.005140021059537148,4.14351721129691e-05,0.16574826910148244
486,487,1.1295920947507199e-06,0.005088819121239152,4.030215186556774e-05,0.16425835281863188
487,488,1.0987033621789877e-06,0.005038125507217939,3.920011267566359e-05,0.16278026917792154
488,489,1.068659282399409e-06,0.004987935205047589,3.812820744220069e-05,0.16131395361316736
489,490,1.0394367582211572e-06,0.004938243251052188,3.708561222370843e-05,0.1598593413287891
490,491,1.0110133247254183e-06,0.004889044729841419,3.607152560602955e-05,0.15841636731444686
491,492,9.833671301695546e-07,0.004840334773857036,3.508516808659046e-05,0.15698496635940962
492,493,9.56476921665228e-07,0.00479210856291945,3.4125781472882366e-05,0.15556507306666312
493,494,9.303220257494971e-07,0.0047443613237795335,3.3192628303369e-05,0.1541566218667495
494,495,9.048823363944081e-07,0.004697088329671639,3.22849912791634e-05,0.15275954703135408
495,496,8.801382959111592e-07,0.0046502848998781765,3.140217271235812e-05,0.15137378268663026
496,497,8.560708816274243e-07,0.004603946399289405,3.054349399100875e-05,0.1499992628262733
497,498,8.32661591343431e-07,0.004558068237970003,2.970829505632988e-05,0.1486359213243369
498,499,8.098924284549724e-07,0.004512645870733412,2.889593389820977e-05,0.14728369194780389
499,500,7.877458889637978e-07,0.004467674796714838,2.810578605783043e-05,0.14594250836890765
500,501,7.662049472667576e-07,0.004423150558950484,2.733724415060479e-05,0.14461230417720783
501,502,7.452530432772164e-07,0.004379068743958658,2.6589717399327917e-05,0.14329301289142327
502,503,7.248740693244216e-07,0.004335424981329883,2.5862631179207618e-05,0.1419845679710252
503,504,7.050523591622948e-07,0.004292214943314332,2.5155426576772832e-05,0.14068690282759377
504,505,6.857726739806225e-07,0.004249434344414826,2.446755995955119e-05,0.1393999508359366
505,506,6.670201926350927e-07,0.004207078940986375,2.379850256084559e-05,0.13812364534497712
506,507,6.48780498213597e-07,0.004165144530836384,2.314774006861864e-05,0.136857919688412
507,508,6.310395685993342e-07,0.004123626952829862,2.2514772236137404e-05,0.13560270719514234
508,509,6.137837657016476e-07,0.004082522086495732,2.1899112492285155e-05,0.13435794119947697
509,510,5.969998229105045e-07,0.0040418258516415895,2.1300287571190957e-05,0.13312355505111761
510,511,5.80674838102091e-07,0.004001534207966895,2.0717837146744245e-05,0.13189948212492064
511,512,5.647962599830691e-07,0.003961643154682504,2.0151313478766752e-05,0.13068565583044633
512,513,5.493518820953724e-07,0.003922148730133079,1.9600281069953596e-05,0.12948200962128964
513,514,5.343298313809086e-07,0.0038830470114227245,1.906431633114103e-05,0.12828847700420176
514,515,5.197185589667086e-07,0.0038443341140437237,1.85430072530135e-05,0.12710499154800148
515,516,5.055068327264323e-07,0.0038060061915100585,1.8035953094686086e-05,0.12593148689228306
516,517,4.916837259560936e-07,0.0037680594349920327,1.7542764070066497e-05,0.12476789675591626
517,518,4.782386129331684e-07,0.0037304900729562274,1.7063061052202677e-05,0.12361415494534767
518,519,4.651611570372083e-07,0.003693294370808453,1.659647528062802e-05,0.12247019536270687
519,520,4.5244130453259146e-07,0.0036564686305380345,1.6142648076811206e-05,0.12133595201370984
520,521,4.400692769079839e-07,0.003620009190368978,1.5701230570486224e-05,0.12021135901537672
521,522,4.280355627717114e-07,0.0035839124244096965,1.527188343064534e-05,0.11909635060355372
522,523,4.163309109683766e-07,0.0035481747423099508,1.4854276604081562e-05,0.11799086114025148
523,524,4.0494632347343185e-07,0.0035127925889202327,1.4448089062146785e-05,0.11689482512079585
524,525,3.938730480657071e-07,0.00347776244395126,1.4053008554837376e-05,0.11580817718079695
525,526,3.8310257166607187e-07,0.0034430808216411313,1.3668731369653742e-05,0.11473085210293965
526,527,3.7262661400916386e-07,0.00340874427042126,1.3294962098564511e-05,0.11366278482359504
527,528,3.6243712220329627e-07,0.003374749372589081,1.2931413411076953e-05,0.11260391043925799
528,529,3.5252626229276274e-07,0.0033410927439804228,1.2577805832969524e-05,0.11155416421281439
529,530,3.428864153720568e-07,0.0033077710336485433,1.2233867532462916e-05,0.11051348157963592
530,531,3.335101703694221e-07,0.0032747809235428305,1.1899334109943815e-05,0.10948179815351122
531,532,3.2439031916187133e-07,0.0032421191281910566,1.1573948396015332e-05,0.10845904973241005
532,533,3.1551985080202627e-07,0.003209782394387739,1.1257460253211171e-05,0.10744517230408901
533,534,3.0689194563393585e-07,0.0031777675008806128,1.0949626382039668e-05,0.10644010205153265
534,535,2.9849997096320635e-07,0.003146071258063432,1.0650210138130056e-05,0.10544377535824567
535,536,2.903374750617971e-07,0.0031146905076703257,1.0358981347047269e-05,0.10445612881338218
536,537,2.8239818294917285e-07,0.003083622122474594,1.0075716126878298e-05,0.10347709921673132
537,538,2.746759910632335e-07,0.0030528630059856177,9.800196718701137e-06,0.10250662358354701
538,539,2.671649630414663e-07,0.0030224100921554253,9.532211318608041e-06,0.10154463914923606
539,540,2.5985932472494255e-07,0.002992260345083153,9.271553912726382e-06,0.10059108337389733
540,541,2.527534587182245e-07,0.002962410758722833,9.01802412045516e-06,0.09964589394672285
541,542,2.4584190339016487e-07,0.0029328583565945143,8.771427042142399e-06,0.09870900879025679
542,543,2.3911934476927854e-07,0.0029036001915010434,8.531573105541312e-06,0.09778036606451757
543,544,2.325806149894305e-07,0.0028746333452411843,8.298277922591524e-06,0.09685990417098655
544,545,2.2622068651667604e-07,0.0028459549283303964,8.071362148198702e-06,0.0959475617564608
545,546,2.2003467081699313e-07,0.0028175620797237233,7.850651339458281e-06,0.09504327771677978
546,547,2.1401781202801118e-07,0.0027894519665376816,7.635975824760166e-06,0.09414699120042025
547,548,2.08165484738565e-07,0.002761621783780366,7.427170571339126e-06,0.09325864161196895
548,549,2.0247318932575809e-07,0.002734068754079777,7.224075059708568e-06,0.09237816861546766
549,550,1.9693654995656118e-07,0.0027067901274144823,7.0265331594265845e-06,0.09150551213763891
550,551,1.9155131025794248e-07,0.0026797831808501593,6.834393008858797e-06,0.09064061237099463
551,552,1.8631333031926545e-07,0.002653045218277139,6.6475068991600494e-06,0.08978340977682486
552,553,1.8121858291753057e-07,0.002626573570149171,6.465731161142685e-06,0.08893384508807212
553,554,1.7626315207408538e-07,0.0026003655932245184,6.28892605281095e-06,0.08809185931209362
554,555,1.7144322739248707e-07,0.002574418670313272,6.1169556545559445e-06,0.08725739373331365
555,556,1.6675510383645786e-07,0.0025487302100213327,5.94968776268523e-06,0.08643038991576524
556,557,1.621951772889929e-07,0.002523297646501388,5.786993788725603e-06,0.08561078970552871
557,558,1.5775994199884735e-07,0.0024981184392045552,5.628748660280181e-06,0.08479853523306047
558,559,1.5344598824906797e-07,0.002473190072633691,5.474830725216151e-06,0.08399356891542598
559,560,1.492500002475694e-07,0.0024485100561005835,5.325121657406839e-06,0.08319583345842685
560,561,1.451687515752198e-07,0.00242407592348326,5.179506367025688e-06,0.08240527185863311
561,562,1.4119910463072927e-07,0.002399885232989174,5.0378729105071685e-06,0.08162182740531365
562,563,1.3733800829918152e-07,0.0023759355669163984,4.900112405392676e-06,0.0808454436822813
563,564,1.3358249373318642e-07,0.002352224531419367,4.766118947618914e-06,0.08007606456963434
564,565,1.2992967357572383e-07,0.002328749756277948,4.635789527807077e-06,0.07931363424541482
565,566,1.2637674018378675e-07,0.002305508894665409,4.509023953547242e-06,0.07855809718717488
566,567,1.2292096196464541e-07,0.0022824996229212635,4.385724772903998e-06,0.07780939817345611
567,568,1.1955968182153498e-07,0.002259719640326452,4.265797197811061e-06,0.07706748228518356
568,569,1.1629031615445484e-07,0.0022371666688776326,4.149149031795751e-06,0.07633229490697535
569,570,1.1311035175154416e-07,0.0022148384530682463,4.035690601478237e-06,0.0756037817283729
570,571,1.1001734345761349e-07,0.0021927327596655832,3.925334683185788e-06,0.07488188874498691
571,572,1.0700891373005561e-07,0.002170847377497509,3.817996439448024e-06,0.07416656225956864
572,573,1.0408274953022101e-07,0.0021491801172347502,3.713593352938638e-06,0.07345774888300294
573,574,1.0123660132421719e-07,0.0021277288111771764,3.6120451619714444e-06,0.07275539553522448
574,575,9.846828130655183e-08,0.002106491313044634,3.5132737999932218e-06,0.07205944944606368
575,576,9.577566106866442e-08,0.0020854654977662257,3.4172033351875797e-06,0.07136985815601737
576,577,9.315667093279245e-08,0.002064649261273588,3.3237599120772288e-06,0.0706865695169524
577,578,9.060929717641386e-08,0.002044040520295942,3.232871694236472e-06,0.07000953169273716
578,579,8.81315810330463e-08,0.0020236372121559265,3.1444688103343665e-06,0.06933869315980923
579,580,8.572161869224715e-08,0.0020034372945698653,3.058483299289705e-06,0.06867400270767321
580,581,8.337755630360988e-08,0.0019834387454473745,2.974849058423601e-06,0.06801540943933981
581,582,8.109759286334395e-08,0.001963639562693409,2.893501791834119e-06,0.06736286277169568
582,583,7.887997521827117e-08,0.0019440377640135287,2.814378963766906e-06,0.0667163124358181
583,584,7.672299828787033e-08,0.001924631386720388,2.737419746212666e-06,0.06607570847722632
584,585,7.462500362098723e-08,0.0019054184875400004,2.662564975941528e-06,0.0654410012560731
585,586,7.258437928481243e-08,0.0018863971424250003,2.5897571065414127e-06,0.06481214144728387
586,587,7.059955575705601e-08,0.0018675654463624625,2.5189401667846667e-06,0.06418908004063628
587,588,6.866900714719293e-08,0.0018489215131914927,2.450059714331765e-06,0.06357176834078648
588,589,6.679124975317308e-08,0.001830463475414601,2.3830627959853246e-06,0.06296015796724252
589,590,6.496483961893063e-08,0.0018121894840187336,2.3178979067228767e-06,0.06235420085428656
590,591,6.318837264540633e-08,0.001794097708291198,2.254514950283948e-06,0.06175384925084548
591,592,6.146048325827991e-08,0.0017761863356421381,2.1928651997571436e-06,0.06115905572031166
592,593,5.97798435197916e-08,0.0017584535714251226,2.1329012600546093e-06,0.06056977314031875
593,594,5.8145160575229227e-08,0.0017408976387641717,2.074577033717162e-06,0.05998595470246748
594,595,5.6555177874173523e-08,0.0017235167783749006,2.017847682500573e-06,0.05940755391200758
595,596,5.500867383823049e-08,0.0017063092483969866,1.962669594957056e-06,0.05883452458747451
596,597,5.350445886342925e-08,0.0016892733242205304,1.9090003515742637e-06,0.05826682086028412
597,598,5.2041376652489646e-08,0.001672407298316081,1.8567986934669989e-06,0.05770439717428377
598,599,5.061830254948774e-08,0.0016557094800694339,1.8060244889595012e-06,0.05714720828526343
599,600,4.923414231861045e-08,0.0016391781956131002,1.75663870527476e-06,0.056595209260426604
600,601,4.788783203313329e-08,0.0016228117876647685,1.7086033753388463e-06,0.05604835547782128
601,602,4.6578336854175006e-08,0.0016066086153608827,1.661881571690671e-06,0.05550660262573626
602,603,4.530464980945226e-08,0.001590567054097991,1.6164373756177852e-06,0.054969906702058036
603,604,4.406579190430193e-08,0.001574685495373651,1.5722358511771617e-06,0.05443822401359111
604,605,4.28608104563466e-08,0.0015589623466244484,1.529243017883708e-06,0.05391151117534865
605,606,4.168877942856142e-08,0.001543396031074229,1.4874258233987803e-06,0.05338972510980311
606,607,4.0548797763939604e-08,0.001527984987575004,1.4467521203265221e-06,0.05287282304610774
607,608,3.943998871935861e-08,0.0015127276704550718,1.4071906401236234e-06,0.05236076251928723
608,609,3.8361500198647036e-08,0.0014976225493683604,1.3687109690074806e-06,0.051853501369394706
609,610,3.731250286520549e-08,0.001482668109139329,1.3312835244194687e-06,0.05135099774064056
610,611,3.629219069711809e-08,0.0014678628496187507,1.2948795341527486e-06,0.050853210080491484
611,612,3.529977898875103e-08,0.0014532052855324995,1.2594710113722485e-06,0.05036009713874223
612,613,3.4334504461774884e-08,0.0014386939463364445,1.2250307348526945e-06,0.04987161796655881
613,614,3.339562582027611e-08,0.001424327376073009,1.1915322286615293e-06,0.049387731915498945
614,615,3.2482420753154884e-08,0.001410104133223622,1.1589497393993398e-06,0.048908398636499206
615,616,3.1594187155370435e-08,0.0013960227905707168,1.1272582185473112e-06,0.04843357807884774
616,617,3.0730242572829525e-08,0.0013820819350547353,1.0964333027052575e-06,0.04796323048912299
617,618,2.9889922426029614e-08,0.0013682801676355716,1.066451295606008e-06,0.04749731641011823
618,619,2.9072580787214974e-08,0.001354616103154127,1.0372891465770806e-06,0.047035796679735564
619,620,2.827758971424288e-08,0.0013410883701954202,1.0089244369959616e-06,0.04657863242986482
620,621,2.7504337252182154e-08,0.001327695610953472,9.813353607501796e-07,0.04612578508523868
621,622,2.675223009784844e-08,0.0013144364810984133,9.545007089162283e-07,0.04567721636226596
622,623,2.602068860380058e-08,0.0013013096496405918,9.283998508857749e-07,0.0452328882678501
623,624,2.5309151663321927e-08,0.0012883137988034532,9.030127215980954e-07,0.044792763098184696
624,625,2.4617071492372133e-08,0.001275447623888759,8.783198039985507e-07,0.0443568034375329
625,626,2.3943916516167008e-08,0.0012627098331510211,8.543021148277319e-07,0.04392497215698976
626,627,2.3289168815665562e-08,0.001250099147668715,8.309411894114049e-07,0.04349723241322545
627,628,2.265232501574843e-08,0.0012376143012170493,8.082190700031688e-07,0.043073547647216714
628,629,2.203289617419557e-08,0.0012252540401440637,7.861182869106642e-07,0.04265388158295824
629,630,2.1430405450217904e-08,0.001213017123246285,7.646218509460567e-07,0.04223819822616248
630,631,2.0844389880814163e-08,0.0012009023216443815,7.437132354404241e-07,0.041826461862944364
631,632,2.0274399048503255e-08,0.0011889084186650356,7.233763661407266e-07,0.04141863705849069
632,633,1.9719994748257363e-08,0.0011770342097159325,7.035956096634877e-07,0.04101468865572033
633,634,1.9180750432390425e-08,0.0011652785021711853,6.843557582847382e-07,0.040614581773927516
634,635,1.865625176566965e-08,0.0011536401152497655,6.656420217243664e-07,0.0402182818074156
635,636,1.8146095293047892e-08,0.0011421178798994847,6.47440012158107e-07,0.03982575442412184
636,637,1.7649889438864363e-08,0.0011307106386834187,6.297357374451806e-07,0.03943696556422449
637,638,1.71672526194655e-08,0.001119417245661225,6.125155866953946e-07,0.03905188143874738
638,639,1.6697813021160357e-08,0.0011082365662793414,5.957663220534926e-07,0.03867046852814915
639,640,1.6241210487599744e-08,0.0010971674772567441,5.794750659315895e-07,0.03829269358090637
640,641,1.579709363319637e-08,0.0010862088664731484,5.636292950139676e-07,0.03791852361208625
641,642,1.5365121397437065e-08,0.0010753596328597625,5.482168273784893e-07,0.03754792590191025
642,643,1.494496137954826e-08,0.001064618686290153,5.332258141699242e-07,0.037180867994314415
643,644,1.453629050462979e-08,0.0010539849474718865,5.186447307181652e-07,0.03681731769549468
644,645,1.413879491263259e-08,0.0010434573478389497,5.044623673233772e-07,0.03645724307245268
645,646,1.3752168959157984e-08,0.0010330348294467218,4.906678212623916e-07,0.036100612451529845
646,647,1.3376114993413069e-08,0.0010227163448656151,4.772504874628325e-07,0.03574739441694008
647,648,1.3010344468433743e-08,0.001012500857078713,4.642000515087119e-07,0.035397557809290325
648,649,1.2654575831660964e-08,0.0010023873393779636,4.515064797594448e-07,0.03505107172410238
649,650,1.2308536079252974e-08,0.0009923747752623724,4.3916001513100156e-07,0.034707905510326986
650,651,1.1971958313594655e-08,0.000982462158337638,4.271511641062986e-07,0.034368028768852255
651,652,1.1644584518855083e-08,0.0009726484922140122,4.154706956249754e-07,0.03403141135100951
