Days,Mean dProp
2022-07-24,625.3017594165055
2022-07-25,625.3017594165055
2022-07-26,625.3017594165055
2022-07-27,625.3017594165055
2022-07-28,625.3017594165055
2022-07-29,625.3017594165055
2022-07-30,625.3017594165055
2022-07-31,625.3017594165055
2022-08-01,625.3017594165055
2022-08-02,625.3017594165055
2022-08-03,625.3017594165055
2022-08-04,625.3017594165055
2022-08-05,625.3017594165055
2022-08-06,625.3017594165055
2022-08-07,625.3017594165055
2022-08-08,625.3017594165055
2022-08-09,625.3017594165055
2022-08-10,625.3017594165055
2022-08-11,625.3017594165055
2022-08-12,625.3017594165055
2022-08-13,625.3017594165055
2022-08-14,625.3017594165055
2022-08-15,625.3017594165055
2022-08-16,625.3017594165055
2022-08-17,625.3017594165055
2022-08-18,625.3017594165055
2022-08-19,625.3017594165055
2022-08-20,625.3017594165055
2022-08-21,625.3017594165055
2022-08-22,625.3017594165055
2022-08-23,625.3017594165055
2022-08-24,625.3017594165055
2022-08-25,625.3017594165055
2022-08-26,625.3017594165055
2022-08-27,625.3017594165055
2022-08-28,625.3017594165055
2022-08-29,625.3017594165055
2022-08-30,625.3017594165055
2022-08-31,625.3017594165055
2022-09-01,625.3017594165055
2022-09-02,625.3017594165055
2022-09-03,625.3017594165055
2022-09-04,625.3017594165055
2022-09-05,625.3017594165055
2022-09-06,625.3017594165055
2022-09-07,625.3017594165055
2022-09-08,625.3017594165055
2022-09-09,625.3017594165055
2022-09-10,625.3017594165055
2022-09-11,625.3017594165055
2022-09-12,625.3017594165055
2022-09-13,625.3017594165055
2022-09-14,625.3017594165055
2022-09-15,625.3017594165055
2022-09-16,625.3017594165055
2022-09-17,625.3017594165055
2022-09-18,625.3017594165055
2022-09-19,625.3017594165055
2022-09-20,625.3017594165055
2022-09-21,625.3017594165055
2022-09-22,625.3017594165055
2022-09-23,625.3017594165055
2022-09-24,625.3017594165055
2022-09-25,625.3017594165055
2022-09-26,625.3017594165055
2022-09-27,625.3017594165055
2022-09-28,625.3017594165055
2022-09-29,625.3017594165055
2022-09-30,625.3017594165055
2022-10-01,625.3017594165055
2022-10-02,625.3017594165055
2022-10-03,625.3017594165055
2022-10-04,625.3017594165055
2022-10-05,625.3017594165055
2022-10-06,625.3017594165055
2022-10-07,625.3017594165055
2022-10-08,625.3017594165055
2022-10-09,625.3017594165055
2022-10-10,625.3017594165055
2022-10-11,625.3017594165055
2022-10-12,625.3017594165055
2022-10-13,625.3017594165055
2022-10-14,625.3017594165055
2022-10-15,625.3017594165055
2022-10-16,625.3017594165055
2022-10-17,625.3017594165055
2022-10-18,625.3017594165055
2022-10-19,625.3017594165055
2022-10-20,625.3017594165055
2022-10-21,625.3017594165055
2022-10-22,625.3017594165055
2022-10-23,625.3017594165055
2022-10-24,625.3017594165055
2022-10-25,625.3017594165055
2022-10-26,625.3017594165055
2022-10-27,625.3017594165055
2022-10-28,625.3017594165055
2022-10-29,625.3017594165055
2022-10-30,625.3017594165055
2022-10-31,625.3017594165055
2022-11-01,625.3017594165055
2022-11-02,625.3017594165055
2022-11-03,625.3017594165055
2022-11-04,625.3017594165055
2022-11-05,625.3017594165055
2022-11-06,625.3017594165055
2022-11-07,625.3017594165055
2022-11-08,625.3017594165055
2022-11-09,625.3017594165055
2022-11-10,625.3017594165055
2022-11-11,625.3017594165055
2022-11-12,625.3017594165055
2022-11-13,625.3017594165055
2022-11-14,625.3017594165055
2022-11-15,625.3017594165055
2022-11-16,625.3017594165055
2022-11-17,625.3017594165055
2022-11-18,625.3017594165055
2022-11-19,625.3017594165055
2022-11-20,625.3017594165055
2022-11-21,625.3017594165055
2022-11-22,625.3017594165055
2022-11-23,625.3017594165055
2022-11-24,625.3017594165055
2022-11-25,625.3017594165055
2022-11-26,625.3017594165055
2022-11-27,625.3017594165055
2022-11-28,625.3017594165055
2022-11-29,625.3017594165055
2022-11-30,625.3017594165055
2022-12-01,625.3017594165055
2022-12-02,625.3017594165055
2022-12-03,625.3017594165055
2022-12-04,625.3017594165055
2022-12-05,625.3017594165055
2022-12-06,625.3017594165055
2022-12-07,625.3017594165055
2022-12-08,625.3017594165055
2022-12-09,625.3017594165055
2022-12-10,625.3017594165055
2022-12-11,625.3017594165055
2022-12-12,625.3017594165055
2022-12-13,625.3017594165055
2022-12-14,625.3017594165055
2022-12-15,625.3017594165055
2022-12-16,625.3017594165055
2022-12-17,625.3017594165055
2022-12-18,625.3017594165055
2022-12-19,625.3017594165055
2022-12-20,625.3017594165055
2022-12-21,625.3017594165055
2022-12-22,625.3017594165055
2022-12-23,625.3017594165055
2022-12-24,625.3017594165055
2022-12-25,625.3017594165055
2022-12-26,625.3017594165055
2022-12-27,625.3017594165055
2022-12-28,625.3017594165055
2022-12-29,625.3017594165055
2022-12-30,625.3017594165055
2022-12-31,625.3017594165055
2023-01-01,625.3017594165055
2023-01-02,625.3017594165055
2023-01-03,625.3017594165055
2023-01-04,625.3017594165055
2023-01-05,625.3017594165055
2023-01-06,625.3017594165055
2023-01-07,625.3017594165055
2023-01-08,625.3017594165055
2023-01-09,625.3017594165055
2023-01-10,625.3017594165055
2023-01-11,625.3017594165055
2023-01-12,625.3017594165055
2023-01-13,625.3017594165055
2023-01-14,625.3017594165055
2023-01-15,625.3017594165055
2023-01-16,625.3017594165055
2023-01-17,625.3017594165055
2023-01-18,625.3017594165055
2023-01-19,625.3017594165055
2023-01-20,625.3017594165055
2023-01-21,625.3017594165055
2023-01-22,625.3017594165055
2023-01-23,625.3017594165055
2023-01-24,625.3017594165055
2023-01-25,625.3017594165055
2023-01-26,625.3017594165055
2023-01-27,625.3017594165055
2023-01-28,625.3017594165055
2023-01-29,625.3017594165055
2023-01-30,625.3017594165055
2023-01-31,625.3017594165055
2023-02-01,625.3017594165055
2023-02-02,625.3017594165055
2023-02-03,625.3017594165055
2023-02-04,625.3017594165055
2023-02-05,625.3017594165055
2023-02-06,625.3017594165055
2023-02-07,625.3017594165055
2023-02-08,625.3017594165055
2023-02-09,625.3017594165055
2023-02-10,625.3017594165055
2023-02-11,625.3017594165055
2023-02-12,625.3017594165055
2023-02-13,625.3017594165055
2023-02-14,625.3017594165055
2023-02-15,625.3017594165055
2023-02-16,625.3017594165055
2023-02-17,625.3017594165055
2023-02-18,625.3017594165055
2023-02-19,625.3017594165055
2023-02-20,625.3017594165055
2023-02-21,625.3017594165055
2023-02-22,625.3017594165055
2023-02-23,625.3017594165055
2023-02-24,625.3017594165055
2023-02-25,625.3017594165055
2023-02-26,625.3017594165055
2023-02-27,625.3017594165055
2023-02-28,625.3017594165055
2023-03-01,625.3017594165055
2023-03-02,625.3017594165055
2023-03-03,625.3017594165055
2023-03-04,625.3017594165055
2023-03-05,625.3017594165055
2023-03-06,625.3017594165055
2023-03-07,625.3017594165055
2023-03-08,625.3017594165055
2023-03-09,625.3017594165055
2023-03-10,625.3017594165055
2023-03-11,625.3017594165055
2023-03-12,625.3017594165055
2023-03-13,625.3017594165055
2023-03-14,625.3017594165055
2023-03-15,625.3017594165055
2023-03-16,625.3017594165055
2023-03-17,625.3017594165055
2023-03-18,625.3017594165055
2023-03-19,625.3017594165055
2023-03-20,625.3017594165055
2023-03-21,625.3017594165055
2023-03-22,625.3017594165055
2023-03-23,625.3017594165055
2023-03-24,625.3017594165055
2023-03-25,625.3017594165055
2023-03-26,625.3017594165055
2023-03-27,625.3017594165055
2023-03-28,625.3017594165055
2023-03-29,625.3017594165055
2023-03-30,625.3017594165055
2023-03-31,625.3017594165055
2023-04-01,625.3017594165055
2023-04-02,625.3017594165055
2023-04-03,625.3017594165055
2023-04-04,625.3017594165055
2023-04-05,625.3017594165055
2023-04-06,625.3017594165055
2023-04-07,625.3017594165055
2023-04-08,625.3017594165055
2023-04-09,625.3017594165055
2023-04-10,625.3017594165055
2023-04-11,625.3017594165055
2023-04-12,625.3017594165055
2023-04-13,625.3017594165055
2023-04-14,625.3017594165055
2023-04-15,625.3017594165055
2023-04-16,625.3017594165055
2023-04-17,625.3017594165055
2023-04-18,625.3017594165055
2023-04-19,625.3017594165055
2023-04-20,625.3017594165055
2023-04-21,625.3017594165055
2023-04-22,625.3017594165055
2023-04-23,625.3017594165055
2023-04-24,625.3017594165055
2023-04-25,625.3017594165055
2023-04-26,625.3017594165055
2023-04-27,625.3017594165055
2023-04-28,625.3017594165055
2023-04-29,625.3017594165055
2023-04-30,625.3017594165055
2023-05-01,625.3017594165055
2023-05-02,625.3017594165055
2023-05-03,625.3017594165055
2023-05-04,625.3017594165055
2023-05-05,625.3017594165055
2023-05-06,625.3017594165055
2023-05-07,625.3017594165055
2023-05-08,625.3017594165055
2023-05-09,625.3017594165055
2023-05-10,625.3017594165055
2023-05-11,625.3017594165055
2023-05-12,625.3017594165055
2023-05-13,625.3017594165055
2023-05-14,625.3017594165055
2023-05-15,625.3017594165055
2023-05-16,625.3017594165055
2023-05-17,625.3017594165055
2023-05-18,625.3017594165055
2023-05-19,625.3017594165055
2023-05-20,625.3017594165055
2023-05-21,625.3017594165055
2023-05-22,625.3017594165055
2023-05-23,625.3017594165055
2023-05-24,625.3017594165055
2023-05-25,625.3017594165055
2023-05-26,625.3017594165055
2023-05-27,625.3017594165055
2023-05-28,625.3017594165055
2023-05-29,625.3017594165055
2023-05-30,625.3017594165055
2023-05-31,625.3017594165055
2023-06-01,625.3017594165055
2023-06-02,625.3017594165055
2023-06-03,625.3017594165055
2023-06-04,625.3017594165055
2023-06-05,625.3017594165055
2023-06-06,625.3017594165055
2023-06-07,625.3017594165055
2023-06-08,625.3017594165055
2023-06-09,625.3017594165055
2023-06-10,625.3017594165055
2023-06-11,625.3017594165055
2023-06-12,625.3017594165055
2023-06-13,625.3017594165055
2023-06-14,625.3017594165055
2023-06-15,625.3017594165055
2023-06-16,625.3017594165055
2023-06-17,625.3017594165055
2023-06-18,625.3017594165055
2023-06-19,625.3017594165055
2023-06-20,625.3017594165055
2023-06-21,625.3017594165055
2023-06-22,625.3017594165055
2023-06-23,625.3017594165055
2023-06-24,625.3017594165055
2023-06-25,625.3017594165055
2023-06-26,625.3017594165055
2023-06-27,625.3017594165055
2023-06-28,625.3017594165055
2023-06-29,625.3017594165055
2023-06-30,625.3017594165055
2023-07-01,625.3017594165055
2023-07-02,625.3017594165055
2023-07-03,625.3017594165055
2023-07-04,625.3017594165055
2023-07-05,625.3017594165055
2023-07-06,625.3017594165055
2023-07-07,625.3017594165055
2023-07-08,625.3017594165055
2023-07-09,625.3017594165055
2023-07-10,625.3017594165055
2023-07-11,625.3017594165055
2023-07-12,625.3017594165055
2023-07-13,625.3017594165055
2023-07-14,625.3017594165055
2023-07-15,625.3017594165055
2023-07-16,625.3017594165055
2023-07-17,625.3017594165055
2023-07-18,625.3017594165055
2023-07-19,625.3017594165055
2023-07-20,625.3017594165055
2023-07-21,625.3017594165055
2023-07-22,625.3017594165055
2023-07-23,625.3017594165055
2023-07-24,625.3017594165055
2023-07-25,625.3017594165055
2023-07-26,625.3017594165055
2023-07-27,625.3017594165055
2023-07-28,625.3017594165055
2023-07-29,625.3017594165055
2023-07-30,625.3017594165055
2023-07-31,625.3017594165055
2023-08-01,625.3017594165055
2023-08-02,625.3017594165055
2023-08-03,625.3017594165055
2023-08-04,625.3017594165055
2023-08-05,625.3017594165055
2023-08-06,625.3017594165055
2023-08-07,625.3017594165055
2023-08-08,625.3017594165055
2023-08-09,625.3017594165055
2023-08-10,625.3017594165055
2023-08-11,625.3017594165055
2023-08-12,625.3017594165055
2023-08-13,625.3017594165055
2023-08-14,625.3017594165055
2023-08-15,625.3017594165055
2023-08-16,625.3017594165055
2023-08-17,625.3017594165055
2023-08-18,625.3017594165055
2023-08-19,625.3017594165055
2023-08-20,625.3017594165055
2023-08-21,625.3017594165055
2023-08-22,625.3017594165055
2023-08-23,625.3017594165055
2023-08-24,625.3017594165055
2023-08-25,625.3017594165055
2023-08-26,625.3017594165055
2023-08-27,625.3017594165055
2023-08-28,625.3017594165055
2023-08-29,625.3017594165055
2023-08-30,625.3017594165055
2023-08-31,625.3017594165055
2023-09-01,625.3017594165055
2023-09-02,625.3017594165055
2023-09-03,625.3017594165055
2023-09-04,625.3017594165055
2023-09-05,625.3017594165055
2023-09-06,625.3017594165055
2023-09-07,625.3017594165055
2023-09-08,625.3017594165055
2023-09-09,625.3017594165055
2023-09-10,625.3017594165055
2023-09-11,625.3017594165055
2023-09-12,625.3017594165055
2023-09-13,625.3017594165055
2023-09-14,625.3017594165055
