,Epitope Classes,14,15,16,17,18,19,20,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,331,332,333,334,335,336,337,338,339,340,341,342,344,345,346,347,348,349,351,352,353,354,356,357,358,359,360,361,362,363,365,366,367,368,369,370,371,372,373,374,375,376,377,378,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,399,401,402,403,404,405,406,407,408,409,410,411,413,414,415,417,418,419,420,421,424,425,426,427,428,429,430,433,434,435,437,438,439,440,441,443,444,445,446,447,448,449,450,451,452,453,455,456,458,459,460,461,462,463,464,465,466,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,496,498,499,500,501,502,503,504,505,506,507,508,510,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531
0,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8883072775274377,3.2191590341608958,1.0,1.9426487946067705,1.17404988165344,1.0,2.408142126431593,1.0,1.1295037673906805,1.0142943730419705,1.0,10.971189228772735,7.212380609542126,1.3067138616928027,1.4176442951131754,1.0,2.1664973011057267,1.0,4.165577347111583,2.6537878278220726,1.8694439655415427,13.57586847835158,2.2705318138544484,2.6432720977355486,3.431560334872272,5.776333509843216,1.3396789101503672,1.5605529180131312,5.636274109451013,1.4937441159670544,1.0084525679763765,9.355159240240933,2.0590252815293506,1.558556892473211,1.0,1.0,1.5071936704019986,1.1291901670752142,1.3987130948022874,7.096127735639425,1.6422186474081206,1.6976566399644193,1.0479503080581907,1.8900002136250003,1.0,3.7587459741370117,2.1116045818292744,1.0062450847343078,1.0354047453073894,1.640593541261154,1.5510937592049694,1.9458468427428146,1.5113000817661484,2.035302175127558,1.0,4.569585778882321,1.0,3.8202933735473956,1.2710809807542751,1.5422354251023869,1.0,1.1169646477504847,12.380648454462726,1.055449005602069,2.1732972588004067,13.037462699536341,1.0,4.89623724825799,17.358930557579995,1.0824006313784602,4.677023939075569,4.904378691460414,1.1332837723967322,3.6045197030891645,17.336395301109324,2.0203873891882758,1.7209844628891524,8.964821228266185,5.40796594352124,1.0118108518017552,1.0,1.0,1.7926680337082859,2.0378497298839036,1.5566723101445918,2.49869541375989,1.0174226572886966,1.8882766515582468,1.0001263750391354,1.8488602407542412,2.743431599083101,5.391805317983892,2.1150940273807075,7.173579853867612,1.487091639327105,2.9074001574624395,9.519105704358314,8.968990118538947,524.4693189589563,10.912662540808803,3.403730239290179,3.082425947284686,1.0,1.0,6.46877603370073,8.672725792788272,8.94723307601275,1.6976531494600913,3.5875677436434317,5.659711963725774,1.0149299538089371,1.0,9.909847457774546,1.476122011592786,1.1219465016667673,1.043092204808201,2.4758922043521046,1.6793902257530426,1.0815051700778457,1.3105101598287199,3.1548074003699194,5.445965824071951,1.9134442374284475,10.211668183618945,3.648194371801099,1.0,2.162951786147653,1.0192131515897245,4.714406871947439,2.0300173075356227,1.3141975888764255,3.118569147132875,4.744448005800564,2.2024357773360754,3.755163613483478,5.7088390515642224,7.951619735532727,3.7180119253233777,4.49247965081803,8.875426150666113,1.0,6.350108482785944,3.629257415392584,3.3756117603524656,12.417603300981003,2.451621015376441,15.668194324713257,4.587825972040505,1.0,27.762618832230316,4.240355123099814,21.122571143080656,7.569365539122833,1.0306243662175867,6.5862953482232065,1.0,1.7461682162107859,1.0,3.0644482987072195,4.231237385156672,2.7591341546806256,1641.5356716889946,2.0870624633155117,2.7418928602592763,5.841964998896482,9.913819897008148,1.4423999236752632,1.0,1.0,7.548373815101317,11.439990172172875,14.645772539338523,1.2381621008389505,1.4726922540302798,2.2340341062078757,1.0
1,B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4746873515293597,1.1324195019345256,1.5335924265990954,1.9173997126635536,3.3837635359935585,1.3204892467801843,10.073819630109057,1.0,1.139440485945846,1.5446893796594192,11.243615375571114,1.0,3.2327431641805475,52.21925542422145,38.70285865738541,54.606605384232665,37.81587005437435,1.0,1.0,2.2957545924887826,30.478563272085424,17.660434628471297,5.549323753146327,17.68646949397878,1.0,17.150158211881934,8.540400749183387,15.190198224072924,2.7947679630659725,3.7308887886929476,17.1399074165158,5.563173274015283,1.0,1.0,7.826380192434231,3.561234872130854,10.476336553858914,1.5036214189095187,8.457083875557593,7.689067176984465,1.0,1.0,1.0,75.62245752230132,1.0,1.0,82.87929384654439,14.559319753813933,1.0,1.5167360037540807,1.0,24.65300147922136,1.0,32.419526852933394,40.0538872922742,1.0,42.005996679934164,13.768921528029558,1.0,1.0,4.719664144598458,1.0,50.08899380238676,39.404833300698044,3.844272973802718,1.0,1.0,4.714533996385237,1.0,1.0,9.867508678945441,162.0687927713356,1.0,5.015205957265613,4.793214000644986,70.55737191409385,1.0,7.9590281994967444,17.427555482895407,9.914854418784753,1.0,1.0,5.413150780899418,1.0,1.0,11.369621823260031,1.0,9.686230883330726,8.163890075929089,1.0,1.0,1.0,3.8000238705153895,1.0,6.1375955499422545,12.347472270801006,6.921004806351277,1.0,10.990202510108926,9.143079915067567,4.232991108190958,3.613090664284525,49.734809808508565,1.0,1.6857512416990341,1.0,15.795277311425243,1.0,17.701006189269453,22.648068728086713,3.2374987888528337,1.0,12.032001310118,1.0,6.160335187277968,15.920767730691074,7.709885511543251,1.0,2.791098663707025,13.422226740410991,1.0,1.0,1.0,11.322082780921999,11.659438790389904,1.0,25.653881508386338,40.36891013326186,6.048647173547668,5.791780121990206,14.002646979836532,1.0,4.410971456921674,12.78295806995194,9.373089379489933,57.57793988037679,110.06374709730704,154.63810859760412,57.31115915064822,45.95934195808623,40.58708795762881,12379.59686851115,1.0,1.0,10.282699847323652,1.274008840370235,2.881835164512917,4.40117163406383,3.5524615904829333,6.647318195360892,3.6757936271915432,1.0,1.0,30.80379677017343,1.0,41.03405136615468,1.0,1.9650848297161227,32.61098411433942,1.7730335449097434,1.0,4.197208455621586,1.0,145.17597783052756,35.16377754405029,44.3974629434851,1.0,3.057732879152993,187.297752642916,22.726710473088584,20.449415432379492,7.450380319335908,3.387879763863417,12.960936440818523,9.900026465831697,21.048778922613362,174.07607303343303,2.7202594867515653,1.0
2,C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.7383795975453245,1.0,13.778060052614078,14.772482596207814,1.567483520139915,6.903823891284092,1.9066013051659763,1.4629636308606457,2.0881011564325185,5.600564969526026,1.0,21.62204047887873,1.7440966776424454,1.0,729.0505934587145,23.249645385756427,14.65024120504064,1.0,1.198157217096892,16.139445589764897,1.0,27.421663892729804,5.2015413933761225,2.853778430532611,1.0,22.13211940306028,18.65862201093487,928.3615270959837,14.746739624456197,1.0,6.288417736896521,7.048842125595587,1.0,1.0,2.9987841051643174,3.6756672993300774,2.7475773268331167,1.9623655624471477,1.2571843438273547,25.304777348240805,2.7302701639646076,22.59139811902885,125.07191621064521,6.499532870124497,4.828604371671383,2.8742688028376904,1.0,1.0,2.7217550149415453,1.6451938411130187,8.079597224496329,3.6473215993772024,1.0,9.654287911353379,25.15825799053126,1.0,2.4939394591343986,91.36944714913923,3.897462426293981,1.0,4.403166383058936,1.6901032620335574,7.121017184271743,22.53845802321469,5.644362181464656,1.0,1.720624926868879,3.0671572132935023,5.859748913467037,1.0,3.3933612869178758,11.722381767471225,1.0,1.6731290937193002,1.0,1.0,1.0,30.642637051015228,1.0,1.0,26.907087691882136,1.0,1.0,1.0,1.0,13.973851340105137,1.0,2.005426826130598,7.465140046016614,1.0,1.0,1.0,1.832748039165311,2.680157549331424,87.54901558856437,89.10259564643874,9.264917354771322,1.5487967261871047,11.905983022022962,11.602099442132266,6.93006905440703,8.281755724862267,12.819832666308562,14.048273225470647,8.985763265524973,1.0,10.535994835392778,5.215271731734935,15.581071642657065,14.448149021247131,3.082084420868883,2.8627445242674217,1.3157538120084942,1.0,3.0194479256387257,56.72902240469365,3.1729807512570147,1.442760870494124,4.2418771086990645,7.563116595622327,1.4770808066603505,7.035138172967772,6.975069222621753,18.988699728629467,11.478786910591035,4.18051502741882,15.969226896529925,1.0,2.458169996160254,2.8355235330352357,1.8190693072401694,41.72247603644509,6.345250267684958,16.50037317697253,28.914081605626258,82.63478233373522,35.64549985078566,45.50301712766288,3.5960537599820896,13.097843041341791,13.810569527040942,38.89965626107334,11.82252808111654,1.5815977290774974,19.374688958443148,16.970495559122472,14.652551898508339,4.9608883846273475,2.4561197007320947,1.0,1.2465722899867688,1.793326795250566,1.0,3.034972636163898,173.84669562155187,3.7035298746973053,4.2877952103704144,8.07168429429326,3.1539482403487313,3.2013762876663328,1.0,8.527253799832534,1.0,17.725535673038376,11.409085947198477,13.539683030358194,1.0,1.6208949372623167,31.459459135222442,2.8254867448340493,1.0,1.031140747656003,1.0,4.330927359152007,10.058796518845549,1.8467623512633569,1.0,37.63254147812972,2.397264064795884
3,D1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.594274835834218,1.0816463099041203,1.0,4.503585147735098,1.0,12.48124967078103,1.567352561091345,12.930070511150118,2.594956974365576,1.0,1.0,2.1184244121133697,1.0,4.913642347762128,18.284559476084134,24.62118550559972,1.0,1.6923483121652643,2.99985867635041,1.0,1.0,1.0529084182195174,5.524931001678813,2.5427607793723586,1.0,5.090365077669073,4.220235805567257,7.385736249466522,12.63793306984503,1.0,1.2410434819147225,1.3208565788728215,1.0,1.0,9.002174972077608,2.2921491436363,1.742503507073406,1.0,7.570635192744354,1.0,1.0,1.7809804508514702,1.0,1.0630464884734785,1.0,1.0,1.0,22.890212937849842,1.0,1.0,1.0,1.0,1.6708751863258973,1.0,8.96669519860024,1.015136634637035,1.0,9.98467112037344,4.562145409620396,1.0,1.4620965512516821,1.97004985817929,3.0512533312734034,1.0,3.1273940704635,1.0,1.0,38.418948191353756,8.821828622096149,1.0,2.0568904026994037,567.5232928668287,1.0,1.0,1.0,1.0,2.1690578697994463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8712406405102953,1.0,1.0,1.0,4.142758617986113,8.077562342973803,39.89934232277145,13.444385100360147,16.836658452002297,15.275042118138936,15.957356468892412,14.801431014673947,26.3805432884962,1.0,11.884732328311273,2.028779024470251,2.5792149188248548,8.502581433860588,1.0,1.0,1.2942698751441117,1.0,2.9123934474491295,29.439846867473033,1.0261327524446382,1.0,17.750638061646562,1.0621969498880455,1.0,3.9692112515032067,1.0913219095230817,5.486868379719746,4.055404882138006,1.0,4.96321338371755,2.7229463690838163,7.520523467106345,6.697704810912357,1.0,1.0,1.856238838885781,1.0,8.45731586785232,9.287959216962568,7.105779633685777,1.3830630246581235,1.0,1.0,1.0,7.946741904234161,1.0,2.5856853179247303,3.9078999830566743,8.729807486004256,15.562640224421832,1.182093823275202,6.561905892879744,1.0,2.505008916406997,1.0,1.0,1.0,1.0,4.020128304129938,3.004928867480677,1.1038810872327858,1.0,1.0,1.0,3.3897803739960284,1.0,1.0,1.1412484641570397,6.109379349002962,1.0,1.0,1.0,1.008648324854999,1.0,2.2721199805892445,1.0,2.1988454530142265,1.0,1.0,7.570847657425118,1.0,1.0
4,D2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.65091092618573,2.813366343007335,94.22162924875416,21.656192271855424,1.0,24.034353773172228,49.72834566278488,5.955959695709124,11.192853233761136,9.264969749176629,1.0,7.186994448041274,17.602285505779406,1.0,37.01717709053413,18.691046914781193,42.104630683205094,31.09680991828867,1.0,42.042943781020305,1.0,1187.6347054612866,11.228658888666088,8642.769215161858,131.48554641854776,4.450344897818558,13.743697569424638,5525.262689701466,16.62440290599396,8.433099728672222,27.358565740456545,38.149469358474654,56.39433458549896,33.815679075832136,8.690245735449096,39.66960068496243,76.99778746866352,1.0,20.03693859695774,45.56842187010133,391.3620347626821,48.21004650595282,43.060189078618286,78.20402178190517,1.0,40.589721129299186,42.84622593476436,1.0,37.595059934087516,1.0,33.820379856506385,5360.262982437982,11860.075422219297,1.0,7.077424920342668,2.104658658177054,15.080436661391815,70.98196295602547,37.92381569435473,141.0478555224094,575.9037115322252,11.245158123654356,1.0,1.0,77.75530163926909,1.0,1.0,16.928480733731462,42.2255685547705,1.0,23.662241845230866,1.0,1.0,1.0,26.043902821976484,1.0,80.86811190225512,1.0,1.0,1.0,1.0,1.0,1.0,6.338876467865181,1.0,31.50266055179924,94.16674195902135,16.98903447718686,8.867603679583684,1.0,25.675455943653546,22.499923074117262,3.99899947090402,1.0,51.891657619523656,50.13648789995871,334.81373785157183,1280.8867480932586,55.12015583551111,154.69487632959346,128.86129446008465,68.87893158676576,31.61830427210499,50.4524027470835,37.23013620419002,1.0,57.11618822188928,15.631204527680215,1.0,10.682204205574026,23.701052018607935,25.263341567762495,29.464803113495574,5.18910591042206,163.28412328161448,3911.15550337399,48.49511607591921,28.40612916575148,95.04687641305598,32.284529895312126,4.610774971257418,10.788999315779984,34.22889897041646,7.999064269722318,9.29838650917742,7.544635416683464,4.6717234904331475,6.913383339156071,1.0,16.398099237321187,34.02250838944713,1.0,1.0,3.874489679801187,1.0,32.22971582591453,6.591840370568324,1.0,1.0,1.0,6.624897145478383,33.04816010486167,1.0,7.263349897507501,58.56732059846561,53.35829756627686,12.99270379863318,32.955031832905966,122.80323314027248,77.62232328834959,214.21036316881438,1.0,20.173844433158536,36.66393971761088,176.16621035670778,725.6783875287675,121.091964005838,37.08837161556196,42.75451200280357,1.0,1.0,9.188322171535718,1.0,6002.965680797495,1.68330492466979,1.0,92.89830823403989,476.2186640420787,1.0,1.0,1.0,16.737616628543428,9.135729177208457,1.0,1.0,2.10016100703,1.0,14.891142748226475,3.586019881493621
5,E12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.671006388005296,2.2967001450856452,5.900552957335571,2.7511094639813956,45.27324321232287,53.693408170074974,6.614349577156097,8.200319551766915,12.259204134480951,9.084517353935409,14.037396901647803,6.634944144666456,15.165148214955256,94.60708311945106,28.42863323660739,29.760315510908537,4.8964538491807215,4.87394873449259,1.0766209773992426,2.0138511198280558,1.0,2.8913056008010702,2.640742465755248,4.300900264362664,32.207708623330376,2.044313122602312,4.143885467820095,31.320065346951697,4.7754721200117345,7.110053521015927,10.210523292952825,5.253064486524446,30.46065685765627,5.602367793999579,38.02531055902735,6.347383195149831,14.171746227267105,1.0,8.718703793675672,6.979604317837095,15.334351210151226,4.314912418419346,3.668333595624433,6.07412475857592,1.0,1.0,1.0,1.0,12.751872984609859,10.879101890359628,3.5146101916932,24.145499156237182,7.573238537693401,139.1106376934981,8.795148716833172,4.676242515934275,13.897152336543044,3.35440223725414,1.5348246064901616,8.287774315861926,10.059945062468016,7.023893500384018,27.933552358621085,6.717370669197912,5325.250832031675,1.0,1.0,17.20010061862124,180.7293922403671,1.0,1.0,2.9573141379386523,1.0,1.0,5.894463372479365,1.0,4.755870206400858,1.0,1.0,1.0,1.0,1.0,2.8443925428535652,1.0,1.0,1.0,6.033788283729903,1.0,1.0,1.0,1.0,5.194095919745904,4.07207309321695,1.0,11.178277370008642,323.91789107123867,230.60820261911212,6.899610299048697,9.192903401458405,3.8191958713281116,12.55447634589495,9.683601536074871,6.717964952313149,6.012790385281287,8.554989513574348,7.968719828320434,5.322556264307187,1.0,3.355471475551415,13.530265063173237,626.0595091065755,3.962312394220073,28.293758507625245,1.0,21.543710765146788,85.22895125618628,4.238282302075413,4.116141441449285,1.7928710977626166,2.852060030481613,1.895672231664707,2.8645750035866397,2.1795751217334507,3.1775507078910734,2.637470297847596,1.0,7.557590291403241,1.0,14.856308942778131,1.0,4.0620363820745355,1.0,3.4811792984323904,1.749420312845733,6.390612619188851,2.44589845867222,2.2104201612294454,7.211753438823923,8.389996185473642,1.0,15.731485187070033,1.7089717730787912,1.0,1.0,8.700090486303777,8.182517868611221,3.8454285433271878,2.4409249552980268,10.487858605433214,1.2667863356896636,3.402720069791466,1.0,7.9002885018516915,1.0,1.0,1.597000847000847,2.2548372167444457,1.0,17.11048283020201,1.0,1.0,1.8743166190804175,1.0,13.17867744050188,26.17011553184032,2.2220984979235836,1.5699852099746379,21.845630764744577,1.4349607343770725,9.431269355103613,1.0,1.0,299.3267947149862,3.784018739755991,1.0,2.5079835373515604,8.25602894173463,4.754192719738262,1.0
6,E3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2012137782222296,1.3470080197895946,1.219482391438982,1.3836977695425987,1.0,1.4308540065242912,1.0,1.0983463832780964,1.1233268492946107,1.0,1.0,1.0,1.0,1.0695878193268828,1.3072528618596606,1.0141400295984517,1.0,1.0,1.0,1.0,1.7990228055666748,1.0455428494717982,1.0262157823399782,1.4518970396214117,1.031953452374701,1.8031535594920436,1.0088271104314144,1.2181335977320946,1.0744995398842776,1.0,1.0,1.0,1.0,1.0,1.0,1.0077909338339963,1.0,1.4594434977330195,1.0,1.0,1.072142763174209,1.0,1.0426465253488089,1.0,1.0,1.0,1.0,1.0,1.0,1.0009333510482965,1.0,1.0,1.0,1.0,1.0,1.0,1.0715121110609251,1.0035313328641844,1.2473596014359452,1.0608112405261463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.013557503615273,1.0,1.0,1.0,1.2250903698234392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0795668424792344,1.014354658168188,1.152225775341353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.232594879680911,1.0,1.0,1.0198266751215388,1.0,7.400785558243614,1.0,1.0,1.0,1.0,1.0,1.123938489210339,1.014801059326094,1.0,1.0,1.0,1.0310333299678582,1.294881622482185,1.0231845516011295,1.0,1.3350327056016074,1.0557593448815903,1.0,1.0,1.0,1.0322392661845126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0887247748129256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6202711142001918,1.0,1.0,1.5526107428213605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.090028260918428,1.0,1.288533855910362,1.31789825533619,1.092721460596242,1.0,1.200527220239229,1.0,1.0,1.0,1.0,1.0,1.0229520111910948,1.0,1.0,1.123164924858126,1.0,1.0
7,F1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.050170804661574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7327001804372917,1.0,1.0,1.0,1.1370009697115186,1.0,1.0,1.0,1.0,1.0,1.0,5.308084808098469,2.3642395643420593,1.0119662430665295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0029141044770187,1.0,1.0391236884786417,1.0,1.3009028059103434,1.1181053968023484,1.0914615145343476,1.0693462785442627,1.0,5.158311910882602,1.1205338144926549,1.0,1.0,1.0,1.0638739319284463,1.0018174174372405,1.0,1.0,1.0,3.5894766640184868,1.0,1.0,1.0,1.0,5.816897136292289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8285390653811708,1.0,1.0,3.956870075456517,1.0,1.3302128608046357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.51776108364797,1.0,2.9682702260373808,1.1891391325270142,1.0,1.184824270926609,1.0,1.0,1.0,1.0,1.0,1.0,1.0057698745919952,6.725471621236197,1.2052075504063884,1.0,1.0275587029942197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.036843314897466,1.0,1.0,1.0,1.6803095703072435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0827935837771274,1.0,1.0,1.0,1.0,1.0,1.0,1.9747860282211427,10.979948586118244,1.0,1.0,1.0,1.0,1.0,1.227824851213627,5.158311910882602,1.0,1.0,1.0,1.8888888888888882,1.0
8,F2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0015291094575363,1.0,1.6748900057168208,1.0,1.0,1.185126985343968,1.0,1.0,1.0,1.0,1.7322010949563809,1.3754124158730856,24.51998536517649,1.0,1.0,1.0,1.030546209945041,1.0,1.0045080213719155,1.0,1.0007552033343632,3.4481591398854943,4.3976166672131765,1.0653236262040575,1.519651895786541,1.1081615582551883,1.4931779598550547,1.0272905057064332,1.0203580648468003,1.0,1.0,1.1808143893163396,1.0084314144149467,1.3639193923200301,1.0807374377974746,1.0124958844507626,1.7611225961645063,1.7680157511410393,2.795026610121611,1.0006715002648208,2.503873702861129,1.0,1.064294449594331,1.0,1.2596426263838814,1.0813000074072898,1.0893213377228093,1.0424509593578526,1.0,1.1379230325354581,1.0308498751262625,1.1627707467176072,1.0295979284018,1.0,1.0,1.1456689844067967,1.0,1.0170638830616059,1.0,1.206866264548575,1.0,7.814071798075082,1.2333614132039048,3.8316480605753207,1.0,1.0,1.0,1.7507436454020313,1.0,1.0,2.2507045783022965,1.4324070359530432,1.9804380968967452,2.849235721566601,3.644447759373089,1.3002302718737793,1.0,1.0,1.0,1.0,1.0,1.0,1.177423103837134,1.0,1.0,1.0,1.0,1.2372341532053543,1.0,1.0,1.0,1.8390449855615152,1.6675401898923525,1.5927639327128704,1.0,1.2281152739041739,1.7117942346576176,1.0,2.047294915315619,1.0578539107950873,1.6419839875177362,1.0,1.0,1.0793651365473123,1.0,1.3098377169316575,72.55775339174714,1.3390498891645417,1.0,1.4424338118905602,1.0,1.00323415736892,1.5842805712398318,1.0,1.0,1.0,1.0,1.0,2.546733947515605,1.0,1.0,1.2234818805325036,1.0,1.0,1.0112396953826668,5.042064200360462,1.0,1.0,1.0,1.3358905968817207,1.3854089133912728,2.698287254387766,1.4644740084032395,1.0,22.367191743617582,1.0965069799816092,1.0,1.3445216461617289,1.0,1.0,1.0,1.0,1.0215567195607185,1.0,14.120379558235735,1.171791747496093,1.0926485368434327,1.9241070365545752,1.0,1.2706593398659414,1.2277265606803998,1.4453773098879417,1.0,1.0,1.171523529036012,1.0,1.0,1.0,1.0,1.0,1.357356171773823,5.485864249786446,1.0,1.0,1.0,1.3519911598452972,1.0,102.31049582463397,1.0,1.0,1.8928129758939851,1.6068798012538767,1.0376364530854096,1.5330295750130365,2.769568919706753,1.0
