t,date,smoothed_phi
242,2022-08-31,942.2267341638681
243,2022-09-01,919.2354679026287
244,2022-09-02,901.1939944248384
245,2022-09-03,887.8729921866164
246,2022-09-04,878.6825060413121
247,2022-09-05,872.8052769464475
248,2022-09-06,869.2922872547717
249,2022-09-07,867.1448264386675
250,2022-09-08,865.4092724103562
251,2022-09-09,863.2861554211584
252,2022-09-10,860.2228796827493
253,2022-09-11,855.9494631305952
254,2022-09-12,850.4421248123199
255,2022-09-13,843.8385309590092
256,2022-09-14,836.3472184892208
257,2022-09-15,828.1831914923116
258,2022-09-16,819.539071102233
259,2022-09-17,810.5845354122669
260,2022-09-18,801.4808731533396
261,2022-09-19,792.3982547210635
262,2022-09-20,783.5264605081312
263,2022-09-21,775.073895781718
264,2022-09-22,767.254811869029
265,2022-09-23,760.2696951864039
266,2022-09-24,754.2862247627843
267,2022-09-25,749.4264031345035
268,2022-09-26,745.7609369714496
269,2022-09-27,743.3081446538665
270,2022-09-28,742.033820830509
271,2022-09-29,741.8501362607597
272,2022-09-30,742.6138860825074
273,2022-10-01,744.1257071895125
274,2022-10-02,746.1319974061005
275,2022-10-03,748.3309288276032
276,2022-10-04,750.3840478402282
277,2022-10-05,751.9355404119921
278,2022-10-06,752.6410609513264
279,2022-10-07,752.205340254498
280,2022-10-08,750.4224461526728
281,2022-10-09,747.2076469224415
282,2022-10-10,742.6101729494367
283,2022-10-11,736.8036171383549
284,2022-10-12,730.0608644319998
285,2022-10-13,722.7259972549305
286,2022-10-14,715.1931778537894
287,2022-10-15,707.8949308987778
288,2022-10-16,701.2949485620736
289,2022-10-17,695.8770345818234
290,2022-10-18,692.122640613931
291,2022-10-19,690.4734692053028
292,2022-10-20,691.2812169441413
293,2022-10-21,694.7521804489835
294,2022-10-22,700.8988613721901
295,2022-10-23,709.512782261324
296,2022-10-24,720.1712102496494
297,2022-10-25,732.2840150595428
298,2022-10-26,745.1754379822227
299,2022-10-27,758.182669396457
300,2022-10-28,770.7457643746852
301,2022-10-29,782.4672190918445
302,2022-10-30,793.1332903344239
303,2022-10-31,802.7048306639371
304,2022-11-01,811.2943437167605
305,2022-11-02,819.1446969476912
306,2022-11-03,826.6159226059117
307,2022-11-04,834.1753255646105
308,2022-11-05,842.3788393107681
309,2022-11-06,851.8330374072508
310,2022-11-07,863.1376163095421
311,2022-11-08,876.8205998634994
312,2022-11-09,893.2828592763017
313,2022-11-10,912.7609111832433
314,2022-11-11,935.3039585077312
315,2022-11-12,960.7531887778462
316,2022-11-13,988.7137297927002
317,2022-11-14,1018.5210156986248
318,2022-11-15,1049.2192134297077
319,2022-11-16,1079.583599063088
320,2022-11-17,1108.2212794145134
321,2022-11-18,1133.7630465247562
322,2022-11-19,1155.111270911972
323,2022-11-20,1171.6587878032715
324,2022-11-21,1183.3852581238366
325,2022-11-22,1190.791351451463
326,2022-11-23,1194.7125330411902
327,2022-11-24,1196.1021722252945
328,2022-11-25,1195.862284933788
329,2022-11-26,1194.7547404689358
330,2022-11-27,1193.3847679982182
331,2022-11-28,1192.2296276725833
332,2022-11-29,1191.6839794428054
333,2022-11-30,1192.0991096234234
334,2022-12-01,1193.7997425080484
335,2022-12-02,1197.0699908407562
336,2022-12-03,1202.1116418865026
337,2022-12-04,1208.9920872640432
338,2022-12-05,1217.607544145079
339,2022-12-06,1227.6806527662634
340,2022-12-07,1238.7916723710614
341,2022-12-08,1250.423868429476
342,2022-12-09,1262.0002809426032
343,2022-12-10,1272.9013803162536
344,2022-12-11,1282.4710614459084
345,2022-12-12,1290.032457008867
346,2022-12-13,1294.9403977773754
347,2022-12-14,1296.6900133199642
348,2022-12-15,1295.0755189580884
349,2022-12-16,1290.351023279719
350,2022-12-17,1283.3088572976094
351,2022-12-18,1275.201180539858
352,2022-12-19,1267.5047973019823
353,2022-12-20,1261.6195694467442
354,2022-12-21,1258.6187041738585
355,2022-12-22,1259.1133550841246
356,2022-12-23,1263.212964636445
357,2022-12-24,1270.5232637631216
358,2022-12-25,1280.1417804641153
359,2022-12-26,1290.6614285156484
360,2022-12-27,1300.2417363400086
361,2022-12-28,1306.8200679014503
362,2022-12-29,1308.48353654926
363,2022-12-30,1303.9140114831214
364,2022-12-31,1292.7255699423833
365,2023-01-01,1275.529873300964
366,2023-01-02,1253.7011317165943
367,2023-01-03,1228.9635653789464
368,2023-01-04,1202.9778458929995
369,2023-01-05,1177.048751585025
370,2023-01-06,1151.9858698266432
371,2023-01-07,1128.087207085037
372,2023-01-08,1105.1981560218949
373,2023-01-09,1082.8102855472193
374,2023-01-10,1060.186089782887
375,2023-01-11,1036.5127728950658
376,2023-01-12,1011.0896321234707
377,2023-01-13,983.5320552526761
378,2023-01-14,953.9353214750981
379,2023-01-15,922.913307338009
380,2023-01-16,891.4555989705082
381,2023-01-17,860.6396574757725
382,2023-01-18,831.3264404755022
383,2023-01-19,803.9740670432309
384,2023-01-20,778.6226352799031
385,2023-01-21,755.0131538836175
386,2023-01-22,732.767313475245
387,2023-01-23,711.5664047316762
388,2023-01-24,691.2882079682352
389,2023-01-25,672.0691152482835
390,2023-01-26,654.2665290903278
391,2023-01-27,638.3268541866339
392,2023-01-28,624.6144964153706
393,2023-01-29,613.2855298018818
394,2023-01-30,604.2605988420237
395,2023-01-31,597.2876207674159
396,2023-02-01,592.0418728230459
397,2023-02-02,588.2129494923583
398,2023-02-03,585.5542697339831
399,2023-02-04,583.8939307484866
400,2023-02-05,583.1165785246424
401,2023-02-06,583.1291060821552
402,2023-02-07,583.8239273068402
403,2023-02-08,585.0529664446021
404,2023-02-09,586.6211089150531
405,2023-02-10,588.2997813714398
406,2023-02-11,589.8539669810768
407,2023-02-12,591.0737639623428
408,2023-02-13,591.8041005536691
409,2023-02-14,591.9690760690621
410,2023-02-15,591.5876213522997
411,2023-02-16,590.7760229663186
412,2023-02-17,589.7337500358838
413,2023-02-18,588.713317487976
414,2023-02-19,587.9800208914712
415,2023-02-20,587.769269489927
416,2023-02-21,588.2468060341714
417,2023-02-22,589.4734728843082
418,2023-02-23,591.3759390594767
419,2023-02-24,593.7299414945301
420,2023-02-25,596.1700973404702
421,2023-02-26,598.242406630049
422,2023-02-27,599.5041813967705
423,2023-02-28,599.6522110746156
424,2023-03-01,598.6387147686966
425,2023-03-02,596.7352102415218
426,2023-03-03,594.5293928436704
427,2023-03-04,592.8701632886668
428,2023-03-05,592.7893139063765
429,2023-03-06,595.4203046057852
430,2023-03-07,601.9157111549097
431,2023-03-08,613.3485454026563
432,2023-03-09,630.5779603887929
433,2023-03-10,654.0732755766477
434,2023-03-11,683.7241295881751
435,2023-03-12,718.7075147320832
436,2023-03-13,757.5013947349422
437,2023-03-14,798.0922680550574
438,2023-03-15,838.3251350962296
439,2023-03-16,876.2571152374558
440,2023-03-17,910.3749468553431
441,2023-03-18,939.6210261193121
442,2023-03-19,963.2709757650829
443,2023-03-20,980.757005577758
444,2023-03-21,991.5325978240298
445,2023-03-22,995.0538804434069
446,2023-03-23,990.9247985863635
447,2023-03-24,979.1982959990082
448,2023-03-25,960.7220188090063
449,2023-03-26,937.3049004589452
450,2023-03-27,911.4928099094558
451,2023-03-28,885.9681860522637
452,2023-03-29,862.8747472861672
453,2023-03-30,843.4177834921708
454,2023-03-31,827.858233743875
455,2023-04-01,815.7673575585853
456,2023-04-02,806.3427206607005
457,2023-04-03,798.666600371279
458,2023-04-04,791.8863362502527
459,2023-04-05,785.3460303755928
460,2023-04-06,778.6997595253744
461,2023-04-07,772.0081904377491
462,2023-04-08,765.7849633944684
463,2023-04-09,760.9422701700703
464,2023-04-10,758.6103051243582
465,2023-04-11,759.8690817609233
466,2023-04-12,765.4893302789766
467,2023-04-13,775.7813139666491
468,2023-04-14,790.5928678715562
469,2023-04-15,809.4270213065116
470,2023-04-16,831.6109316393771
471,2023-04-17,856.4503608936398
472,2023-04-18,883.329087375807
473,2023-04-19,911.7404536511219
474,2023-04-20,941.2594599627513
475,2023-04-21,971.4780346234728
476,2023-04-22,1001.9355772940835
477,2023-04-23,1032.0810686964342
478,2023-04-24,1061.2966803432064
479,2023-04-25,1088.990133818806
480,2023-04-26,1114.7280714831618
481,2023-04-27,1138.354800405887
482,2023-04-28,1160.0422339604675
483,2023-04-29,1180.2495327419178
484,2023-04-30,1199.6110090637894
485,2023-05-01,1218.7918985288848
486,2023-05-02,1238.3481611700686
487,2023-05-03,1258.6121344081994
488,2023-05-04,1279.615068170384
489,2023-05-05,1301.053826913283
490,2023-05-06,1322.3066549539647
491,2023-05-07,1342.495548321182
492,2023-05-08,1360.5804848230637
493,2023-05-09,1375.460499677454
494,2023-05-10,1386.0565829717489
495,2023-05-11,1391.3644151799663
496,2023-05-12,1390.4864772222336
497,2023-05-13,1382.6739683234289
498,2023-05-14,1367.418235170566
499,2023-05-15,1344.6163926853335
500,2023-05-16,1314.786424974453
501,2023-05-17,1279.2335818878537
502,2023-05-18,1240.0245687348154
503,2023-05-19,1199.6823961324899
504,2023-05-20,1160.6778687432104
505,2023-05-21,1124.940494295609
506,2023-05-22,1093.6002493654692
507,2023-05-23,1067.015317378704
508,2023-05-24,1044.988372201005
509,2023-05-25,1027.0297223196615
510,2023-05-26,1012.5703823170767
511,2023-05-27,1001.0919095058728
512,2023-05-28,992.1805719257727
513,2023-05-29,985.5273385397595
514,2023-05-30,980.8940503774417
515,2023-05-31,978.0607564966459
516,2023-06-01,976.7658918021698
517,2023-06-02,976.6527907342809
518,2023-06-03,977.2421534941029
519,2023-06-04,977.9528054521006
520,2023-06-05,978.1795974160357
521,2023-06-06,977.4044267572292
522,2023-06-07,975.2865963264203
523,2023-06-08,971.6848718866923
524,2023-06-09,966.6064471797159
525,2023-06-10,960.1193854711659
526,2023-06-11,952.273877805359
527,2023-06-12,943.0602329972024
528,2023-06-13,932.4112046225894
529,2023-06-14,920.2445444994491
530,2023-06-15,906.5346784785231
531,2023-06-16,891.3929227349419
532,2023-06-17,875.1243048615893
533,2023-06-18,858.2273466412792
534,2023-06-19,841.3236080835205
535,2023-06-20,825.0409881769363
536,2023-06-21,809.901232162435
537,2023-06-22,796.2544240159816
538,2023-06-23,784.2694435999341
539,2023-06-24,773.9588509825785
540,2023-06-25,765.2085068082706
541,2023-06-26,757.7932277278251
542,2023-06-27,751.3768376294654
543,2023-06-28,745.5085745656922
544,2023-06-29,739.6344592383734
545,2023-06-30,733.1408511235142
546,2023-07-01,725.4366357046559
547,2023-07-02,716.0602430771485
548,2023-07-03,704.7746753826997
549,2023-07-04,691.6036755391747
550,2023-07-05,676.779684786047
551,2023-07-06,660.6144391531147
552,2023-07-07,643.339277155543
553,2023-07-08,624.970540546585
554,2023-07-09,605.2382709915431
555,2023-07-10,583.5958090636
556,2023-07-11,559.3201193023531
557,2023-07-12,531.7127704766401
558,2023-07-13,500.39641449101373
559,2023-07-14,465.6474281037734
560,2023-07-15,428.62141600031475
561,2023-07-16,391.2899083486302
562,2023-07-17,356.01429344484734
563,2023-07-18,324.91689183286235
564,2023-07-19,299.365983169257
565,2023-07-20,279.8013397445317
566,2023-07-21,265.88522920639963
567,2023-07-22,256.80256775436783
568,2023-07-23,251.54084136509996
569,2023-07-24,249.07320275371728
570,2023-07-25,248.44831213015306
571,2023-07-26,248.82526944384762
572,2023-07-27,249.49232320055768
573,2023-07-28,249.89111819022935
574,2023-07-29,249.64594991977322
575,2023-07-30,248.5804929511645
576,2023-07-31,246.7027203094604
577,2023-08-01,244.1533535386368
578,2023-08-02,241.132194655128
579,2023-08-03,237.82528844504895
580,2023-08-04,234.3503645517781
581,2023-08-05,230.72638006326653
582,2023-08-06,226.86448342526134
583,2023-08-07,222.57588592367935
584,2023-08-08,217.59557636089028
585,2023-08-09,211.62625202793086
586,2023-08-10,204.40970992621817
587,2023-08-11,195.82663098565638
588,2023-08-12,186.00424998390014
589,2023-08-13,175.38071977154817
590,2023-08-14,164.66437879077515
591,2023-08-15,154.67058219162095
592,2023-08-16,146.10357442272758
593,2023-08-17,139.39699161771568
594,2023-08-18,134.68088545396407
595,2023-08-19,131.85449311426373
596,2023-08-20,130.69583383530227
597,2023-08-21,130.95097644044853
598,2023-08-22,132.3809651604285
599,2023-08-23,134.77077593247375
600,2023-08-24,137.91636991041713
601,2023-08-25,141.6090672777592
602,2023-08-26,145.63423045334096
603,2023-08-27,149.7916260311787
604,2023-08-28,153.92891246533674
605,2023-08-29,157.96799596917796
606,2023-08-30,161.90772797154457
607,2023-08-31,165.80239300477717
608,2023-09-01,169.72875377627594
609,2023-09-02,173.75612726300537
610,2023-09-03,177.92767536987682
611,2023-09-04,182.25423616114563
612,2023-09-05,186.71807600384943
613,2023-09-06,191.28256355352417
614,2023-09-07,195.903730012714
615,2023-09-08,200.54035540832515
616,2023-09-09,205.1604876425386
617,2023-09-10,209.74406138206976
618,2023-09-11,214.28309779499068
619,2023-09-12,218.78196030631406
620,2023-09-13,223.2594861367681
621,2023-09-14,227.7527168036522
622,2023-09-15,232.31992863242283
623,2023-09-16,237.0401081151795
624,2023-09-17,242.00670753313636
625,2023-09-18,247.31429698679176
626,2023-09-19,253.03738686392563
627,2023-09-20,259.20257469175135
628,2023-09-21,265.759869803417
629,2023-09-22,272.5658540091123
630,2023-09-23,279.3948541189767
631,2023-09-24,285.98637083600767
632,2023-09-25,292.116286945909
633,2023-09-26,297.65992040596205
634,2023-09-27,302.61607873485553
635,2023-09-28,307.0839750761478
636,2023-09-29,311.2089651757697
637,2023-09-30,315.12130675056136
638,2023-10-01,318.8865525053851
639,2023-10-02,322.47867186205497
640,2023-10-03,325.7838589777618
641,2023-10-04,328.6405830016196
642,2023-10-05,330.9119372927296
643,2023-10-06,332.56810860284895
644,2023-10-07,333.7419400785212
645,2023-10-08,334.72711397450644
646,2023-10-09,335.9179608688503
647,2023-10-10,337.71964515523473
648,2023-10-11,340.4646876452881
649,2023-10-12,344.3575555562319
650,2023-10-13,349.45080213217307
651,2023-10-14,355.64614201071026
652,2023-10-15,362.71193585810556
653,2023-10-16,370.3100346178054
654,2023-10-17,378.0272267950877
655,2023-10-18,385.410042403029
656,2023-10-19,392.00652261483356
657,2023-10-20,397.42125186531297
658,2023-10-21,401.38366953324487
659,2023-10-22,403.8119439786009
660,2023-10-23,404.83819839363736
661,2023-10-24,404.76886354502255
662,2023-10-25,403.99049532314933
663,2023-10-26,402.86500057677983
664,2023-10-27,401.6567686627666
665,2023-10-28,400.50505427465094
666,2023-10-29,399.4291530903804
667,2023-10-30,398.34764374620624
668,2023-10-31,397.1006622078305
669,2023-11-01,395.4747182949277
670,2023-11-02,393.2362627291042
671,2023-11-03,390.1798797580391
672,2023-11-04,386.1879263484067
673,2023-11-05,381.2834105035233
674,2023-11-06,375.64834668874596
675,2023-11-07,369.58996962064134
676,2023-11-08,363.46581913348797
677,2023-11-09,357.60268356330204
678,2023-11-10,352.2425244918453
679,2023-11-11,347.5262785396862
680,2023-11-12,343.50583470966745
681,2023-11-13,340.1680478759996
682,2023-11-14,337.45895812317644
683,2023-11-15,335.30306465420875
684,2023-11-16,333.61690793235937
685,2023-11-17,332.31793985866796
