t,date,smoothed_phi
129,2022-05-10,841.823851763523
130,2022-05-11,862.8328934759551
131,2022-05-12,882.9883708477549
132,2022-05-13,902.5329535059949
133,2022-05-14,921.7717006118595
134,2022-05-15,940.99936774601
135,2022-05-16,960.4078752408648
136,2022-05-17,979.9889651721234
137,2022-05-18,999.4508854478039
138,2022-05-19,1018.174804807556
139,2022-05-20,1035.239661702041
140,2022-05-21,1049.5311864977375
141,2022-05-22,1059.9178656752606
142,2022-05-23,1065.4400334093652
143,2022-05-24,1065.447077860467
144,2022-05-25,1059.6449258214388
145,2022-05-26,1048.061786939465
146,2022-05-27,1030.9713952557272
147,2022-05-28,1008.814249122792
148,2022-05-29,982.1379135912898
149,2022-05-30,951.5552232532666
150,2022-05-31,917.7061688043995
151,2022-06-01,881.2090673254334
152,2022-06-02,842.5978901635156
153,2022-06-03,802.2599667061879
154,2022-06-04,760.4020541523681
155,2022-06-05,717.072355332825
156,2022-06-06,672.2476340660736
157,2022-06-07,625.9661278101333
158,2022-06-08,578.4638197057824
159,2022-06-09,530.2659033510522
160,2022-06-10,482.19932744382197
161,2022-06-11,435.3197809153629
162,2022-06-12,390.7761568831721
163,2022-06-13,349.65521057295166
164,2022-06-14,312.8506077197437
165,2022-06-15,280.98459675955934
166,2022-06-16,254.38692144347817
167,2022-06-17,233.11689184545799
168,2022-06-18,217.00838431309947
169,2022-06-19,205.7231806784596
170,2022-06-20,198.8081939660696
171,2022-06-21,195.75789049924856
172,2022-06-22,196.07980968847667
173,2022-06-23,199.3513213733188
174,2022-06-24,205.24820409000216
175,2022-06-25,213.52804562977536
176,2022-06-26,223.9659120739263
177,2022-06-27,236.26260439346999
178,2022-06-28,249.9682560503614
179,2022-06-29,264.47042206287756
180,2022-06-30,279.0707827258392
181,2022-07-01,293.12377393391165
182,2022-07-02,306.16971214707615
183,2022-07-03,317.99931119550183
184,2022-07-04,328.6296052327483
185,2022-07-05,338.2141109911823
186,2022-07-06,346.9255909689954
187,2022-07-07,354.8427356715114
188,2022-07-08,361.8605711309899
189,2022-07-09,367.63837275776746
190,2022-07-10,371.5960594493645
191,2022-07-11,372.96399523749864
192,2022-07-12,370.8804567055615
193,2022-07-13,364.52208009530915
194,2022-07-14,353.2522784745704
195,2022-07-15,336.77763552936585
196,2022-07-16,315.29820076267197
197,2022-07-17,289.6139022356721
198,2022-07-18,261.12015301960685
199,2022-07-19,231.63227630535897
200,2022-07-20,203.05070001586722
201,2022-07-21,176.9816419147078
202,2022-07-22,154.47044219111814
203,2022-07-23,135.93882804009752
204,2022-07-24,121.30108912825402
205,2022-07-25,110.16222075776207
206,2022-07-26,102.0053803650078
207,2022-07-27,96.32080060968424
208,2022-07-28,92.66964328457422
209,2022-07-29,90.69720989742439
210,2022-07-30,90.11506410666945
211,2022-07-31,90.67035843251418
212,2022-08-01,92.11779630534191
213,2022-08-02,94.20476783592655
214,2022-08-03,96.67204986958725
215,2022-08-04,99.26377162646973
216,2022-08-05,101.73707226383746
217,2022-08-06,103.86689810827558
218,2022-08-07,105.45039742099155
219,2022-08-08,106.32012446675273
220,2022-08-09,106.37017865369882
221,2022-08-10,105.58650551872626
222,2022-08-11,104.06247652932875
223,2022-08-12,101.98526300118277
224,2022-08-13,99.5964946709378
225,2022-08-14,97.14646900195982
226,2022-08-15,94.86153525411676
227,2022-08-16,92.93251563807591
228,2022-08-17,91.52030492452074
229,2022-08-18,90.76993498770298
230,2022-08-19,90.8250862892796
231,2022-08-20,91.83729583971265
232,2022-08-21,93.9655251859271
233,2022-08-22,97.36213892032409
234,2022-08-23,102.14215730539057
235,2022-08-24,108.33628766388739
236,2022-08-25,115.83667426360367
237,2022-08-26,124.35602494008246
238,2022-08-27,133.42775442818635
239,2022-08-28,142.46539598964333
240,2022-08-29,150.87108162299955
241,2022-08-30,158.15245827773833
242,2022-08-31,164.00070774009885
243,2022-09-01,168.3060692722823
244,2022-09-02,171.12081934153414
245,2022-09-03,172.5984974830335
246,2022-09-04,172.9364027222627
247,2022-09-05,172.33613522976532
248,2022-09-06,170.98525248588845
249,2022-09-07,169.05603432532624
250,2022-09-08,166.71381680453067
251,2022-09-09,164.12571876814786
252,2022-09-10,161.46136229495312
253,2022-09-11,158.88206456451746
254,2022-09-12,156.52290357543302
255,2022-09-13,154.47752166583436
256,2022-09-14,152.79362416797795
257,2022-09-15,151.47982944529474
258,2022-09-16,150.5185243528611
259,2022-09-17,149.87849323035238
260,2022-09-18,149.52377127963433
261,2022-09-19,149.4181467944583
262,2022-09-20,149.52630742847438
263,2022-09-21,149.8129233787596
264,2022-09-22,150.2408078593418
265,2022-09-23,150.76936596508773
266,2022-09-24,151.3550311954898
267,2022-09-25,151.95588004109732
268,2022-09-26,152.54209928652466
269,2022-09-27,153.111453904877
270,2022-09-28,153.70488333309692
271,2022-09-29,154.41491527723917
272,2022-09-30,155.3820864365994
273,2022-10-01,156.78097375420197
274,2022-10-02,158.8020708517945
275,2022-10-03,161.63451410852917
276,2022-10-04,165.44949086324613
277,2022-10-05,170.37991383602252
278,2022-10-06,176.49177964171622
279,2022-10-07,183.74727099832634
280,2022-10-08,191.96841765308085
281,2022-10-09,200.81996084495296
282,2022-10-10,209.8336769284101
283,2022-10-11,218.48481701751626
284,2022-10-12,226.3041403992837
285,2022-10-13,232.98311197760876
286,2022-10-14,238.42857298844288
287,2022-10-15,242.75076672434463
288,2022-10-16,246.202639520811
289,2022-10-17,249.10401196634848
290,2022-10-18,251.7775504388634
291,2022-10-19,254.50743538241178
292,2022-10-20,257.5188721602701
293,2022-10-21,260.97110693451054
294,2022-10-22,264.9564178189796
295,2022-10-23,269.49972832815723
296,2022-10-24,274.55643912257176
297,2022-10-25,280.0091840089242
298,2022-10-26,285.6666690846066
299,2022-10-27,291.26813121058353
300,2022-10-28,296.4944161040646
301,2022-10-29,300.98260989487795
302,2022-10-30,304.3388962365455
303,2022-10-31,306.14652888371705
304,2022-11-01,305.9723102635299
305,2022-11-02,303.38306198553164
306,2022-11-03,297.98946282416534
307,2022-11-04,289.53311319978076
308,2022-11-05,278.01641985465733
309,2022-11-06,263.8393530817034
310,2022-11-07,247.86553394530887
311,2022-11-08,231.33395996153996
312,2022-11-09,215.60186742423878
313,2022-11-10,201.81937834162602
314,2022-11-11,190.69347256079072
315,2022-11-12,182.43487463967952
316,2022-11-13,176.86184917183465
317,2022-11-14,173.56718227242533
318,2022-11-15,172.06707290641265
319,2022-11-16,171.89774190315518
320,2022-11-17,172.6619922933099
321,2022-11-18,174.04156317955002
322,2022-11-19,175.79012955550894
323,2022-11-20,177.71660681130996
324,2022-11-21,179.6644856775013
325,2022-11-22,181.49125116239213
326,2022-11-23,183.05153555920668
327,2022-11-24,184.18733175360853
328,2022-11-25,184.72751907370355
329,2022-11-26,184.49671013669993
330,2022-11-27,183.33038932199747
331,2022-11-28,181.09109405125616
332,2022-11-29,177.68112369846511
333,2022-11-30,173.05146339199507
334,2022-12-01,167.2115820539666
335,2022-12-02,160.24580725221338
336,2022-12-03,152.3359412168552
337,2022-12-04,143.77846329448943
338,2022-12-05,134.976115206816
339,2022-12-06,126.38875077360179
340,2022-12-07,118.4502598405972
341,2022-12-08,111.48316166941422
342,2022-12-09,105.64774159969116
343,2022-12-10,100.94228576311416
344,2022-12-11,97.24346185188256
345,2022-12-12,94.36262858175881
346,2022-12-13,92.09843448625354
347,2022-12-14,90.27775773149803
348,2022-12-15,88.7854168962773
349,2022-12-16,87.58511270988328
350,2022-12-17,86.7325910982407
351,2022-12-18,86.38174109333751
352,2022-12-19,86.78769782515332
353,2022-12-20,88.3157175221209
354,2022-12-21,91.46572165673967
355,2022-12-22,96.91750003406989
356,2022-12-23,105.591652777268
357,2022-12-24,118.70657984668544
358,2022-12-25,137.7886115795578
359,2022-12-26,164.55899969963315
360,2022-12-27,200.59516036318237
361,2022-12-28,246.70355423772645
362,2022-12-29,302.1354665763478
363,2022-12-30,364.10126837537115
364,2022-12-31,428.15756657363994
365,2023-01-01,489.53088670061175
366,2023-01-02,544.5979264309465
367,2023-01-03,591.5763165195408
368,2023-01-04,630.2325034365219
369,2023-01-05,661.1329185525453
370,2023-01-06,684.9979801156596
371,2023-01-07,702.3667565842434
372,2023-01-08,713.512036202388
373,2023-01-09,718.4787816648018
374,2023-01-10,717.1602934187978
375,2023-01-11,709.3829060472494
376,2023-01-12,695.0035650978577
377,2023-01-13,674.0308825498978
378,2023-01-14,646.7659005291785
379,2023-01-15,613.9334583348711
380,2023-01-16,576.7529259581725
381,2023-01-17,536.8967937313785
382,2023-01-18,496.3197350934088
383,2023-01-19,456.998823920155
384,2023-01-20,420.6718663969326
385,2023-01-21,388.6604023486609
386,2023-01-22,361.8152937153628
387,2023-01-23,340.559588163866
388,2023-01-24,324.9647126831432
389,2023-01-25,314.80068009611097
390,2023-01-26,309.5429339790078
391,2023-01-27,308.3710761081609
392,2023-01-28,310.2174512491056
393,2023-01-29,313.89076484465625
394,2023-01-30,318.23800713246374
395,2023-01-31,322.2775190453888
396,2023-02-01,325.26159166950254
397,2023-02-02,326.674112068563
398,2023-02-03,326.1955721680416
399,2023-02-04,323.6662698947804
400,2023-02-05,319.06410683956443
401,2023-02-06,312.4998840593341
402,2023-02-07,304.22447192625714
403,2023-02-08,294.63710642565275
404,2023-02-09,284.280639040444
405,2023-02-10,273.80895904798206
406,2023-02-11,263.91793271091245
407,2023-02-12,255.24683135152867
408,2023-02-13,248.277319163884
409,2023-02-14,243.26725916927538
410,2023-02-15,240.24455338679454
411,2023-02-16,239.05732573102512
412,2023-02-17,239.45220587229505
413,2023-02-18,241.148509818357
414,2023-02-19,243.88999514376692
415,2023-02-20,247.47352490827365
416,2023-02-21,251.7646929882048
417,2023-02-22,256.7120371637972
418,2023-02-23,262.3666731757354
419,2023-02-24,268.90676345869224
420,2023-02-25,276.659432952859
421,2023-02-26,286.10870754548046
422,2023-02-27,297.8768985067069
423,2023-02-28,312.66679509869584
424,2023-03-01,331.15190989284224
425,2023-03-02,353.8049295143402
426,2023-03-03,380.6687050416044
427,2023-03-04,411.1076980650215
428,2023-03-05,443.6260012050085
429,2023-03-06,475.86996720692883
430,2023-03-07,504.90045271502754
431,2023-03-08,527.7034009203209
432,2023-03-09,541.7708364900661
433,2023-03-10,545.5391843561649
434,2023-03-11,538.5623175291039
435,2023-03-12,521.4422083518161
436,2023-03-13,495.6241217035796
437,2023-03-14,463.14997636995963
438,2023-03-15,426.404655283439
439,2023-03-16,387.85256372140225
440,2023-03-17,349.7704997092336
441,2023-03-18,314.01507482906266
442,2023-03-19,281.87820216353373
443,2023-03-20,254.06259498418214
444,2023-03-21,230.76585998411437
445,2023-03-22,211.82736405097234
446,2023-03-23,196.88399892286608
447,2023-03-24,185.49461812492467
448,2023-03-25,177.2142588665115
449,2023-03-26,171.6192585534468
450,2023-03-27,168.3015943150579
451,2023-03-28,166.8637334021024
452,2023-03-29,166.94633507950158
453,2023-03-30,168.3047143956993
454,2023-03-31,170.92834753747525
455,2023-04-01,175.19497004900012
456,2023-04-02,182.07282394964335
457,2023-04-03,193.40505314547988
458,2023-04-04,212.27887520928215
459,2023-04-05,243.310422290298
460,2023-04-06,292.22444266381854
461,2023-04-07,363.45021089334693
462,2023-04-08,454.8909512073298
463,2023-04-09,553.1946157610464
464,2023-04-10,637.6086429867734
465,2023-04-11,692.6736611645488
466,2023-04-12,716.0312419767689
467,2023-04-13,714.5891377895653
468,2023-04-14,697.2327141257693
469,2023-04-15,670.9601714490689
470,2023-04-16,640.2966558669207
471,2023-04-17,607.930888316723
472,2023-04-18,575.4379776317573
473,2023-04-19,543.7886336245589
474,2023-04-20,513.6577871848464
475,2023-04-21,485.6000791812515
476,2023-04-22,460.13950046638536
477,2023-04-23,437.79203926103963
478,2023-04-24,419.02307130886504
479,2023-04-25,404.14342208536874
480,2023-04-26,393.1706826906781
481,2023-04-27,385.71092317247553
482,2023-04-28,380.9206223796399
483,2023-04-29,377.5714186813213
484,2023-04-30,374.18512091679736
485,2023-05-01,369.1831601087528
486,2023-05-02,361.02531465660525
487,2023-05-03,348.3681227868201
488,2023-05-04,330.30071385517846
489,2023-05-05,306.6696994356438
490,2023-05-06,278.3776456425567
491,2023-05-07,247.41482219255948
492,2023-05-08,216.43740503421853
493,2023-05-09,188.00663165897407
494,2023-05-10,163.89604960408082
495,2023-05-11,144.81988047765842
496,2023-05-12,130.5993586740509
497,2023-05-13,120.53356357624634
498,2023-05-14,113.74421975670637
499,2023-05-15,109.39457797294612
500,2023-05-16,106.78754686116305
501,2023-05-17,105.38630957238183
502,2023-05-18,104.79751114935365
503,2023-05-19,104.7422013418071
504,2023-05-20,105.02693982781145
505,2023-05-21,105.5197326072886
506,2023-05-22,106.13165768790839
507,2023-05-23,106.80350955114753
508,2023-05-24,107.49637763641437
509,2023-05-25,108.18512250779663
510,2023-05-26,108.85390968337987
511,2023-05-27,109.49317189051564
512,2023-05-28,110.09754898209313
513,2023-05-29,110.66449135041643
514,2023-05-30,111.19331170115956
515,2023-05-31,111.68453951232758
516,2023-06-01,112.13948019856451
517,2023-06-02,112.55991328452949
518,2023-06-03,112.94788553536978
519,2023-06-04,113.30556941959377
520,2023-06-05,113.63516687143363
521,2023-06-06,113.93884469958547
522,2023-06-07,114.21869224709945
523,2023-06-08,114.47669476685851
524,2023-06-09,114.71471791500332
525,2023-06-10,114.93450009282148
526,2023-06-11,115.13765028973259
527,2023-06-12,115.32564972909248
528,2023-06-13,115.4998560817816
529,2023-06-14,115.66150934740284
530,2023-06-15,115.81173874770178
531,2023-06-16,115.95157015736744
532,2023-06-17,116.08193373140536
533,2023-06-18,116.20367148815845
534,2023-06-19,116.31754468156859
535,2023-06-20,116.42424085178043
536,2023-06-21,116.52438048435623
537,2023-06-22,116.61852323867284
538,2023-06-23,116.70717372813544
539,2023-06-24,116.79078685065261
540,2023-06-25,116.86977267891616
541,2023-06-26,116.94450092808604
542,2023-06-27,117.0153050418588
543,2023-06-28,117.08248657908608
544,2023-06-29,117.14634257631046
545,2023-06-30,117.20799617173674
546,2023-07-01,117.2979038303931
547,2023-07-02,118.452301865701
548,2023-07-03,150.86337613187175
549,2023-07-04,314.02284503067074
550,2023-07-05,346.3788307005284
551,2023-07-06,347.449743966656
552,2023-07-07,347.44803851891896
553,2023-07-08,347.4094249540377
554,2023-07-09,347.36346407298186
555,2023-07-10,347.31030174035067
556,2023-07-11,347.24916008030095
557,2023-07-12,347.17915831542206
558,2023-07-13,347.099330329735
559,2023-07-14,347.00861861052823
560,2023-07-15,346.90586721394334
561,2023-07-16,346.78981444903224
562,2023-07-17,346.65908535265055
563,2023-07-18,346.5121840266204
564,2023-07-19,346.3474859287347
565,2023-07-20,346.1632302332457
566,2023-07-21,345.9575124042399
567,2023-07-22,345.72827715689925
568,2023-07-23,345.4733120171302
569,2023-07-24,345.19024172925947
570,2023-07-25,344.8765238040023
571,2023-07-26,344.5294455438356
572,2023-07-27,344.14612292881947
573,2023-07-28,343.72350179044037
574,2023-07-29,343.25836174064034
575,2023-07-30,342.74732335236075
576,2023-07-31,342.18685909839286
577,2023-08-01,341.5733085344174
578,2023-08-02,340.9028981402533
579,2023-08-03,340.17176607977956
580,2023-08-04,339.37599185571577
581,2023-08-05,338.5116303410597
582,2023-08-06,337.5747488342856
583,2023-08-07,336.5614643946848
584,2023-08-08,335.4679764072823
585,2023-08-09,334.2905854992039
586,2023-08-10,333.0256835639089
587,2023-08-11,331.6696890324645
588,2023-08-12,330.21888377670757
589,2023-08-13,328.6690782946979
590,2023-08-14,327.01498203358364
591,2023-08-15,325.2490725118263
592,2023-08-16,323.3596187278789
593,2023-08-17,321.32728751556766
594,2023-08-18,319.11939724438184
595,2023-08-19,316.68032227826563
596,2023-08-20,313.91575847933916
597,2023-08-21,310.6676505759446
598,2023-08-22,306.67620299417007
599,2023-08-23,301.5276798928908
600,2023-08-24,294.5971332094132
601,2023-08-25,285.0242203027887
602,2023-08-26,271.81618522405716
603,2023-08-27,254.22171410317543
604,2023-08-28,232.41475619383525
605,2023-08-29,208.0932229780252
606,2023-08-30,184.19416460995163
607,2023-08-31,163.5517927620246
608,2023-09-01,147.62939880292635
609,2023-09-02,136.3760840270096
610,2023-09-03,128.91581289123891
611,2023-09-04,124.2499195072403
612,2023-09-05,121.6216627152061
613,2023-09-06,120.61718064615121
614,2023-09-07,121.1545996400101
615,2023-09-08,123.44145120425229
616,2023-09-09,127.90152638497716
617,2023-09-10,135.01753422139996
618,2023-09-11,145.03215554563104
619,2023-09-12,157.5640144348641
620,2023-09-13,171.41751799641818
621,2023-09-14,184.90258377884464
622,2023-09-15,196.54320810675227
623,2023-09-16,205.606642567942
624,2023-09-17,212.11061152613308
625,2023-09-18,216.50080663975345
626,2023-09-19,219.33128827166414
627,2023-09-20,221.08902723664096
628,2023-09-21,222.14048224281203
