,Day since infection,"Proba Neut Min
 vs. Wuhan-Hu-1 antigen","Proba Neut Max
 vs. Wuhan-Hu-1 antigen"
102,103,0.15945110992275302,0.5626093538487932
103,104,0.15551878724706236,0.5592613125294791
104,105,0.15167268777999532,0.5559160393873515
105,106,0.14791147124968684,0.5525738343011329
106,107,0.14423378869475034,0.5492349910046264
107,108,0.14063828448078497,0.5458997972968743
108,109,0.13712359820985875,0.5425685352364703
109,110,0.13368836652603244,0.5392414813212132
110,111,0.13033122482002923,0.5359189066542287
111,112,0.12705080883619413,0.5326010770975906
112,113,0.12384575618490434,0.5292882534144125
113,114,0.12071470776359305,0.5259806914003027
114,115,0.11765630908956137,0.5226786420050213
115,116,0.11466921154773257,0.5193823514451139
116,117,0.11175207355649008,0.516092061308242
117,118,0.10890356165471005,0.5128080086498827
118,119,0.10612235151307237,0.509530426083018
119,120,0.10340712887268666,0.5062595418613933
120,121,0.10075659041402985,0.5029955799568788
121,122,0.09816944455914167,0.4997387601314356
122,123,0.09564441220995934,0.4964892980041453
123,124,0.09318022742563303,0.4932474051137338
124,125,0.09077563804157818,0.49001328897698093
125,126,0.08842940623297124,0.4867871531433924
126,127,0.08614030902532377,0.48356919724646474
127,128,0.08390713875469202,0.4803596170518668
128,129,0.08172870348001893,0.477158604502821
129,130,0.07960382735002403,0.47396634776296254
130,131,0.07753135092698182,0.470783031256917
131,132,0.07551013146966645,0.46760883570883127
132,133,0.07353904317764648,0.46444393817906715
133,134,0.07161697739905826,0.4612885120992536
134,135,0.0697428428038952,0.458142727305878
135,136,0.06791556552478828,0.4550067500725795
136,137,0.06613408926717212,0.451880743141298
137,138,0.06439737539066037,0.4487648657524185
138,139,0.0627044029633842,0.4456592736740378
139,140,0.061054168790971364,0.44256411923046945
140,141,0.0594456874217868,0.43947955133009686
141,142,0.05787799112996461,0.4364057154926688
142,143,0.056350129877724586,0.43334275387612864
143,144,0.05486117125837531,0.4302908053030581
144,145,0.053410200421355025,0.42725000528680723
145,146,0.05199631998060372,0.4242204860573785
146,147,0.05061864990748466,0.42120237658712567
147,148,0.04927632740943266,0.4181958026163193
148,149,0.047968506795439625,0.4152008866786292
149,150,0.04669435932943278,0.4122177481265681
150,151,0.04545307307255442,0.40924650315693223
151,152,0.04424385271529774,0.4062872648362762
152,153,0.043065919400402386,0.4033401431264504
153,154,0.04191851053736362,0.40040524491022855
154,155,0.04080087960937595,0.39748267401704795
155,156,0.03971229597346981,0.39457253124888236
156,157,0.03865204465457095,0.39167491440626434
157,158,0.03761942613416824,0.38878991831447174
158,159,0.036613756134231346,0.3859176348498895
159,160,0.035634365396989276,0.3830581529665551
160,161,0.034680599461144546,0.38021155872289936
161,162,0.03375181843505459,0.3773779353086797
162,163,0.032847396767392456,0.37455736307212106
163,164,0.03196672301575687,0.3717499195472529
164,165,0.031109199613676974,0.36895567948145636
165,166,0.03027424263642675,0.36617471486320985
166,167,0.02946128156603922,0.36340709495003654
167,168,0.02866975905588065,0.36065288629665215
168,169,0.02789913069512362,0.3579121527833016
169,170,0.027148864773434034,0.3551849556442883
170,171,0.026418442046161728,0.35247135349668524
171,172,0.025707355500310003,0.3497714023692202
172,173,0.025015110121529016,0.3470851557313336
173,174,0.02434122266236849,0.3444126645223927
174,175,0.023685221412004687,0.34175397718106515
175,176,0.02304664596763295,0.33910913967483036
176,177,0.022425047007713306,0.3364781955296299
177,178,0.021819986067224018,0.33386118585964475
178,179,0.021231035315086744,0.3312581493971837
179,180,0.02065777733388885,0.3286691225226829
180,181,0.020099804902030227,0.3260941392947999
181,182,0.019556720778413528,0.323533231480593
182,183,0.019028137489763952,0.32098642858577586
183,184,0.018513677120683414,0.3184537578850386
184,185,0.018012971106506792,0.31593524445242316
185,186,0.01752566002903766,0.3134309111917427
186,187,0.017051393415220772,0.3109407788670321
187,188,0.01658982953880439,0.3084648661330278
188,189,0.016140635225040167,0.3060031895656534
189,190,0.015703485658453142,0.3035557636925136
190,191,0.015278064193715912,0.30112260102337585
191,192,0.014864062169651526,0.2987037120806376
192,193,0.01446117872637942,0.2962991054297639
193,194,0.014069120625621934,0.293908787709687
194,195,0.013687602074175298,0.29153276366316094
195,196,0.013316344550549752,0.2891710361670564
196,197,0.012955076634772245,0.28682360626258885
197,198,0.012603533841356152,0.2844904731854767
198,199,0.012261458455413266,0.28217163439600734
199,200,0.011928599371910487,0.27986708560901474
200,201,0.01160471193804058,0.27757682082375357
201,202,0.011289557798694339,0.2753008323536641
202,203,0.010982904745017952,0.27303911085601695
203,204,0.0106845265660096,0.2707916453614325
204,205,0.01039420290315618,0.26855842330326507
205,206,0.010111719108057637,0.2663394305468467
206,207,0.009836866103019148,0.26413465141858106
207,208,0.009569440244575289,0.2619440687348803
208,209,0.009309243189911998,0.2597676638309414
209,210,0.009056081766151136,0.2576054165893493
210,211,0.008809767842457239,0.2554573054685073
211,212,0.00857011820493292,0.2533233075308823
212,213,0.008336954434262855,0.2512033984710651
213,214,0.008110102786059725,0.24909755264363231
214,215,0.007889394073883005,0.24700574309081413
215,216,0.007674663554880001,0.24492794156995235
216,217,0.007465750818011374,0.2428641185807504
217,218,0.0072624996748150705,0.2408142433923106
218,219,0.007064758052674924,0.23877828406994916
219,220,0.006872377890540293,0.23675620750178894
220,221,0.006685215037061432,0.23474797942512327
221,222,0.006503129151094411,0.23275356445254936
222,223,0.00632598360453307,0.23077292609786337
223,224,0.006153645387426909,0.22880602680171913
224,225,0.005985985015337869,0.22685282795704154
225,226,0.005822876438898783,0.22491328993419413
226,227,0.005664196955526113,0.22298737210590036
227,228,0.00550982712324688,0.22107503287190877
228,229,0.005359650676599936,0.21917622968340678
229,230,0.005213554444562729,0.21729091906717712
230,231,0.005071428270474798,0.2154190566494928
231,232,0.004933164933901946,0.21356059717975395
232,233,0.004798660074413097,0.21171549455385896
233,234,0.004667812117221892,0.20988370183731142
234,235,0.004540522200658814,0.20806517128805957
235,236,0.004416694105430552,0.20625985437907035
236,237,0.004296234185630521,0.20446770182062945
237,238,0.004179051301461678,0.2026886635823757
238,239,0.004065056753634,0.2009226889150595
239,240,0.003954164219397871,0.19916972637203312
240,241,0.003846289690182969,0.19742972383046387
241,242,0.0037413514107970114,0.19570262851227604
242,243,0.0036392698201589413,0.19398838700481946
243,244,0.003539967493522811,0.19228694528126045
244,245,0.003443369086169601,0.19059824872070164
245,246,0.0033494012785164617,0.18892224212802466
246,247,0.003257992722628833,0.1872588697534604
247,248,0.0031690739900909204,0.18560807531188295
248,249,0.0030825775212045547,0.18396980200182989
249,250,0.0029984375754913417,0.1823439925242506
250,251,0.002916590183456358,0.18073058910097894
251,252,0.002836973099596185,0.1791295334929358
252,253,0.002759525756610981,0.1775407670180561
253,254,0.002684189220797162,0.17596423056894872
254,255,0.0026109061485926066,0.17439986463028512
255,256,0.002539620744242743,0.17284760929591614
256,257,0.0024702787185633124,0.1713074042857251
257,258,0.002402827248773165,0.16977918896220912
258,259,0.0023372149393708908,0.16826290234679797
259,260,0.0022733917840253026,0.1667584831359089
260,261,0.0022113091284660102,0.16526586971673385
261,262,0.0021509196343312276,0.16378500018277098
262,263,0.002092177243969817,0.16231581234909076
263,264,0.0020350371461588246,0.1608582437673477
264,265,0.001979455742719294,0.15941223174053154
265,266,0.0019253906160097145,0.15797771333746558
266,267,0.0018728004972681234,0.156554625407051
267,268,0.0018216452357918689,0.1551429045922582
268,269,0.001771885768923731,0.1537424873438702
269,270,0.0017234840928319617,0.1523533099339761
270,271,0.0016764032340575996,0.15097530846922014
271,272,0.0016306072218159606,0.14960841890380505
272,273,0.001586061061028654,0.1482525770522558
273,274,0.0015427307060679185,0.14690771860194085
274,275,0.0015005830351965121,0.1455737791253564
275,276,0.0014595858256869487,0.1442506940921756
276,277,0.0014197077295980964,0.14293839888106463
277,278,0.001380918250194485,0.14163682879126416
278,279,0.0013431877189954422,0.140345919053947
279,280,0.0013064872734297461,0.13906560484334363
280,281,0.0012707888350894647,0.13779582128764722
281,282,0.00123606508855989,0.13653650347969282
282,283,0.001202289460814021,0.13528758648742045
283,284,0.0011694361011567178,0.1340490053641169
284,285,0.0011374798617075355,0.1328206951584453
285,286,0.001106396278396149,0.13160259092425974
286,287,0.0010761615524778056,0.1303946277302097
287,288,0.0010467525325297267,0.12919674066913767
288,289,0.0010181466969420017,0.12800886486727014
289,290,0.0009903221368673387,0.12683093549320534
290,291,0.000963257539632667,0.1256628877666992
291,292,0.0009369321725939406,0.12450465696725566
292,293,0.0009113258674255942,0.1233561784425189
293,294,0.0008864190048277765,0.1222173876164715
294,295,0.0008621924996486952,0.12108821999744313
295,296,0.0008386277864047553,0.1199686111859316
296,297,0.0008157068051867222,0.1188584968822336
297,298,0.0007934119879513535,0.11775781289389642
298,299,0.0007717262451752971,0.11666649514298477
299,300,0.0007506329528739197,0.11558447967317198
300,301,0.0007301159399646373,0.11451170265665211
301,302,0.0007101594759738594,0.11344810040088005
302,303,0.00069074825907256,0.11239360935513742
303,304,0.0006718674044401407,0.11134816611693443
304,305,0.0006535024329319405,0.11031170743823882
305,306,0.0006356392600642691,0.10928417023154557
306,307,0.0006182641852885418,0.10826549157578169
307,308,0.0006013638815567379,0.10725560872205342
308,309,0.0005849253851704095,0.1062544590992347
309,310,0.0005689360859044701,0.10526198031940259
310,311,0.0005533837173937739,0.10427811018311872
311,312,0.0005382563477835944,0.10330278668456172
312,313,0.0005235423706321241,0.1023359480165118
313,314,0.0005092304960582217,0.10137753257518978
314,315,0.0004953097421288577,0.10042747896495163
315,316,0.00048176942648014975,0.09948572600284611
316,317,0.0004685991581655502,0.09855221272302839
317,318,0.00045578882972352464,0.09762687838104234
318,319,0.000443328609462168,0.09670966245796608
319,320,0.0004312089339501002,0.09580050466442569
320,321,0.0004194205007136409,0.09489934494448005
321,322,0.00040795426113138245,0.09400612347937831
322,323,0.00039680141351872145,0.09312078069119134
323,324,0.00038595339640445925,0.09224325724632054
324,325,0.00037540188198592617,0.09137349405888473
325,326,0.00036513876976440596,0.09051143229399106
326,327,0.00035515618035120156,0.08965701337088261
327,328,0.000345446449443898,0.08881017896598065
328,329,0.00033600212196382984,0.08797087101580436
329,330,0.0003268159463549747,0.08713903171978765
330,331,0.0003178808690367241,0.08631460354298215
331,332,0.0003091900290068672,0.08549752921865628
332,333,0.00030073675259278954,0.08468775175078824
333,334,0.0002925145483433367,0.08388521441645791
334,335,0.0002845171020612325,0.08308986076813507
335,336,0.0002767382719686129,0.08230163463587059
336,337,0.00026917208400645265,0.08152048012939173
337,338,0.00026181272726188975,0.08074634164009908
338,339,0.00025465454951489885,0.0799791638429721
339,340,0.00024769205291297336,0.07921889169838336
340,341,0.00024091988975982748,0.07846547045382213
341,342,0.00023433285841778506,0.07771884564552978
342,343,0.00022792589932507656,0.0769789631000497
343,344,0.00022169409111916227,0.07624576893569346
344,345,0.00021563264686452754,0.07551920956392177
345,346,0.00020973691038594922,0.0747992316906465
346,347,0.00020400235270101597,0.07408578231745255
347,348,0.00019842456854723967,0.07337880874274183
348,349,0.00019299927300786557,0.07267825856280041
349,350,0.00018772229822505704,0.07198407967279441
350,351,0.00018258959020578391,0.07129622026768623
351,352,0.00017759720571564053,0.07061462884308789
352,353,0.00017274130925293285,0.06993925419603664
353,354,0.00016801817010847486,0.06927004542570836
354,355,0.00016342415950587608,0.06860695193406008
355,356,0.0001589557478181014,0.06794992342640771
356,357,0.00015460950185952615,0.06729890991194132
357,358,0.0001503820822551516,0.06665386170417953
358,359,0.00014627024087621177,0.066014729421356
359,360,0.00014227081835183064,0.06538146398675371
360,361,0.00013838074164329583,0.0647540166289775
361,362,0.00013459702168638898,0.06413233888216929
362,363,0.0001309167510997744,0.06351638258616887
363,364,0.00012733710195311776,0.06290609988661999
364,365,0.0001238553235970441,0.062301443235022735
365,366,0.00012046874055460233,0.061702365388735414
366,367,0.00011717475046424397,0.06110881941092372
367,368,0.00011397082208663978,0.060520758670465136
368,369,0.00011085449336034614,0.059938136841798384
369,370,0.00010782336951209448,0.05936090790473236
370,371,0.00010487512121959419,0.05878902614420589
371,372,0.00010200748282229721,0.05822244615000427
372,373,9.921825058389899e-05,0.057661122816430765
373,374,9.650528099958144e-05,0.05710501134193813
374,375,9.386648915110651e-05,0.05655406722871781
375,376,9.129984710631867e-05,0.05600824628224732
376,377,8.880338236183505e-05,0.05546750461080319
377,378,8.637517632859026e-05,0.05493179862492836
378,379,8.401336286001371e-05,0.05440108503687213
379,380,8.171612681717733e-05,0.05387532085998503
380,381,7.948170267768617e-05,0.053354463408084696
381,382,7.730837317709849e-05,0.052838470294784945
382,383,7.519446799286733e-05,0.05232729943279346
383,384,7.313836246025662e-05,0.051820909033175155
384,385,7.113847632445047e-05,0.05131925760458633
385,386,6.919327252907781e-05,0.050822303952477665
386,387,6.73012560334918e-05,0.05033000717826852
387,388,6.546097266524331e-05,0.04984232667849009
388,389,6.367100800352965e-05,0.04935922214390631
389,390,6.192998629361846e-05,0.04888065355860072
390,391,6.023656938902722e-05,0.04840658119904284
391,392,5.858945572345675e-05,0.04793696563312899
392,393,5.69873793127007e-05,0.047471767719194924
393,394,5.542910878097995e-05,0.04701094860500743
394,395,5.3913446414588506e-05,0.04655446972673549
395,396,5.243922724362804e-05,0.046102292807892575
396,397,5.1005318146279954e-05,0.045654379858266037
397,398,4.961061697728031e-05,0.04521069317281745
398,399,4.825405172281805e-05,0.04477119533057017
399,400,4.6934579676860544e-05,0.04433584919347433
400,401,4.5651186638351327e-05,0.04390461790525024
401,402,4.440288613427601e-05,0.04347746489022175
402,403,4.318871866115792e-05,0.043054353852124305
403,404,4.200775094664877e-05,0.04263524877290226
404,405,4.085907523521115e-05,0.042220113911487056
405,406,3.9741808586457594e-05,0.04180891380255891
406,407,3.865509220135621e-05,0.04140161325530001
407,408,3.759809075953857e-05,0.04099817735212563
408,409,3.6569991778589994e-05,0.04059857144740642
409,410,3.5570004988993986e-05,0.04020276116617749
410,411,3.4597361728172515e-05,0.039810712402833515
411,412,3.365131434773794e-05,0.03942239131981251
412,413,3.2731135642505294e-05,0.03903776434626782
413,414,3.183611828716515e-05,0.038656798176731844
414,415,3.096557429715929e-05,0.03827945976976477
415,416,3.0118834496439817e-05,0.037905716346597895
416,417,2.9295248007099595e-05,0.037535535389765284
417,418,2.8494181744220803e-05,0.037168884641726074
418,419,2.77150199343712e-05,0.036805732103480704
419,420,2.6957163639540482e-05,0.03644604603317814
420,421,2.62200302961757e-05,0.03608979494471376
421,422,2.5503053271536125e-05,0.03573694760632218
422,423,2.4805681423489823e-05,0.0353874730391639
423,424,2.4127378679517086e-05,0.03504134051590457
424,425,2.3467623624928713e-05,0.03469851955928793
425,426,2.2825909100632202e-05,0.03435897994070458
426,427,2.2201741815330855e-05,0.03402269167875549
427,428,2.1594641963718075e-05,0.03368962503780992
428,429,2.1004142860769903e-05,0.03335975052656159
429,430,2.0429790581810714e-05,0.03303303889657727
430,431,1.9871143612015807e-05,0.03270946114084361
431,432,1.932777251045792e-05,0.03238898849231309
432,433,1.8799259576596228e-05,0.032071592422442396
433,434,1.828519853197541e-05,0.031757244639732285
434,435,1.7785194206254573e-05,0.03144591708826372
435,436,1.729886223444943e-05,0.031137581946230175
436,437,1.6825828760946848e-05,0.030832211624473138
437,438,1.6365730152512192e-05,0.030529778765011284
438,439,1.591821271873517e-05,0.030230256239571873
439,440,1.548293243924803e-05,0.02993361714811915
440,441,1.5059554701823963e-05,0.029639834817385524
441,442,1.4647754042695915e-05,0.02934888279939818
442,443,1.4247213896645405e-05,0.029060734870010374
443,444,1.3857626355529007e-05,0.02877536502742961
444,445,1.3478691929691422e-05,0.028492747490746595
445,446,1.3110119318704427e-05,0.02821285669846907
446,447,1.2751625187545912e-05,0.027935667307050105
447,448,1.2402933946997763e-05,0.02766115418942494
448,449,1.2063777545923138e-05,0.0273892924335426
449,450,1.1733895260657157e-05,0.027120057340903392
450,451,1.1413033497054137e-05,0.02685342442509908
451,452,1.1100945595865497e-05,0.026589369410349728
452,453,1.079739164100424e-05,0.02632786823005151
453,454,1.0502138278245532e-05,0.02606889702531623
454,455,1.0214958533039109e-05,0.02581243214352491
455,456,9.935631636759368e-06,0.02555845013687652
456,457,9.66394285850658e-06,0.025306927760941678
457,458,9.39968333812935e-06,0.025057841973221695
458,459,9.142649927129654e-06,0.024811169931706956
459,460,8.892645031788327e-06,0.024566888993445724
460,461,8.649476460287353e-06,0.024324976713107405
461,462,8.412957277714739e-06,0.024085410841558463
462,463,8.18290565940405e-06,0.02384816932443745
463,464,7.959144753377778e-06,0.023613230300735033
464,465,7.741502542568668e-06,0.02338057210137856
465,466,7.529811714812595e-06,0.02315017324782287
466,467,7.323909531287143e-06,0.022922012450642626
467,468,7.123637704942176e-06,0.022696068608131115
468,469,6.928842275266689e-06,0.022472320804905466
469,470,6.739373492714584e-06,0.022250748310511215
470,471,6.555085702353303e-06,0.022031330578040076
471,472,6.375837231620274e-06,0.021814047242746937
472,473,6.2014902826312834e-06,0.02159887812067207
473,474,6.031910824821907e-06,0.021385803207273013
474,475,5.866968492584945e-06,0.021174802676058313
475,476,5.706536485683422e-06,0.020965856877228628
476,477,5.550491470107666e-06,0.02075894633632236
477,478,5.398713485815776e-06,0.020554051752866176
478,479,5.251085851143422e-06,0.02035115399903642
479,480,5.107495077094626e-06,0.020150234118319066
480,481,4.9678307759704055e-06,0.019951273324181673
481,482,4.831985580211473e-06,0.019754252998748445
482,483,4.69985505680004e-06,0.01955915469148184
483,484,4.571337629100114e-06,0.019365960117871617
484,485,4.446334498031668e-06,0.019174651158128664
485,486,4.324749566020358e-06,0.01898520985588592
486,487,4.206489363500765e-06,0.018797618416905748
487,488,4.091462975752691e-06,0.018611859207793513
488,489,3.97958197517756e-06,0.018427914754717944
489,490,3.870760352353564e-06,0.018245767742138375
490,491,3.7649144484230845e-06,0.018065401011536752
491,492,3.6619628931422454e-06,0.01788679756015943
492,493,3.5618265414871786e-06,0.017709940539763158
493,494,3.464428411925624e-06,0.01753481325536832
494,495,3.3696936284632883e-06,0.017361399164020463
495,496,3.2775493621350904e-06,0.017189681873556184
496,497,3.187924775494011e-06,0.017019645141378548
497,498,3.1007509687652757e-06,0.016851272873236733
498,499,3.015960925223382e-06,0.01668454912201467
499,500,2.9334894618981977e-06,0.016519458086525884
500,501,2.8532731767283437e-06,0.016355984110315247
501,502,2.7752504031530734e-06,0.01619411168046836
502,503,2.6993611591530353e-06,0.016033825426426063
503,504,2.6255471036185085e-06,0.015875110118809488
504,505,2.55375149138537e-06,0.01571795066824777
505,506,2.48391912771595e-06,0.015562332124216871
506,507,2.4159963278869157e-06,0.015408239673883606
507,508,2.3499308752228387e-06,0.015255658640955572
508,509,2.2856719809061232e-06,0.015104574484542055
509,510,2.22317024467511e-06,0.014954972798016941
510,511,2.162377616965472e-06,0.014806839307893727
511,512,2.1032473627169423e-06,0.014660159872703749
512,513,2.0457340241808453e-06,0.014514920481885185
513,514,1.9897933872803364e-06,0.01437110725467472
514,515,1.935382446416334e-06,0.014228706439011196
515,516,1.8824593720490057e-06,0.01408770441044338
516,517,1.8309834786123247e-06,0.013948087671044829
517,518,1.7809151927616895e-06,0.013809842848338527
518,519,1.732216024397104e-06,0.013672956694226301
519,520,1.6848485349107989e-06,0.013537416083924891
520,521,1.6387763087655216e-06,0.01340320801491246
521,522,1.5939639276263406e-06,0.013270319605877656
522,523,1.550376941272802e-06,0.01313873809568078
523,524,1.5079818409535761e-06,0.013008450842317942
524,525,1.4667460348505301e-06,0.012879445321894889
525,526,1.4266378222105303e-06,0.012751709127606703
526,527,1.3876263684764467e-06,0.012625229968724172
527,528,1.3496816835267822e-06,0.012499995669590036
528,529,1.3127745964736093e-06,0.01237599416861912
529,530,1.27687673345811e-06,0.012253213517305572
530,531,1.241960498776784e-06,0.012131641879241095
531,532,1.2079990484581415e-06,0.012011267529134728
532,533,1.1749662742754907e-06,0.011892078851843846
533,534,1.142836781986567e-06,0.011774064341410373
534,535,1.111585871127474e-06,0.01165721260010466
535,536,1.0811895170270702e-06,0.011541512337473692
536,537,1.0516243516001111e-06,0.011426952369402388
537,538,1.0228676463608366e-06,0.011313521617174027
538,539,9.948972938822465e-07,0.011201209106543653
539,540,9.676917905876437e-07,0.011090003966816253
540,541,9.412302229838687e-07,0.010979895429929054
541,542,9.154922471221738e-07,0.01087087282954724
542,543,8.904580772739479e-07,0.010762925600159123
543,544,8.661084668348806e-07,0.010656043276183302
544,545,8.424246973337546e-07,0.010550215491079706
545,546,8.193885612239882e-07,0.010445431976469077
546,547,7.969823488940264e-07,0.010341682561259113
547,548,7.751888344564861e-07,0.0102389571707735
548,549,7.539912652010372e-07,0.010137245825895813
549,550,7.333733436087897e-07,0.010036538642210324
550,551,7.133192191366433e-07,0.009936825829155671
551,552,6.938134761158565e-07,0.009838097689184977
552,553,6.74841117764835e-07,0.009740344616929075
553,554,6.56387558972682e-07,0.00964355709836795
554,555,6.384386136426556e-07,0.009547725710010946
555,556,6.209804830348276e-07,0.009452841118078537
556,557,6.039997451079415e-07,0.00935889407769619
557,558,5.874833463037632e-07,0.009265875432089454
558,559,5.714185892236046e-07,0.009173776111788157
559,560,5.557931227473389e-07,0.009082587133837805
560,561,5.405949355941075e-07,0.008992299601014109
561,562,5.258123434437323e-07,0.008902904701046488
562,563,5.114339818312885e-07,0.008814393705847023
563,564,4.974487967102093e-07,0.008726757970744403
564,565,4.838460371248132e-07,0.008639988933726306
565,566,4.706152456623869e-07,0.008554078114686225
566,567,4.577462505706009e-07,0.008469017114676514
567,568,4.452291587631052e-07,0.008384797615168638
568,569,4.330543468267223e-07,0.00830141137731677
569,570,4.212124563585107e-07,0.008218850241232256
570,571,4.0969438241944545e-07,0.00813710612525853
571,572,3.984912707588606e-07,0.008056171025254355
572,573,3.875945082665311e-07,0.007976037013886272
573,574,3.769957185317807e-07,0.007896696239917844
574,575,3.6668675318374255e-07,0.007818140927518202
575,576,3.56659686784333e-07,0.007740363375561277
576,577,3.4690681083304753e-07,0.007663355956943674
577,578,3.374206279938008e-07,0.007587111117899337
578,579,3.2819384465643253e-07,0.007511621377325195
579,580,3.1921936849421684e-07,0.00743687932611059
580,581,3.1049029980412257e-07,0.007362877626472475
581,582,3.019999278430774e-07,0.0072896090112940515
582,583,2.937417252768526e-07,0.007217066283474849
583,584,2.857093437391711e-07,0.007145242315277911
584,585,2.7789660828059226e-07,0.007074130047691196
585,586,2.702975122614859e-07,0.007003722489787423
586,587,2.6290621346625187e-07,0.006934012718093574
587,588,2.5571703055060624e-07,0.006864993875962733
588,589,2.48724435936154e-07,0.006796659172955355
589,590,2.4192305403403225e-07,0.006729001884220764
590,591,2.3530765613788418e-07,0.006662015349887862
591,592,2.2887315709319012e-07,0.006595692974459388
592,593,2.2261460952410772e-07,0.006530028226211737
593,594,2.1652720227915978e-07,0.006465014636599875
594,595,2.1060625499114138e-07,0.006400645799666038
595,596,2.0484721663383e-07,0.006336915371457308
596,597,1.9924565952678108e-07,0.006273817069443854
597,598,1.9379727711488215e-07,0.0062113446719440635
598,599,1.884978810817728e-07,0.006149492017555658
599,600,1.8334339679793032e-07,0.006088253004590816
600,601,1.783298628765806e-07,0.00602762159051462
