,date,Spike. AY.101,Spike. AY.122,Spike. B,Spike. BA.1,Spike. BA.1.1,Spike. BA.1.1.1,Spike. BA.1.1.10,Spike. BA.1.1.14,Spike. BA.1.1.15,Spike. BA.1.1.2,Spike. BA.1.13,Spike. BA.1.14.1,Spike. BA.1.14.2,Spike. BA.1.5,Spike. BA.2.10.2,Spike. BA.2.12.1,Spike. BA.2.13,Spike. BA.2.14,Spike. BA.2.22,Spike. BA.2.27,Spike. BA.2.3.6,Spike. BA.2.48,Spike. BA.2.56,Spike. BA.2.65,Spike. BA.2.75.1,Spike. BA.2.75.2,Spike. BA.2.75.5,Spike. BA.2.86.1,Spike. BA.2,Spike. BA.4.1,Spike. BA.4.1.8,Spike. BA.4,Spike. BA.5.1.14,Spike. BA.5.1.27,Spike. BA.5.11,Spike. BA.5.2.3,Spike. BA.5,Spike. BE.1.4,Spike. BE.10,Spike. BE.5,Spike. BF.12,Spike. BF.33,Spike. BN.1.5,Spike. BN.1,Spike. BN.3.1,Spike. BQ.1.1.10,Spike. BQ.1.1.11,Spike. BQ.1.1.15,Spike. BQ.1.1.17,Spike. BQ.1.1.22,Spike. BQ.1.1.23,Spike. BQ.1.1.49,Spike. BQ.1.1,Spike. BQ.1.10.1,Spike. BQ.1.5,Spike. BQ.1,Spike. CH.1.1.1,Spike. CK.1.2,Spike. CK.3,Spike. CL.1,Spike. EF.1.1.1,Spike. EG.1,Spike. EG.4,Spike. EG.5.1.2,Spike. EG.5.1.4,Spike. EG.5.1.6,Spike. EG.5.1,Spike. EG.5.2,Spike. EG.6,Spike. FE.1,Spike. FE.1.1,Spike. FE.1.1.1,Spike. FH.1,Spike. FL.1.5.1,Spike. FL.13.3,Spike. FL.4,Spike. FU.1,Spike. GJ.1.2,Spike. GJ.4,Spike. GK.1.4,Spike. GK.1,Spike. HA.2,Spike. HK.3,Spike. HV.1,Spike. JD.1.1,Spike. JD.1.1.1,Spike. JD.1.2,Spike. JD.2,Spike. JK.1,Spike. JN.1,Spike. P.1,Spike. XBB,Spike. XBB.1,Spike. XBB.1.15,Spike. XBB.1.16.11,Spike. XBB.1.16.15,Spike. XBB.1.16.6,Spike. XBB.1.18,Spike. XBB.1.5.1,Spike. XBB.1.5.103,Spike. XBB.1.5.17,Spike. XBB.1.5.18,Spike. XBB.1.5.26,Spike. XBB.1.5.3,Spike. XBB.1.5.31,Spike. XBB.1.5.36,Spike. XBB.1.5.51,Spike. XBB.1.5.63,Spike. XBB.1.5.76,Spike. XBB.1.5.86,Spike. XBB.1.9,Spike. XBB.1.9.1,Spike. XBB.2.3,Spike. XBB.2.3.11,Spike. XBB.2.3.13,Spike. XBB.2.6,Spike. XBL.3,Spike. nan,Wuhan-Hu-1
112,2022-04-26,0.0,0.8474576300008474,4.237288140004237,0.8474576300008474,9.32203390000932,0.0,0.0,0.0,0.0,0.0,0.8474576300008474,0.0,0.0,0.0,0.0,0.0,0.0,2.5423728800025422,2.5423728800025422,0.0,0.0,0.0,1.6949152500016946,0.0,0.0,0.0,0.0,0.0,77.1186440700771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2022-04-27,0.0,0.0,0.0,0.0,6.896551720006896,0.8620689700008619,0.0,0.0,0.0,0.0,0.8620689700008619,0.8620689700008619,0.0,0.8620689700008619,0.0,0.0,0.0,0.8620689700008619,4.31034483000431,1.724137930001724,0.0,0.0,2.5862069000025865,0.8620689700008619,0.0,0.0,0.0,0.0,77.58620690007758,0.0,0.0,1.724137930001724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2022-04-28,0.0,0.0,0.0,1.980198019999999,6.930693069999998,0.9900990099999994,0.0,0.0,0.0,0.0,1.980198019999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099999994,5.940594059999997,0.0,0.0,0.0,1.980198019999999,0.0,0.0,0.0,0.0,0.0,79.20792078999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2022-04-29,0.0,0.0,0.0,1.951219510007805,6.829268290027317,0.9756097600039024,0.0,0.4878048800019512,0.0,0.0,0.9756097600039024,0.4878048800019512,0.0,0.0,0.0,0.4878048800019512,0.0,2.4390243900097563,3.90243902001561,0.0,0.0,0.0,4.390243900017561,0.0,0.0,0.0,0.0,0.0,75.1219512203005,1.951219510007805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2022-04-30,0.0,0.0,0.0,1.9230769199980764,6.730769229993267,0.9615384599990382,0.0,0.9615384599990382,0.0,0.0,0.0,0.9615384599990382,0.0,0.0,0.0,0.9615384599990382,0.0,3.8461538499961527,1.9230769199980764,0.0,0.0,0.0,6.730769229993267,0.0,0.0,0.0,0.0,0.0,71.15384614992882,3.8461538499961527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2022-05-01,0.0,0.6079027395122736,0.9118541042532128,3.0395136775005773,7.902735563507581,0.3039513647409392,0.0,0.6079027395122736,0.0,0.3039513647409392,0.0,0.9118541042532128,0.0,0.0,0.0,2.1276595732473647,0.0,1.8237082085064256,1.215805468994152,0.0,0.0,0.0,4.255319146494729,0.0,0.0,0.0,0.0,0.0,73.86018237429747,1.215805468994152,0.0,0.9118541042532128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2022-05-02,0.0,0.8888888866701827,1.333333335027496,3.555555556725175,8.444444448477846,0.0,0.0,0.4444444483573135,0.0,0.4444444483573135,0.0,0.8888888866701827,0.0,0.0,0.0,2.666666670054992,0.0,0.8888888866701827,0.8888888866701827,0.0,0.0,0.0,3.111111108367861,0.0,0.0,0.0,0.0,0.0,75.11111110945265,0.0,0.0,1.333333335027496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2022-05-03,0.0,0.0,0.0,1.4084507000028168,5.633802820011267,0.0,0.0,0.0,0.0,0.0,0.7042253500014084,0.7042253500014084,0.0,0.0,0.0,2.112676060004225,0.0,3.521126760007042,2.8169014100056335,1.4084507000028168,0.0,0.0,5.633802820011267,0.0,0.0,0.0,0.0,0.0,75.35211268015071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7042253500014084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2022-05-04,0.0,0.0,0.46728971649408246,0.0,2.8037383192448684,0.0,0.0,0.46728971649408246,0.0,0.0,0.46728971649408246,0.0,0.0,0.0,0.0,1.4018691596224342,0.0,0.9345794431283518,2.8037383192448684,0.9345794431283518,0.9345794431283518,0.0,6.07476635498382,0.0,0.0,0.0,0.0,0.0,79.906542057918,0.9345794431283518,0.0,0.0,0.0,0.0,0.0,0.0,1.8691588761165168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2022-05-05,0.0,0.0,0.0,1.086956519998913,5.978260869994021,0.0,0.0,0.5434782599994565,0.0,0.0,1.086956519998913,0.0,0.0,0.0,0.0,2.7173912999972827,0.0,4.891304349995108,0.5434782599994565,0.0,0.5434782599994565,0.5434782599994565,4.347826089995652,0.0,0.0,0.0,0.0,0.0,72.82608695992717,2.173913039997826,0.0,1.6304347799983694,0.0,0.0,0.0,0.0,1.086956519998913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2022-05-06,0.0,0.0,0.0,1.0928961737707015,4.371584695082806,0.5464480868853507,0.0,0.5464480868853507,0.0,0.0,0.0,1.0928961737707015,0.0,0.0,0.0,1.6393442606560522,0.0,4.371584695082806,3.2786885213121044,0.0,0.0,0.0,5.464480878962796,0.0,0.0,0.0,0.0,0.0,75.40983606094342,0.0,0.0,0.5464480868853507,0.0,0.0,0.0,0.0,0.5464480868853507,0.0,0.0,0.0,1.0928961737707015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2022-05-07,0.0,0.0,1.2539184904121614,0.6269592452060807,4.7021943541866715,0.3134796276500623,0.0,0.6269592452060807,0.0,0.0,0.0,0.6269592452060807,0.0,0.0,0.0,2.1943573632683044,0.0,3.1347962361244477,1.8808777457122858,0.0,0.6269592452060807,0.0,4.7021943541866715,0.0,0.0,0.0,0.0,0.0,76.17554859031311,0.3134796276500623,0.0,0.6269592452060807,0.0,0.0,0.0,0.0,1.5673981180622238,0.0,0.0,0.0,0.6269592452060807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2022-05-08,0.0,0.0,2.9411764713970796,0.0,5.147058822426506,0.0,0.0,0.7352941203676522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9411764713970796,0.0,1.470588230661775,0.0,0.0,1.470588230661775,0.0,3.676470591764732,0.0,0.0,0.0,0.0,0.0,77.20588235654466,0.7352941203676522,0.0,0.7352941203676522,0.0,0.0,0.0,0.0,2.9411764713970796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2022-05-09,0.0,0.0,0.3623188402553509,0.3623188402553509,3.98550724280886,0.7246376805107018,0.0,0.0,0.0,0.0,0.7246376805107018,0.3623188402553509,0.0,0.0,0.0,1.0869565207660528,0.7246376805107018,2.5362318817874563,3.98550724280886,0.0,0.0,0.0,5.797101454121846,0.0,0.0,0.0,0.0,0.0,74.27536232260056,0.0,0.0,1.8115942012767543,0.0,0.0,0.0,0.0,2.898550722042807,0.0,0.0,0.0,0.3623188402553509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2022-05-10,0.0,0.0,0.5865102589427676,0.8797653985314535,1.1730205280028372,0.0,0.0,0.0,0.0,0.0,0.2932551294713838,0.0,0.0,0.0,0.0,3.225806454537128,0.0,4.692082112011349,2.3460410560056744,0.2932551294713838,0.2932551294713838,0.5865102589427676,3.8123167134798956,0.0,0.0,0.0,0.0,0.0,77.71260996754134,1.1730205280028372,0.0,0.8797653985314535,0.0,0.0,0.0,0.0,2.0527859265342907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2022-05-11,0.0,0.0,0.0,9.75103733973176,10.995850623593517,0.8298755225745049,0.0,0.0,0.0,0.8298755225745049,7.468879672859341,1.0373444032181312,0.6224066419308786,0.0,0.0,3.112033199550659,0.20746888064362623,2.282157676976154,3.3195020700905506,0.6224066419308786,0.0,0.0,3.3195020700905506,0.0,0.0,0.0,0.0,0.0,52.28215767970418,0.20746888064362623,0.0,0.41493776128725246,0.0,0.0,0.0,0.0,2.48962655761978,0.0,0.0,0.0,0.20746888064362623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2022-05-12,0.0,0.0,0.5167958681670332,2.583979330783486,6.201550387849359,0.0,0.0,0.2583979340835166,0.0,0.0,4.392764859316422,0.5167958681670332,0.7751938022505498,0.0,0.0,0.7751938022505498,0.0,1.0335917262823866,1.8087855285329364,0.5167958681670332,0.5167958681670332,0.2583979340835166,6.976744190099908,0.2583979340835166,0.0,0.0,0.0,0.0,68.7338501244583,1.5503875944494199,0.0,0.5167958681670332,0.0,0.0,0.0,0.0,1.8087855285329364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2022-05-13,0.0,0.0,0.23529411614043802,6.588235292496971,8.705882347902088,0.47058823228087604,0.0,0.0,0.0,1.1764705908433666,6.823529408637407,0.9411764747029285,0.47058823228087604,0.0,0.0,1.8823529392646805,0.0,1.6470588231242427,3.529411762388923,0.705882348421314,0.23529411614043802,0.23529411614043802,4.235294120951413,0.0,0.0,0.0,0.0,0.0,59.05882352647347,0.23529411614043802,0.0,0.0,0.23529411614043802,0.0,0.0,0.0,2.588235297827171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2022-05-14,0.0,0.0,0.5181347121775212,0.0,1.5544041466361906,0.0,0.0,0.0,0.0,0.0,1.0362694344586694,0.0,0.0,0.0,0.0,2.590673570991233,0.0,12.95336787516342,0.5181347121775212,1.5544041466361906,1.0362694344586694,0.5181347121775212,6.217616576441136,0.0,0.0,0.0,0.0,0.0,65.28497409809825,0.0,0.0,1.5544041466361906,0.0,0.0,0.0,0.0,4.145077717627424,0.0,0.0,0.0,0.5181347121775212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2022-05-15,0.0,0.12376237688101599,0.3712871306430479,6.064356437021267,7.9207920801870015,0.8663366381671117,0.0,0.0,0.0,0.6188118844050798,7.178217818900906,0.9900990049986227,0.9900990049986227,0.0,0.12376237688101599,1.9801980200467504,0.24752475376203198,5.321782175735171,1.3613861356416708,1.2376237587606547,0.49504950752406396,0.3712871306430479,3.4653465325694377,0.0,0.0,0.0,0.0,0.0,49.999999998643325,0.7425742612860958,0.0,0.6188118844050798,0.0,0.0,0.0,0.0,5.07425742197314,0.0,0.0,0.0,0.3712871306430479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4653465325694377,0.0
132,2022-05-16,0.0,0.16260162170651773,0.3252032534455558,7.967479674302296,9.91869918494311,1.138211382043185,0.0,0.0,0.0,0.8130081285976294,9.10569105634548,1.3008130037497028,1.3008130037497028,0.0,0.16260162170651773,1.7886178889342963,0.3252032534455558,2.9268292709774815,1.6260162571952588,1.138211382043185,0.3252032534455558,0.3252032534455558,2.6016260175319257,0.0,0.0,0.0,0.0,0.0,45.203252028281845,0.9756097603366672,0.0,0.3252032534455558,0.0,0.0,0.0,0.0,5.365853656770369,0.0,0.0,0.0,0.3252032534455558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55284552817274,0.0
133,2022-05-17,0.0,0.0,0.35087719726457745,0.0,1.0526315817235568,0.0,0.0,0.0,0.0,0.0,0.35087719726457745,0.0,0.0,0.0,0.0,2.105263153376938,0.0,2.4561403506415154,1.4035087689179586,0.7017543844589793,0.7017543844589793,0.0,7.368421051924547,0.0,0.0,0.0,0.0,0.0,76.49122806715155,2.4561403506415154,0.0,0.35087719726457745,0.0,0.0,0.0,0.0,3.5087719323650726,0.0,0.0,0.0,0.7017543844589793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
