,date,Spike. AY.32,Spike. AY.38,Spike. AY.45,Spike. B.1,Spike. B.1.1.448,Spike. B.1.1.529,Spike. B.1.351,Spike. BA.1.1,Spike. BA.1.13,Spike. BA.1.14,Spike. BA.1.17.2,Spike. BA.1.19,Spike. BA.1.21,Spike. BA.1,Spike. BA.2.1,Spike. BA.2.10,Spike. BA.2.12.1,Spike. BA.2.26,Spike. BA.2.29,Spike. BA.2.38.2,Spike. BA.2.50,Spike. BA.2.76,Spike. BA.2.86.1,Spike. BA.2.86,Spike. BA.2,Spike. BA.3,Spike. BA.4.1.10,Spike. BA.4.1.8,Spike. BA.4.1.9,Spike. BA.4.5,Spike. BA.4.6.5,Spike. BA.4.7,Spike. BA.4,Spike. BA.5.1.12,Spike. BA.5.10,Spike. BA.5.2.20,Spike. BA.5.2.37,Spike. BA.5.3,Spike. BA.5.9,Spike. BE.1.1,Spike. BE.10,Spike. BE.13,Spike. BE.6,Spike. BF.4,Spike. BG.3,Spike. BN.1,Spike. BN.1.4,Spike. BQ.1.1.10,Spike. BQ.1.1.15,Spike. BQ.1.1.28,Spike. BQ.1.1.4,Spike. BQ.1.1.74,Spike. BQ.1.1,Spike. BQ.1.10,Spike. BQ.1.24,Spike. CH.1.1.10,Spike. CH.1.1.11,Spike. CH.1.1,Spike. CL.1,Spike. CM.4,Spike. DN.1.1,Spike. DT.2,Spike. EG.1,Spike. EG.1.4,Spike. EG.2,Spike. EG.4,Spike. EG.5.1,Spike. EG.5.1.1,Spike. EG.5.1.3,Spike. EG.5.1.6,Spike. EW.1,Spike. EW.2,Spike. EW.3,Spike. FL.1.5.1,Spike. FL.12,Spike. FL.13,Spike. FL.15.1.1,Spike. FL.18,Spike. FL.35,Spike. FL.9,Spike. FN.1,Spike. FU.2.1,Spike. GE.1,Spike. GE.1.2,Spike. GP.2,Spike. HK.3,Spike. HV.1,Spike. JB.1,Spike. JB.2,Spike. JB.2.1,Spike. JP.1,Spike. JQ.1,Spike. XAY,Spike. XAY.1,Spike. XAY.1.1,Spike. XAY.2,Spike. XBB.1,Spike. XBB.1.16,Spike. XBB.1.16.1,Spike. XBB.1.16.11,Spike. XBB.1.17.1,Spike. XBB.1.41,Spike. XBB.1.41.1,Spike. XBB.1.5,Spike. XBB.1.5.15,Spike. XBB.1.5.16,Spike. XBB.1.5.17,Spike. XBB.1.5.40,Spike. XBB.1.5.53,Spike. XBB.1.5.56,Spike. XBB.1.5.62,Spike. XBB.1.9,Spike. XBB.2,Spike. XBB.3,Spike. XBB.3.2,Spike. XBB.3.5,Spike. XBB,Spike. XBF.5,Spike. XCH.1,Spike. XT,Wuhan-Hu-1
213,2022-08-04,0.0,0.0,0.2901353956471751,0.0,0.9671179923571215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9342359744144364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6750483585972935,0.0,0.0,12.088974852964986,1.6441005787672613,13.733075431732248,0.0,2.0309477798300324,56.18955512523309,0.0,0.0,2.9013539667715578,0.0,0.0,0.0,1.6441005787672613,0.0,0.0,0.0,0.5802707912943502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3210831754772077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2022-08-05,0.0,0.0,0.19305019526875902,0.0,0.9652509660156098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9305019320312196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.054054049003013,0.0,0.0,12.548262547874742,1.7374517367624607,13.320463318621591,0.0,2.3166023122405526,55.40540540178635,0.0,0.0,2.8957528980468297,0.0,0.0,0.0,1.7374517367624607,0.0,0.0,0.0,0.38610039053751805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5096525075093115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2022-08-06,0.0,0.0,0.09633911801569733,0.0,0.9633911387311545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.926782277462309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.431599231949438,0.0,0.0,13.005780341801223,1.8304431594466115,12.90944123414198,0.0,2.6011560725028264,54.62427746042062,0.0,0.0,2.8901734058370088,0.0,0.0,0.0,1.8304431594466115,0.0,0.0,0.0,0.19267822567493997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.697495180162069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2022-08-07,0.0,0.0,0.0,0.0,0.9615384657651993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769211457837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.807692308056765,0.0,0.0,13.461538458405098,1.9230769211457837,12.500000003024514,0.0,2.884615386910983,53.84615384400501,0.0,0.0,2.884615386910983,0.0,0.0,0.0,1.9230769211457837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.884615386910983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2022-08-08,0.0,0.0,0.0,0.0,0.858778628484176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09541984875969216,2.003816792894375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.293893132067826,0.0,0.0,14.02671756061368,1.8129770953749909,12.40458015240502,0.0,2.958015270138243,53.8167938929282,0.0,0.09541984875969216,3.053435118897935,0.0,0.0,0.0,1.8129770953749909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.767175572618859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2022-08-09,0.0,0.0,0.0,0.0,0.7575757533163813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18939394090958775,2.0833333293615257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7878787872258455,0.0,0.0,14.58333333649659,1.70454545786432,12.310606055903506,0.0,3.0303030339094645,53.78787878480019,0.0,0.18939394090958775,3.2196969644970825,0.0,0.0,0.0,1.70454545786432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.651515152090289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2022-08-10,0.0,0.0,0.0,0.0,0.6578947405557943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28195488439904615,2.161654134308727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2894736821962653,0.0,0.0,15.131578950452443,1.597744365510635,12.218045114121573,0.0,3.1015037592635677,53.759398493901834,0.0,0.28195488439904615,3.383458643662614,0.0,0.0,0.0,1.597744365510635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.537593980174122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2022-08-11,0.0,0.0,0.0,0.0,0.5597014972023279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3731343246274226,2.2388059682869237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.798507465489252,0.0,0.0,15.671641788269659,1.4925373087708844,12.126865673525563,0.0,3.171641790116674,53.73134327993094,0.0,0.3731343246274226,3.544776114744097,0.0,0.0,0.0,1.4925373087708844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4253731306006348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2022-08-12,0.0,0.0,0.0,0.0,0.46296296523094127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46296296523094127,2.3148148159232247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3148148159232247,0.0,0.0,16.20370370123109,1.388888885461342,12.037037034615581,0.0,3.2407407361536253,53.70370370077065,0.0,0.46296296523094127,3.703703701384567,0.0,0.0,0.0,1.388888885461342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3148148159232247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2022-08-13,0.0,0.0,0.0,0.0,0.36764705845595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5514705876839251,2.389705879963675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8382352922797502,0.0,0.0,16.72794118015014,1.286764704595825,11.948529410020582,0.0,3.308823526103551,53.67647058557973,0.0,0.5514705876839251,3.8602941137874756,0.0,0.0,0.0,1.286764704595825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2058823507357004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2022-08-14,0.0,0.0,0.0,0.0,0.27372263184184187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6386861307909402,2.4635036458831467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3686131388624945,0.0,0.0,17.2445255517021,1.1861313843012664,11.861313873532737,0.0,3.375912408515928,53.649635037305764,0.0,0.6386861307909402,4.014598539306869,0.0,0.0,0.0,1.1861313843012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0985401469340483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2022-08-15,0.0,0.0,0.0,0.0,0.18115942173881536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724637676810334,2.53623188405356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9057970985491492,0.0,0.0,17.75362318837492,1.0869565202879647,11.775362321718651,0.0,3.4420289826027095,53.62318840860239,0.0,0.724637676810334,4.166666669557971,0.0,0.0,0.0,1.0869565202879647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.992753618837114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2022-08-16,0.0,0.0,0.0,0.0,0.08992805867764304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809352517981881,2.607913671300929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4496402832713088,0.0,0.0,18.255395678872688,0.989208635337167,11.690647486456905,0.0,3.507194247960453,53.59712230415943,0.0,0.809352517981881,4.316546765942334,0.0,0.0,0.0,0.989208635337167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8884892119966912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571406302935,2.678571431980166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75000000368259,0.8928571406302935,11.607142858461671,0.0,3.571428572610459,53.57142856897832,0.0,0.8928571406302935,4.464285713240753,0.0,0.0,0.0,0.8928571406302935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785714281260587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000900088801109,2.7002700266403328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09000900492401469,0.0,0.0,20.34203420472651,0.9000900088801109,11.251125111001386,0.0,3.5103510305964285,52.29522951997044,0.0,0.8100810039560962,4.230423039718519,0.0,0.09000900492401469,0.0,0.9000900088801109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8001800177602219,0.09000900492401469,0.0,0.09000900492401469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074410208363147,2.7223230524182003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814882082035606,0.0,0.0,21.96007259727693,0.9074410208363147,10.889292199582057,0.0,3.4482758650509546,50.99818512276858,0.0,0.7259528126327541,3.992740469480148,0.0,0.1814882082035606,0.0,0.9074410208363147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8148820315818854,0.1814882082035606,0.0,0.1814882082035606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2022-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9149130795325646,2.7447392486891853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27447392083232197,0.0,0.0,23.604757544781883,0.9149130795325646,10.521500460036203,0.0,3.3851784073894278,49.67978041742063,0.0,0.6404391587002426,3.7511436452573474,0.0,0.27447392083232197,0.0,0.9149130795325646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8298261691566204,0.27447392083232197,0.0,0.27447392083232197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2022-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9225092226213257,2.7675276779562283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3690036870300802,0.0,0.0,25.276752768451633,0.9225092226213257,10.147601479111335,0.0,3.3210332135474743,48.339483394538284,0.0,0.5535055355912456,3.505535052016389,0.0,0.3690036870300802,0.0,0.9225092226213257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8450184452426515,0.3690036870300802,0.0,0.3690036870300802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302325619946008,2.790697675890779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46511627595078875,0.0,0.0,26.976744186820167,0.9302325619946008,9.767441855524703,0.0,3.2558139518415676,46.97674418391339,0.0,0.46511627595078875,3.2558139518415676,0.0,0.46511627595078875,0.0,0.9302325619946008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8604651138961783,0.46511627595078875,0.0,0.46511627595078875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9380863042050908,2.8142589126152724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5628517845418162,0.0,0.0,28.70544090060073,0.9380863042050908,9.380863042050908,0.0,3.1894934322785473,45.590994376292365,0.0,0.37523451966327453,3.0018761774938136,0.0,0.5628517845418162,0.0,0.9380863042050908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8761726084101815,0.5628517845418162,0.0,0.5628517845418162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9460737909605567,2.8382213829762777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6622516597291541,0.0,0.0,30.463576155743542,0.9460737909605567,8.98770104440911,0.0,3.1220435243022875,44.181646165050054,0.0,0.28382214132600997,2.743614005899143,0.0,0.6622516597291541,0.0,0.9460737909605567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8921475920157207,0.6622516597291541,0.0,0.6622516597291541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9541984691257882,2.862595417472785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7633587813578826,0.0,0.0,32.25190839374935,0.9541984691257882,8.587786262513774,0.0,3.053435115336111,42.748091604610124,0.0,0.1908396978633256,2.4809160318415535,0.0,0.7633587813578826,0.0,0.9541984691257882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9083969483469965,0.7633587813578826,0.0,0.7633587813578826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
