t,date,smoothed_phi
231,2022-08-20,1772.2445153437297
232,2022-08-21,1736.172317888545
233,2022-08-22,1699.9176024979452
234,2022-08-23,1663.301203130824
235,2022-08-24,1625.9506698979958
236,2022-08-25,1587.4503654698842
237,2022-08-26,1547.6086970887015
238,2022-08-27,1506.7356766913297
239,2022-08-28,1465.739198027741
240,2022-08-29,1425.894122257538
241,2022-08-30,1388.3484749348652
242,2022-08-31,1353.6312535656539
243,2022-09-01,1321.4040485241849
244,2022-09-02,1290.4958298798704
245,2022-09-03,1259.1039756223824
246,2022-09-04,1225.045559712415
247,2022-09-05,1186.03028567403
248,2022-09-06,1139.9934921326092
249,2022-09-07,1085.5191458807717
250,2022-09-08,1022.2927625113603
251,2022-09-09,951.4001312365751
252,2022-09-10,875.2431450559086
253,2022-09-11,796.9882117629086
254,2022-09-12,719.7443706481342
255,2022-09-13,645.8518838681434
256,2022-09-14,576.573288135538
257,2022-09-15,512.2154797307493
258,2022-09-16,452.50684049905476
259,2022-09-17,397.01567345733804
260,2022-09-18,345.467924361177
261,2022-09-19,297.9104582269339
262,2022-09-20,254.72787333167102
263,2022-09-21,216.5542095533949
264,2022-09-22,184.13180638482402
265,2022-09-23,158.1594897808631
266,2022-09-24,139.14740443288855
267,2022-09-25,127.27596286917586
268,2022-09-26,122.26591060140154
269,2022-09-27,123.30572934947477
270,2022-09-28,129.10684688198643
271,2022-09-29,138.11170672229156
272,2022-09-30,148.78116068638218
273,2022-10-01,159.83104050328654
274,2022-10-02,170.33120963169884
275,2022-10-03,179.6723366570251
276,2022-10-04,187.46391906247086
277,2022-10-05,193.43050545093445
278,2022-10-06,197.35023724997183
279,2022-10-07,199.0559303135224
280,2022-10-08,198.495300094354
281,2022-10-09,195.8163577448759
282,2022-10-10,191.41639686045613
283,2022-10-11,185.90052197710855
284,2022-10-12,179.9530344297653
285,2022-10-13,174.1884113475731
286,2022-10-14,169.05618210954793
287,2022-10-15,164.8256931866029
288,2022-10-16,161.62729709645257
289,2022-10-17,159.51175404768827
290,2022-10-18,158.50123214143008
291,2022-10-19,158.62108784790553
292,2022-10-20,159.9106232939036
293,2022-10-21,162.4144090673821
294,2022-10-22,166.15959336100212
295,2022-10-23,171.13339725264552
296,2022-10-24,177.28482983791645
297,2022-10-25,184.57115642751899
298,2022-10-26,193.04406521214696
299,2022-10-27,202.94192780867297
300,2022-10-28,214.75370284896906
301,2022-10-29,229.24469354298165
302,2022-10-30,247.4519065948581
303,2022-10-31,270.6488809151706
304,2022-11-01,300.2567696888643
305,2022-11-02,337.6600615688376
306,2022-11-03,383.8914995309043
307,2022-11-04,439.2024756220607
308,2022-11-05,502.6390233022941
309,2022-11-06,571.8513915793799
310,2022-11-07,643.3597888066502
311,2022-11-08,713.291314264495
312,2022-11-09,778.2972486186352
313,2022-11-10,836.2260729743602
314,2022-11-11,886.3022538129399
315,2022-11-12,928.869693175375
316,2022-11-13,964.9400882554185
317,2022-11-14,995.7692202841887
318,2022-11-15,1022.572118084711
319,2022-11-16,1046.3904270885291
320,2022-11-17,1068.0770463901288
321,2022-11-18,1088.3499155313345
322,2022-11-19,1107.8684797035362
323,2022-11-20,1127.2946713413096
324,2022-11-21,1147.3155365499933
325,2022-11-22,1168.6252211382498
326,2022-11-23,1191.8816833979404
327,2022-11-24,1217.6593060339208
328,2022-11-25,1246.4114994190331
329,2022-11-26,1278.4450244200898
330,2022-11-27,1313.8993429712002
331,2022-11-28,1352.724307503664
332,2022-11-29,1394.6567590264717
333,2022-11-30,1439.2066652973833
334,2022-12-01,1485.6707293601296
335,2022-12-02,1533.1907799601456
336,2022-12-03,1580.8631264114513
337,2022-12-04,1627.8860152528473
338,2022-12-05,1673.713620371699
339,2022-12-06,1718.1765169234789
340,2022-12-07,1761.535156079237
341,2022-12-08,1804.4505267806499
342,2022-12-09,1847.8751043933387
343,2022-12-10,1892.8784594412368
344,2022-12-11,1940.423041292056
345,2022-12-12,1991.101630304448
346,2022-12-13,2044.8485605776343
347,2022-12-14,2100.6517311356897
348,2022-12-15,2156.324478460894
349,2022-12-16,2208.434177605034
350,2022-12-17,2252.4993792353284
351,2022-12-18,2283.5247413839124
352,2022-12-19,2296.8319218636493
353,2022-12-20,2289.0064517992946
354,2022-12-21,2258.6981918429037
355,2022-12-22,2207.047061170969
356,2022-12-23,2137.6361881890866
357,2022-12-24,2056.016511682509
358,2022-12-25,1968.9282134351154
359,2022-12-26,1883.359525214967
360,2022-12-27,1805.574365495378
361,2022-12-28,1740.2425120447092
362,2022-12-29,1689.817354921842
363,2022-12-30,1654.2960217820655
364,2022-12-31,1631.437110340305
365,2023-01-01,1617.4037241813978
366,2023-01-02,1607.6789496694105
367,2023-01-03,1598.0189139443319
368,2023-01-04,1585.2054687852276
369,2023-01-05,1567.4413313928937
370,2023-01-06,1544.3586223048128
371,2023-01-07,1516.7281366975512
372,2023-01-08,1486.0142721473114
373,2023-01-09,1453.9093436561927
374,2023-01-10,1421.9268695452306
375,2023-01-11,1391.0768096396696
376,2023-01-12,1361.6206093647031
377,2023-01-13,1332.9248138760654
378,2023-01-14,1303.481679017183
379,2023-01-15,1271.1830107818503
380,2023-01-16,1233.8454447836075
381,2023-01-17,1189.8074649581454
382,2023-01-18,1138.3162337414797
383,2023-01-19,1079.5441633723547
384,2023-01-20,1014.3242035191206
385,2023-01-21,943.8291725166176
386,2023-01-22,869.3630552730128
387,2023-01-23,792.297565169413
388,2023-01-24,714.0967077787275
389,2023-01-25,636.3510950074998
390,2023-01-26,560.7641052970989
391,2023-01-27,489.0666209619599
392,2023-01-28,422.87246238378094
393,2023-01-29,363.5139770877795
394,2023-01-30,311.90757007739916
395,2023-01-31,268.4876755746943
396,2023-02-01,233.2206846694552
397,2023-02-02,205.6825223739734
398,2023-02-03,185.168852247474
399,2023-02-04,170.80902831484377
400,2023-02-05,161.66693674424218
401,2023-02-06,156.82338780459867
402,2023-02-07,155.43985371616458
403,2023-02-08,156.80319628191637
404,2023-02-09,160.35016793453133
405,2023-02-10,165.6718754318517
406,2023-02-11,172.50152375440481
407,2023-02-12,180.69142338264595
408,2023-02-13,190.18613848263675
409,2023-02-14,200.99794332019246
410,2023-02-15,213.18906617002102
411,2023-02-16,226.8626615145434
412,2023-02-17,242.16079119956404
413,2023-02-18,259.2632143173689
414,2023-02-19,278.3771907831798
415,2023-02-20,299.70853309156746
416,2023-02-21,323.4098615306753
417,2023-02-22,349.5129303218351
418,2023-02-23,377.8641466060668
419,2023-02-24,408.089655668147
420,2023-02-25,439.6124676535188
421,2023-02-26,471.72743319678716
422,2023-02-27,503.7167391031095
423,2023-02-28,534.9711489146778
424,2023-03-01,565.0802308494794
425,2023-03-02,593.8681452026794
426,2023-03-03,621.3710622721238
427,2023-03-04,647.7681343026975
428,2023-03-05,673.2867864518682
429,2023-03-06,698.1079111859148
430,2023-03-07,722.3005295201949
431,2023-03-08,745.8151624750195
432,2023-03-09,768.5501436781578
433,2023-03-10,790.4703213555147
434,2023-03-11,811.7202916542869
435,2023-03-12,832.6685360761539
436,2023-03-13,853.8580416440943
437,2023-03-14,875.8926209846836
438,2023-03-15,899.3132977485559
439,2023-03-16,924.5055208519454
440,2023-03-17,951.647598244324
441,2023-03-18,980.6865385077328
442,2023-03-19,1011.3166842291823
443,2023-03-20,1042.9365682923417
444,2023-03-21,1074.5688433725052
445,2023-03-22,1104.751353388659
446,2023-03-23,1131.451645970372
447,2023-03-24,1152.1179788285149
448,2023-03-25,1164.0141062373318
449,2023-03-26,1164.902374522745
450,2023-03-27,1153.8867854771902
451,2023-03-28,1131.9603047047485
452,2023-03-29,1101.8558384447792
453,2023-03-30,1067.259908910669
454,2023-03-31,1031.8791634685772
455,2023-04-01,998.828826716975
456,2023-04-02,970.4639765833354
457,2023-04-03,948.4879717665683
458,2023-04-04,934.1075468624745
459,2023-04-05,928.0803567740237
460,2023-04-06,930.61664476107
461,2023-04-07,941.2122984962159
462,2023-04-08,958.5736350534561
463,2023-04-09,980.7797411915719
464,2023-04-10,1005.682602065817
465,2023-04-11,1031.3637501974263
466,2023-04-12,1056.4141830447484
467,2023-04-13,1079.9239678004255
468,2023-04-14,1101.233252603724
469,2023-04-15,1119.5809804670994
470,2023-04-16,1133.7832099060222
471,2023-04-17,1142.0382944790395
472,2023-04-18,1141.9289547657054
473,2023-04-19,1130.66641864741
474,2023-04-20,1105.5774101877723
475,2023-04-21,1064.7614287989059
476,2023-04-22,1007.7600764238663
477,2023-04-23,936.0211353109826
478,2023-04-24,852.9534645978515
479,2023-04-25,763.4821801219994
480,2023-04-26,673.2036899536092
481,2023-04-27,587.4171408605214
482,2023-04-28,510.3612941598693
483,2023-04-29,444.87413162126853
484,2023-04-30,392.4927032252407
485,2023-05-01,353.84725213091446
486,2023-05-02,329.14481457588187
487,2023-05-03,318.56575017308876
488,2023-05-04,322.46007906578564
489,2023-05-05,341.3009514359929
490,2023-05-06,375.4353713920737
491,2023-05-07,424.7664189490673
492,2023-05-08,488.55580722550343
493,2023-05-09,565.4763879301419
494,2023-05-10,653.877013239362
495,2023-05-11,752.0736000785757
496,2023-05-12,858.4722265535204
497,2023-05-13,971.4469034994963
498,2023-05-14,1089.0294616464146
499,2023-05-15,1208.5537225091848
500,2023-05-16,1326.4334109616523
501,2023-05-17,1438.2549698343578
502,2023-05-18,1539.3066355390993
503,2023-05-19,1625.5057192365502
504,2023-05-20,1694.456954468249
505,2023-05-21,1746.218856536379
506,2023-05-22,1783.4321288695387
507,2023-05-23,1810.7655671270122
508,2023-05-24,1833.9451937577203
509,2023-05-25,1858.733813708055
510,2023-05-26,1890.102572277629
511,2023-05-27,1931.6311674489484
512,2023-05-28,1985.0360902417276
513,2023-05-29,2049.7161123486676
514,2023-05-30,2122.31748343283
515,2023-05-31,2196.5206823903472
516,2023-06-01,2263.432792083977
517,2023-06-02,2312.9299238094527
518,2023-06-03,2335.8534354760914
519,2023-06-04,2326.2893142008325
520,2023-06-05,2282.854672766813
521,2023-06-06,2208.422251360482
522,2023-06-07,2108.654665674991
523,2023-06-08,1990.265203597074
524,2023-06-09,1859.7542176711816
525,2023-06-10,1722.8617377769615
526,2023-06-11,1584.581963331019
527,2023-06-12,1449.44065687164
528,2023-06-13,1321.7559646350178
529,2023-06-14,1205.6888665632914
530,2023-06-15,1105.0085161285192
531,2023-06-16,1022.6425860087982
532,2023-06-17,960.2106014652784
533,2023-06-18,917.7702062443914
534,2023-06-19,893.9016778293108
535,2023-06-20,886.0769319848571
536,2023-06-21,891.128242667248
537,2023-06-22,905.6216391279906
538,2023-06-23,926.0275066036263
539,2023-06-24,948.7019518023269
540,2023-06-25,969.8056415899765
541,2023-06-26,985.3711393716197
542,2023-06-27,991.7298649439155
543,2023-06-28,986.3256967631684
544,2023-06-29,968.576762041201
545,2023-06-30,940.1992635641948
546,2023-07-01,904.6618545151907
547,2023-07-02,866.0616387609815
548,2023-07-03,828.0629884800114
549,2023-07-04,793.3242175363395
550,2023-07-05,763.4167692392036
551,2023-07-06,739.0202717278426
552,2023-07-07,720.1913288865505
553,2023-07-08,706.6014636258857
554,2023-07-09,697.7144766951498
555,2023-07-10,692.9057174595191
556,2023-07-11,691.5311215965644
557,2023-07-12,692.948380119559
558,2023-07-13,696.4852396666292
559,2023-07-14,701.3485580202515
560,2023-07-15,706.4882656513809
561,2023-07-16,710.4962485486842
562,2023-07-17,711.7174755895496
563,2023-07-18,708.7324544490407
564,2023-07-19,701.0346994704653
565,2023-07-20,689.3222142929161
566,2023-07-21,675.0602119961645
567,2023-07-22,659.715391185573
568,2023-07-23,644.25550007172
569,2023-07-24,629.0501446101163
570,2023-07-25,613.9687186843015
571,2023-07-26,598.491432670806
572,2023-07-27,581.7873924932376
573,2023-07-28,562.8075554668443
574,2023-07-29,540.4729506525905
575,2023-07-30,514.0120181528284
576,2023-07-31,483.4012055057765
577,2023-08-01,449.71716605976593
578,2023-08-02,415.1455711431104
579,2023-08-03,382.55120199223154
580,2023-08-04,354.8199612318276
581,2023-08-05,334.3374388799173
582,2023-08-06,322.8162782922612
583,2023-08-07,321.40954676239954
584,2023-08-08,330.893222518105
585,2023-08-09,351.70911622751726
586,2023-08-10,383.74489581955993
587,2023-08-11,425.84686039267586
588,2023-08-12,475.23964540569966
589,2023-08-13,527.2514174219508
590,2023-08-14,575.824469762793
591,2023-08-15,614.9418196379817
592,2023-08-16,640.38543792794
593,2023-08-17,650.8376532008984
594,2023-08-18,647.7887952767086
595,2023-08-19,634.5700495096241
596,2023-08-20,615.2261484981308
597,2023-08-21,593.7086940664951
598,2023-08-22,573.4594163328691
599,2023-08-23,557.2200483330643
600,2023-08-24,546.8883172199031
601,2023-08-25,543.3443018628261
602,2023-08-26,546.3111004018
603,2023-08-27,554.4037662042945
604,2023-08-28,565.477470364179
605,2023-08-29,577.2120118874051
606,2023-08-30,587.7066245625757
607,2023-08-31,595.8592955358486
608,2023-09-01,601.4540091500037
609,2023-09-02,605.0282171764718
610,2023-09-03,607.6392983973498
611,2023-09-04,610.6106140090259
612,2023-09-05,615.2825950578535
613,2023-09-06,622.7668536513255
614,2023-09-07,633.710448377801
615,2023-09-08,648.1097881138137
616,2023-09-09,665.2426829512873
617,2023-09-10,683.780564873765
618,2023-09-11,702.0835895135531
619,2023-09-12,718.5930584553337
620,2023-09-13,732.1795900758689
621,2023-09-14,742.328906511994
622,2023-09-15,749.1334228944761
623,2023-09-16,753.142205245799
624,2023-09-17,755.1540920183429
625,2023-09-18,756.0186286126693
626,2023-09-19,756.4689781836096
627,2023-09-20,756.9820963860655
628,2023-09-21,757.662128905079
629,2023-09-22,758.1746489990018
630,2023-09-23,757.7958398217869
631,2023-09-24,755.6232406437663
632,2023-09-25,750.8894076340637
633,2023-09-26,743.2117285433154
634,2023-09-27,732.6434031949772
635,2023-09-28,719.5476202868201
636,2023-09-29,704.4270468902017
637,2023-09-30,687.8201300465965
638,2023-10-01,670.2985775705982
639,2023-10-02,652.5502933383366
640,2023-10-03,635.5202173604165
641,2023-10-04,620.581746772615
642,2023-10-05,609.7018703773507
643,2023-10-06,605.5376208601346
644,2023-10-07,611.3698888168544
645,2023-10-08,630.7708259382657
646,2023-10-09,666.9522241895796
647,2023-10-10,721.875086563448
648,2023-10-11,795.3705530574512
649,2023-10-12,884.6102035931332
650,2023-10-13,984.1613819711658
651,2023-10-14,1086.602864618505
652,2023-10-15,1183.4412274877334
653,2023-10-16,1266.030137755376
654,2023-10-17,1326.3550795665956
655,2023-10-18,1357.7548884383223
656,2023-10-19,1355.7404323862427
657,2023-10-20,1318.9504395024207
658,2023-10-21,1249.9896468431903
659,2023-10-22,1155.622058469213
660,2023-10-23,1045.848141123727
661,2023-10-24,931.9176002349582
662,2023-10-25,823.9961674130527
663,2023-10-26,729.4329325984183
664,2023-10-27,652.1606154880533
665,2023-10-28,593.1091613466284
666,2023-10-29,551.1334561422195
667,2023-10-30,523.9747437244196
668,2023-10-31,508.9945311736041
669,2023-11-01,503.62513142797013
